seed,slope_noise_std,observation_noise_std,ar1_phi,horizon,n_outer_origins,mean_selected_order,mean_selected_window,mean_smoothness_forecast,mean_smoothness_recovery_oracle,mean_smoothness_gap,mean_relative_rmsfe,median_relative_rmsfe,mean_outer_block_mse,mean_benchmark_block_mse
8,0.002,1.0,0.8,6,20,1.1,50.4,0.44568981821007025,0.9769041920855294,-0.5312143738754591,0.9720527698684787,0.9999967768540895,0.9946629241405063,1.0030075126486735
8,0.01,0.2,0.0,1,20,2.0,38.4,0.9424450632455651,0.9404549643271654,0.001990098918399563,2.935059590410373,1.0606375402287687,0.07486894251914894,0.07878366636709894
8,0.01,0.2,0.0,3,20,1.25,46.8,0.8183015063885233,0.8957055294458597,-0.07740402305733637,1.0281186103791817,0.9994113568944605,0.061103847060652416,0.06525021600247194
8,0.01,0.2,0.0,6,20,1.25,49.2,0.7465948058899741,0.8876715701724409,-0.14107676428246677,1.0690177692359144,0.983765402931625,0.07821592917926912,0.07452822219123902
8,0.01,0.2,0.4,1,20,1.4,26.4,0.7352016656150797,0.9154535441534557,-0.18025187853837593,1.2624608647684266,1.0369280333090338,0.04587412025768164,0.0587715983075496
8,0.01,0.2,0.4,3,20,1.1,48.0,0.698277829008245,0.9024263847546348,-0.20414855574638963,0.9548975677539268,0.9707241310231298,0.05278741049182441,0.06159916133224082
8,0.01,0.2,0.4,6,20,1.1,54.0,0.5924816961963052,0.9045985715022875,-0.3121168753059822,0.980595058114306,0.9899093999893046,0.07552967417616716,0.07666403244320656
8,0.01,0.2,0.8,1,20,1.0,69.6,0.1398980396891474,0.9301485327886482,-0.7902504930995009,1.9413575620091652,1.0000470488548812,0.017980177337125956,0.018023045327620495
8,0.01,0.2,0.8,3,20,1.0,72.0,0.049456286632219494,0.9270784267061369,-0.8776221400739175,1.000501429967135,1.0000002756277206,0.029301426600521725,0.029113025480044203
8,0.01,0.2,0.8,6,20,1.0,72.0,0.07901477039443178,0.9270784267061369,-0.8480636563117052,0.9893045572032031,0.9999971481669836,0.05248031533675159,0.05247183653273896
8,0.01,0.5,0.0,1,20,2.15,44.4,0.9812470593166953,0.9725268241139124,0.008720235202782933,4.106086132109121,0.8190820854856473,0.38518248975158753,0.4955034498959529
8,0.01,0.5,0.0,3,20,1.1,58.8,0.8978537861944055,0.9299568067669833,-0.032103020572577703,0.9444466410027221,0.9765006606432843,0.2852032459742807,0.3923189468356872
8,0.01,0.5,0.0,6,20,1.1,58.8,0.8757772860132997,0.9322481471322913,-0.05647086111899156,0.9664997056798146,0.9432509967621436,0.31225788351941086,0.3882039870216726
8,0.01,0.5,0.4,1,20,1.4,32.4,0.8435594052164251,0.9632961173406052,-0.11973671212418005,1.240959507110307,1.0909538023816407,0.30659531149281505,0.37206032543753037
8,0.01,0.5,0.4,3,20,1.0,55.2,0.863394428328756,0.9452125352196848,-0.08181810689092885,0.8840816507287423,0.9347553254084668,0.27616538752632647,0.3789001460780076
8,0.01,0.5,0.4,6,20,1.0,54.0,0.8742066714378044,0.9455073462863313,-0.0713006748485269,0.8973858309039044,0.9393135073188261,0.3332495509548864,0.40830446717246227
8,0.01,0.5,0.8,1,20,1.0,64.8,0.25588120633655864,0.9673175352691201,-0.7114363289325614,1.145109362431879,0.9989601766067338,0.11066525746614793,0.11467049304159156
8,0.01,0.5,0.8,3,20,1.0,67.2,0.21865293039899297,0.9649778337961459,-0.7463249033971529,0.9887673281760161,0.9999942278959426,0.17417882526688283,0.17636156907292502
8,0.01,0.5,0.8,6,20,1.0,72.0,0.2377743387719684,0.9647884637003866,-0.7270141249284183,0.9682464070471107,0.9999966929271051,0.2603036558381196,0.26220164877878605
8,0.01,1.0,0.0,1,20,2.0,43.2,0.9892637847416941,0.9773416682833794,0.01192211645831467,6.295001789964957,0.8661509522970853,1.465222121434766,1.9893315515734344
8,0.01,1.0,0.0,3,20,1.0,61.2,0.9415955287101472,0.9546465816055221,-0.013051052895374787,0.8907954984591452,0.902884185321596,1.0415659306969194,1.5622146791429112
8,0.01,1.0,0.0,6,20,1.0,62.4,0.9377319372686543,0.955148214394342,-0.017416277125687794,0.9198299106683001,0.9215431467886104,1.1015839038238455,1.4915739299364295
8,0.01,1.0,0.4,1,20,1.4,33.6,0.8854200512759907,0.9766579519647548,-0.09123790068876421,1.2590675739479638,1.0245541926043127,1.100050971497545,1.4977354549580917
8,0.01,1.0,0.4,3,20,1.0,57.6,0.9214317457936014,0.9677666659840269,-0.046334920190425524,0.8392423116556111,0.8624308775023272,1.0375392839130402,1.521073197353879
8,0.01,1.0,0.4,6,20,1.0,56.4,0.9406252633441785,0.9681971991354217,-0.027571935791243275,0.8893197174208352,0.9253129307442949,1.1481189806064171,1.5809780719742443
8,0.01,1.0,0.8,1,20,1.0,60.0,0.28956586560225006,0.9845138440875283,-0.6949479784852783,1.0948610972511872,1.0105566161388437,0.44564867706153455,0.46456095701249434
8,0.01,1.0,0.8,3,20,1.0,62.4,0.2925361297286559,0.9815958544425036,-0.6890597247138477,0.9812808418595363,0.9991568962789855,0.6963239597335926,0.7115852520950774
8,0.01,1.0,0.8,6,20,1.0,64.8,0.3580241538760365,0.9824093580980477,-0.6243852042220113,0.9855580874765639,0.9999989006851443,1.0311581259666223,1.0033646731285344
8,0.03,0.2,0.0,1,20,1.85,42.0,0.8306176102083862,0.8550323918806416,-0.024414781672255303,2.020419920114154,1.1871509934375473,0.10784362835816722,0.07459231101717322
8,0.03,0.2,0.0,3,20,2.05,60.0,0.88231682188186,0.8963171657381818,-0.01400034385632185,1.3585791146243964,1.2236270943586811,0.11428481643445602,0.0797460342483465
8,0.03,0.2,0.0,6,20,2.0,55.2,0.8693249156322651,0.897918613232434,-0.02859369760016887,1.2725865547285864,1.0978930913558154,0.1732103932900423,0.14907155885725967
8,0.03,0.2,0.4,1,20,1.5,57.6,0.5271189024301027,0.860700149226383,-0.33358124679628015,1.9208186971006256,0.998999003824055,0.08021830195967015,0.05640172066282617
8,0.03,0.2,0.4,3,20,1.4,60.0,0.4163117621313067,0.8430482269700441,-0.4267364648387373,1.418522769417732,1.000015653661122,0.13196832385620524,0.07474394445288264
8,0.03,0.2,0.4,6,20,1.45,57.6,0.4541839037492026,0.8527340274277574,-0.39855012367855475,1.3612134649185337,1.0009280550253026,0.2416216904844576,0.14981000386030402
8,0.03,0.2,0.8,1,20,1.3,56.4,0.22855184795314734,0.8521210427476363,-0.623569194794489,4.392192771431246,1.0000354175294401,0.032852008554788474,0.019400037448994246
8,0.03,0.2,0.8,3,20,1.5,44.4,0.39901919980356093,0.8693118881485186,-0.47029268834495763,1.7538597689894204,1.0000254950019292,0.09199171179619269,0.0468656525982834
8,0.03,0.2,0.8,6,20,1.4,46.8,0.3190087499687733,0.8597013185309275,-0.5406925685621541,1.3245238945038207,1.0000163143514391,0.2022803052134337,0.13040323721207883
8,0.03,0.5,0.0,1,20,1.85,38.4,0.9130673381262631,0.9133916698510269,-0.00032433172476401537,2.0501119375648416,1.0480152943551904,0.47033575081546025,0.4762698328659229
8,0.03,0.5,0.0,3,20,1.4,39.6,0.8027145600192211,0.877711659860922,-0.07499709984170076,1.0854221792771588,0.990871523620528,0.4277624323041538,0.38987219890472946
8,0.03,0.5,0.0,6,20,1.05,49.2,0.6487299195393355,0.852830478668127,-0.2041005591287915,1.027608145805581,0.969321851089307,0.4729193112808258,0.45380942689907827
8,0.03,0.5,0.4,1,20,1.2,38.4,0.661624018533351,0.8784092161662554,-0.2167851976329045,1.2653116326824898,1.0196691103668243,0.32268609123354725,0.35738040267050625
8,0.03,0.5,0.4,3,20,1.1,43.2,0.6146842538108371,0.876899850518042,-0.26221559670720496,0.9564839567918805,0.9893273335543754,0.3457954801525131,0.37307581033396764
8,0.03,0.5,0.4,6,20,1.0,55.2,0.43338937714366493,0.8739364350182383,-0.4405470578745733,0.9816593317344167,0.9991184907155273,0.4759688129652959,0.47041649392755946
8,0.03,0.5,0.8,1,20,1.0,68.4,0.10805681117858365,0.8990178452713865,-0.7909610340928028,1.9986181178152926,1.0000413860827302,0.10851804496661774,0.10935774468980988
8,0.03,0.5,0.8,3,20,1.0,67.2,0.04371515209858942,0.8997662890372882,-0.8560511369386987,1.000257690136347,0.9999997659451444,0.18397275488023723,0.18205684332287841
8,0.03,0.5,0.8,6,20,1.0,61.2,0.07054701459799576,0.8898817367419459,-0.8193347221439502,0.986797143083926,0.9999986542275572,0.3404584224681897,0.33627724868948944
8,0.03,1.0,0.0,1,20,2.0,43.2,0.9556011087630623,0.945774550413921,0.009826558349141368,3.524463392280249,1.0199657872973322,1.7232209920637724,1.9450274984098974
8,0.03,1.0,0.0,3,20,1.0,48.0,0.8395682150233238,0.9015746604634289,-0.06200644544010505,0.9381102771474648,0.9771834585001131,1.1671246173438632,1.5315303209172333
8,0.03,1.0,0.0,6,20,1.0,51.6,0.7892776771553658,0.9026193130327869,-0.11334163587742108,0.960062062912878,0.9365878869292619,1.3350185325037947,1.5422828751661437
8,0.03,1.0,0.4,1,20,1.2,33.6,0.7846429064350428,0.9324883854712018,-0.14784547903615902,1.1509463581251798,0.979500028995744,1.2179326891662416,1.4625387903205653
8,0.03,1.0,0.4,3,20,1.0,45.6,0.8028449509314519,0.9256441568243909,-0.12279920589293905,0.9082079352383907,0.9175826951138062,1.1550135646690318,1.4836336635020364
8,0.03,1.0,0.4,6,20,1.0,49.2,0.7445160361163432,0.9259148978447247,-0.18139886172838143,0.9403423393668007,0.960568350595076,1.4675057740726332,1.624700190959342
8,0.03,1.0,0.8,1,20,1.0,67.2,0.22682295572422667,0.9429792148681935,-0.7161562591439669,1.0874656764224386,0.9998178233638821,0.43270777924120596,0.4480986412054538
8,0.03,1.0,0.8,3,20,1.0,64.8,0.12396852520119044,0.9359639318659072,-0.8119954066647168,0.9898700442026019,0.9999975126993873,0.6921435287198227,0.6971849382312215
8,0.03,1.0,0.8,6,20,1.0,61.2,0.18549062433234026,0.9317084639485398,-0.7462178396161995,0.9661514625825168,0.9999975848567819,1.069881796063362,1.0710139384248438
9,0.002,0.2,0.0,1,20,1.85,45.6,0.9385149359818767,0.9752431434329086,-0.03672820745103198,1.4106993768151637,0.5788285873352147,0.058540912405546354,0.14440121212054874
9,0.002,0.2,0.0,3,20,1.95,49.2,0.9747480831262901,0.9789301721061431,-0.0041820889798528495,0.7369244023558125,0.7808404969659646,0.0514636911467604,0.09468455100215568
9,0.002,0.2,0.0,6,20,2.0,52.8,0.9897586705193385,0.9830841574921825,0.00667451302715597,0.8447474457262351,0.7945571483093634,0.05996162153824449,0.10933848810667161
9,0.002,0.2,0.4,1,20,1.5,48.0,0.6204233242793087,0.9413552713163588,-0.3209319470370502,0.6668694758652726,0.6319729073834708,0.03676132072684139,0.08146567795936294
9,0.002,0.2,0.4,3,20,1.55,48.0,0.7385995930293421,0.9519327008856144,-0.2133331078562724,0.7688275685522526,0.8595053067029063,0.044414662903859085,0.0796409892183486
9,0.002,0.2,0.4,6,20,2.0,55.2,0.9944607421034222,0.985709598111954,0.008751143991468247,0.9414299898484785,0.862895920895137,0.06901553603355656,0.10579311667066608
9,0.002,0.2,0.8,1,20,1.0,36.0,0.15582586136834517,0.8894526198909967,-0.7336267585226514,0.9197804256384725,0.999756841433574,0.01693074227703672,0.01905385423047284
9,0.002,0.2,0.8,3,20,1.0,40.8,0.09821356439315791,0.8929406678104728,-0.7947271034173149,0.9953479024599782,0.9999758458688378,0.03053759988265901,0.030133427351778052
9,0.002,0.2,0.8,6,20,1.5,50.4,0.49781234687384074,0.9544119182200992,-0.4565995713462584,1.1593930048282615,1.000012249621481,0.07854520887100185,0.06791732871213496
9,0.002,0.5,0.0,1,20,1.55,64.8,0.9111300028329954,0.9678781562468665,-0.05674815341387114,2.0960452602877924,0.5546342272644544,0.2944506560470041,0.9028897620983924
9,0.002,0.5,0.0,3,20,2.0,57.6,0.9982647357178684,0.990703400932464,0.007561334785404406,0.8332254509980453,0.7560911725510218,0.30047986732001275,0.577692121695589
9,0.002,0.5,0.0,6,20,2.0,63.6,0.9978713786194465,0.9902325547289628,0.007638823890483764,0.8284213111977683,0.7211704581834276,0.3306945405663553,0.5992686997033719
9,0.002,0.5,0.4,1,20,1.4,58.8,0.642061237399658,0.9702651392685453,-0.32820390186888715,0.6540788992756627,0.5530816178203015,0.20284983548618563,0.508441360451021
9,0.002,0.5,0.4,3,20,1.55,56.4,0.8058304601344493,0.9709228330149215,-0.16509237288047238,0.8186546243071536,0.8648462361315856,0.28364997902827904,0.4934839929227842
9,0.002,0.5,0.4,6,20,2.0,68.4,0.9977460807494156,0.9931650026133998,0.004581078136015876,0.8942481283273865,0.8728871700284291,0.3391399050307644,0.5791674870716836
9,0.002,0.5,0.8,1,20,1.0,49.2,0.2551240228289926,0.9596574156139873,-0.7045333927849946,0.8443580110580389,0.9894720757535506,0.08840089371942009,0.11550664678552533
9,0.002,0.5,0.8,3,20,1.0,39.6,0.300929109337464,0.960029261657455,-0.6591001523199909,0.9084135092003564,0.9999497223730897,0.16277714661107354,0.18056956526286505
9,0.002,0.5,0.8,6,20,1.2,45.6,0.40951760558966627,0.9653870570402144,-0.5558694514505482,1.0368931877648566,0.9999979134214518,0.3713233031941727,0.3438008713398518
9,0.002,1.0,0.0,1,20,1.65,72.0,0.9444686647362721,0.9854058255786315,-0.04093716084235954,1.0396039112345092,0.5234238347219723,1.067723315041623,3.6164004563374994
9,0.002,1.0,0.0,3,20,1.95,68.4,0.9890658395303846,0.9945690417742545,-0.005503202243869765,0.8013157635787829,0.7369053380526309,1.168909587689655,2.311878907224889
9,0.002,1.0,0.0,6,20,2.0,72.0,0.9985231596995974,0.9965707215563189,0.001952438143278451,0.7998839162889577,0.7515945874525423,1.225377046857438,2.349622058178257
9,0.002,1.0,0.4,1,20,1.35,52.8,0.6675653486376394,0.9806894985534764,-0.31312414991583715,0.6719116740557217,0.548980026425538,0.7747930400525681,2.037138432228068
9,0.002,1.0,0.4,3,20,1.35,60.0,0.7861674711793101,0.9809767280001018,-0.1948092568207917,0.8105273368603335,0.8761306140641505,1.110271108688694,1.988131901968324
9,0.002,1.0,0.4,6,20,2.0,72.0,0.9982172109255958,0.9976544488695506,0.0005627620560451462,0.8760496826643003,0.8741381552730239,1.252306210631778,2.271960352775966
9,0.002,1.0,0.8,1,20,1.0,50.4,0.27478040404521575,0.9808855149749928,-0.706105110929777,0.8470374865641268,0.9858129804823446,0.33866619635301676,0.4615851570861748
9,0.002,1.0,0.8,3,20,1.0,45.6,0.3321044387631379,0.9803771551842189,-0.648272716421081,0.90701794667651,0.999895809717819,0.6294493302050704,0.7318179700035091
9,0.002,1.0,0.8,6,20,1.0,45.6,0.3315538325034523,0.9809930198948835,-0.6494391873914312,0.9971749078008065,0.9999979891265167,1.2461841208603377,1.3323033018606227
9,0.01,0.2,0.0,1,20,2.3,40.8,0.9642631547855582,0.963313364949073,0.0009497898364852264,0.7552211294363257,0.5346782166328177,0.07868490842058355,0.14705374532171608
9,0.01,0.2,0.0,3,20,1.95,45.6,0.9166860902258407,0.9508508075578191,-0.034164717331978615,0.8996278630719227,0.7510267243462452,0.0775155562491349,0.11586369101048791
9,0.01,0.2,0.0,6,20,1.95,34.8,0.923605871128688,0.9629505641999145,-0.039344693071226566,0.8155931540978527,0.641078326169543,0.09819733728756398,0.1980419963771432
9,0.01,0.2,0.4,1,20,1.65,48.0,0.6215420802652872,0.9355333344196775,-0.3139912541543902,0.7733627274420746,0.8602216912074785,0.054649605847819416,0.0850061111195147
9,0.01,0.2,0.4,3,20,1.6,49.2,0.6501443059494235,0.9248316977459163,-0.2746873917964928,0.9393944878920364,0.9751147394429087,0.07613182567699633,0.09671268062256723
9,0.01,0.2,0.4,6,20,1.75,46.8,0.7536933569932109,0.940114165296168,-0.18642080830295701,1.0013723582668157,0.9551048093781784,0.13941832151222172,0.1933340391805001
9,0.01,0.2,0.8,1,20,1.7,45.6,0.5706418878750317,0.9479988805308563,-0.3773569926558247,1.2581648442348943,1.0000120232788345,0.027641341352795185,0.024089827483668086
9,0.01,0.2,0.8,3,20,1.65,40.8,0.5678890487110814,0.9443666396989794,-0.37647759098789807,1.6331127240770342,1.0000000204857353,0.057303739557728085,0.04916121368090377
9,0.01,0.2,0.8,6,20,1.55,44.4,0.5043705161960685,0.933143243898295,-0.42877272770222624,1.126987011982434,0.9999995272788319,0.13620276044395532,0.15489924190739546
9,0.01,0.5,0.0,1,20,2.25,40.8,0.9750116136434082,0.9854671638854727,-0.010455550242064538,1.365254844993243,0.549568207359358,0.36230147148797914,0.9000500408775043
9,0.01,0.5,0.0,3,20,1.6,66.0,0.8626750701770094,0.9415383911049071,-0.0788633209278978,0.8022514920249388,0.8771753417929582,0.35813735843948136,0.587964922086727
9,0.01,0.5,0.0,6,20,1.75,62.4,0.9131180577530488,0.9488170383127811,-0.0356989805597323,0.9056213229245283,0.9785957011478197,0.4457170182961348,0.682426599854806
9,0.01,0.5,0.4,1,20,1.55,60.0,0.5935833291045438,0.9474514833233995,-0.35386815421885565,0.6812524600262105,0.6758019168152383,0.2548810693908129,0.5078213891275939
9,0.01,0.5,0.4,3,20,1.45,57.6,0.6941530495458645,0.9384836795060396,-0.24433062996017502,0.8356192348800275,0.9240210559302772,0.3468924272877331,0.49348817180363846
9,0.01,0.5,0.4,6,20,1.5,52.8,0.7710523135229093,0.9385582378234594,-0.16750592430055,0.9549976797883165,0.9378379519203949,0.47162204955181714,0.6594189228215239
9,0.01,0.5,0.8,1,20,1.0,44.4,0.1479649255901616,0.9012428236667599,-0.7532778980765984,0.9229108233539252,0.9997554764720343,0.10563952008493802,0.11862552569470677
9,0.01,0.5,0.8,3,20,1.0,50.4,0.08179270844310686,0.9080173191341171,-0.8262246106910102,0.9963330407295056,0.999973966666718,0.1878055026398842,0.18546398145598653
9,0.01,0.5,0.8,6,20,1.1,54.0,0.09785423220858312,0.9243649066988286,-0.8265106744902455,1.0250355323447349,0.999997687061061,0.45331617547338193,0.42265478380325805
9,0.01,1.0,0.0,1,20,1.85,46.8,0.9389422800364186,0.9811798652470675,-0.04223758521064894,1.6551784092783077,0.5967807728132575,1.409658874695554,3.604406977746519
9,0.01,1.0,0.0,3,20,1.55,56.4,0.907297496735139,0.9652071397901697,-0.057909643055030616,0.7634896389483974,0.8017386626037062,1.2476671752383495,2.3039744749207034
9,0.01,1.0,0.0,6,20,1.7,44.4,0.9640903101858955,0.9620447189204853,0.002045591265410157,0.8873479406083744,0.849599921753112,1.5682023314806117,2.423537278131296
9,0.01,1.0,0.4,1,20,1.4,58.8,0.6133863688182852,0.9578053391242161,-0.34441897030593077,0.6771423762657836,0.6930191167769202,1.0048819586303268,2.029584453432009
9,0.01,1.0,0.4,3,20,1.4,54.0,0.753759528109715,0.9622116237234343,-0.2084520956137191,0.8115309425436331,0.8788576724471149,1.167246288994653,1.9596902266435703
9,0.01,1.0,0.4,6,20,1.5,39.6,0.9231235088016279,0.9568457265330739,-0.033722217731446076,1.0513533535143045,0.9649511148153267,1.9542471532447458,2.3400626439258168
9,0.01,1.0,0.8,1,20,1.0,50.4,0.2364219000184265,0.9502832466361925,-0.7138613466177659,0.8652419340945825,0.9995723473274063,0.36216998540272216,0.4615088787553333
9,0.01,1.0,0.8,3,20,1.0,46.8,0.27025900597332486,0.9477604807390378,-0.677501474765713,0.9286258085075273,0.9999429705862066,0.6629986251118156,0.7131567693032905
9,0.01,1.0,0.8,6,20,1.15,55.2,0.30438986537890905,0.9532225283633767,-0.6488326629844677,1.1330614778337265,1.0000005405579395,1.4262433326283837,1.3976105464376054
9,0.03,0.2,0.0,1,20,2.2,34.8,0.9287233902271232,0.9149176892098868,0.013805701017236405,1.3368191585313596,0.7008986191059653,0.10653552122910134,0.17876054831453972
9,0.03,0.2,0.0,3,20,2.0,30.0,0.8811300506834497,0.918313402596959,-0.03718335191350931,0.7184836290331721,0.6346681074536991,0.11181497882614164,0.28098315690523035
9,0.03,0.2,0.0,6,20,2.0,43.2,0.8707762570430738,0.9148168808030773,-0.04404062376000348,0.5261006227389002,0.4224510370489535,0.16408545571147443,0.7837367382910376
9,0.03,0.2,0.4,1,20,2.0,40.8,0.85648157616552,0.9286672453975902,-0.07218566923207022,1.2374057676449264,0.8733923734854925,0.07841156711551488,0.11893266400979943
9,0.03,0.2,0.4,3,20,2.0,36.0,0.8642527660210793,0.9212421356304011,-0.05698936960932185,0.859228164725582,0.5691033151719789,0.12250048574376557,0.25156352500702583
9,0.03,0.2,0.4,6,20,2.0,44.4,0.8670807199847266,0.9225933767240442,-0.05551265673931758,0.6125380443603266,0.43053342925182714,0.19726660417707786,0.7761223166928007
9,0.03,0.2,0.8,1,20,2.0,45.6,0.7488248575142802,0.9453645904777638,-0.19653973296348343,2.1945399682268283,0.6102410850678563,0.03352409690794689,0.06175523060656155
9,0.03,0.2,0.8,3,20,2.0,48.0,0.7833216441995159,0.9447516909149526,-0.16143004671543665,0.7397858182470574,0.4847772081117647,0.07325891834638924,0.20890229537762997
9,0.03,0.2,0.8,6,20,2.0,48.0,0.8083381480337357,0.941311387616536,-0.1329732395828004,0.5846993636824113,0.3048537748173018,0.16332729734147017,0.7362899961332625
9,0.03,0.5,0.0,1,20,2.35,38.4,0.9651670223793625,0.9639047590469006,0.0012622633324617827,0.7588702416871514,0.559130495586139,0.5214336598892467,0.9180262078151875
9,0.03,0.5,0.0,3,20,2.0,39.6,0.9274746105508722,0.9575889148806256,-0.030114304329753323,0.9291985078025495,0.79723545853046,0.48651561117426273,0.725818538938483
9,0.03,0.5,0.0,6,20,1.95,32.4,0.9096625345600937,0.96089647044981,-0.05123393588971622,0.839890557841026,0.6977983094449216,0.6516042011750864,1.254257321471106
9,0.03,0.5,0.4,1,20,1.7,37.2,0.6586917266455821,0.941777858678679,-0.2830861320330969,0.7548513362157631,0.7814662895922619,0.3415013338082022,0.5313469308089308
9,0.03,0.5,0.4,3,20,1.6,43.2,0.6243556184405714,0.9313059252684248,-0.3069503068278534,0.969714845068083,0.9842118863468099,0.4940357090320986,0.605670234879685
9,0.03,0.5,0.4,6,20,1.75,38.4,0.7189099777031578,0.946777021488673,-0.2278670437855152,1.0081827413833095,0.8648363505524013,0.8839862231349483,1.2239834834338397
9,0.03,0.5,0.8,1,20,1.85,44.4,0.6469110129477801,0.957383207191184,-0.31047219424340394,1.216878080638864,1.000209218783146,0.17199744522415356,0.15149819295756609
9,0.03,0.5,0.8,3,20,1.7,45.6,0.5979776905234641,0.9412508431417066,-0.34327315261824276,1.8135000327141353,0.9999986217112113,0.3655988142038082,0.3098716378127026
9,0.03,0.5,0.8,6,20,1.55,50.4,0.49786779137620024,0.9297635993582413,-0.431895807982041,1.1136780752032196,0.9999987173201051,0.8716313031069951,0.9837255361994904
9,0.03,1.0,0.0,1,20,2.2,40.8,0.9686839916453192,0.9820106045162775,-0.013326612870958298,1.392965223433002,0.6153480082301857,1.598483980135859,3.5994987512589702
9,0.03,1.0,0.0,3,20,1.7,56.4,0.8650665959247877,0.9444064166350328,-0.07933982071024516,0.8640830314914016,0.8844730248965216,1.7030265437538568,2.396385010034151
9,0.03,1.0,0.0,6,20,1.7,61.2,0.8525401484760333,0.9399249235122717,-0.08738477503623816,0.9595655730489465,0.944042914056488,2.2103625706277215,2.972261299251606
9,0.03,1.0,0.4,1,20,1.6,55.2,0.5893003361769654,0.9428352573707622,-0.35353492119379676,0.6973241702853039,0.7625607302244963,1.1709193604414403,2.0357749764317665
9,0.03,1.0,0.4,3,20,1.5,66.0,0.659861766028054,0.9358293268112593,-0.2759675607832054,0.829614053527129,0.8767828707325611,1.4075614272900006,2.0007576542055974
9,0.03,1.0,0.4,6,20,1.5,67.2,0.6649433064330487,0.93436946806767,-0.26942616163462124,0.9797266165762416,0.9458737603799328,2.2748764297210977,2.8742543430381584
9,0.03,1.0,0.8,1,20,1.05,56.4,0.13268139283838343,0.9016908611392687,-0.7690094683008852,0.930013715524183,0.9998806225237962,0.43515894096632923,0.48639365291813447
9,0.03,1.0,0.8,3,20,1.0,52.8,0.004764233265232509,0.896881158625131,-0.8921169253598984,0.9991555432249408,0.9999940569162088,0.7775620997035204,0.7786753834266557
9,0.03,1.0,0.8,6,20,1.15,63.6,0.1455086742725388,0.9152778416625369,-0.7697691673899981,1.0065909955367416,0.9999993543794419,1.9834721238056399,1.9248146291177783
10,0.002,0.2,0.0,1,20,2.4,52.8,0.9894124121557126,0.974202468588547,0.015209943567165651,1.530645857165882,1.0225970977731516,0.06701039712670512,0.0751288934885487
10,0.002,0.2,0.0,3,20,2.4,55.2,0.9842603708570181,0.9736818054377423,0.010578565419275798,0.9504882354926462,0.9442483828725872,0.04801908457736546,0.07165925549127355
10,0.002,0.2,0.0,6,20,2.25,38.4,0.9948885975356436,0.9743603943250436,0.0205282032105999,0.7402590305921856,0.7428609627326663,0.05825015623556236,0.11869377649020323
10,0.002,0.2,0.4,1,20,2.4,52.8,0.9882270742232334,0.9770187460082376,0.011208328214995917,2.649490169447712,1.3092773131630062,0.06527573419253578,0.05086572468724798
10,0.002,0.2,0.4,3,20,2.2,52.8,0.9836650083771772,0.975096154721877,0.008568853655300168,1.1007680133891058,0.9392488061233356,0.04872766460882643,0.06059836445622926
10,0.002,0.2,0.4,6,20,2.2,36.0,0.9970543676777229,0.9822019806675695,0.01485238701015355,0.8904838122470522,0.7772093663619388,0.06194131707228588,0.11465033793522798
10,0.002,0.2,0.8,1,20,1.35,43.2,0.405079722896532,0.8911290356417512,-0.4860493127452192,1.352836653915892,1.007593515448567,0.03547877845177145,0.01954994891113451
10,0.002,0.2,0.8,3,20,2.0,45.6,0.9761632790776413,0.9758506384959841,0.00031264058165734744,1.5029133507101238,1.0087975995196354,0.03451360996072869,0.035847644505530525
10,0.002,0.2,0.8,6,20,2.0,28.8,0.9913281964343501,0.9826809441680929,0.008647252266257167,0.8584479698040894,0.8269646781230278,0.04781613853736247,0.09262309276056066
10,0.002,0.5,0.0,1,20,2.3,54.0,0.9968174303740914,0.981088675348494,0.015728755025597473,9.623093674275408,0.877300379957712,0.3912489829425161,0.47814614265503
10,0.002,0.5,0.0,3,20,2.05,55.2,0.989433860617478,0.9798895040904092,0.009544356527068748,0.856779575719143,0.8510627562651416,0.2551957249099007,0.4023516455246095
10,0.002,0.5,0.0,6,20,2.15,46.8,0.9914252301917064,0.9811126857770601,0.010312544414646362,0.8451727050360495,0.8893715785586296,0.338126271598849,0.4748967728793357
10,0.002,0.5,0.4,1,20,2.0,52.8,0.9746655045285207,0.9785430026115141,-0.0038774980829932417,1.4175840982383172,1.0667916450147537,0.35091616666460695,0.31830367904669987
10,0.002,0.5,0.4,3,20,2.0,51.6,0.9908526387922926,0.9881923472011621,0.002660291591130376,0.9936475517451516,0.9172928623377518,0.23709572829101408,0.31876063477988587
10,0.002,0.5,0.4,6,20,2.0,49.2,0.9896065596991024,0.9875367710225926,0.0020697886765096594,0.8928725305205466,0.91566564036143,0.3185383519542249,0.436079023749466
10,0.002,0.5,0.8,1,20,1.15,32.4,0.4866771817002733,0.9239255924144254,-0.4372484107141522,1.0962323736653241,0.9714900747208552,0.1513034628203704,0.11322291977336285
10,0.002,0.5,0.8,3,20,1.55,40.8,0.8544985695939626,0.9564503009444121,-0.1019517313504493,1.3173245643805296,1.143013521600734,0.190137738830867,0.14839857145880342
10,0.002,0.5,0.8,6,20,1.7,43.2,0.951379262157452,0.9846805936276987,-0.0333013314702466,1.2861375906408423,0.9970781879726125,0.30061239208303997,0.2863781515046573
10,0.002,1.0,0.0,1,20,1.9,54.0,0.9971843537437121,0.9759429905024044,0.021241363241307754,1.562365984453042,0.978936922287787,1.4667911287336097,1.9390383370728226
