seed,n_obs,slope_noise_std,observation_noise_std,ar1_phi,horizon,outer_origin,selected_order,selected_window,lambda_forecast,smoothness_forecast,inner_forecast_mse,lambda_recovery_oracle,smoothness_recovery_oracle,recovery_mse_oracle,smoothness_gap_forecast_minus_recovery,outer_block_mse,benchmark_block_mse,relative_rmsfe_block
4,240,0.01,0.5,0.8,3,204,1,24,0.18121669857861977,0.2398210510944958,0.1680898993162923,10.874755751497457,0.8658017814030583,0.05427356221335883,-0.6259807303085625,0.015928676257796558,0.014734182605960119,1.039744947895967
4,240,0.01,0.5,0.8,3,210,1,48,0.15719589526685065,0.21694552214674567,0.158912210111791,11.812652659104135,0.8638335123908225,0.1199167014741291,-0.6468879902440768,0.0972818156932682,0.1250005715422945,0.8821853360373874
4,240,0.01,0.5,0.8,3,216,1,72,0.17284656771220583,0.23146058533703373,0.15879810750547438,40.458738008851846,0.9276160284048566,0.3378208417209944,-0.6961554430678228,0.18710459161396129,0.18188834724846226,1.0142377811836236
4,240,0.01,0.5,0.8,3,222,1,48,0.14808823374652968,0.20799275368652723,0.17226587109317879,6.182891856683575,0.8097209133955988,0.42215641037722157,-0.6017281597090716,0.469654430995353,0.4007667913267414,1.0825384937975855
4,240,0.01,0.5,0.8,3,228,1,48,4.5399929762484854e-05,9.078758215937034e-05,0.20329811383676788,16.688799823897643,0.8867237991921771,0.33387283987973043,-0.8866330116100177,0.011157737612890085,0.011155795196435572,1.0000870548390148
4,240,0.01,0.5,0.8,3,234,1,48,4.5399929762484854e-05,9.078758215937034e-05,0.20045409458650587,27.413594383818698,0.9136478830850189,0.28028988784743936,-0.9135570955028595,0.399440201759038,0.3994234080241416,1.0000210222511248
4,240,0.01,0.5,0.8,6,120,1,24,1.1482345593283014,0.5843976849128794,0.14823733189678945,8886110.520507872,0.9999995311709435,0.11181869894233255,-0.4156018462580642,0.03366914262624049,0.03550275350021625,0.973834172424672
4,240,0.01,0.5,0.8,6,126,1,24,0.8969471686613562,0.5393062985614718,0.1521894001382947,271.55472265866496,0.9864752185492665,0.09106929925597086,-0.4471689199877946,0.2959434935546928,0.346514623015608,0.9241524406137912
4,240,0.01,0.5,0.8,6,132,1,24,1.243377471440324,0.5984366495726066,0.15849155940069873,8886110.520507872,0.9999995311709435,0.03234729048434925,-0.401562881598337,0.04580246100938435,0.22491068325163707,0.45127301481259485
4,240,0.01,0.5,0.8,6,138,1,24,1.484733100600856,0.6287426508316059,0.14934019030319265,8886110.520507872,0.9999995311709435,0.13871173655197347,-0.3712568803393377,0.08506270563428824,0.06814526835999915,1.1172535496487483
4,240,0.01,0.5,0.8,6,144,1,24,1.4383018224880344,0.6234186281739447,0.1448612366541129,3.1156023064592198,0.7389588967961396,0.3323615473669284,-0.11554026862219491,0.20092683685846813,0.15020674137291362,1.1565762272671023
4,240,0.01,0.5,0.8,6,150,1,24,1.6217590643227633,0.6432885844928216,0.1558243870383204,3.671455138162576,0.7596558814847815,0.5116057053051765,-0.11636729699195991,0.6002130501671991,0.8530623472119313,0.8388075488978561
4,240,0.01,0.5,0.8,6,156,1,24,2.405060714241684,0.7035898767140212,0.17213932731051068,5.391195701053968,0.8030340181293131,0.7746730309457361,-0.0994441414152919,0.4138703009715714,0.3021536538517052,1.1703565936197038
4,240,0.01,0.5,0.8,6,162,1,24,0.8808271773720783,0.5359138086236573,0.2112461099354582,15.758350924718338,0.8916763610781988,0.7051606844846692,-0.35576255245454147,1.0045168819321997,1.4052686659993066,0.8454714339399284
4,240,0.01,0.5,0.8,6,168,1,24,1.3742841268093426,0.6157090561650531,0.2350967482385788,29.942730584970732,0.9269377452284345,0.4914325574120592,-0.3112286890633814,0.25552263988604246,0.23967243055740006,1.0325370703870649
4,240,0.01,0.5,0.8,6,174,1,24,0.85567153770625,0.5304732529661057,0.2512726367370946,40.59050773943453,0.9401432846768819,0.25952481656309173,-0.4096700317107762,0.08262432273278526,0.09181855566425567,0.9486122482675542
4,240,0.01,0.5,0.8,6,180,3,48,8886110.520507872,0.999460632971842,0.2280781782074096,8886110.520507872,0.999460632971842,0.4212480904436389,0.0,0.2705072589996545,0.21447872376266183,1.1230455039675666
4,240,0.01,0.5,0.8,6,186,3,48,8886110.520507872,0.999460632971842,0.23343244216556458,8886110.520507872,0.999460632971842,0.3592579886343157,0.0,0.16618361202713652,0.6392340649133313,0.5098754971907977
4,240,0.01,0.5,0.8,6,192,2,48,1617.378380399335,0.963443788037789,0.2288207237277516,8886110.520507872,0.9999690973766778,0.27101313047792913,-0.03652530933888887,0.38088497428083773,0.23742652548833296,1.266579053980286
4,240,0.01,0.5,0.8,6,198,2,48,1523.7582851015054,0.9625653907226533,0.2448947451146258,8886110.520507872,0.9999690973766778,0.19382959913727746,-0.03740370665402448,0.44735156811594207,0.043183152298322786,3.2186022537273122
4,240,0.01,0.5,0.8,6,204,2,48,1920.1314579369005,0.9658976872201128,0.23634953818831544,8886110.520507872,0.9999690973766778,0.06051529483778421,-0.03407141015656501,0.2796682220621034,0.09820839949474115,1.6875134541426504
4,240,0.01,0.5,0.8,6,210,2,48,1275.0797171018646,0.959858847177848,0.2512722791989941,8886110.520507872,0.9999690973766778,0.058830184114858165,-0.040110250198829855,0.1166605783292199,0.12213988966979683,0.9773121564628231
4,240,0.01,0.5,0.8,6,216,2,48,1061.6479650150081,0.9569436581335448,0.23859706329425512,325984.93057034817,0.9991794595856606,0.20223693072891144,-0.042235801452115806,0.5669680534048793,0.8836945876727951,0.8009920336468856
4,240,0.01,0.5,0.8,6,222,2,72,945.3090567809164,0.9484955487927939,0.23822162853700687,8886110.520507872,0.9998976424511528,0.23988389235892674,-0.051402093658358905,2.184633261845311,1.6188672851070927,1.1616723366948771
4,240,0.01,0.5,0.8,6,228,2,24,243.03034266069855,0.9472970550282181,0.336145201919718,2882.000546936865,0.9895127192726303,0.6581766012750329,-0.04221566424441214,0.5058036077125617,0.15815985261886836,1.7883101254360982
4,240,0.01,0.5,0.8,6,234,2,24,298.90473727391867,0.9522945640052994,0.35648378986523693,428.2244868872174,0.9603723872366237,0.5903730537822642,-0.008077823231324222,0.05906900229355671,0.8826601494685562,0.2586920354854038
4,240,0.01,1.0,0.0,1,120,1,24,2230.8789677147497,0.9981638446761595,0.6272177151698223,89.39637497670215,0.9660015337808519,0.0588178448489718,0.03216231089530763,0.24047995870291444,0.8105118795657502,0.54470298096351
4,240,0.01,1.0,0.0,1,126,1,24,163.4385326555873,0.9790356393630748,0.6199212501678985,360.2230867612757,0.9895107052002037,0.03466360679594203,-0.010475065837128872,1.78418369733583,0.38190451138176457,2.161436041937026
4,240,0.01,1.0,0.0,1,132,2,48,16389.260710683207,0.9889080880779949,0.614053616742525,8886110.520507872,0.9999690973766778,0.062289984081693624,-0.011061009298682922,0.7366430795057534,10.276359442318471,0.2677373209232732
4,240,0.01,1.0,0.0,1,138,1,24,68.62004686340335,0.9585634976092379,0.6763207598944624,14.641405218849274,0.8869003290433151,0.13052544090324988,0.07166316856592281,3.3195684899234608,0.8611863519787737,1.9633252295664463
4,240,0.01,1.0,0.0,1,144,1,72,52.79224381620738,0.9374555748450958,0.7931495844989437,22.043564493260966,0.8997335612647004,0.13139737612840943,0.0377220135803954,1.817629288037546,1.1573590101948663,1.2531948673343503
4,240,0.01,1.0,0.0,1,150,3,72,299991.5676917282,0.9791992965614847,0.7963044118851551,86092.84423164562,0.9693701772066978,0.15639538267563347,0.00982911935478692,2.6333677679236795,0.07204320662211465,6.045876065546639
4,240,0.01,1.0,0.0,1,156,3,72,232262.99183757446,0.977357047644223,1.0617211409269565,8886110.520507872,0.9966617747032164,0.13672462593345502,-0.019304727058993332,0.25974950357163046,0.5920285423043312,0.6623782151974773
4,240,0.01,1.0,0.0,1,162,3,48,1134993.510219719,0.9962740336895199,0.9995857899124119,165176.5689519496,0.9851718204021208,0.23790411547811305,0.011102213287399132,0.5166577152564017,2.094811741927526,0.4966254364879386
4,240,0.01,1.0,0.0,1,168,3,72,198148.0809234975,0.9761692529883772,0.9692746384036225,8886110.520507872,0.9966617747032164,0.15161413228004156,-0.020492521714839174,1.5366784186984566,0.38624325151650646,1.994624015934113
4,240,0.01,1.0,0.0,1,174,3,72,180014.25816354385,0.9754350466811699,1.0141218105966627,103010.61753302526,0.9709151962687029,0.20280978091632706,0.004519850412466941,0.11942373239444748,2.765085011557084,0.2078217875736416
4,240,0.01,1.0,0.0,1,180,3,72,205632.9391366318,0.9764495439468507,1.0281756855851634,1517144.0427774056,0.9891778793781391,0.14881069840835007,-0.012728335431288373,2.732573548152084,2.645748191471266,1.0162760151041679
4,240,0.01,1.0,0.0,1,186,3,72,199633.78667744948,0.9762258719501173,1.156731236685324,8886110.520507872,0.9966617747032164,0.12123294244616178,-0.020435902753099033,0.007612464563624595,0.2137689834691052,0.18870799310416853
4,240,0.01,1.0,0.0,1,192,3,72,162149.4994586623,0.9746212791953969,1.1120126627789915,8886110.520507872,0.9966617747032164,0.12576005702196366,-0.022040495507819502,3.3874005970699765,9.936439368324622,0.5838723194371177
4,240,0.01,1.0,0.0,1,198,2,24,8886110.520507872,0.9999959541256663,1.1502660610543622,7794539.228620434,0.9999953872061043,0.006170358118892741,5.669195620727763e-07,0.007967117257348066,3.3334912498180596,0.04888785074070028
4,240,0.01,1.0,0.0,1,204,3,72,190916.124856978,0.9758863176151158,1.1010612112387967,8886110.520507872,0.9966617747032164,0.11362478067447583,-0.02077545708810058,0.07439731935017498,0.02330970679744155,1.7865296913599689
4,240,0.01,1.0,0.0,1,210,3,72,148897.0610801366,0.9739463914093911,1.0657471568651355,8886110.520507872,0.9966617747032164,0.1304968936491557,-0.022715383293825275,3.5305933146849804,7.407785722615076,0.6903663925842
4,240,0.01,1.0,0.0,1,216,3,72,133821.99576107977,0.9730874506958417,1.1785686417277217,2203617.613010472,0.9911359009211133,0.20464923297485832,-0.018048450225271573,0.15006831698766918,0.04272117836810663,1.8742300397183713
4,240,0.01,1.0,0.0,1,222,3,72,117629.37180387018,0.9720287291314798,1.3048025301912165,8886110.520507872,0.9966617747032164,0.12754776197822598,-0.024633045571736623,1.7795298027286217,0.3191735149676104,2.3612349871956364
4,240,0.01,1.0,0.0,1,228,3,48,29507.21932453195,0.9693121144824863,1.3785096328911988,1208153.361335407,0.9964711692199276,0.14980133194425582,-0.02715905473744129,1.3400300188898542,0.31246980256362866,2.070871909828752
4,240,0.01,1.0,0.0,1,234,2,24,475.251874605042,0.9625729310644989,1.3582456951821706,8886110.520507872,0.9999959541256663,0.34765105072874913,-0.037423023061167404,0.22405391419358964,0.5507268630799294,0.6378346925157414
4,240,0.01,1.0,0.0,3,120,2,72,153352.64858510887,0.9953660606643115,0.8332379302231133,8886110.520507872,0.9998976424511528,0.025554844267515555,-0.00453158178684121,0.21892848839363244,0.6733878457958418,0.5701885638785904
4,240,0.01,1.0,0.0,3,126,2,72,225895.779738088,0.9966191657801607,0.7706657567702265,258138.23025389013,0.9969809087412069,0.020376172417939556,-0.0003617429610461853,2.9264874767071856,3.662503890936101,0.8938904297474335
4,240,0.01,1.0,0.0,3,132,2,72,281603.08872657013,0.9971988308905053,0.9834440483511228,8886110.520507872,0.9998976424511528,0.036291295300578424,-0.0026988115606474405,0.4564782748791924,9.14471234732503,0.22342153537703208
4,240,0.01,1.0,0.0,3,138,2,72,619809.3408078911,0.9986255314675313,0.9840492966571662,865.1474526351368,0.9470110067903,0.07932640782960232,0.051614524677231266,1.7412910325764936,2.366605260638438,0.8577737842359988
4,240,0.01,1.0,0.0,3,144,2,72,305849.45823251054,0.997393147952775,1.0288222983735806,1315.3612687414613,0.9537433534819225,0.11847995306615007,0.04364979447085249,1.9074371404284731,0.8183409691157763,1.526714992067815
4,240,0.01,1.0,0.0,3,150,1,24,43.447776340621765,0.9428274444022553,1.0238882090185242,11.677745279551337,0.8711259108604201,0.42121962176477923,0.07170153354183517,2.7328813804885197,5.096521444058632,0.7322737445632509
4,240,0.01,1.0,0.0,3,156,2,48,6043.30980519889,0.9798319912002398,1.159918571793382,5987.808899763461,0.9797350031666465,0.2085076856465938,9.698803359325936e-05,0.6763607589449907,0.6337503790802282,1.0330707977573528
4,240,0.01,1.0,0.0,3,162,2,48,6429.668315282156,0.9804775016251202,1.1609959380262833,7927.437455204618,0.9825819590170691,0.22887690635142444,-0.0021044573919489773,2.262445865211939,10.235274739301937,0.4701531453083122
4,240,0.01,1.0,0.0,3,168,3,72,4140513.8840781036,0.994043066551238,1.1914520972278049,8886110.520507872,0.9966617747032164,0.15161413228004156,-0.0026187081519783995,0.6164603535936849,0.38144501812263304,1.2712664976533623
4,240,0.01,1.0,0.0,3,174,3,72,4051558.19535895,0.993953240933476,1.1659843392941072,103010.61753302526,0.9709151962687029,0.20280978091632706,0.023038044664773105,1.5052155612293,2.617925216771157,0.7582645133345832
4,240,0.01,1.0,0.0,3,180,2,48,5944.355821230031,0.9796582773589481,1.1878049221832325,75175.97636856114,0.9967302735068371,0.15873095597475959,-0.017071996147889013,0.9349897580986132,0.9101752059364917,1.0135400778909107
4,240,0.01,1.0,0.0,3,186,2,48,5116.704232286778,0.9780470273399688,1.1913018357592795,8886110.520507872,0.9999690973766778,0.1446183799410107,-0.021922070036708985,0.3757040721545819,1.6233023163870683,0.48108658510886326
4,240,0.01,1.0,0.0,3,192,3,48,8886110.520507872,0.999460632971842,1.2136264327097501,354636.57407554396,0.9907171393243791,0.09647541995262743,0.008743493647462852,2.6705942500961517,3.4886399443962297,0.8749351819463628
4,240,0.01,1.0,0.0,3,198,3,48,8886110.520507872,0.999460632971842,1.3147080558020423,1771364.5924461659,0.9974919638649465,0.031007086228064046,0.0019686691068954154,0.10212742469627074,3.0181223228804037,0.18395126195501565
4,240,0.01,1.0,0.0,3,204,3,48,8886110.520507872,0.999460632971842,1.2585008225130714,319312.3441071022,0.9900339110701354,0.029007248765079634,0.00942672190170657,0.11736666423191706,0.1217528711456552,0.9818220355085776
4,240,0.01,1.0,0.0,3,210,2,24,8886110.520507872,0.9999959541256663,1.2136452286441806,21407.793834086602,0.9983628616292859,0.1018557473975256,0.0016330924963804394,1.3067631307909997,2.804621439273371,0.6825921847550721
4,240,0.01,1.0,0.0,3,216,2,24,8886110.520507872,0.9999959541256663,1.2463830183212226,7770019.933449711,0.9999953726432473,0.44451113327626895,5.8148241899314e-07,0.702692219096651,0.6718405055198158,1.022702883115132
4,240,0.01,1.0,0.0,3,222,2,24,8886110.520507872,0.9999959541256663,1.1217690640617526,8886110.520507872,0.9999959541256663,0.3667960459836132,0.0,2.0301520357811658,1.197302998347966,1.3021536913919665
4,240,0.01,1.0,0.0,3,228,2,24,12759.792518058952,0.9972997394332422,1.1878453360726364,2081.5053819318236,0.9862894020768652,0.3540597570935721,0.01101033735637702,0.2078695431698934,0.15037267080784675,1.1757391349424253
4,240,0.01,1.0,0.0,3,234,2,24,32043.404172299306,0.9988969171980269,1.1337374503958706,8886110.520507872,0.9999959541256663,0.34765105072874913,-0.001099036927639463,0.3850334621529538,0.6021194563291281,0.7996646662034048
4,240,0.01,1.0,0.0,6,120,2,72,503037.1575254372,0.9983325131910683,0.7719095809085413,8886110.520507872,0.9998976424511528,0.025554844267515555,-0.0015651292600844524,0.2780781176662636,1.3433120854383398,0.4549827658873092
4,240,0.01,1.0,0.0,6,126,2,72,1280212.0641469522,0.9993104291691369,0.7488576099010021,258138.23025389013,0.9969809087412069,0.020376172417939556,0.0023295204279299986,2.827281711661506,3.204313313780279,0.939327538499147
4,240,0.01,1.0,0.0,6,132,2,72,1481559.333873755,0.9994013572352807,0.9027229365814553,8886110.520507872,0.9998976424511528,0.036291295300578424,-0.0004962852158720832,1.0385944570150292,9.923174550308502,0.3235174306922249
4,240,0.01,1.0,0.0,6,138,2,72,8886110.520507872,0.9998976424511528,0.9422214468125324,865.1474526351368,0.9470110067903,0.07932640782960232,0.05288663566085272,1.6004366562333943,1.2106882623217008,1.1497491017868964
4,240,0.01,1.0,0.0,6,144,2,72,8886110.520507872,0.9998976424511528,1.0033485851989496,1315.3612687414613,0.9537433534819225,0.11847995306615007,0.04615428896923024,1.439704911106044,0.7156024855772477,1.4184068594884542
4,240,0.01,1.0,0.0,6,150,1,24,34.669649821813856,0.9335519577776077,1.0235409437388088,11.677745279551337,0.8711259108604201,0.42121962176477923,0.06242604691718756,3.4868214181938892,6.600973809416122,0.726793187254954
4,240,0.01,1.0,0.0,6,156,1,24,31.182802554346083,0.9288174728542059,1.1357607518919148,12.743155214413447,0.8774144643592103,0.36327161938935987,0.05140300849499557,1.176555663818156,0.8155669057545506,1.2010924641066125
4,240,0.01,1.0,0.0,6,162,2,48,4469.727908147779,0.9765417439872041,1.1749863960121547,7927.437455204618,0.9825819590170691,0.22887690635142444,-0.00604021502986507,1.7251286667473835,9.740695852116598,0.4208387815394123
4,240,0.01,1.0,0.0,6,168,3,72,2955031.7689087205,0.9925609131851759,1.2088761372209336,8886110.520507872,0.9966617747032164,0.15161413228004156,-0.004100861518040455,0.9610582829353573,1.2436515066377123,0.87907415699499
4,240,0.01,1.0,0.0,6,174,2,48,4038.8211089882493,0.9753795493463435,1.1943915047900728,8886110.520507872,0.9999690973766778,0.1482562471552524,-0.024589548030334307,0.7521778345224875,2.1128564665174525,0.596657725432533
4,240,0.01,1.0,0.0,6,180,2,48,4277.598534747418,0.9760416048117989,1.205708283452494,75175.97636856114,0.9967302735068371,0.15873095597475959,-0.02068866869503816,0.810113241588179,0.680095641885636,1.0914098513880666
4,240,0.01,1.0,0.0,6,186,2,48,4056.08010460425,0.9754290212075525,1.1999626593662753,8886110.520507872,0.9999690973766778,0.1446183799410107,-0.024540076169125347,1.2451146038010852,3.4516402950171234,0.6006090865182276
4,240,0.01,1.0,0.0,6,192,3,48,8886110.520507872,0.999460632971842,1.2104549983592958,354636.57407554396,0.9907171393243791,0.09647541995262743,0.008743493647462852,1.9164974642012194,3.5314182789926285,0.7366811275637741
4,240,0.01,1.0,0.0,6,198,3,48,8886110.520507872,0.999460632971842,1.3068562806536759,1771364.5924461659,0.9974919638649465,0.031007086228064046,0.0019686691068954154,0.5268119647481865,2.288990286583895,0.47973989981015835
4,240,0.01,1.0,0.0,6,204,3,48,8886110.520507872,0.999460632971842,1.28337835186066,319312.3441071022,0.9900339110701354,0.029007248765079634,0.00942672190170657,0.27782287582840626,0.5894256567539632,0.6865457503048099
4,240,0.01,1.0,0.0,6,210,3,48,8886110.520507872,0.999460632971842,1.249754470123126,297097.87318490783,0.9895483012514356,0.04815081191122466,0.009912331720406398,1.1623623131283285,2.1350696861922906,0.7378443109179667
4,240,0.01,1.0,0.0,6,216,3,48,8886110.520507872,0.999460632971842,1.282035562207438,217486.30557225578,0.987309050847702,0.2112529626652182,0.012151582124139915,2.1303348336695938,2.1058282558493158,1.0058019192211283
4,240,0.01,1.0,0.0,6,222,2,48,4489.747531749654,0.9765923133606613,1.194961174076235,18494.926250397664,0.9898018814793825,0.15786775309698767,-0.013209568118721204,2.7024211122474537,1.5162321784851451,1.3350380935765545
4,240,0.01,1.0,0.0,6,228,2,24,8033.16372358191,0.9958133893038769,1.271996378034016,2081.5053819318236,0.9862894020768652,0.3540597570935721,0.009523987227011643,0.292683107830595,0.47850236206461455,0.7820900955330553
4,240,0.01,1.0,0.0,6,234,2,24,10907.418841729479,0.9968633790228679,1.2233391902555788,8886110.520507872,0.9999959541256663,0.34765105072874913,-0.0031325751027984072,0.7786927009452085,1.0544977610711828,0.8593304892684488
4,240,0.01,1.0,0.4,1,120,3,48,8886110.520507872,0.999460632971842,0.5297023725577874,8886110.520507872,0.999460632971842,0.15376740194889235,0.0,0.008880038702423907,0.015598972032651757,0.7545003395939837
4,240,0.01,1.0,0.4,1,126,3,48,8886110.520507872,0.999460632971842,0.4723703643196349,8886110.520507872,0.999460632971842,0.10260691624244223,0.0,0.8221560761741564,0.4235306805154956,1.3932681117989927
4,240,0.01,1.0,0.4,1,132,3,48,8886110.520507872,0.999460632971842,0.4739424617377965,8886110.520507872,0.999460632971842,0.09412492452220451,0.0,0.012708223489202725,2.5789879094497747,0.07019687339170265
4,240,0.01,1.0,0.4,1,138,3,48,8886110.520507872,0.999460632971842,0.5058260496589854,372465.9196258208,0.9910267438156848,0.19713296150510784,0.00843388915615717,3.6747170032979457,1.6915090957591574,1.473922948444837
4,240,0.01,1.0,0.4,1,144,1,48,12.77727943272259,0.8693652314831607,0.5985346046222206,8886110.520507872,0.999999081046494,0.18286544633489119,-0.13063384956333335,1.3163808359451294,0.7129094452807937,1.3588564846526434
4,240,0.01,1.0,0.4,1,150,1,72,7.664145894109423,0.8270284682983089,0.603518411312885,4734.286253317099,0.9976001758512041,0.32278380729481715,-0.1705717075528952,2.836096266335301,0.4529058112980922,2.502398882627593
4,240,0.01,1.0,0.4,1,156,1,72,0.7843960214554969,0.5102034454017973,0.8776562798709787,29.2244553107951,0.9137074946855779,0.3688388637551396,-0.4035040492837806,0.3784451230434092,0.5459172161656961,0.8326031721907663
4,240,0.01,1.0,0.4,1,162,1,72,0.8156698239978223,0.5175232115163841,0.8327755698675069,35.36625626468566,0.9221306061622863,0.3867669844882906,-0.4046073946459021,0.012974643029371761,0.34204755084541133,0.19476210798303867
4,240,0.01,1.0,0.4,1,168,1,72,0.48304678905389686,0.4172304589904008,0.8012947879325303,54.393539262716494,0.938482270672865,0.3145172184939643,-0.5212518116824643,0.6330908710022553,0.4421727658440183,1.1965670253425467
4,240,0.01,1.0,0.4,1,174,1,72,0.4110114145193442,0.3860574932014509,0.83038014426779,77.06349349339838,0.9493994579478676,0.29420576333557924,-0.5633419647464167,0.21542727432271183,0.6338365611541987,0.5829907981414897
4,240,0.01,1.0,0.4,1,180,1,72,0.45436539409096605,0.40539124607841415,0.8338306508675345,74.46306474863111,0.9484052955095529,0.2551572172946166,-0.5430140494311387,2.778041864740908,2.504304961714463,1.0532362209057187
4,240,0.01,1.0,0.4,1,186,1,72,0.3250998272571826,0.34149408608163173,0.9534885022471387,73.89371987197244,0.9481806823990201,0.2686682577750173,-0.6066865963173884,0.008821822744521486,0.029427007569209847,0.5475277223122467
4,240,0.01,1.0,0.4,1,192,1,72,0.4202017075498869,0.3903116890722917,0.9268253983361447,78.05054302201513,0.9497637861119868,0.2585052223029479,-0.559452097039695,3.712709456905033,5.445712229699546,0.8256921166007694
4,240,0.01,1.0,0.4,1,198,1,72,0.9881601240391961,0.5527886025036226,0.9896600412948994,94.09733650351382,0.9548598154577473,0.20614992724471382,-0.40207121295412473,0.15546106640061452,1.0098748070920893,0.39235306729911607
4,240,0.01,1.0,0.4,1,204,1,72,1.000263198712878,0.5549857672017884,0.9132727575456786,85.92502343560774,0.952442443647061,0.24916644001494287,-0.3974566764452726,0.001514031166937676,0.0015568791280479322,0.9861431435032817
4,240,0.01,1.0,0.4,1,210,1,72,0.8590243704638858,0.5271548912594181,0.8712162747757511,60.00252252433944,0.94174991407014,0.2918157839160559,-0.4145950228107219,3.1133104270081082,4.670992013354347,0.8164068702244269
4,240,0.01,1.0,0.4,1,216,1,72,1.0972823037484543,0.5715165984716619,0.9600233732360086,38.67197272316758,0.9258144044883936,0.4435761695795263,-0.35429780601673166,0.15694475507053135,0.09910307111918377,1.2584322710816678
4,240,0.01,1.0,0.4,1,222,1,72,1.057122763495988,0.5648969767254757,1.0268100764289687,22.539495637249175,0.9009067221552121,0.3830161991040584,-0.3360097454297364,1.7150072198202664,0.8426809694481214,1.426597252359086
4,240,0.01,1.0,0.4,1,228,1,72,0.5936032080172279,0.45708349836843926,1.1799441001312931,34.154702032376356,0.9206493466861118,0.22639314416286094,-0.4635658483176725,0.1406132298135923,0.16164040297597512,0.9326917379923934
4,240,0.01,1.0,0.4,1,234,1,72,0.5632159480889708,0.4469419882301683,1.0808075582998546,36.68185587634769,0.9236558240245119,0.21411583519385202,-0.47671383579434357,0.030592925486549783,0.20377031431308543,0.3874717522903679
4,240,0.01,1.0,0.4,3,120,1,24,16.400284254767293,0.8942013411867674,0.7211198292299263,160.11929447039614,0.9786730785717138,0.11100768189917541,-0.0844717373849464,0.14100565124306116,0.1313003192879448,1.0362996900673176
4,240,0.01,1.0,0.4,3,126,1,24,14.818317892867826,0.8876920045233047,0.6754089532812624,486.7473483860618,0.9920507174614244,0.08411942281865309,-0.10435871293811971,2.209212446021796,3.0973600018236507,0.8445451996402764
4,240,0.01,1.0,0.4,3,132,2,72,103838.2572804481,0.9937790465533624,0.8132588762001612,8886110.520507872,0.9998976424511528,0.037929091101729887,-0.006118595897790402,0.10133165189158594,3.764441026894488,0.1640674062178882
4,240,0.01,1.0,0.4,3,138,1,24,25.820673091141515,0.9197485233838032,0.7731931937874083,8886110.520507872,0.9999995311709435,0.23477396070242426,-0.08025100778714034,1.278797342678128,1.361459955198412,0.9691665728045015
4,240,0.01,1.0,0.4,3,144,1,24,27.84273188758853,0.9234736707203582,0.7832800090406667,9.111989475608985,0.8518019518865472,0.504798875034358,0.07167171883381107,1.2471692698905303,0.6626568311857426,1.371887063933847
4,240,0.01,1.0,0.4,3,150,1,24,27.044669191885372,0.9220531067840759,0.7986649655218394,13.725225014219241,0.8825631401124651,0.7799718300561714,0.039489966671610865,2.0502239508616813,3.7810119640099686,0.7363709133650829
4,240,0.01,1.0,0.4,3,156,1,24,17.05976449503674,0.8966478153132407,0.9486938833521522,14.84255193254993,0.8877993668794267,0.8823580117794112,0.008848448433813938,1.198073611355697,0.8254681512259255,1.204735174131948
4,240,0.01,1.0,0.4,3,162,1,24,11.603748346834546,0.8706579766256288,0.9607698982446938,24.605454756963237,0.9172936394104065,0.7561544583600145,-0.04663566278477771,2.97735907486069,8.063512884726523,0.6076499480737857
4,240,0.01,1.0,0.4,3,168,1,24,9.701521814982728,0.8568954080569811,1.064949067011875,43.99745342261056,0.943313293328188,0.3643230492692924,-0.08641788527120697,0.24259174559972893,0.2327481032451594,1.0209275759078869
4,240,0.01,1.0,0.4,3,174,2,48,3703.9169714419977,0.97436397713092,1.0428337732050483,8886110.520507872,0.9999690973766778,0.3557502966819965,-0.025605120245757784,0.8202527875597814,0.7114426155073003,1.073751836215201
4,240,0.01,1.0,0.4,3,180,2,48,4727.477129588079,0.9771721364222953,1.0530883794306434,87445.87033574987,0.9971473618105364,0.4308488947050355,-0.019975225388241147,0.7458966132527656,1.0227557605746969,0.8539911114533821
4,240,0.01,1.0,0.4,3,186,2,48,4332.740893221126,0.9761879689449349,1.0827382319105268,8886110.520507872,0.9999690973766778,0.33803685813123624,-0.02378112843174296,0.3217810402832938,1.1620435758589946,0.5262220215161078
4,240,0.01,1.0,0.4,3,192,2,48,4860.9873945739355,0.9774820560792483,1.111240444016145,8886110.520507872,0.9999690973766778,0.2299945967429584,-0.02248704129742951,2.1649676753890312,2.1975468481057447,0.9925596979304823
4,240,0.01,1.0,0.4,3,198,2,48,4691.1191294027985,0.9770858427108109,1.161845781201286,7607.482875031003,0.982177363843842,0.11809469841292415,-0.005091521133031129,0.2965048624819516,1.2998532401192509,0.47760487318107053
4,240,0.01,1.0,0.4,3,204,2,48,4235.653824653404,0.9759286878708637,1.1334979223106378,8886110.520507872,0.9999690973766778,0.04184878349478486,-0.024040409505814098,0.27479487019971,0.12416877415148285,1.4876409129850714
4,240,0.01,1.0,0.4,3,210,2,48,4328.557371677767,0.9761769461940197,1.0844189331334724,8886110.520507872,0.9999690973766778,0.09959536529014663,-0.023792151182658094,0.6719197713504913,1.9784672797238192,0.5827660913742247
4,240,0.01,1.0,0.4,3,216,2,48,3686.9723531992177,0.9743095751804436,1.10514573387918,431786.05122794036,0.9993764188715827,0.360407483017492,-0.025066843691139096,0.5486985356986825,0.8925426752913714,0.7840656097027788
