direction,start_control,target_control,seed,horizon,relative_origin,transition_adaptive_order,transition_adaptive_window,transition_adaptive_smoothness,transition_adaptive_window_post_fraction,start_adaptive_order,start_adaptive_window,start_adaptive_smoothness,start_adaptive_window_post_fraction,target_adaptive_order,target_adaptive_window,target_adaptive_smoothness,target_adaptive_window_post_fraction,abs_smoothness_gap_to_target,order_match_target,window_match_target,discrete_config_match_target
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,12,2,48,0.9638848543087114,0.25,2,48,0.9578887656337086,0.25,2,72,0.9807133973531148,0.16666666666666666,0.0168285430444034,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,15,2,48,0.9737526405706648,0.3125,2,48,0.9608265821169927,0.3125,2,72,0.9806205729420056,0.20833333333333334,0.006867932371340757,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,18,2,48,0.9706518178612545,0.375,2,48,0.9543978387037939,0.375,2,48,0.9806392032603136,0.375,0.009987385399059079,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,21,2,24,0.9930433888531119,0.875,2,48,0.9540133898338258,0.4375,2,48,0.9786294981309519,0.4375,0.014413890722160039,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,24,2,48,0.9771183432705399,0.5,2,48,0.9575315244660875,0.5,2,48,0.9824534119861901,0.5,0.005335068715650149,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,27,2,48,0.9769537126678146,0.5625,2,48,0.9554459985804235,0.5625,2,72,0.985081696182686,0.375,0.008127983514871429,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,30,2,48,0.974773282071355,0.625,2,48,0.9502317279708644,0.625,2,48,0.9817915095194082,0.625,0.007018227448053138,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,33,2,24,0.990432907908414,1.0,2,24,0.9716408688694398,1.0,2,48,0.9760326213120154,0.6875,0.014400286596398582,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,36,2,24,0.9951988798656054,1.0,2,24,0.9769636810212378,1.0,2,48,0.9776067396490177,0.75,0.017592140216587726,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,39,2,24,0.9957166148686988,1.0,2,24,0.9722651303517029,1.0,2,48,0.9750582848071111,0.8125,0.020658330061587682,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,42,2,48,0.9780232770423116,0.875,2,24,0.9720031298977144,1.0,2,48,0.9763847491902954,0.875,0.001638527852016236,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,45,2,48,0.9798539533219681,0.9375,2,24,0.9724395011204221,1.0,2,48,0.9784054954431555,0.9375,0.0014484578788126479,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,48,2,48,0.9806372723178997,1.0,2,24,0.9717760015068713,1.0,2,48,0.9793564753833934,1.0,0.0012807969345062231,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,51,2,48,0.9817808673266936,1.0,2,24,0.9719583968674449,1.0,2,48,0.9794142518740738,1.0,0.002366615452619736,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,54,2,48,0.9821820465570592,1.0,2,24,0.9701266763656563,1.0,2,72,0.9892942014206658,0.75,0.007112154863606612,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,57,2,48,0.9835702689343695,1.0,2,24,0.9703535703646626,1.0,2,72,0.9914780939868763,0.7916666666666666,0.007907825052506756,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,60,2,48,0.9844910680606336,1.0,2,24,0.972634268303816,1.0,2,72,0.9940338209423552,0.8333333333333334,0.009542752881721572,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,63,2,72,0.9885049454544479,0.875,2,24,0.9734283273198446,1.0,2,72,0.9949697806531276,0.875,0.006464835198679686,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,66,2,48,0.9837235721737542,1.0,2,24,0.9742224614725339,1.0,2,48,0.9823908024058104,1.0,0.00133276976794372,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,69,2,48,0.984217977637938,1.0,2,24,0.9774110257696349,1.0,2,48,0.9824530607326092,1.0,0.0017649169053287617,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,72,2,48,0.9847176618552836,1.0,2,24,0.9778563650283484,1.0,2,48,0.9837238436372954,1.0,0.0009938182179882737,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,75,2,48,0.9827616531576825,1.0,2,24,0.9703789854697275,1.0,2,48,0.98235955070161,1.0,0.00040210245607252837,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,78,2,48,0.9857782173648958,1.0,2,24,0.9708037251748916,1.0,2,48,0.9866001719690907,1.0,0.0008219546041948744,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,81,2,48,0.9870668486142303,1.0,2,24,0.9716757165313796,1.0,2,48,0.9880216547498955,1.0,0.0009548061356651205,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,84,2,48,0.9860456227356823,1.0,2,24,0.9834347016522531,1.0,2,48,0.9865852339181198,1.0,0.0005396111824375049,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,87,2,48,0.9883141693908397,1.0,2,24,0.9847815880276921,1.0,2,48,0.9888953236838196,1.0,0.0005811542929798907,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,90,2,48,0.987959908075128,1.0,2,24,0.9869939072070907,1.0,2,48,0.9878316778370657,1.0,0.00012823023806229905,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,93,2,48,0.987087356738331,1.0,3,48,0.9914530129543286,1.0,2,48,0.9867528120752924,1.0,0.0003345446630386162,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,96,2,48,0.9869142223034586,1.0,3,48,0.9925636700881062,1.0,2,48,0.9865306302452138,1.0,0.00038359205824478604,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,99,2,48,0.9881433453109028,1.0,2,48,0.9650720081870263,1.0,2,48,0.987588236245521,1.0,0.0005551090653818092,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,102,2,48,0.9890533932739695,1.0,2,48,0.966296324588832,1.0,2,48,0.9885327474343214,1.0,0.0005206458396480595,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,105,2,48,0.9898025634108661,1.0,2,48,0.9681654131129066,1.0,2,48,0.9894849390910299,1.0,0.0003176243198362849,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,108,2,48,0.990378930154635,1.0,2,48,0.9702266520812968,1.0,2,48,0.9903509899423084,1.0,2.7940212326549307e-05,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,111,2,48,0.9896702340593679,1.0,2,48,0.9701869209368279,1.0,2,48,0.9896702340593679,1.0,0.0,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,6,114,2,48,0.9895800590941082,1.0,2,48,0.9718997467911727,1.0,2,48,0.9895800590941082,1.0,0.0,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,0,2,24,0.9889963555761042,0.0,2,24,0.9889963555761042,0.0,2,48,0.9864722774974897,0.0,0.0025240780786145445,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,3,2,48,0.9624020393498244,0.0625,2,48,0.9623916127918656,0.0625,2,48,0.9853447182815293,0.0625,0.022942678931704874,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,6,2,24,0.9916901468280427,0.25,2,24,0.9907603034353218,0.25,2,48,0.9872662103904166,0.125,0.004423936437626064,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,9,2,48,0.9716992811673467,0.1875,2,48,0.9699179034435229,0.1875,2,48,0.9902781147442244,0.1875,0.01857883357687773,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,12,2,48,0.971795536678994,0.25,2,48,0.969010726686114,0.25,2,48,0.9907073554166783,0.25,0.018911818737684327,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,15,2,48,0.9645352709983347,0.3125,2,48,0.96262575159357,0.3125,2,72,0.9846292471523105,0.20833333333333334,0.02009397615397579,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,18,2,48,0.9623147119894461,0.375,2,48,0.9591766984867902,0.375,2,72,0.984235170042723,0.25,0.021920458053276914,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,21,2,24,0.9918800693195526,0.875,2,48,0.9604283985231901,0.4375,2,72,0.984598099418729,0.2916666666666667,0.007281969900823637,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,24,2,24,0.989967901464879,1.0,2,48,0.956499066911717,0.5,2,48,0.9831786216816296,0.5,0.006789279783249391,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,27,2,24,0.9894741487655083,1.0,2,48,0.9565464865738542,0.5625,2,48,0.9812738802680364,0.5625,0.008200268497471908,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,30,2,48,0.9783865493053104,0.625,2,48,0.9592171236633922,0.625,2,72,0.9893100156939086,0.4166666666666667,0.010923466388598202,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,33,2,48,0.9769889289442195,0.6875,2,48,0.9524072008078056,0.6875,2,72,0.9889324333724021,0.4583333333333333,0.011943504428182594,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,36,2,48,0.9728057472712769,0.75,2,24,0.9673436497077906,1.0,2,48,0.9823503760492736,0.75,0.009544628777996667,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,39,2,24,0.9849078427849054,1.0,2,24,0.9700377427901551,1.0,2,48,0.9738817483895709,0.8125,0.01102609439533453,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,42,2,48,0.9761811421074496,0.875,2,24,0.9739288248359963,1.0,2,48,0.9781679593027279,0.875,0.0019868171952783786,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,45,2,48,0.9780149516356527,0.9375,2,24,0.9728160691180454,1.0,2,48,0.9797379070650051,0.9375,0.001722955429352413,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,48,2,48,0.9802535533526718,1.0,2,24,0.9731430732440546,1.0,2,72,0.9839888847827643,0.6666666666666666,0.0037353314300924145,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,51,2,48,0.9823381839872432,1.0,2,24,0.9735579135800427,1.0,2,72,0.9871632004007453,0.7083333333333334,0.004825016413502192,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,54,2,72,0.9883096714837477,0.75,2,24,0.973019922128456,1.0,2,72,0.9895645257079926,0.75,0.0012548542242448724,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,57,2,72,0.9897388346039255,0.7916666666666666,2,24,0.9717924690454205,1.0,2,72,0.9916873390270731,0.7916666666666666,0.0019485044231475346,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,60,2,72,0.9914079319757927,0.8333333333333334,2,24,0.9705853964424225,1.0,2,72,0.9938462793095931,0.8333333333333334,0.002438347333800439,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,63,2,72,0.9918186693590153,0.875,2,24,0.970366115850602,1.0,2,72,0.9951252281730373,0.875,0.003306558814021976,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,66,2,48,0.9832756121635275,1.0,2,24,0.969651980126528,1.0,2,72,0.9955096072950286,0.9166666666666666,0.01223399513150103,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,69,2,48,0.9837858289912409,1.0,2,24,0.969738321641274,1.0,2,72,0.9947171029089813,0.9583333333333334,0.010931273917740403,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,72,2,48,0.982355154100949,1.0,2,24,0.9702901009940627,1.0,2,48,0.9814842220115051,1.0,0.0008709320894438877,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,75,2,48,0.9827773789301032,1.0,2,24,0.9725578204309885,1.0,2,48,0.9816513438994201,1.0,0.0011260350306830924,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,78,2,48,0.984455259133534,1.0,2,24,0.9744853948319901,1.0,2,48,0.9842937517291771,1.0,0.000161507404356942,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,81,2,48,0.9846715268579767,1.0,2,24,0.9675094483045448,1.0,2,48,0.9852249680958907,1.0,0.0005534412379140097,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,84,2,48,0.9853352993254971,1.0,2,24,0.9676760416829583,1.0,2,48,0.9864504065156535,1.0,0.0011151071901563947,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,87,2,48,0.9859133012189064,1.0,2,24,0.968234643452481,1.0,2,48,0.9872416698993512,1.0,0.0013283686804448358,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,90,2,48,0.9849095819616923,1.0,2,24,0.9802334832840409,1.0,2,48,0.9855916311118931,1.0,0.0006820491502007586,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,93,2,48,0.986914326617432,1.0,2,24,0.9832489519178466,1.0,2,48,0.9871679599265398,1.0,0.0002536333091078813,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,96,2,48,0.9867702467700395,1.0,2,24,0.9849561542145895,1.0,2,48,0.9865165483328784,1.0,0.000253698437161165,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,99,2,48,0.9864240862486203,1.0,2,24,0.9885079286877002,1.0,2,48,0.9860307196464249,1.0,0.00039336660219546626,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,102,2,48,0.9863470390090617,1.0,2,24,0.9911738582568266,1.0,2,48,0.9859493094674245,1.0,0.0003977295416371929,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,105,2,48,0.9867370446545799,1.0,2,24,0.9958255916559917,1.0,2,48,0.9862397008080238,1.0,0.0004973438465560864,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,26,12,108,2,48,0.9873022610520135,1.0,2,24,0.9955822681092369,1.0,2,48,0.9868681726687378,1.0,0.0004340883832756326,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,0,2,48,0.9955122259473274,0.0,2,48,0.9955122259473274,0.0,2,72,0.9987323135579812,0.0,0.0032200876106538434,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,3,2,24,0.7574074964406339,0.125,2,48,0.9913885892696158,0.0625,2,72,0.9995253683269272,0.041666666666666664,0.2421178718862933,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,6,3,72,0.9999987523564559,0.08333333333333333,3,72,0.9999987523564559,0.08333333333333333,2,48,0.9999990215052298,0.125,2.6914877393480197e-07,0.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,9,3,72,0.9999987523564559,0.125,2,48,0.9909201972961136,0.1875,2,72,0.9949161488543596,0.125,0.005082603502096217,0.0,1.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,12,3,72,0.9999965964609306,0.16666666666666666,2,48,0.9924280132825141,0.25,2,48,0.9999990215052298,0.25,2.425044299148027e-06,0.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,15,3,72,0.9999987523564559,0.20833333333333334,2,48,0.9946178239462431,0.3125,2,48,0.9999990215052298,0.3125,2.6914877393480197e-07,0.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,18,3,48,0.9999939036535136,0.375,2,48,0.9757146930706128,0.375,2,72,0.9928822328474617,0.25,0.007111670806051906,0.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,21,3,72,0.9999987523564559,0.2916666666666667,2,48,0.9821012839452097,0.4375,2,72,0.9946844422994807,0.2916666666666667,0.005314310056975136,0.0,1.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,24,3,72,0.9974083069878722,0.3333333333333333,2,48,0.9750490365374509,0.5,2,72,0.9922676769170823,0.3333333333333333,0.005140630070789909,0.0,1.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,27,3,72,0.9970925966692537,0.375,2,48,0.9768049395092858,0.5625,2,72,0.9917178585529227,0.375,0.005374738116330935,0.0,1.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,30,3,72,0.9940904753516934,0.4166666666666667,2,48,0.9764270035965457,0.625,2,72,0.9897178679248404,0.4166666666666667,0.00437260742685297,0.0,1.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,33,2,48,0.9858920233827001,0.6875,2,48,0.9755237903296992,0.6875,2,72,0.9889736644708915,0.4583333333333333,0.0030816410881914225,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,36,2,48,0.9856145770145694,0.75,2,48,0.9753336637225761,0.75,2,72,0.9874016194062961,0.5,0.0017870423917266676,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,39,3,72,0.9974873197290295,0.5416666666666666,2,48,0.973983860299402,0.8125,2,72,0.9829036377471794,0.5416666666666666,0.014583681981850116,0.0,1.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,42,3,72,0.997523326962565,0.5833333333333334,2,72,0.9648534600758671,0.5833333333333334,2,48,0.9882307620657206,0.875,0.00929256489684438,0.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,45,3,72,0.9976884737671177,0.625,2,48,0.9731449380700584,0.9375,2,48,0.9891878473217756,0.9375,0.008500626445342108,0.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,48,2,48,0.985626240714233,1.0,2,48,0.9740028208000998,1.0,2,48,0.9897857909355811,1.0,0.004159550221348063,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,51,3,72,0.9984562670781096,0.7083333333333334,2,72,0.9648710611669314,0.7083333333333334,2,48,0.990677745116983,1.0,0.007778521961126605,0.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,54,2,48,0.987104988197838,1.0,2,72,0.966514289451117,0.75,2,48,0.9910510397449844,1.0,0.003946051547146445,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,57,2,48,0.9869005467368615,1.0,2,72,0.9663206896077294,0.7916666666666666,2,48,0.9910774932454006,1.0,0.00417694650853917,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,60,2,48,0.9857687470625011,1.0,2,24,0.9999982704965702,1.0,2,48,0.9861363257450747,1.0,0.0003675786825736438,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,63,2,48,0.9887407084758194,1.0,2,24,0.9996943722217296,1.0,2,48,0.9901471720563483,1.0,0.0014064635805288717,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,66,2,48,0.985580011654967,1.0,2,24,0.9962693475278931,1.0,2,48,0.9861920215252631,1.0,0.0006120098702960819,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,69,2,48,0.9848476983580094,1.0,3,72,0.9894129648010508,0.9583333333333334,2,48,0.9852000060187144,1.0,0.00035230766070493136,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,72,2,48,0.989426510031886,1.0,3,72,0.991882320557203,1.0,2,48,0.9892050964464838,1.0,0.00022141358540217482,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,75,1,24,1.0000001949941009,1.0,1,24,0.9011140696660497,1.0,1,24,1.0000001949941009,1.0,0.0,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,78,1,24,1.0000001949941009,1.0,1,24,0.9021594609690937,1.0,1,24,1.0000001949941009,1.0,0.0,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,81,1,24,1.0000001949941009,1.0,1,24,0.9394326871347892,1.0,1,24,1.0000001949941009,1.0,0.0,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,84,1,24,1.0000001949941009,1.0,1,24,0.9386035943399849,1.0,1,24,1.0000001949941009,1.0,0.0,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,87,1,24,1.0000001949941009,1.0,1,48,0.9215563374382391,1.0,1,24,1.0000001949941009,1.0,0.0,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,90,1,24,1.0000001949941009,1.0,1,24,0.9289864065715843,1.0,1,24,1.0000001949941009,1.0,0.0,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,93,1,24,1.0000001949941009,1.0,1,72,0.9136783919379388,1.0,1,24,1.0000001949941009,1.0,0.0,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,96,1,24,1.0000001949941009,1.0,1,72,0.9159947918807627,1.0,1,24,1.0000001949941009,1.0,0.0,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,99,1,24,0.9980469107539051,1.0,1,48,0.8851487856487597,1.0,1,24,0.9980469107539051,1.0,0.0,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,102,2,72,0.9953306793375046,1.0,1,24,0.8886929538209734,1.0,2,72,0.9953772505918136,1.0,4.657125430895803e-05,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,105,2,72,0.9953070039519787,1.0,1,48,0.8321795633799584,1.0,2,72,0.9955243409417653,1.0,0.00021733698978665394,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,108,2,72,0.9955634244645707,1.0,3,72,0.9425343666517316,1.0,2,72,0.9959057532037566,1.0,0.00034232873918593754,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,111,2,72,0.9976695484252145,1.0,2,24,0.9431783752814569,1.0,2,72,0.9983359879779187,1.0,0.0006664395527041789,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,114,2,72,0.993933478302561,1.0,3,24,0.9918101531920643,1.0,2,72,0.9943841467894794,1.0,0.0004506684869184374,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,1,117,2,72,0.9914618314991696,1.0,3,24,0.9939573802594881,1.0,2,72,0.991903445542569,1.0,0.0004416140433994853,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,3,0,2,72,0.9640366303133449,0.0,2,72,0.9640366303133449,0.0,2,48,0.9999990215052298,0.0,0.035962391191884935,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,3,3,3,72,0.9921973782062047,0.041666666666666664,2,72,0.9621045558505659,0.041666666666666664,2,48,0.9983688904042697,0.0625,0.006171512198064999,0.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,3,6,3,72,0.9972782434264897,0.08333333333333333,3,72,0.9955154734896957,0.08333333333333333,2,48,0.9922767659627454,0.125,0.005001477463744353,0.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,3,9,3,72,0.9975553479988681,0.125,2,24,0.9513929598103944,0.375,2,48,0.9953847193263633,0.1875,0.0021706286725048374,0.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,3,12,2,72,0.9728609750553999,0.16666666666666666,2,24,0.9404394450294561,0.5,2,48,0.9965650881757989,0.25,0.023704113120398995,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,3,15,2,24,0.9413445257511244,0.625,2,24,0.9298311010108101,0.625,2,48,0.9956725083133753,0.3125,0.05432798256225091,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,3,18,2,24,0.9534890233668232,0.75,2,24,0.9362344050960231,0.75,1,24,0.7735230897591122,0.75,0.17996593360771096,0.0,1.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,3,21,2,72,0.9619614467803267,0.2916666666666667,2,24,0.958446163247032,0.875,1,24,0.7763112088715128,0.875,0.18565023790881385,0.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,3,24,2,72,0.9600029325453941,0.3333333333333333,2,24,0.9581795462382494,1.0,1,24,0.7855175711579103,1.0,0.17448536138748383,0.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,3,27,2,72,0.96080811454244,0.375,2,24,0.9452320716372391,1.0,1,24,0.7663827919225585,1.0,0.19442532261988144,0.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,3,30,3,72,0.9845673464098849,0.4166666666666667,2,48,0.9361683232590522,0.625,1,24,0.7994946475995575,1.0,0.1850726988103274,0.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,3,33,2,48,0.9718812184262924,0.6875,2,48,0.9480813282843319,0.6875,2,48,0.9722388351901728,0.6875,0.00035761676388046393,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,3,36,2,48,0.9727564216338537,0.75,2,48,0.945595481236331,0.75,2,48,0.9738113655745974,0.75,0.00105494394074368,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,3,39,2,48,0.9751694046313983,0.8125,2,48,0.9495476794983205,0.8125,2,48,0.9752190140947012,0.8125,4.960946330290206e-05,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,3,42,2,72,0.9667841157567211,0.5833333333333334,2,24,0.9638312470543706,1.0,2,72,0.965951712934368,0.5833333333333334,0.0008324028223530844,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,3,45,2,48,0.9784994360897266,0.9375,2,24,0.9758790399818219,1.0,2,48,0.9762506943615237,0.9375,0.0022487417282028854,1.0,1.0,1.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,3,48,2,48,0.9791803182352282,1.0,2,24,0.9803115478259711,1.0,2,24,0.9999997812152485,1.0,0.020819462980020242,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,3,51,2,48,0.9793464898328026,1.0,2,24,0.972544106466529,1.0,2,24,0.9999995108521753,1.0,0.02065302101937272,1.0,0.0,0.0
low_to_high_noise,stable_low_noise,stable_high_noise,27,3,54,2,48,0.9799933667201263,1.0,2,24,0.9732734298960034,1.0,1,24,0.9000329683289935,1.0,0.07996039839113278,0.0,0.0,0.0
