transition,horizon,seed,adaptive_mse,frozen_mse,adaptive_rmse_vs_frozen,adaptive_mse_advantage_vs_frozen
high_to_low_noise,1,20,0.08067828129224533,0.09083589658644717,0.9424310044889691,0.010157615294201838
high_to_low_noise,1,21,0.1683295883305638,1.5307637024352796,0.33160888077983924,1.3624341141047158
high_to_low_noise,1,22,0.05566362369031837,0.06186613747404919,0.9485478337459391,0.006202513783730823
high_to_low_noise,1,23,0.11371713208316514,0.11435353026566175,0.9972135268965174,0.0006363981824966114
high_to_low_noise,1,24,0.12416336286637468,0.7754536024370096,0.4001463173854864,0.6512902395706349
high_to_low_noise,1,25,0.10207450108630423,0.19046321151364534,0.732070794782653,0.08838871042734112
high_to_low_noise,1,26,0.10791401420760546,0.11447012387339088,0.9709410157637149,0.006556109665785417
high_to_low_noise,1,27,0.09582302239969487,0.18612698831178687,0.7175137985582579,0.090303965912092
high_to_low_noise,1,28,0.11437086508578335,0.13603984433028277,0.9169056310186632,0.02166897924449941
high_to_low_noise,1,29,0.08426314625625168,0.08031419245702195,1.0242894203296107,-0.003948953799229729
high_to_low_noise,3,0,0.10971624226729437,0.13108484771002002,0.9148696394147214,0.021368605442725647
high_to_low_noise,3,1,0.11711100522677431,0.12304055826711476,0.9756065511180385,0.005929553040340443
high_to_low_noise,3,2,0.13418204630794572,0.5863187661281435,0.478388033929931,0.45213671982019776
high_to_low_noise,3,3,0.1429116943599461,0.7079042902151341,0.4493105456720599,0.564992595855188
high_to_low_noise,3,4,0.1122620153958207,0.12860430038810863,0.9343049972907375,0.01634228499228793
high_to_low_noise,3,5,0.13027355146936995,0.11835708455296434,1.0491340852890059,-0.011916466916405605
high_to_low_noise,3,6,0.14250702473369842,1.258382692539056,0.33652068807725904,1.1158756678053576
high_to_low_noise,3,7,0.10853310799686544,0.08711195087851191,1.116200595695477,-0.02142115711835353
high_to_low_noise,3,8,0.07797570122399466,0.10967982007857757,0.843172201396187,0.03170411885458291
high_to_low_noise,3,9,0.12203696442571352,0.21344491232454402,0.7561410124668051,0.0914079478988305
high_to_low_noise,3,10,0.11719862697021033,0.10208984344583878,1.0714452725271453,-0.015108783524371547
high_to_low_noise,3,11,0.10078344005586218,0.13913542325698305,0.8510904792672985,0.038351983201120876
high_to_low_noise,3,12,0.10703224898519434,0.13677750770663238,0.8846062073537034,0.029745258721438045
high_to_low_noise,3,13,0.13697722780100893,0.18322348243211298,0.8646366087336854,0.046246254631104045
high_to_low_noise,3,14,0.13641393911861094,1.728542788068749,0.2809243002180516,1.592128848950138
high_to_low_noise,3,15,0.0939507752628849,0.09459108294320258,0.9966096436413476,0.0006403076803176838
high_to_low_noise,3,16,0.08945573071963861,0.12834907880149615,0.8348485665645164,0.03889334808185754
high_to_low_noise,3,17,0.09372567332146213,0.12842643974625753,0.854283587846604,0.0347007664247954
high_to_low_noise,3,18,0.11702042583070152,0.13558607963567818,0.9290161958459598,0.018565653804976656
high_to_low_noise,3,19,0.1300214587607562,0.1896018950885352,0.8281064745852774,0.05958043632777901
high_to_low_noise,3,20,0.10214039426316016,0.09942714102395515,1.0135525931448732,-0.002713253239205002
high_to_low_noise,3,21,0.1376064833027318,1.0297765221669715,0.36555098204918995,0.8921700388642396
high_to_low_noise,3,22,0.09262934775774215,0.08699385309314525,1.0318819592094317,-0.005635494664596896
high_to_low_noise,3,23,0.08414986204345362,0.0838628033376704,1.0017100160413448,-0.00028705870578321635
high_to_low_noise,3,24,0.13058124499868157,0.5064667143443682,0.5077675564179074,0.3758854693456866
high_to_low_noise,3,25,0.08583054990352378,0.07940538094880577,1.0396711209166813,-0.006425168954718008
high_to_low_noise,3,26,0.1074221473908932,0.10369735295043672,1.0178014837809788,-0.0037247944404564803
high_to_low_noise,3,27,0.09042128207631477,0.14351000142931353,0.793769204734585,0.05308871935299876
high_to_low_noise,3,28,0.0908638027391389,0.08375224746845449,1.0415910013714782,-0.007111555270684411
high_to_low_noise,3,29,0.07950750528695204,0.10172620206239699,0.8840720248079063,0.022218696775444954
high_to_low_noise,6,0,0.127165859936362,0.13246886410205708,0.9797795262183145,0.005303004165695069
high_to_low_noise,6,1,0.14246538122301133,0.1471286005279386,0.9840249729625431,0.004663219304927274
high_to_low_noise,6,2,0.19677738230214817,0.6895706659118636,0.5341930091534866,0.4927932836097154
high_to_low_noise,6,3,0.18370433978069317,0.7865526579817103,0.4832766436256618,0.6028483182010171
