seed,transition,pre_observation_noise_std,post_observation_noise_std,fixed_ar1_phi,slope_noise_std,horizon,regime_point,outer_origin,relative_origin,period,adaptive_order,adaptive_window,adaptive_lambda,adaptive_smoothness,adaptive_window_post_fraction,frozen_order,frozen_window,frozen_lambda,frozen_smoothness,frozen_window_post_fraction,adaptive_order_differs,adaptive_window_differs,adaptive_smoothness_minus_frozen,adaptive_mse,frozen_mse,benchmark_mse,adaptive_rmse,frozen_rmse,benchmark_rmse,adaptive_mse_advantage_vs_frozen,adaptive_relative_rmsfe_vs_no_change,frozen_relative_rmsfe_vs_no_change
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,186,6,early,2,24,130.47295019101887,0.9305807759865793,0.25,2,48,200.61536658826827,0.9230534611152376,0.125,0.0,1.0,0.007527314871341728,0.27464603525385073,0.25349479484806026,2.831710141341025,0.5240668232714706,0.503482665886384,1.6827685941153718,-0.021151240405790472,0.31143130737293767,0.2991989912618163
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,189,9,early,2,24,102.12833520999713,0.9232130530191727,0.375,2,48,200.61536658826827,0.9230534611152376,0.1875,0.0,1.0,0.00015959190393510791,0.11703908854451534,0.08097727484469734,1.089451014267376,0.3421097609605948,0.28456506258621656,1.0437677012953486,-0.03606181369981799,0.32776427219967225,0.27263256204715125
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,192,12,early,3,72,1380953.2303826897,0.9886632977215081,0.16666666666666666,2,48,200.61536658826827,0.9230534611152376,0.25,1.0,1.0,0.06560983660627051,0.13464118303399975,0.12682853461477642,2.1054282720404855,0.36693484848675756,0.3561299406323153,1.4510093976403067,-0.007812648419223328,0.25288247552599086,0.24543599869957353
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,195,15,early,3,72,2660230.1198183596,0.99206369838051,0.20833333333333334,2,48,200.61536658826827,0.9230534611152376,0.3125,1.0,1.0,0.06901023726527244,0.2658571827934792,0.19228891164897863,1.2240524546217864,0.5156134043966266,0.43850759588515525,1.1063690408818327,-0.07356827114450057,0.466041063464372,0.396348397037251
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,198,18,early,3,72,6323184.442993923,0.9956266373968986,0.25,2,48,200.61536658826827,0.9230534611152376,0.375,1.0,1.0,0.07257317628166104,0.19417519356977483,0.05401808583091782,1.6782750327761768,0.4406531442867222,0.23241791202684406,1.295482548232965,-0.140157107738857,0.34014595170561884,0.17940643997393985
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,201,21,early,3,72,26069722.895066034,0.9987058407325975,0.2916666666666667,2,48,200.61536658826827,0.9230534611152376,0.4375,1.0,1.0,0.07565237961735993,0.6019080464550028,0.13437547087075394,0.5099739031303231,0.7758273303093949,0.36657259972719447,0.7141245711571078,-0.4675325755842489,1.0864033554430275,0.5133174442285761
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,204,24,early,3,72,46262253.68489857,0.9992469756286441,0.3333333333333333,2,48,200.61536658826827,0.9230534611152376,0.5,1.0,1.0,0.0761935145134065,0.7968545545948672,0.2047514060237957,0.6966801024497687,0.8926671017769543,0.4524946475084492,0.8346736502668386,-0.5921031485710715,1.069480390918745,0.5421216392344363
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,207,27,early,2,48,258.2425844249962,0.9291729825421162,0.5625,2,48,200.61536658826827,0.9230534611152376,0.5625,0.0,0.0,0.00611952142687866,0.030151287392973517,0.03214822512256781,0.757124873280974,0.17364126062941815,0.17929926135533245,0.8701292279201831,0.0019969377295942954,0.1995580139796732,0.20606049722510822
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,210,30,early,3,24,20623.34723655926,0.9930488074184335,1.0,2,48,200.61536658826827,0.9230534611152376,0.625,1.0,1.0,0.06999534630319593,0.022160062195794125,0.0420145432262451,0.8000818780211327,0.14886256143098614,0.20497449408705734,0.8944729610341123,0.019854481030450975,0.16642488696235616,0.22915672470421414
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,213,33,early,2,24,212.91880144570158,0.9439627671710847,1.0,2,48,200.61536658826827,0.9230534611152376,0.6875,0.0,1.0,0.020909306055847177,0.04808537801662385,0.04721859322063687,0.7463507938052913,0.21928378420809838,0.21729839672817855,0.8639159645505409,-0.0008667847959869801,0.25382536404704886,0.2515272383480374
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,216,36,mid,3,24,26489122129.84347,0.9999958924587974,1.0,2,48,200.61536658826827,0.9230534611152376,0.75,1.0,1.0,0.07694243134355983,0.12497369776702667,0.09752151641942082,1.1661273038769198,0.3535161916617493,0.31228435186448394,1.0798737444150217,-0.027452181347605853,0.3273680775091467,0.2891859844538136
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,219,39,mid,3,24,26489122129.84347,0.9999958924587974,1.0,2,48,200.61536658826827,0.9230534611152376,0.8125,1.0,1.0,0.07694243134355983,0.653054504928321,0.42046887013819023,1.4862648556200737,0.8081178781145242,0.648435710104086,1.2191246267794256,-0.23258563479013072,0.6628673232935486,0.531886318970576
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,222,42,mid,2,24,227.55305486580622,0.9456523429345208,1.0,2,48,200.61536658826827,0.9230534611152376,0.875,0.0,1.0,0.022598881819283267,0.07667870244974408,0.07234974526162746,1.125312918834071,0.2769091953145364,0.2689790795984466,1.0608076728766958,-0.004328957188116614,0.26103619194572253,0.25356064673724477
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,225,45,mid,2,24,358.3700968470933,0.9564654473093256,1.0,2,48,200.61536658826827,0.9230534611152376,0.9375,0.0,1.0,0.03341198619408803,0.04717278363096052,0.028381460943320076,1.2183613028096576,0.21719296404570873,0.1684679819530111,1.1037940490914315,-0.018791322687640447,0.19676946457945416,0.1526262821326882
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,228,48,mid,2,24,276.67656104967864,0.9504588890221749,1.0,2,48,200.61536658826827,0.9230534611152376,1.0,0.0,1.0,0.02740542790693734,0.10380100380276282,0.08903075333743105,2.0343844758418754,0.3221816316967229,0.29838021606237747,1.426318504346724,-0.014770250465331772,0.22588337087044041,0.2091960632587041
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,231,51,mid,2,24,226.1577386198069,0.945497202075179,1.0,2,48,200.61536658826827,0.9230534611152376,1.0,0.0,1.0,0.022443740959941394,0.020752553754588222,0.019819348260925376,1.3897924665500716,0.1440574668477418,0.14078120705877392,1.1788945951823138,-0.0009332054936628462,0.12219707125340037,0.11941797649602624
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,234,54,mid,2,24,191.37834410375774,0.9411911704645303,1.0,2,48,200.61536658826827,0.9230534611152376,1.0,0.0,1.0,0.018137709349292708,0.03827626383560256,0.03714255453955437,2.1502058808063325,0.19564320544195385,0.1927240372645674,1.4663580329531845,-0.0011337092960481895,0.13342117071363296,0.13143040985456272
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,237,57,mid,2,24,183.90040984796767,0.9401358172409151,1.0,2,48,200.61536658826827,0.9230534611152376,1.0,0.0,1.0,0.017082356125677545,0.04377621508100507,0.043512132461341974,2.019578122908937,0.20922766327855663,0.20859561946824765,1.4211186167624914,-0.00026408261966309743,0.1472274452045437,0.14678269428589844
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,240,60,mid,2,24,168.37665382692586,0.937761759033865,1.0,2,48,200.61536658826827,0.9230534611152376,1.0,0.0,1.0,0.014708297918627489,0.0361468620818746,0.038167965657432086,1.7612802740600157,0.19012328127263795,0.1953662346912385,1.3271323498656853,0.002021103575557487,0.14325871966867487,0.14720930788177297
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,243,63,mid,2,24,169.40910248893033,0.9379280746508787,1.0,2,48,200.61536658826827,0.9230534611152376,1.0,0.0,1.0,0.014874613535641124,0.005905088624910264,0.0053239152420976295,2.09571317463524,0.07684457446632302,0.0729651645793911,1.4476578237398643,-0.0005811733828126348,0.05308200128936791,0.05040221755642065
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,246,66,mid,2,24,170.6076985506069,0.9381195606038626,1.0,2,48,200.61536658826827,0.9230534611152376,1.0,0.0,1.0,0.015066099488625029,0.026009954936906606,0.024441885382619325,1.8164946555372847,0.16127602096067042,0.15633900787269736,1.34777396307292,-0.001568069554287281,0.11966103024646778,0.11599794339122338
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,249,69,mid,2,24,171.62160810602109,0.9382802232757461,1.0,2,48,200.61536658826827,0.9230534611152376,1.0,0.0,1.0,0.015226762160508556,0.04419099193055263,0.042064476510872854,2.0589059304980553,0.21021653581617367,0.20509626157215263,1.4348888216506723,-0.0021265154196797725,0.14650371000475426,0.14293529817607284
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,252,72,late,2,48,134.66125720506014,0.9125310614896993,1.0,2,48,200.61536658826827,0.9230534611152376,1.0,0.0,0.0,-0.010522399625538248,0.13049217994813786,0.1351198223604633,2.882664478798963,0.36123701353562576,0.3675864828315417,1.69784112295555,0.004627642412325439,0.21276255395840302,0.2165022850852254
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,255,75,late,2,48,102.53905699861264,0.9046745135495653,1.0,2,48,200.61536658826827,0.9230534611152376,1.0,0.0,0.0,-0.018378947565672266,0.05975062973412313,0.07863822277171988,2.1770388387844832,0.24443941935400504,0.28042507514792586,1.475479189546394,0.018887593037596746,0.16566781902844252,0.1900569504027616
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,258,78,late,2,48,85.27019452326391,0.8990262299166917,1.0,2,48,200.61536658826827,0.9230534611152376,1.0,0.0,0.0,-0.024027231198545884,0.01274863840243727,0.018971173315908536,2.762069191347983,0.1129098684900362,0.137735882455911,1.6619474093207591,0.006222534913471266,0.0679382920643576,0.08287619793709593
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,261,81,late,2,48,78.5988716970237,0.8964412579588539,1.0,2,48,200.61536658826827,0.9230534611152376,1.0,0.0,0.0,-0.026612203156383685,0.061806586033268295,0.0686602623712709,2.9048085406714317,0.24860930399578432,0.2620310332217749,1.704349887984105,0.006853676338002608,0.14586752740649864,0.15374251206816675
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,264,84,late,2,48,81.95524195957651,0.8977751074846018,1.0,2,48,200.61536658826827,0.9230534611152376,1.0,0.0,0.0,-0.025278353630635797,0.049964308377293855,0.04998975856134955,2.54082801627057,0.2235269746077503,0.22358389602417603,1.5939974956914362,2.5450184055697544e-05,0.14023044277794797,0.140266152631056
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,267,87,late,2,72,91.0017747915042,0.8952251023644873,1.0,2,48,200.61536658826827,0.9230534611152376,1.0,0.0,1.0,-0.027828358750750293,0.12884843294818102,0.10480212592837257,1.5137356793953707,0.3589546391233592,0.32373156461545816,1.2303396601733079,-0.02404630701980845,0.2917524735184073,0.2631237333029293
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,270,90,late,2,72,84.83199658044535,0.8930668155213894,1.0,2,48,200.61536658826827,0.9230534611152376,1.0,0.0,1.0,-0.029986645593848116,0.27318941182965095,0.21681977043915598,3.7917828546767933,0.5226752450897698,0.4656390989158406,1.9472500750229267,-0.05636964139049497,0.2684171138540672,0.23912650197759433
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,273,93,late,2,72,90.99657895151908,0.8952233634488848,1.0,2,48,200.61536658826827,0.9230534611152376,1.0,0.0,1.0,-0.027830097666352804,0.12694302580736214,0.13133117381032977,3.913566354616132,0.3562906479369928,0.36239643183995307,1.9782735793150885,0.0043881480029676345,0.18010180778957102,0.18318822817490227
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,276,96,late,2,72,127.41134430346803,0.9050290824878141,1.0,2,48,200.61536658826827,0.9230534611152376,1.0,0.0,1.0,-0.018024378627423454,0.10341383314507009,0.09362679964370267,2.7447778089849373,0.3215802126143182,0.30598496636877875,1.6567370971234203,-0.00978703350136742,0.1941045523593788,0.18469132302286106
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,279,99,late,2,72,125.32175635356856,0.9045675229355762,1.0,2,48,200.61536658826827,0.9230534611152376,1.0,0.0,1.0,-0.018485938179661376,0.33741210858181353,0.33063357938521265,1.7040496872276423,0.5808718521169824,0.5750074602865711,1.3053925414325158,-0.00677852919660088,0.4449786816458622,0.4404862461184033
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,282,102,late,2,72,140.50628303008608,0.9077188660057207,1.0,2,48,200.61536658826827,0.9230534611152376,1.0,0.0,1.0,-0.015334595109516846,0.11605703643314086,0.10669238196131908,3.0904307781214473,0.34067144939536814,0.32663799834268986,1.7579621094100542,-0.009364654471821776,0.19378770883161547,0.18580491387968806
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,285,105,late,2,48,133.69521324025462,0.9123306919162033,1.0,2,48,200.61536658826827,0.9230534611152376,1.0,0.0,0.0,-0.010722769199034254,0.1955437198468516,0.17424306172527748,2.4013750721321916,0.4422032562598919,0.41742431855999657,1.5496370775546742,-0.021300658121574112,0.2853592384080589,0.26936908299760853
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,288,108,late,2,48,205.39888989082408,0.9236417429437092,1.0,2,48,200.61536658826827,0.9230534611152376,1.0,0.0,0.0,0.0005882818284715929,0.049090924432461804,0.050004967299915624,1.9392697732307376,0.22156471838373049,0.22361790469440415,1.392576666913078,0.0009140428674538209,0.1591041438852143,0.16057852325653105
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,291,111,late,2,48,326.54645423547794,0.9345109803292093,1.0,2,48,200.61536658826827,0.9230534611152376,1.0,0.0,0.0,0.011457519213971756,0.04620571301821216,0.049336920701569725,2.087997513511787,0.21495514187432727,0.2221191587899831,1.4449904890731242,0.003131207683357562,0.1487588627743898,0.15371669258007323
7,stable_low_noise,0.25,0.25,0.0,0.01,6,180,294,114,late,2,48,470.1722214529721,0.942185865108419,1.0,2,48,200.61536658826827,0.9230534611152376,1.0,0.0,0.0,0.01913240399318139,0.05432620771904984,0.06375626361064456,1.9013656057930077,0.23307983121465023,0.25250002695177,1.3789001435176544,0.009430055891594714,0.1690331474040245,0.18311697778754865
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,180,0,early,3,72,1393997.8396799443,0.9887150821449566,0.0,3,72,1393997.8396799443,0.9887150821449566,0.0,0.0,0.0,0.0,0.06420232380209027,0.06420232380209027,7.161086521637742,0.2533817748025502,0.2533817748025502,2.676020650450542,0.0,0.09468603120080189,0.09468603120080189
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,183,3,early,3,72,1335876.687129451,0.988479906253402,0.041666666666666664,3,72,1393997.8396799443,0.9887150821449566,0.041666666666666664,0.0,0.0,-0.0002351758915546398,0.06575755143259494,0.06571827619922596,5.2839940778671535,0.25643235254662183,0.2563557610026074,2.2986939939598643,-3.92752333689822e-05,0.11155567170768847,0.11152235211655728
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,186,6,early,3,72,1360515.4325712367,0.9885810168627873,0.08333333333333333,3,72,1393997.8396799443,0.9887150821449566,0.08333333333333333,0.0,0.0,-0.00013406528216930447,0.11988654567810712,0.11977458670097657,7.288182453126677,0.3462463655810803,0.3460846525071237,2.6996633962638152,-0.00011195897713055236,0.12825538400834197,0.12819548280948126
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,189,9,early,3,72,1444632.9051022734,0.9889109077038427,0.125,3,72,1393997.8396799443,0.9887150821449566,0.125,0.0,0.0,0.00019582555888608688,0.23123508362742418,0.2325389181180584,3.8628298147055595,0.48086909198598343,0.4822228925694615,1.9654083073767545,0.0013038344906342314,0.24466625595360542,0.24535506986489136
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,192,12,early,2,24,103.59360459558569,0.9236548649818076,0.5,3,72,1393997.8396799443,0.9887150821449566,0.16666666666666666,1.0,1.0,-0.06506021716314903,0.08643315314738392,0.19549054875816219,5.489206859555584,0.293995158374052,0.4421431315288774,2.3429056446121734,0.10905739561077826,0.12548314058235055,0.18871572252414218
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,195,15,early,3,72,1841735.5462181394,0.9902128217243422,0.20833333333333334,3,72,1393997.8396799443,0.9887150821449566,0.20833333333333334,0.0,0.0,0.001497739579385593,0.6399653719357673,0.6384887243381565,3.488509821809599,0.799978357167097,0.7990548944460303,1.8677552895948653,-0.0014766475976107918,0.4283100476939997,0.4278156238654547
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,198,18,early,3,72,2655190.970636589,0.9920545867894913,0.25,3,72,1393997.8396799443,0.9887150821449566,0.25,0.0,0.0,0.0033395046445346965,0.6921332819087471,0.6421999100038186,4.0429035651342415,0.8319454801300066,0.8013737642347787,2.0106972833159746,-0.049933371904928525,0.4137596877626402,0.39855515342079734
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,201,21,early,3,72,5155941.150715214,0.9949038716233254,0.2916666666666667,3,72,1393997.8396799443,0.9887150821449566,0.2916666666666667,0.0,0.0,0.006188789478368761,0.9866778284519916,0.7259741821322017,2.3928165217880006,0.993316580175722,0.8520411857018425,1.5468731434051082,-0.26070364631978993,0.6421448225477296,0.5508151649890678
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,204,24,early,3,72,11640739.399049375,0.9973372671592837,0.3333333333333333,3,72,1393997.8396799443,0.9887150821449566,0.3333333333333333,0.0,0.0,0.0086221850143271,1.4149802767858544,0.8500988835632818,2.3386429750548468,1.1895294350228809,0.9220080713113534,1.5292622322724272,-0.5648813932225726,0.7778452968496345,0.6029103785171517
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,207,27,early,3,72,127377627.62873909,0.9997189446318657,0.375,3,72,1393997.8396799443,0.9887150821449566,0.375,0.0,0.0,0.0110038624869091,1.4080252221615746,0.39144497291035046,2.5551106301842634,1.186602385873876,0.625655634443062,1.5984713416837548,-1.0165802492512241,0.7423357272229633,0.3914087279062668
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,210,30,early,3,72,88092518.45035386,0.9995964513649404,0.4166666666666667,3,72,1393997.8396799443,0.9887150821449566,0.4166666666666667,0.0,0.0,0.010881369219983728,1.1233326774961025,0.2855315269707099,3.040530999600215,1.0598738969783634,0.5343515013272723,1.7437118453460752,-0.8378011505253926,0.6078262872430106,0.3064448422217487
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,213,33,early,2,72,241.09466706698652,0.9213812654266818,0.4583333333333333,3,72,1393997.8396799443,0.9887150821449566,0.4583333333333333,1.0,0.0,-0.06733381671827487,0.16189091048374396,0.10455101656674036,3.99915932581003,0.4023566955870673,0.3233434962493298,1.9997898204086424,-0.0573398939170036,0.20119949180701835,0.161688739961311
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,216,36,mid,2,24,190.32752666453666,0.9410460290241771,1.0,3,72,1393997.8396799443,0.9887150821449566,0.5,1.0,1.0,-0.047669053120779514,0.20718656238811417,0.19002441246526536,4.35791979007639,0.4551775064610664,0.4359178964727938,2.0875631224172335,-0.017162149922848813,0.21804251166020155,0.2088166301615997
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,219,39,mid,2,24,184.9849588382487,0.9402921929632753,1.0,3,72,1393997.8396799443,0.9887150821449566,0.5416666666666666,1.0,1.0,-0.04842288918168136,0.8901267250139487,0.8855886510687694,5.024855420160891,0.9434652749380598,0.9410571986169435,2.241618928399939,-0.004538073945179355,0.42088566570567926,0.4198114080383267
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,222,42,mid,2,24,195.8996663779286,0.9418044320207336,1.0,3,72,1393997.8396799443,0.9887150821449566,0.5833333333333334,1.0,1.0,-0.04691065012422302,0.23609091900190374,1.0174119494583242,5.018485327529667,0.48589187995057476,1.0086684041142184,2.240197609035789,0.7813210304564205,0.2168968835564953,0.4502586736302976
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,225,45,mid,2,24,228.44055792074633,0.945750402374004,1.0,3,72,1393997.8396799443,0.9887150821449566,0.625,1.0,1.0,-0.04296467977095264,0.06532182395895406,0.9714024796911788,4.986469018861036,0.2555813450918397,0.9855975241908731,2.2330403083825057,0.9060806557322247,0.11445442526604864,0.4413702343352624
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,228,48,mid,2,24,272.6629840920515,0.9501077166878531,1.0,3,72,1393997.8396799443,0.9887150821449566,0.6666666666666666,1.0,1.0,-0.038607365457103526,0.2569142203247942,1.1803608310903613,6.812911496621367,0.5068670637601088,1.0864441223967118,2.6101554544933463,0.923446610765567,0.19419037394402858,0.4162373243043488
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,231,51,mid,2,24,472.5269265445701,0.9624531455599511,1.0,3,72,1393997.8396799443,0.9887150821449566,0.7083333333333334,1.0,1.0,-0.02626193658500553,0.09001518644727967,0.7256952660268738,5.554117924885193,0.30002530967783314,0.8518774947296552,2.356717616704469,0.6356800795795942,0.1273064314329586,0.3614677841297268
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,234,54,mid,2,24,274.23664592651545,0.9502461729620303,1.0,3,72,1393997.8396799443,0.9887150821449566,0.75,1.0,1.0,-0.038468909182926336,0.05160844171923259,0.4216571048757059,6.65919540845406,0.22717491437047488,0.6493512954292968,2.5805416889587467,0.37004866315647333,0.0880338090806587,0.251633716365695
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,237,57,mid,2,24,199.34348255895753,0.9422597330661432,1.0,3,72,1393997.8396799443,0.9887150821449566,0.7916666666666666,1.0,1.0,-0.046455349078813435,0.024246710523934737,0.1431087559662869,6.552010205102938,0.15571355279465798,0.37829717943210583,2.5596894743509297,0.11886204544235215,0.06083298554569509,0.14779026253879177
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,240,60,mid,2,24,175.93996208911145,0.938951357527847,1.0,3,72,1393997.8396799443,0.9887150821449566,0.8333333333333334,1.0,1.0,-0.04976372461710965,0.025793036586193824,0.03362903338134087,6.340738769387474,0.16060210641891912,0.1833822057380183,2.518082359532244,0.007835996795147047,0.06377952881920525,0.0728261349529819
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,243,63,mid,2,24,166.11650304315447,0.937393147812157,1.0,3,72,1393997.8396799443,0.9887150821449566,0.875,1.0,1.0,-0.051321934332799635,0.03775765097726106,0.02301899975055294,7.1963857231250925,0.19431328049637026,0.15172013627252298,2.682608007727758,-0.01473865122670812,0.07243446673409391,0.05655695347045283
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,246,66,mid,2,24,154.66093002347847,0.9354224497594881,1.0,3,72,1393997.8396799443,0.9887150821449566,0.9166666666666666,1.0,1.0,-0.05329263238546855,0.1515216307537598,0.03744604712853403,7.335446915619929,0.3892577947244728,0.19350981145289256,2.7084030194230566,-0.11407558362522577,0.14372225696580135,0.07144793816324795
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,249,69,mid,2,24,160.13337808095227,0.9363860416216861,1.0,3,72,1393997.8396799443,0.9887150821449566,0.9583333333333334,1.0,1.0,-0.052329040523270476,0.17650618973382223,0.03455192792622757,7.846955887413247,0.4201263973304013,0.18588148892836956,2.80124184736221,-0.14195426180759466,0.1499786238471389,0.06635681567566361
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,252,72,late,2,24,155.8683713630819,0.9356387166095004,1.0,3,72,1393997.8396799443,0.9887150821449566,1.0,1.0,1.0,-0.05307636553545625,0.27027872072583664,0.027113694943395824,9.27333419916362,0.5198833722344239,0.1646623665061201,3.045214967644094,-0.2431650257824408,0.1707214031712932,0.054072493487548376
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,255,75,late,2,24,162.1935392036551,0.9367380957278512,1.0,3,72,1393997.8396799443,0.9887150821449566,1.0,1.0,1.0,-0.051976986417105464,0.1719230760413891,0.04239024371929653,8.531971628544333,0.4146360766279137,0.2058889111129993,2.9209538901777163,-0.12953283232209256,0.14195228415696984,0.07048687478612428
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,258,78,late,2,24,137.1950468663124,0.9320336196514378,1.0,3,72,1393997.8396799443,0.9887150821449566,1.0,1.0,1.0,-0.0566814624935188,0.030517996163875825,0.03923743223293181,8.946206253252514,0.17469400723515338,0.19808440683943754,2.9910209382838686,0.008719436069055984,0.058406146543188694,0.06622635244843543
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,261,81,late,2,48,83.66778943357086,0.8984292974827538,1.0,3,72,1393997.8396799443,0.9887150821449566,1.0,1.0,1.0,-0.09028578466220283,0.06420326303695846,0.05412550120320464,8.94926655522015,0.253383628194401,0.2326488796517289,2.9915324760430315,-0.01007776183375382,0.08470027660523925,0.07776913054257024
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,264,84,late,2,72,71.57344300774943,0.8876712287144883,1.0,3,72,1393997.8396799443,0.9887150821449566,1.0,1.0,0.0,-0.10104385343046829,0.08722897983117922,0.07854700058835373,9.876252718251278,0.29534552617430865,0.28026237811799454,3.14265058799913,-0.008681979242825488,0.09397975304736308,0.08918025414223114
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,267,87,late,2,72,65.0998507390431,0.8845527040383613,1.0,3,72,1393997.8396799443,0.9887150821449566,1.0,1.0,0.0,-0.10416237810659534,0.11493270481074574,0.09023445720647338,7.70806200438478,0.33901726329310394,0.3003905078501539,2.776339677414271,-0.02469824760427236,0.1221094328086129,0.10819659795011863
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,270,90,late,2,72,74.46171819577853,0.8889492716485577,1.0,3,72,1393997.8396799443,0.9887150821449566,1.0,1.0,0.0,-0.09976581049639888,0.34372660815626044,0.09271276105829208,10.584674351757947,0.5862820210071774,0.30448770263886205,3.253409650160574,-0.25101384709796837,0.18020541033873222,0.09359033610287407
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,273,93,late,2,72,81.95632380472446,0.8919917090434669,1.0,3,72,1393997.8396799443,0.9887150821449566,1.0,1.0,0.0,-0.0967233731014897,0.0987291265264451,0.18646844625238057,9.552095049987374,0.3142119134062951,0.4318199234083353,3.0906463806115663,0.08773931972593547,0.10166543651756109,0.1397183210985426
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,276,96,late,2,72,75.18694310130186,0.8892603269114183,1.0,3,72,1393997.8396799443,0.9887150821449566,1.0,1.0,0.0,-0.0994547552335383,0.20007445910020852,0.2653290999846463,9.362812450195017,0.447296835558009,0.5151010580309909,3.0598713126853907,0.0652546408844378,0.14618158407631016,0.16834075861148887
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,279,99,late,2,72,76.83181833176538,0.8899519381712029,1.0,3,72,1393997.8396799443,0.9887150821449566,1.0,1.0,0.0,-0.09876314397375374,0.27098286664338395,0.48524092982660516,8.099625095480118,0.5205601469987728,0.6965923699170162,2.845984029378963,0.21425806318322121,0.1829104245227852,0.24476327439863507
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,282,102,late,2,72,102.09081177363882,0.8986738033188613,1.0,3,72,1393997.8396799443,0.9887150821449566,1.0,1.0,0.0,-0.09004127882609536,0.1160247237526474,0.24455823724888928,9.34010158245815,0.34062402110339696,0.49452829772308204,3.056157977339874,0.12853351349624187,0.11145497831885026,0.16181372212752135
7,stable_low_noise,0.25,0.25,0.0,0.01,12,180,285,105,late,2,72,91.32394164617689,0.8953326784013887,1.0,3,72,1393997.8396799443,0.9887150821449566,1.0,1.0,0.0,-0.09338240374356788,0.23572565132009413,0.09272677241927917,8.050543832248076,0.4855158610386422,0.3045107098597341,2.837348028044511,-0.14299887890081497,0.17111607608223436,0.10732229774068346
