direction,matched_control,horizon,seed,mean_excess_adaptive_mse_advantage,transition_adaptive_mse_advantage,control_adaptive_mse_advantage
high_to_low_noise,stable_high_noise,6,3,0.175882980042809,0.6028483182010173,0.42696533815820814
high_to_low_noise,stable_high_noise,6,4,-0.005421863788516669,0.014039068297925082,0.019460932086441753
high_to_low_noise,stable_high_noise,6,5,0.1458085044891088,-0.014814942395461888,-0.16062344688457067
high_to_low_noise,stable_high_noise,6,6,0.18163837536966207,1.280694214848467,1.0990558394788046
high_to_low_noise,stable_high_noise,6,7,0.038217481222095104,-0.049628144782198416,-0.08784562600429353
high_to_low_noise,stable_high_noise,6,8,0.03580633667480953,0.024534390012499414,-0.011271946662310113
high_to_low_noise,stable_high_noise,6,9,0.0478791054907542,0.11899710514457112,0.07111799965381695
high_to_low_noise,stable_high_noise,6,10,0.10004088640122007,-0.028744275118014057,-0.12878516151923414
high_to_low_noise,stable_high_noise,6,11,0.09796834830145654,0.04719052292445648,-0.050777825377000055
high_to_low_noise,stable_high_noise,6,12,0.01586501968724943,0.01921960380528873,0.0033545841180393074
high_to_low_noise,stable_high_noise,6,13,0.049628030647609934,0.059530714227810255,0.009902683580200331
high_to_low_noise,stable_high_noise,6,14,0.18978203220419104,1.9023481296907891,1.7125660974865984
high_to_low_noise,stable_high_noise,6,15,0.027426940422913715,-0.0016779685803790935,-0.029104909003292805
high_to_low_noise,stable_high_noise,6,16,0.04643615684904524,0.05158710864052918,0.005150951791483931
high_to_low_noise,stable_high_noise,6,17,0.0858243319575391,0.034400623862368945,-0.051423708095170134
high_to_low_noise,stable_high_noise,6,18,0.07643149364781991,0.22088089191330285,0.1444493982654829
high_to_low_noise,stable_high_noise,6,19,0.03719390950557844,0.019565568053955044,-0.01762834145162339
high_to_low_noise,stable_high_noise,6,20,0.04852898873696517,-0.019711936997318526,-0.0682409257342837
high_to_low_noise,stable_high_noise,6,21,-0.01706092264770792,1.4400196898426332,1.4570806124903413
high_to_low_noise,stable_high_noise,6,22,-0.02421513601630301,-0.0015466247875677492,0.02266851122873525
high_to_low_noise,stable_high_noise,6,23,-0.01497779325722846,-0.00427772742271636,0.010700065834512102
high_to_low_noise,stable_high_noise,6,24,0.10871996451882247,0.3915992854119417,0.28287932089311923
high_to_low_noise,stable_high_noise,6,25,0.005093283653907978,-0.011884362733323437,-0.01697764638723141
high_to_low_noise,stable_high_noise,6,26,0.011769917731087693,0.007486005507578823,-0.004283912223508871
high_to_low_noise,stable_high_noise,6,27,0.024948465912786964,0.05791329411646971,0.03296482820368275
high_to_low_noise,stable_high_noise,6,28,0.00442126359823594,-0.010270477976890532,-0.01469174157512647
high_to_low_noise,stable_high_noise,6,29,0.03916721064562572,0.01091999368323909,-0.028247216962386627
high_to_low_noise,stable_high_noise,12,0,0.003997531433441916,0.006007015724731687,0.002009484291289767
high_to_low_noise,stable_high_noise,12,1,0.0956662701112681,-0.055742890313755324,-0.15140916042502342
high_to_low_noise,stable_high_noise,12,2,0.190317514593838,0.555072984305276,0.3647554697114378
high_to_low_noise,stable_high_noise,12,3,0.1945703020573241,0.7420570860743093,0.5474867840169854
high_to_low_noise,stable_high_noise,12,4,0.038932364551707344,0.015416917055521822,-0.023515447496185518
high_to_low_noise,stable_high_noise,12,5,0.07787852720576396,-0.06233784356335077,-0.14021637076911472
high_to_low_noise,stable_high_noise,12,6,0.5249435728729224,8.224568946551125,7.6996253736782005
