direction,matched_control,seed,horizon,relative_origin,period,transition_advantage_vs_frozen_local,transition_advantage_vs_frozen_all_pre,control_advantage_vs_frozen_local,control_advantage_vs_frozen_all_pre,excess_advantage_vs_frozen_local,excess_advantage_vs_frozen_all_pre
low_to_high_roughness,stable_low_roughness,19,1,72,late,-0.2883212501853497,-0.5493253241501637,-0.2845874227085844,-0.3178220649541457,-0.003733827476765317,-0.23150325919601794
low_to_high_roughness,stable_low_roughness,19,1,75,late,-2.0108445533289743,-2.332162380679589,-2.5973809938269676,-2.5879185763190495,0.5865364404979934,0.2557561956394605
low_to_high_roughness,stable_low_roughness,19,1,78,late,-0.039215953976995795,-0.04092934462463664,0.003575981036978243,-0.0007953481735680403,-0.04279193501397404,-0.0401339964510686
low_to_high_roughness,stable_low_roughness,19,1,81,late,0.05721232288679905,0.09931614346957386,-0.07991399361492435,0.07788471034450109,0.1371263165017234,0.02143143312507277
low_to_high_roughness,stable_low_roughness,19,1,84,late,-0.014191697718713092,-0.12310675638866211,0.04240961855433582,-0.04866725990306653,-0.056601316273048916,-0.07443949648559559
low_to_high_roughness,stable_low_roughness,19,1,87,late,-0.140967618551055,-0.03795573141840833,-0.0045940506406964565,0.13711978863519864,-0.13637356791035854,-0.17507552005360696
low_to_high_roughness,stable_low_roughness,19,1,90,late,0.00221162067642954,0.049926973352085374,0.009988454970866673,0.06164261960857509,-0.0077768342944371325,-0.011715646256489715
low_to_high_roughness,stable_low_roughness,19,1,93,late,0.03372189645177481,0.1208871153343718,0.05820745918980663,-0.014287917091902691,-0.02448556273803182,0.1351750324262745
low_to_high_roughness,stable_low_roughness,19,1,96,late,-0.20070159178273783,-0.19502993922287648,-0.03737261857874008,0.14011874119954137,-0.16332897320399775,-0.33514868042241786
low_to_high_roughness,stable_low_roughness,19,1,99,late,-0.14499016915259544,-0.16791699921882652,0.032756949555128145,0.19050427371812811,-0.17774711870772358,-0.35842127293695464
low_to_high_roughness,stable_low_roughness,19,1,102,late,-0.018684167916129105,-0.030994920787061134,-0.001090136253506836,-0.003000031173126226,-0.01759403166262227,-0.02799488961393491
low_to_high_roughness,stable_low_roughness,19,1,105,late,0.22997964527480205,0.1570843627750366,-0.013788933411016557,-0.00507468649689774,0.2437685786858186,0.16215904927193434
low_to_high_roughness,stable_low_roughness,19,1,108,late,0.06960767789679134,0.021796412758491535,0.15960167876100156,0.0853405315549281,-0.08999400086421022,-0.06354411879643657
low_to_high_roughness,stable_low_roughness,19,1,111,late,0.21372731741742895,0.14409480897950028,0.09800488222684799,0.08488048020778198,0.11572243519058097,0.0592143287717183
low_to_high_roughness,stable_low_roughness,19,1,114,late,0.007519347126470451,-0.0021637966698579915,-0.001211965916959927,-0.012952112250878767,0.008731313043430378,0.010788315581020776
low_to_high_roughness,stable_low_roughness,19,1,117,late,0.1780731120718871,0.09770795162513321,-0.03600412142034466,-0.016335765157094333,0.2140772334922318,0.11404371678222755
low_to_high_roughness,stable_low_roughness,19,3,0,early,0.0,0.03055342567102154,0.0,0.026429034064292978,0.0,0.004124391606728561
low_to_high_roughness,stable_low_roughness,19,3,3,early,-0.008644064074190619,-0.003853817825087452,0.001234077934603811,0.004974112467940439,-0.00987814200879443,-0.008827930293027891
low_to_high_roughness,stable_low_roughness,19,3,6,early,0.005214474566237692,0.07223880135975375,0.00020881633560809743,0.06358730367117332,0.005005658230629595,0.008651497688580423
low_to_high_roughness,stable_low_roughness,19,3,9,early,0.041571807112001424,0.05047028048938185,-0.08695714189726514,-0.06400581406650022,0.12852894900926656,0.11447609455588206
low_to_high_roughness,stable_low_roughness,19,3,12,early,0.16758187060290664,0.17076004126579147,0.018130837924076215,0.11207564109678703,0.14945103267883042,0.05868440016900445
low_to_high_roughness,stable_low_roughness,19,3,15,early,0.191858493117063,0.09729365014659691,0.01737875745965467,-0.010273102930301425,0.17447973565740832,0.10756675307689834
low_to_high_roughness,stable_low_roughness,19,3,18,early,-0.3627132649923823,-0.333329818092077,-0.0602041960447392,-0.07342964376903494,-0.3025090689476431,-0.2599001743230421
low_to_high_roughness,stable_low_roughness,19,3,21,early,0.16677715830343465,0.4767155329735488,0.006515185253331668,0.28232176021437116,0.16026197305010298,0.19439377275917763
low_to_high_roughness,stable_low_roughness,19,3,24,early,-0.26989243958448517,-0.27945771701808664,-0.009162697890468252,-0.021155588613231635,-0.2607297416940169,-0.258302128404855
low_to_high_roughness,stable_low_roughness,19,3,27,early,-0.11423308451057847,-0.19352030613643556,-0.01724231451429925,-0.07652024185847375,-0.09699076999627922,-0.11700006427796181
low_to_high_roughness,stable_low_roughness,19,3,30,early,-0.006779798524406522,-0.08540703449255034,8.149009607216762e-06,-0.058287227104042626,-0.0067879475340137385,-0.027119807388507715
low_to_high_roughness,stable_low_roughness,19,3,33,early,0.04894166163240987,0.050555318331331034,0.002231705668388926,0.056448532569255506,0.046709955964020944,-0.005893214237924473
low_to_high_roughness,stable_low_roughness,19,3,36,mid,-0.024307458182554087,0.11432102210542494,-0.00382322686545733,0.1026042004605715,-0.020484231317096757,0.011716821644853437
low_to_high_roughness,stable_low_roughness,19,3,39,mid,0.03638378805915492,0.07080416190451595,0.0007894567326572344,-0.013771823645919029,0.03559433132649768,0.08457598555043498
low_to_high_roughness,stable_low_roughness,19,3,42,mid,0.032507842934005104,0.06621787813888502,0.013250724110256129,-0.005404518392664148,0.019257118823748975,0.07162239653154917
low_to_high_roughness,stable_low_roughness,19,3,45,mid,0.10860373037316985,-0.0035534437400032964,0.03648338029671957,-0.03490658334245698,0.07212035007645029,0.03135313960245368
low_to_high_roughness,stable_low_roughness,19,3,48,mid,0.1842902044524464,-0.1113109633639943,0.06416585533053781,-0.11186195660297128,0.12012434912190859,0.0005509932389769767
low_to_high_roughness,stable_low_roughness,19,3,51,mid,0.03898693716796603,0.03404692309990354,0.007442862176237852,0.03391500518443785,0.03154407499172818,0.00013191791546568465
low_to_high_roughness,stable_low_roughness,19,3,54,mid,-0.0018551665675747842,0.030927457567079875,-0.013082121729806717,0.03865712038627386,0.011226955162231933,-0.007729662819193989
low_to_high_roughness,stable_low_roughness,19,3,57,mid,-0.09828122685783486,0.12592764732147044,-0.023233359843396917,0.1115288456381025,-0.07504786701443794,0.014398801683367934
low_to_high_roughness,stable_low_roughness,19,3,60,mid,0.02075753140432024,-0.09082139643164089,-0.06399149869766751,-0.06798750498610917,0.08474903010198775,-0.022833891445531718
low_to_high_roughness,stable_low_roughness,19,3,63,mid,1.236147673385692,0.6086982742127625,0.5898330771479243,0.32867699958462926,0.6463145962377677,0.2800212746281332
low_to_high_roughness,stable_low_roughness,19,3,66,mid,0.5176818789545172,0.05081488364078664,-0.034018295731150866,-0.12434095604573486,0.5517001746856681,0.1751558396865215
low_to_high_roughness,stable_low_roughness,19,3,69,mid,-0.1567231525450442,-0.026234035307065,-0.02013515312621139,0.17295446504699424,-0.13658799941883282,-0.19918850035405924
low_to_high_roughness,stable_low_roughness,19,3,72,late,-0.0673666185929157,-0.03372675072962161,0.004732185650933918,0.0733900760920223,-0.07209880424384962,-0.10711682682164392
low_to_high_roughness,stable_low_roughness,19,3,75,late,-0.5212408680758589,-0.5332698576542291,-0.57104044288636,-0.5668446560907068,0.049799574810501124,0.033574798436477704
low_to_high_roughness,stable_low_roughness,19,3,78,late,0.1556235871358933,0.13157638464838317,0.2684130546143355,0.21753939195306682,-0.1127894674784422,-0.08596300730468365
low_to_high_roughness,stable_low_roughness,19,3,81,late,-0.06304811592700976,-0.07642632657352927,-0.1164253510760038,-0.10471629809470173,0.053377235148994034,0.028289971521172463
low_to_high_roughness,stable_low_roughness,19,3,84,late,0.1086622211393429,0.0254223778314311,0.004038984768288227,-0.008185876132722106,0.10462323637105467,0.033608253964153206
low_to_high_roughness,stable_low_roughness,19,3,87,late,0.0427724668534048,0.0022761300632772874,-0.004974719369618741,0.00021926342782352393,0.04774718622302354,0.0020568666354537635
low_to_high_roughness,stable_low_roughness,19,3,90,late,-0.3167139726967607,-0.2013414674484199,-0.00030740656674349554,-0.13862175251891168,-0.3164065661300172,-0.06271971492950823
low_to_high_roughness,stable_low_roughness,19,3,93,late,0.11973891016916313,0.10524952391524392,0.28460245418769897,0.07168743897607237,-0.16486354401853584,0.03356208493917155
low_to_high_roughness,stable_low_roughness,19,3,96,late,-0.0929335647876684,-0.07797260796242905,-0.0699866010702399,-0.06784641868575852,-0.022946963717428492,-0.010126189276670527
low_to_high_roughness,stable_low_roughness,19,3,99,late,-0.13517491674371956,-0.09443019667791597,-0.3145057553237874,-0.06726432840705032,0.17933083858006782,-0.027165868270865645
low_to_high_roughness,stable_low_roughness,19,3,102,late,0.04452768954120294,0.011075024516309491,0.003968861957923734,0.020343491600529628,0.04055882758327921,-0.009268467084220137
low_to_high_roughness,stable_low_roughness,19,3,105,late,0.06545740856292917,0.036819746469497656,0.045374021234946715,0.07541114435080506,0.020083387327982455,-0.03859139788130741
low_to_high_roughness,stable_low_roughness,19,3,108,late,-0.015919792800914212,-0.00015216563191716714,-0.018658814702609217,0.04388315460775366,0.0027390219016950046,-0.04403532023967083
low_to_high_roughness,stable_low_roughness,19,3,111,late,-0.14804334445406875,-0.2564691385575339,0.05702439707221078,0.014404170397237778,-0.20506774152627955,-0.2708733089547717
low_to_high_roughness,stable_low_roughness,19,3,114,late,0.16527079479449686,-0.0027872618598468457,-0.0008253882899801335,-0.043947184562648456,0.166096183084477,0.04115992270280161
low_to_high_roughness,stable_low_roughness,19,3,117,late,0.06796343071969879,-0.16062607844684526,-0.04175703903258473,-0.07814284659850916,0.10972046975228353,-0.0824832318483361
low_to_high_roughness,stable_low_roughness,19,6,0,early,0.0,-0.012475961331124594,0.0,-0.007248660111256064,0.0,-0.00522730121986853
low_to_high_roughness,stable_low_roughness,19,6,3,early,-0.003336435433499596,-0.03560676840560173,-0.0023627185213702107,-0.016685305277772705,-0.0009737169121293854,-0.018921463127829025
low_to_high_roughness,stable_low_roughness,19,6,6,early,0.0009922465794222624,-0.027836058971942634,-0.0008606078201680023,-0.009889102095148927,0.0018528543995902647,-0.017946956876793707
low_to_high_roughness,stable_low_roughness,19,6,9,early,0.03397394717962776,-0.043472835872431226,0.002816164837213364,-0.019850765396092096,0.031157782342414397,-0.02362207047633913
low_to_high_roughness,stable_low_roughness,19,6,12,early,0.0931750864001426,-0.018302486386198247,0.007365794426341665,-0.020485277680893033,0.08580929197380094,0.002182791294694786
low_to_high_roughness,stable_low_roughness,19,6,15,early,-0.1404737456376074,-0.17267943848638984,-0.004799669018016317,0.014763824728493191,-0.13567407661959108,-0.18744326321488303
low_to_high_roughness,stable_low_roughness,19,6,18,early,-0.013312383668586891,-0.07333518654282845,0.011299318735792763,-0.0023184004995034924,-0.024611702404379654,-0.07101678604332495
low_to_high_roughness,stable_low_roughness,19,6,21,early,0.04879170514717451,0.013558949528854669,0.002827918237161109,-0.0020833079632647244,0.045963786910013404,0.015642257492119394
low_to_high_roughness,stable_low_roughness,19,6,24,early,-0.4714138239152586,-0.4090770534997888,-0.01600932708236752,0.008805607521785608,-0.4554044968328911,-0.4178826610215744
low_to_high_roughness,stable_low_roughness,19,6,27,early,-0.12458089252516469,-0.06747870326686164,-0.025078948019462463,0.0018251716884120084,-0.09950194450570223,-0.06930387495527365
low_to_high_roughness,stable_low_roughness,19,6,30,early,0.005317497040603442,0.00943627702114419,0.0010133541693205655,-0.0012277890826963497,0.004304142871282876,0.01066406610384054
low_to_high_roughness,stable_low_roughness,19,6,33,early,0.019632706057775784,0.01005681420940674,-0.0009995268716859185,0.0017645843806860517,0.020632232929461702,0.008292229828720687
low_to_high_roughness,stable_low_roughness,19,6,36,mid,-0.008303721363096594,-0.017314427991786452,0.00017169764871022286,0.00034565320713991765,-0.008475419011806817,-0.01766008119892637
low_to_high_roughness,stable_low_roughness,19,6,39,mid,0.02819986292692489,0.008149870372630319,0.005482849900672659,-0.004489534212199664,0.02271701302625223,0.012639404584829983
low_to_high_roughness,stable_low_roughness,19,6,42,mid,0.0614259474449686,0.027945489643191546,0.008706814926381867,-0.007865031466718353,0.05271913251858673,0.0358105211099099
low_to_high_roughness,stable_low_roughness,19,6,45,mid,0.1718764621591416,0.0868159549083889,0.06310523872339369,0.015226522911855389,0.10877122343574791,0.07158943199653352
low_to_high_roughness,stable_low_roughness,19,6,48,mid,0.12686001547604167,0.06934365484631877,0.04236830821119553,0.014673611168815798,0.08449170726484614,0.05467004367750297
low_to_high_roughness,stable_low_roughness,19,6,51,mid,0.015626623356115088,-0.006858417413015239,-0.01574711382334082,-0.012859766361225017,0.03137373717945591,0.006001348948209778
low_to_high_roughness,stable_low_roughness,19,6,54,mid,-0.10287445810932488,-0.08004124649045602,-0.06671559242659264,-0.036603919032468846,-0.036158865682732244,-0.043437327457987174
low_to_high_roughness,stable_low_roughness,19,6,57,mid,0.002541714244749138,-0.00022802735254234818,-0.010004529959489306,-0.004095655707978985,0.012546244204238444,0.0038676283554366364
low_to_high_roughness,stable_low_roughness,19,6,60,mid,-0.22454315856674856,-0.16182939770258198,-0.10316644043608125,-0.029839869247711315,-0.1213767181306673,-0.13198952845487066
low_to_high_roughness,stable_low_roughness,19,6,63,mid,0.323208814913043,0.2387566313217322,0.006195641161877985,0.00208193576174609,0.317013173751165,0.2366746955599861
low_to_high_roughness,stable_low_roughness,19,6,66,mid,-0.04361337286890299,-0.1330997848523714,-0.009598582247750398,0.008758953152883192,-0.03401479062115259,-0.1418587380052546
low_to_high_roughness,stable_low_roughness,19,6,69,mid,-0.14117157752966514,-0.09656390622578859,-0.030374434815379825,0.033832694687850884,-0.11079714271428531,-0.13039660091363947
low_to_high_roughness,stable_low_roughness,19,6,72,late,-0.012823556107705136,0.001395464493572529,-0.004478766053401806,0.01544111809178872,-0.00834479005430333,-0.01404565359821619
low_to_high_roughness,stable_low_roughness,19,6,75,late,-0.07774368023187495,-0.024465252412774197,-0.0028031696651414917,-0.013376174741878577,-0.07494051056673345,-0.01108907767089562
low_to_high_roughness,stable_low_roughness,19,6,78,late,0.1305117731308097,0.1771426897027692,-0.024289474545282408,-0.052003643398647714,0.1548012476760921,0.2291463331014169
low_to_high_roughness,stable_low_roughness,19,6,81,late,0.01635031007846896,0.0023666529822373716,-0.0003932547252976648,-0.0006925547392866022,0.016743564803766625,0.003059207721523974
low_to_high_roughness,stable_low_roughness,19,6,84,late,0.08209673238708906,0.04940251865720127,0.00043593181548751136,0.012542919030608835,0.08166080057160155,0.03685959962659244
low_to_high_roughness,stable_low_roughness,19,6,87,late,-0.030956176769262544,-0.00870084339084512,0.05173494357516095,0.10805068861298822,-0.0826911203444235,-0.11675153200383334
low_to_high_roughness,stable_low_roughness,19,6,90,late,-0.30272720604453623,-0.21139134019911776,0.08779141917051125,0.141307021684124,-0.3905186252150475,-0.3526983618832418
low_to_high_roughness,stable_low_roughness,19,6,93,late,0.05106690167881575,0.07040015170630773,0.026667885129633584,0.0034496855784973413,0.024399016549182168,0.06695046612781039
low_to_high_roughness,stable_low_roughness,19,6,96,late,-0.05067003092724237,-0.04758561643904963,0.013664843546121908,0.04875033557020053,-0.06433487447336428,-0.09633595200925016
low_to_high_roughness,stable_low_roughness,19,6,99,late,-0.017454131395230943,-0.02187605074530763,-0.1600221688308565,-0.10827755208682599,0.14256803743562554,0.08640150134151836
low_to_high_roughness,stable_low_roughness,19,6,102,late,0.004271001375922873,-0.019045583783591752,-0.07704012556581116,-0.07011307047531405,0.08131112694173404,0.0510674866917223
low_to_high_roughness,stable_low_roughness,19,6,105,late,-0.04382834241359418,-0.05796605490328394,-0.004120686937032769,-0.0015307473913241387,-0.03970765547656141,-0.0564353075119598
low_to_high_roughness,stable_low_roughness,19,6,108,late,0.09294173192226596,0.09287623414988821,0.00259538295318279,0.0005972742859967073,0.09034634896908317,0.09227895986389151
low_to_high_roughness,stable_low_roughness,19,6,111,late,0.3363810626637504,0.3161132775656384,0.07083405490830327,0.07310682452535175,0.26554700775544715,0.24300645304028665
low_to_high_roughness,stable_low_roughness,19,6,114,late,0.2484183620869419,0.19937274384505,0.004117296063056941,0.012701664698663823,0.24430106602388496,0.18667107914638617
low_to_high_roughness,stable_low_roughness,19,12,0,early,0.0,0.03182818478392746,0.0,0.021797347874038475,0.0,0.010030836909888985
low_to_high_roughness,stable_low_roughness,19,12,3,early,0.23209408660693265,0.16752504624032027,0.1421653986758008,0.11067293404568668,0.08992868793113185,0.0568521121946336
low_to_high_roughness,stable_low_roughness,19,12,6,early,0.38984004317391774,0.288826308245111,0.22594453679074333,0.19050294653167998,0.1638955063831744,0.09832336171343103
low_to_high_roughness,stable_low_roughness,19,12,9,early,0.4082201729206869,0.18074540375355963,0.17362212633042734,0.08974977551881774,0.23459804659025957,0.09099562823474189
low_to_high_roughness,stable_low_roughness,19,12,12,early,0.5937319075586244,0.3199216144611895,0.013810459516134688,-0.08200085981695882,0.5799214480424897,0.4019224742781483
low_to_high_roughness,stable_low_roughness,19,12,15,early,0.39382849813729653,0.16704219553570449,0.1269475335900218,0.05096241943777713,0.2668809645472747,0.11607977609792736
low_to_high_roughness,stable_low_roughness,19,12,18,early,-0.375274988367703,-0.4919815448216403,0.05434564646581269,0.022651223592126735,-0.4296206348335157,-0.514632768413767
low_to_high_roughness,stable_low_roughness,19,12,21,early,-0.051066388999695955,-0.16028963271982155,0.14690701219153993,0.11733621611735465,-0.19797340119123588,-0.2776258488371762
low_to_high_roughness,stable_low_roughness,19,12,24,early,-0.9964081020356187,-1.0363835919799889,-0.12615186271495246,-0.1340216427501046,-0.8702562393206662,-0.9023619492298842
low_to_high_roughness,stable_low_roughness,19,12,27,early,-0.44437125990537885,-0.48821807665926276,-0.011838635313243057,-0.030996746193973884,-0.4325326245921358,-0.4572213304652889
low_to_high_roughness,stable_low_roughness,19,12,30,early,0.14426867107269273,0.11562377150639921,0.09107272545222236,0.08445602995437004,0.053195945620470364,0.03116774155202917
low_to_high_roughness,stable_low_roughness,19,12,33,early,0.2597300516673096,0.232020529126932,0.136407847951027,0.13229289788724602,0.12332220371628261,0.09972763123968598
low_to_high_roughness,stable_low_roughness,19,12,36,mid,0.21821808883932148,0.17131278203064482,0.07047437760210784,0.04545429300146969,0.14774371123721364,0.12585848902917512
low_to_high_roughness,stable_low_roughness,19,12,39,mid,0.0015345923850220988,-0.027865728413862062,-0.10208967088569942,-0.10794305365467796,0.10362426327072152,0.0800773252408159
low_to_high_roughness,stable_low_roughness,19,12,42,mid,-0.03844109725798284,-0.06207325335105407,-0.093201805551794,-0.09597199448327712,0.05476070829381116,0.03389874113222305
low_to_high_roughness,stable_low_roughness,19,12,45,mid,-0.07527645040280556,-0.08674580344891548,-0.0675970902731248,-0.06958049526066112,-0.007679360129680762,-0.01716530818825436
low_to_high_roughness,stable_low_roughness,19,12,48,mid,0.09692143486088473,0.07062731144122442,0.1012498956593251,0.08872767395503997,-0.004328460798440376,-0.018100362513815554
low_to_high_roughness,stable_low_roughness,19,12,51,mid,0.09644225157495823,0.09589231722075309,0.10172582781999773,0.11949179989020575,-0.005283576245039501,-0.023599482669452665
low_to_high_roughness,stable_low_roughness,19,12,54,mid,-0.09111622303159161,-0.0915626571156345,0.01043026619519094,0.0036287902643487024,-0.10154648922678255,-0.0951914473799832
low_to_high_roughness,stable_low_roughness,19,12,57,mid,-0.2474015516864222,-0.21948937807190338,-0.056594343283641435,-0.05495856589142911,-0.19080720840278076,-0.16453081218047427
low_to_high_roughness,stable_low_roughness,19,12,60,mid,-0.7276987028106374,-0.554385861836509,-0.24985721460203203,-0.14597160509210783,-0.4778414882086054,-0.4084142567444011
low_to_high_roughness,stable_low_roughness,19,12,63,mid,-0.24349001136233483,-0.3101110006178075,-0.04257040578027588,-0.04620309876515166,-0.20091960558205896,-0.26390790185265584
low_to_high_roughness,stable_low_roughness,19,12,66,mid,-0.08426751640968327,-0.04797963022538876,0.06093125931007837,0.20122603214877965,-0.14519877571976164,-0.2492056623741684
low_to_high_roughness,stable_low_roughness,19,12,69,mid,-0.5532715751605147,-0.43254108751148534,-0.031644901220119426,0.040741834941866895,-0.5216266739403953,-0.47328292245335224
low_to_high_roughness,stable_low_roughness,19,12,72,late,-0.3159971017051886,-0.299231330032963,0.0801046262862748,0.009773479074144387,-0.39610172799146337,-0.30900480910710737
low_to_high_roughness,stable_low_roughness,19,12,75,late,-0.05321826847046657,-0.08685976065288786,0.06804155468551476,-0.02870659866004799,-0.12125982315598133,-0.058153161992839875
low_to_high_roughness,stable_low_roughness,19,12,78,late,0.08592206312891287,0.05276411721293506,0.05287174118958948,-0.020636221654085962,0.03305032193932339,0.07340033886702102
low_to_high_roughness,stable_low_roughness,19,12,81,late,-0.07021499986861496,-0.05596655440259718,-0.03404637018837012,0.019058089185755828,-0.03616862968024484,-0.07502464358835301
low_to_high_roughness,stable_low_roughness,19,12,84,late,-0.03888121150788321,-0.01081764896456841,-0.10702941339763974,-0.0544614886031595,0.06814820188975654,0.043643839638591087
low_to_high_roughness,stable_low_roughness,19,12,87,late,-0.03529763568387656,-0.0011015701192090277,-0.13967983760309816,-0.11357777693768356,0.1043822019192216,0.11247620681847453
low_to_high_roughness,stable_low_roughness,19,12,90,late,-0.03679196848336663,-0.0010430350589532011,-0.06805765982822293,-0.05097011301483123,0.031265691344856295,0.04992707795587803
low_to_high_roughness,stable_low_roughness,19,12,93,late,-0.009040297186858531,0.013206580780398214,0.046121588788620466,0.08665693627406032,-0.055161885975479,-0.0734503554936621
low_to_high_roughness,stable_low_roughness,19,12,96,late,-0.02291942603163477,0.07821855815134399,0.24673647282358788,0.35118813278331806,-0.2696558988552227,-0.2729695746319741
low_to_high_roughness,stable_low_roughness,19,12,99,late,0.014848149888121054,0.07105795617393024,0.311886704419693,0.3665073055966265,-0.29703855453157196,-0.29544934942269624
low_to_high_roughness,stable_low_roughness,19,12,102,late,-0.006877908048565612,-0.015277178398841684,0.07295567416155643,0.024246364823714894,-0.07983358221012204,-0.03952354322255658
low_to_high_roughness,stable_low_roughness,19,12,105,late,0.010336164664819514,0.03407093227985364,0.030509209252111313,-0.0034226879605661065,-0.0201730445872918,0.037493620240419745
low_to_high_roughness,stable_low_roughness,19,12,108,late,0.08257046124884282,0.14129462704878237,-0.022160595998436478,-0.014377842697597898,0.1047310572472793,0.15567246974638027
low_to_high_roughness,stable_low_roughness,20,1,0,early,0.0,0.007005570580598181,0.0,0.00869558243520908,0.0,-0.0016900118546108985
low_to_high_roughness,stable_low_roughness,20,1,3,early,-0.00010545163152295145,-0.030778450821094008,-0.000122697078765166,-0.036560012843668055,1.724544724221455e-05,0.005781562022574047
low_to_high_roughness,stable_low_roughness,20,1,6,early,0.0005310092556432278,-0.07529592283052848,0.0006415530782747925,-0.09216774402494236,-0.0001105438226315647,0.016871821194413883
low_to_high_roughness,stable_low_roughness,20,1,9,early,-0.05514764141598402,0.0,-0.04303425022787499,0.0,-0.01211339118810903,0.0
low_to_high_roughness,stable_low_roughness,20,1,12,early,0.027779625434808698,0.0,0.023021595583823662,0.0,0.004758029850985036,0.0
low_to_high_roughness,stable_low_roughness,20,1,15,early,0.02516383251130338,0.0,0.026955745287274166,0.0,-0.0017919127759707873,0.0
low_to_high_roughness,stable_low_roughness,20,1,18,early,-0.0029371950411186034,0.0,-0.004113711758368433,0.0,0.0011765167172498297,0.0
low_to_high_roughness,stable_low_roughness,20,1,21,early,0.07399974978573498,-0.09641035465176856,0.15722700106588383,0.0,-0.08322725128014885,-0.09641035465176856
low_to_high_roughness,stable_low_roughness,20,1,24,early,0.10054334645246277,-0.02867943732472611,0.1282397609643786,0.00043795910719823805,-0.027696414511915846,-0.029117396431924347
low_to_high_roughness,stable_low_roughness,20,1,27,early,-0.003525957916385987,-0.003717125255281464,0.0033633902469231646,-1.2623927490203256e-05,-0.006889348163309152,-0.0037045013277912605
low_to_high_roughness,stable_low_roughness,20,1,30,early,0.02331746291125099,0.020795508391286688,0.002013197462262471,0.0020309972062026683,0.021304265448988516,0.01876451118508402
low_to_high_roughness,stable_low_roughness,20,1,33,early,0.061531511332540076,0.019722876929633877,0.02462328810777959,0.0011125690067156236,0.036908223224760485,0.018610307922918255
low_to_high_roughness,stable_low_roughness,20,1,36,mid,0.2460068943927558,0.1058823375150979,0.21520006750297815,0.0023347190561124886,0.03080682688977765,0.10354761845898541
low_to_high_roughness,stable_low_roughness,20,1,39,mid,-0.0035911566904218524,-0.0015753936101359162,0.0018981463346892421,1.1955792263518612e-06,-0.005489303025111095,-0.001576589189362268
low_to_high_roughness,stable_low_roughness,20,1,42,mid,-0.22784322223407577,-0.23163456908882007,0.013533047053548741,0.0002719513275751817,-0.2413762692876245,-0.23190652041639526
low_to_high_roughness,stable_low_roughness,20,1,45,mid,-0.09581354402274818,-0.12369294831548253,0.01168444238364782,-4.151726672380583e-05,-0.107497986406396,-0.12365143104875873
low_to_high_roughness,stable_low_roughness,20,1,48,mid,-0.17024255342603278,-0.26917590160241234,0.0839139601863719,-0.0002826359382165078,-0.25415651361240466,-0.2688932656641958
low_to_high_roughness,stable_low_roughness,20,1,51,mid,0.006987937158447109,0.02320719168044085,0.0006314200448507977,-1.301484960539379e-06,0.006356517113596312,0.02320849316540139
low_to_high_roughness,stable_low_roughness,20,1,54,mid,-0.3494877154193208,-0.43033973719970303,0.053624147268003935,-0.00028564106782638654,-0.4031118626873247,-0.4300540961318766
low_to_high_roughness,stable_low_roughness,20,1,57,mid,0.10879033153923931,0.09021771896494109,0.006270375060591178,-1.1845483454841203e-05,0.10251995647864813,0.09022956444839593
low_to_high_roughness,stable_low_roughness,20,1,60,mid,0.43184159663853056,0.47468508540387294,0.07203822090808587,-0.0005640902605935638,0.3598033757304447,0.4752491756644665
low_to_high_roughness,stable_low_roughness,20,1,63,mid,-0.7639756978740957,-1.280061919192189,0.2536179243254517,0.00102163440735481,-1.0175936221995474,-1.2810835535995437
low_to_high_roughness,stable_low_roughness,20,1,66,mid,0.25660540653124964,0.11108002892767693,-0.005478847543017473,0.0005149046246425426,0.2620842540742671,0.11056512430303439
low_to_high_roughness,stable_low_roughness,20,1,69,mid,-0.455210185780371,-0.3186830728864154,-0.035660415643634646,-0.0030492590539240028,-0.41954977013673633,-0.3156338138324914
low_to_high_roughness,stable_low_roughness,20,1,72,late,0.03418626250786781,-0.01031392276211214,-0.002232793011141583,-5.524933953966098e-05,0.0364190555190094,-0.01025867342257248
low_to_high_roughness,stable_low_roughness,20,1,75,late,-0.07130990283963486,0.050540290125231924,-0.09552496760066795,-0.0003722540808681063,0.024215064761033092,0.05091254420610003
low_to_high_roughness,stable_low_roughness,20,1,78,late,0.10157788865498879,-0.016482287336316327,0.026088916548091156,4.534999220769586e-05,0.07548897210689763,-0.016527637328524022
low_to_high_roughness,stable_low_roughness,20,1,81,late,-0.039380062071094526,0.030982686136763297,-0.11305795513957097,-0.0701014184104127,0.07367789306847644,0.101084104547176
low_to_high_roughness,stable_low_roughness,20,1,84,late,0.113853016563782,-0.07495833316603365,0.05677041023703422,0.0006130636372586595,0.057082606326747776,-0.0755713968032923
low_to_high_roughness,stable_low_roughness,20,1,87,late,0.10110642214074136,0.20808226796944193,-0.27149772506777664,0.0008710612681395169,0.372604147208518,0.20721120670130241
low_to_high_roughness,stable_low_roughness,20,1,90,late,-0.05309233876774951,-0.06293479892367335,-0.030472273269884442,0.007280091250025614,-0.02262006549786507,-0.07021489017369896
low_to_high_roughness,stable_low_roughness,20,1,93,late,0.17896686375272242,0.3275927036623645,-0.01134571813287133,0.024682329449237095,0.19031258188559375,0.3029103742131274
low_to_high_roughness,stable_low_roughness,20,1,96,late,-0.16809745714012386,-0.270512838740932,-0.06874803398497942,-0.17310271710777062,-0.09934942315514445,-0.0974101216331614
