transition,horizon,seed,adaptive_rmse_vs_frozen_local,adaptive_rmse_vs_frozen_all_pre,adaptive_advantage_vs_frozen_local,adaptive_advantage_vs_frozen_all_pre
stable_high_roughness,3,4,1.0131128244640975,1.0338048406629559,-0.009467620880046046,-0.023681170722085754
stable_high_roughness,3,5,1.031275695441877,1.0175016791646412,-0.027229193561257303,-0.015546472064536021
stable_high_roughness,3,6,1.0203721692918315,1.0253106466887045,-0.01531690934794705,-0.018893118591530533
stable_high_roughness,3,7,1.1474431086026966,0.9782664034338866,-0.1071636393992767,0.020020076446798596
stable_high_roughness,3,8,1.0169851720721963,1.0243644325069894,-0.009476714658590846,-0.013447774151897296
stable_high_roughness,3,9,0.9861096810615452,1.0259591495202496,0.011186073082003423,-0.019700337099186893
stable_high_roughness,3,10,0.9464890621060419,1.0579383542501288,0.053996913225234644,-0.049474725557347665
stable_high_roughness,3,11,0.9080492807520754,1.0682210380213633,0.0826734573015902,-0.04804334528241383
stable_high_roughness,3,12,0.968683465148489,0.9943491575254468,0.022077561752934294,0.003830027222472998
stable_high_roughness,3,13,0.9595880098711391,1.0449724282844686,0.043280610697533306,-0.042384993944116045
stable_high_roughness,3,14,0.14781115388357036,0.6176660732604419,21.497332873292514,0.7784252761127184
stable_high_roughness,3,15,1.0119809870896508,1.011685304904775,-0.007939584512157927,-0.007747029655831517
stable_high_roughness,3,16,1.0480909778149041,1.0589520793092713,-0.025428323895568983,-0.030696976337647397
stable_high_roughness,3,17,1.0463533180243478,1.0278886343460591,-0.029130255835515095,-0.017997773623880997
stable_high_roughness,3,18,1.0196188020014858,1.0083635783367375,-0.016343829581036473,-0.0070841503679573425
stable_high_roughness,3,19,1.037758558421799,1.0597774866218548,-0.028003579366238984,-0.04297012740600886
stable_high_roughness,3,20,0.9995681018925133,1.0335738687151854,0.00030841909868961626,-0.022804829970248963
stable_high_roughness,3,21,1.0107323644454593,1.0236340597904057,-0.009040401011515431,-0.019534001389042988
stable_high_roughness,3,22,0.9949231963640848,0.9852274144757035,0.0035979571812388977,0.0106245943764956
stable_high_roughness,3,23,1.0521688359435653,1.0449985256266323,-0.03267623836195993,-0.028473353359870113
stable_high_roughness,3,24,1.015796295225555,1.0394322859508467,-0.011987820906041724,-0.028914817175749064
stable_high_roughness,3,25,1.024259868850965,1.041261755123591,-0.015751611860664372,-0.026140697011307834
stable_high_roughness,3,26,1.0422218365678448,1.042113092753881,-0.028146052229815866,-0.028077925143356053
stable_high_roughness,3,27,1.0340437682010954,0.9907509023151412,-0.020387757123840666,0.005905228545230401
stable_high_roughness,3,28,1.026921089735895,1.0191181128909514,-0.018320939076802212,-0.01315982472732552
stable_high_roughness,3,29,1.0070892404472267,1.01639983504871,-0.004198327559911785,-0.009579278591716978
stable_high_roughness,6,0,1.0431479579089324,1.0805529029551302,-0.03625640719046502,-0.06423687663672861
stable_high_roughness,6,1,1.0714938630041253,1.068946804322516,-0.06843285719157949,-0.06622819417848347
stable_high_roughness,6,2,0.5115157489027752,0.9669996730809841,1.5149081869492662,0.037265844229626865
stable_high_roughness,6,3,1.0647871118833996,1.0582314628424976,-0.06406299036835217,-0.05811114751204921
stable_high_roughness,6,4,1.0616383784290244,1.060963853797916,-0.04677704533908039,-0.0463088421745656
stable_high_roughness,6,5,1.010389590157308,0.9882473024276054,-0.010285100866053387,0.012027748158345841
stable_high_roughness,6,6,0.46710832684922066,1.0395005832496182,1.9423999386644837,-0.04041574842298934
stable_high_roughness,6,7,1.1974119417368863,0.9664471602370442,-0.17378946250328864,0.040577103699503736
stable_high_roughness,6,8,1.025702784149936,1.0323145733018626,-0.01589162808943373,-0.019788861444253847
stable_high_roughness,6,9,1.0641638173181338,1.063787837535521,-0.06239769798712158,-0.062064616556668395
stable_high_roughness,6,10,0.9598335583677455,1.116123487155236,0.0530845546778701,-0.12255021329828586
stable_high_roughness,6,11,0.864538570998752,1.0795532322414865,0.14930506095143287,-0.06271854863201648
stable_high_roughness,6,12,0.9989854807837183,1.0307806141278621,0.0008500176163295792,-0.024608444725039313
stable_high_roughness,6,13,0.9566912681797959,1.075232233981063,0.057966293538900815,-0.08454491465920577
stable_high_roughness,6,14,0.17791133300713338,0.6103616026872606,21.428945731433803,1.17974329141094
stable_high_roughness,6,15,1.0365779196005156,1.0372839734057844,-0.029129609872101836,-0.029661763381080952
stable_high_roughness,6,16,0.9897090295609466,1.016255295990518,0.006813023166889531,-0.010342934840021356
stable_high_roughness,6,17,1.0800867153982463,1.0577835736964483,-0.061482902130165606,-0.04575516671209018
stable_high_roughness,6,18,1.0284726787469018,1.0383127040583173,-0.03176508220210228,-0.042140073814077805
stable_high_roughness,6,19,1.0438861182956654,1.0503443068394975,-0.03717425320162332,-0.04225503100403322
stable_high_roughness,6,20,1.0133814397517704,1.0655814454569796,-0.011712110079586058,-0.05326012021937743
stable_high_roughness,6,21,1.0277585295678229,1.0200133799635507,-0.023759441617104138,-0.017324817371492995
stable_high_roughness,6,22,0.936744333108706,0.9276586404691018,0.052344725838063766,0.06075524174507746
stable_high_roughness,6,23,1.0855487469303158,1.0784267479135503,-0.0642852156798448,-0.05951047210309235
stable_high_roughness,6,24,1.046013379049947,1.0749674688267175,-0.04535704582971428,-0.07096106739106961
stable_high_roughness,6,25,1.0603914499173939,1.066379963026049,-0.043801879949189326,-0.047744486336907976
stable_high_roughness,6,26,1.0322533711422377,1.035383634926257,-0.024222249488783543,-0.02645332437042197
stable_high_roughness,6,27,1.0241894138101784,0.9913235787877226,-0.018469277890936053,0.006956416541251287
stable_high_roughness,6,28,0.9779948220573841,0.9717337149378962,0.018301788531978613,0.023737723317313664
stable_high_roughness,6,29,1.0229639356903548,1.0289321213050184,-0.01450246852646353,-0.018113503519943674
stable_high_roughness,12,0,1.030252521869578,1.0375750407588007,-0.03534305453434361,-0.04343640276307692
stable_high_roughness,12,1,1.2189385846010286,1.219413152859115,-0.279233032282056,-0.27968032568665
stable_high_roughness,12,2,0.7484027570420546,1.0220228811123866,1.181137543003337,-0.06411547044967691
stable_high_roughness,12,3,0.5931020455336845,1.1526995454375881,2.058424793849561,-0.27634630735905674
stable_high_roughness,12,4,1.0566224206342723,1.0516656288616841,-0.054943834198254105,-0.0504857196122977
stable_high_roughness,12,5,1.137402410605968,1.072975362012681,-0.22465331749128137,-0.130032339752716
stable_high_roughness,12,6,0.6575366577802411,1.7459664513573538,3.488768166232655,-1.785572760380668
stable_high_roughness,12,7,0.9814672326739592,0.9864139600663508,0.04737922549794038,0.03447121761770089
stable_high_roughness,12,8,1.0304917488156196,1.0524997589760714,-0.024407416271773896,-0.04072149346028453
stable_high_roughness,12,9,1.1909314825324302,1.1871340999971522,-0.2828229354401055,-0.27849065162038344
stable_high_roughness,12,10,1.1994400126608813,1.2290021221231522,-0.36394484990889564,-0.4033786906583765
stable_high_roughness,12,11,0.8341102278077096,1.1333981480211393,0.28552747721873784,-0.14464601536189514
stable_high_roughness,12,12,1.082127157256363,1.1033006232653721,-0.09298845784102794,-0.1136601340842831
stable_high_roughness,12,13,0.9776975677543143,1.0140790511506774,0.061176172697781306,-0.03655826203865442
stable_high_roughness,12,14,0.2657899369493269,0.6829729842567422,20.87887992982664,1.8153846576939199
stable_high_roughness,12,15,1.0868580638399747,1.0878174269776018,-0.1128908283980935,-0.11398887574503114
stable_high_roughness,12,16,0.9399219865690527,0.9784857044595953,0.06777523787267792,0.022840516247482623
stable_high_roughness,12,17,1.0915323798292642,1.1086514717573286,-0.12654700625291504,-0.1468034009191782
stable_high_roughness,12,18,1.0494337227258292,0.8703122723421283,-0.09480247035086464,0.3300162154848252
stable_high_roughness,12,19,1.045388359322733,1.0447645995227717,-0.04602563377830915,-0.04543347514283391
stable_high_roughness,12,20,0.969555518116686,1.1654447068787663,0.052169965430009846,-0.21572760777907773
stable_high_roughness,12,21,1.0447731159281755,1.0439710455407076,-0.05968256870214628,-0.05868048064914411
stable_high_roughness,12,22,0.8423870803689992,0.9073816092122697,0.2473837681672003,0.12971099127487817
stable_high_roughness,12,23,1.1185854345794406,1.1109244282983093,-0.13632991468002809,-0.12881991334313947
stable_high_roughness,12,24,1.1392656374179015,1.1909638919535677,-0.25461514047848277,-0.3272011516597966
stable_high_roughness,12,25,1.0380649675144467,1.0628900698629322,-0.04172709322091628,-0.0665587531090388
stable_high_roughness,12,26,1.0107681110650577,1.024027361700769,-0.010974033328784993,-0.024014147088203097
stable_high_roughness,12,27,1.0045189022645342,1.0312834158837776,-0.005860975579926708,-0.039009614406524507
stable_high_roughness,12,28,0.9247187379932309,0.9268565443767026,0.09418535503755976,0.0911902371804778
stable_high_roughness,12,29,1.1387632989911054,1.1427758709320541,-0.11453026324109417,-0.11723553909897655
stable_low_roughness,1,0,0.9972340719968774,0.9949573582596756,0.002115390788408944,0.003869882538371172
stable_low_roughness,1,1,1.0602538561809356,1.0611628298114546,-0.04137240762417399,-0.041943121483633994
stable_low_roughness,1,2,0.7866174298652063,1.0530013338697326,0.14249001002005568,-0.022695472438139574
stable_low_roughness,1,3,0.8027988388278512,0.7309602405130053,0.19094813225009366,0.3017089527197868
stable_low_roughness,1,4,0.9804749917354807,1.0029992723602295,0.011295882159041482,-0.0016769807086529087
stable_low_roughness,1,5,0.9737132205551869,0.9866198514340632,0.017563512594325648,0.008764518980182545
stable_low_roughness,1,6,1.1034521311618175,0.8909098005629902,-0.06483485968364822,0.09428282168380314
stable_low_roughness,1,7,1.0749642800935886,1.0749642800935886,-0.03742513069867556,-0.03742513069867556
stable_low_roughness,1,8,1.0070865965465892,0.9956733194879019,-0.003576136321316814,0.002221029964366239
stable_low_roughness,1,9,1.0550115857734021,1.0251116459874208,-0.035835459553349325,-0.01707421767379197
stable_low_roughness,1,10,1.0521303100587955,1.1011891021687694,-0.046914838067207754,-0.08511951009626356
stable_low_roughness,1,11,1.0234440976528358,1.0234440976528358,-0.009028190779134887,-0.009028190779134887
stable_low_roughness,1,12,0.97920278842322,1.039587060130688,0.011154358299528766,-0.019411908611677492
stable_low_roughness,1,13,1.139389037101706,1.1135428347570322,-0.08695241961794176,-0.07325955762404174
stable_low_roughness,1,14,0.921512113156174,1.0251218348975988,0.04996224781649239,-0.01361914513357887
stable_low_roughness,1,15,1.0327548736500964,1.0319764951710904,-0.021040449283249885,-0.020563569584904573
stable_low_roughness,1,16,1.0099506876840103,1.1135821898686016,-0.005064209132481401,-0.049998652278513134
stable_low_roughness,1,17,1.1295340532452305,1.1520821024744496,-0.0735569121847619,-0.08389260618863292
stable_low_roughness,1,18,0.9377788348549376,1.0473207316238724,0.04120846586182425,-0.026547454587009522
stable_low_roughness,1,19,1.0534862667736988,1.0499901744578095,-0.04004924452170838,-0.037616982754143435
stable_low_roughness,1,20,0.9750731574375531,1.0247669565804132,0.013684702620808398,-0.012619924885112432
stable_low_roughness,1,21,0.6587606333364998,0.9029757497495164,0.49310035563148047,0.08560696899479459
stable_low_roughness,1,22,0.973633203602647,0.9791797891082861,0.012251048507603501,0.009591481494723164
stable_low_roughness,1,23,1.0993139594688648,1.1005180513775668,-0.05723404674191218,-0.05783442032931668
stable_low_roughness,1,24,0.8349942609964424,1.044682231886094,0.16513966612227438,-0.03183295007391973
stable_low_roughness,1,25,0.9490321295729078,1.0231165202121284,0.03172239776843383,-0.012850070567827332
stable_low_roughness,1,26,1.0363837876163846,1.0363871299761211,-0.01402203806435845,-0.014023258750680112
stable_low_roughness,1,27,1.016345937095493,1.077036183260495,-0.006777711032019046,-0.029300128441017315
stable_low_roughness,1,28,0.9784595847037797,1.0118796529900074,0.014349004039045155,-0.007524442248950269
stable_low_roughness,1,29,1.0504713811368163,1.0504886131476099,-0.028139427496015446,-0.02814834795905974
stable_low_roughness,3,0,1.0029158777298393,1.002903636425276,-0.0014921810726241658,-0.0014859438585235196
stable_low_roughness,3,1,0.980258528868144,1.0176790938076457,0.014636179503387858,-0.01239076069411743
stable_low_roughness,3,2,0.9148397967039102,0.9150967766698803,0.056905192341936583,0.0567092248590757
stable_low_roughness,3,3,0.8087696045194818,0.7570735632248077,0.15764295996248118,0.22201003782791412
stable_low_roughness,3,4,0.9916676368382479,1.0000255304466978,0.00497852923279557,-1.5063297838568968e-05
stable_low_roughness,3,5,1.0595465102273005,1.0229938619801857,-0.04059465433544557,-0.01651738948151371
stable_low_roughness,3,6,0.7533609701685494,1.0389842688513975,0.24621744042522403,-0.023794535536008354
stable_low_roughness,3,7,1.0293106117055244,1.0599807415581994,-0.01598776394932444,-0.03131744048185586
stable_low_roughness,3,8,0.9632025266565568,0.990909100140678,0.018424905681134085,0.0043616224326583075
stable_low_roughness,3,9,0.9743986638529281,1.0227624480429616,0.015585898148564703,-0.01288611536040668
stable_low_roughness,3,10,1.0228425261206384,1.0349822941663867,-0.015574807763281795,-0.0234356564928504
stable_low_roughness,3,11,1.0249938108701278,1.0251751849277932,-0.01329995305884285,-0.013392927288545742
stable_low_roughness,3,12,1.0022696812921892,1.002269602538911,-0.0012295834250613535,-0.0012295409059042695
stable_low_roughness,3,13,0.9914116197665636,1.0179008424727005,0.005999107816058502,-0.012019453477213005
stable_low_roughness,3,14,0.9401347225324103,1.019726164398366,0.04419423315263615,-0.012885667329977535
stable_low_roughness,3,15,1.0037409890671585,1.01044058408426,-0.002101825958158998,-0.005807731426751062
stable_low_roughness,3,16,1.0041258803723283,1.0110996805487409,-0.0018867473869932372,-0.005023478885462618
stable_low_roughness,3,17,1.024432793334546,1.0391848682791085,-0.013140289375311809,-0.02062931232989762
stable_low_roughness,3,18,0.9660593955460931,0.9983755629307999,0.025862118698161074,0.0011780064507106447
stable_low_roughness,3,19,1.0017058907521526,0.9956872378343142,-0.0011126169948111886,0.002838420733542346
stable_low_roughness,3,20,1.01378051842836,1.0139836620778064,-0.007780559544269594,-0.007892888551841892
stable_low_roughness,3,21,0.5732666516062657,0.7737377236945554,0.6498958403643547,0.21326137524167066
stable_low_roughness,3,22,0.9918653369645632,1.0005363453575387,0.005003453592856255,-0.0003256124436481489
stable_low_roughness,3,23,1.005409345201758,0.9770234130281275,-0.0025784869204928396,0.011433795600088115
stable_low_roughness,3,24,0.8811840025612422,1.0241490214848668,0.08857109023786675,-0.0143395233587012
stable_low_roughness,3,25,0.9884508048896564,0.9973397638096294,0.006142104910611013,0.0013958754079978486
stable_low_roughness,3,26,1.0157388709921757,0.973261655462655,-0.008409858598351694,0.01523368453363455
stable_low_roughness,3,27,1.0134308233723561,1.0134308233723561,-0.0066764807595678655,-0.0066764807595678655
stable_low_roughness,3,28,1.0112103527522576,1.0284559682039027,-0.00620354692060221,-0.015353728533831656
stable_low_roughness,3,29,1.0110905744020768,1.0104823243957965,-0.005342012074347202,-0.005053586821717276
stable_low_roughness,6,0,1.0328898027185403,1.0350290651632637,-0.016733686465862985,-0.01776718292557622
stable_low_roughness,6,1,1.012758026906842,1.0141987380682267,-0.009074642681744183,-0.01007794017415925
stable_low_roughness,6,2,0.9125207312612432,0.9125321025265675,0.06355024873873788,0.0635407821417166
stable_low_roughness,6,3,0.8524336800206845,0.8304964371853432,0.1358043297200654,0.16239665281376897
stable_low_roughness,6,4,0.9802226248619648,0.9991290541915044,0.012078659320419016,0.0005168616329566111
stable_low_roughness,6,5,1.0728707730056435,1.06125333306251,-0.051062072289906335,-0.043620498295184995
stable_low_roughness,6,6,0.7752441131498372,1.1141547669654255,0.27330558410068934,-0.08003797375591443
stable_low_roughness,6,7,1.058860941622134,1.0914941595456613,-0.03397357739807044,-0.05048613373706229
stable_low_roughness,6,8,0.9818710616999284,1.0028063281875554,0.00923528393179665,-0.0013850156707423678
stable_low_roughness,6,9,0.9692019150347028,1.0372735683838816,0.020490323270063615,-0.022398919807022466
stable_low_roughness,6,10,1.069249213134995,1.0687504016444427,-0.05013416165360268,-0.04980750041432169
stable_low_roughness,6,11,1.0332296764408746,1.0343557045726866,-0.01771222640011011,-0.018282697263542425
stable_low_roughness,6,12,0.999247728196458,0.999248179234667,0.00041077166094716233,0.0004105250973570618
stable_low_roughness,6,13,0.981523510366412,1.025349674670406,0.013335944403800204,-0.017137004319774052
stable_low_roughness,6,14,0.8906036361807759,0.9733476082514064,0.08962835650587658,0.01908160206813242
stable_low_roughness,6,15,1.0229995775998695,1.005620751186833,-0.013230026491874936,-0.0033171926367293603
stable_low_roughness,6,16,0.9946599345067865,0.9946599345067865,0.002515650091783145,0.002515650091783145
stable_low_roughness,6,17,1.0255058027502069,1.0316183269798318,-0.014088214195822624,-0.017310220989596503
stable_low_roughness,6,18,0.9751249864553639,0.9809242480011757,0.019258038501700325,0.014637041583128507
stable_low_roughness,6,19,1.005461279146773,0.9965260237369477,-0.003837699467307887,0.0024741016492226264
stable_low_roughness,6,20,1.0476729603305899,1.051321824839674,-0.02945327874122361,-0.03154401219075931
stable_low_roughness,6,21,0.602650000249774,0.7111181949210723,0.5556575102347856,0.3097720448494929
stable_low_roughness,6,22,0.9878659030951428,0.9963146038459422,0.007959245875103382,0.0023866763995998297
stable_low_roughness,6,23,1.0017140930640307,0.9590981958687932,-0.0008234952485052793,0.020978998034015095
stable_low_roughness,6,24,0.919875041596581,1.0568826584221904,0.06374986785489123,-0.03673093959286994
stable_low_roughness,6,25,0.9980206648113864,1.0025028689505222,0.001061755692639832,-0.00133359621370438
stable_low_roughness,6,26,1.0062230724621957,0.9506146111812268,-0.0033601313688423895,0.02904836554185125
stable_low_roughness,6,27,0.9999060833548563,0.9999060833548563,4.805397201468331e-05,4.805397201468331e-05
stable_low_roughness,6,28,0.972807802878823,1.0216678155609182,0.016265672576828205,-0.01204210867565747
stable_low_roughness,6,29,1.015906937781465,1.0192901312949023,-0.007804091115254458,-0.009416974390694527
stable_low_roughness,12,0,1.0430510592335442,1.032982610005361,-0.023204750322020296,-0.01803672307888954
stable_low_roughness,12,1,1.0373724754331812,1.0418273452663385,-0.027200862069594267,-0.03024945972847376
stable_low_roughness,12,2,0.9345813005418463,0.9348329782955017,0.05438400044916869,0.05415265306440631
stable_low_roughness,12,3,0.8551615096114246,0.8352008970030071,0.17364802672019775,0.20490708751418996
stable_low_roughness,12,4,1.0158848633955901,1.0458512089976746,-0.011085053812317724,-0.030638154888008196
stable_low_roughness,12,5,1.0618187943921558,1.0490933636060695,-0.04976362455599648,-0.04023444841702345
stable_low_roughness,12,6,0.7169556405433254,1.2650688039800246,0.5919156419734574,-0.23487810455571
stable_low_roughness,12,7,1.0598529756547372,1.121592676659305,-0.04200949938683107,-0.07849028027041494
stable_low_roughness,12,8,1.0030108915138864,1.0159574708685957,-0.0016752924796018531,-0.008709994646443786
stable_low_roughness,12,9,0.9515532804697712,1.0716688945651787,0.036763102412327775,-0.04551592659692366
stable_low_roughness,12,10,1.1012986311690856,1.0990510255267536,-0.08229833908830853,-0.08071535766641319
stable_low_roughness,12,11,1.0028108275100165,1.008849387621361,-0.0014502016616512736,-0.0045248087477406385
stable_low_roughness,12,12,1.0011571534101888,1.0011571534101888,-0.0006347583943698276,-0.0006347583943698276
stable_low_roughness,12,13,0.9633611833919885,1.044106140301186,0.030911885046124854,-0.032981874564380675
stable_low_roughness,12,14,0.9647946985410761,0.8477963943371714,0.035026606704958885,0.1844329714786887
stable_low_roughness,12,15,1.028813457637341,0.9925399858194454,-0.018584137469513484,0.005077253678388516
stable_low_roughness,12,16,1.0582906372373342,1.0582956604524982,-0.02944601579192524,-0.02944834562480428
stable_low_roughness,12,17,0.9956655188227074,1.0340134299915227,0.0028902529788085163,-0.02143333753747345
stable_low_roughness,12,18,0.8846340144168493,0.8892532846750382,0.10388516176150658,0.09893411355566589
stable_low_roughness,12,19,0.9602739790392482,0.9630428507710268,0.03277682914910085,0.030360046796273354
stable_low_roughness,12,20,1.093518377264972,1.0940875269806931,-0.06985121917996678,-0.07022231984021482
stable_low_roughness,12,21,0.5922236765865807,0.6004328545616731,0.6590553148956606,0.6314887945752787
stable_low_roughness,12,22,1.064144901976568,1.0510841564371516,-0.042162096155575146,-0.03419921452296193
stable_low_roughness,12,23,1.0009790038558735,0.9616167370206055,-0.0005242664447453471,0.021833687323667916
stable_low_roughness,12,24,0.9895226851240269,1.117010679368412,0.009327649699167384,-0.08698787974846656
stable_low_roughness,12,25,0.98590848200735,0.9958494942242071,0.008100865873274188,0.002350331027512309
stable_low_roughness,12,26,1.0194268887308358,1.0211447065028585,-0.01114151378636058,-0.012096214313688625
stable_low_roughness,12,27,1.0066178014164158,1.0218016330690303,-0.003911518035925654,-0.012600580182998533
stable_low_roughness,12,28,1.034950472346561,1.0652956806478175,-0.020558678268884578,-0.03679203325039515
stable_low_roughness,12,29,1.0271119119128116,1.0317285767385993,-0.013116371945693539,-0.01524743342781254
