direction,matched_control,seed,horizon,relative_origin,period,transition_adaptive_mse,transition_frozen_mse,transition_adaptive_mse_advantage,control_adaptive_mse,control_frozen_mse,control_adaptive_mse_advantage,excess_adaptive_mse_advantage
low_to_high,stable_low,0,6,27,early,0.03252486809770689,0.029902769721809372,-0.0026220983758975178,0.13635699931960188,0.1379242535128505,0.0015672541932486295,-0.004189352569146147
low_to_high,stable_low,0,6,30,early,0.12749198488626232,0.11559690785627329,-0.011895077029989029,0.23574251750073527,0.23606375966066162,0.0003212421599263493,-0.012216319189915378
low_to_high,stable_low,0,6,33,early,0.15548667273344205,0.15379830405759473,-0.0016883686758473182,0.3868198904419787,0.3556981415839624,-0.031121748858016274,0.029433380182168956
low_to_high,stable_low,0,6,36,mid,0.1482813755612439,0.13153912324349196,-0.01674225231775195,0.46098609325743783,0.46232265589935323,0.0013365626419153953,-0.018078814959667344
low_to_high,stable_low,0,6,39,mid,0.18617274625500335,0.18252323246615818,-0.0036495137888451767,0.45207245961056425,0.44120980317484887,-0.010862656435715379,0.007213142646870202
low_to_high,stable_low,0,6,42,mid,0.2158842642425134,0.21790498651525647,0.0020207222727430807,0.23117281447770552,0.23256877014832447,0.0013959556706189535,0.0006247666021241272
low_to_high,stable_low,0,6,45,mid,0.15219759890584053,0.11041315274444709,-0.04178444616139344,0.38929856818686154,0.3677187926604937,-0.02157977552636786,-0.02020467063502558
low_to_high,stable_low,0,6,48,mid,0.2596120953014303,0.22608913744362144,-0.03352295785780887,0.10954599149564487,0.10953145042334868,-1.4541072296189728e-05,-0.03350841678551268
low_to_high,stable_low,0,6,51,mid,0.26330891119590843,0.22013170686529362,-0.04317720433061481,0.1401577509455165,0.13820756273175436,-0.0019501882137621385,-0.04122701611685267
low_to_high,stable_low,0,6,54,mid,0.28168358772909885,0.2917050917703228,0.010021504041223928,0.42143914268256905,0.4293737254691381,0.007934582786569055,0.002086921254654872
low_to_high,stable_low,0,6,57,mid,1.5865089768434462,1.7555311306418382,0.16902215379839203,0.8008510186348533,0.8535207722893392,0.052669753654485896,0.11635240014390613
low_to_high,stable_low,0,6,60,mid,1.294860336447135,1.2512828754313168,-0.043577461015818164,0.29451591084259393,0.2624675906943954,-0.03204832014819853,-0.011529140867619636
low_to_high,stable_low,0,6,63,mid,0.5590791141770133,0.19798564213518607,-0.3610934720418272,0.3112015047826729,0.20630531289140097,-0.10489619189127192,-0.25619728015055526
low_to_high,stable_low,0,6,66,mid,0.44403472670419664,0.12181202109154332,-0.3222227056126533,0.233165256762815,0.23246445346929537,-0.0007008032935196251,-0.3215219023191337
low_to_high,stable_low,0,6,69,mid,0.13674082324687742,0.010615948953316084,-0.12612487429356134,0.053609012407461694,0.05705429044802551,0.003445278040563819,-0.12957015233412517
low_to_high,stable_low,0,6,72,late,0.19429260382620547,0.05137748806710568,-0.1429151157590998,0.2409069131285593,0.222463584068078,-0.018443329060481295,-0.1244717866986185
low_to_high,stable_low,0,6,75,late,0.29862619380184746,0.25688659733472224,-0.04173959646712522,0.33647416500833877,0.37713369986118067,0.040659534852841905,-0.08239913131996712
low_to_high,stable_low,0,6,78,late,0.07777003508690264,0.23246570274385867,0.15469566765695603,0.21493643171434473,0.2242673766916068,0.009330944977262057,0.14536472267969397
low_to_high,stable_low,0,6,81,late,0.27532410312230965,0.1277909420332052,-0.14753316108910444,0.24355388887559445,0.20239786547116054,-0.04115602340443392,-0.10637713768467053
low_to_high,stable_low,0,6,84,late,0.7450793277683337,0.8024362496492494,0.05735692188091568,0.6268818487723554,0.457217600166483,-0.16966424860587243,0.2270211704867881
low_to_high,stable_low,0,6,87,late,0.1902946820936542,0.7310755683568683,0.5407808862632141,0.31158392285999287,0.1783651520111772,-0.13321877084881567,0.6739996571120297
low_to_high,stable_low,0,6,90,late,0.18351428753450824,0.13994993530711677,-0.04356435222739147,0.14632096398919248,0.25011092118241723,0.10378995719322476,-0.14735430942061623
low_to_high,stable_low,0,6,93,late,0.10108712946213,0.09608849915018682,-0.0049986303119431835,0.1886603602144001,0.25177284927163623,0.06311248905723613,-0.06811111936917931
low_to_high,stable_low,0,6,96,late,0.04917221727624069,0.17682655848234993,0.12765434120610925,0.18716100621473197,0.15910126727983584,-0.028059738934896133,0.15571408014100538
low_to_high,stable_low,0,6,99,late,0.05136025669779187,0.3439306293487747,0.29257037265098285,0.17005438196783576,0.22783958484268396,0.0577852028748482,0.23478516977613464
low_to_high,stable_low,0,6,102,late,0.3658554559792137,0.5238669566379571,0.15801150065874342,0.3050020253606103,0.37976493497870595,0.07476290961809567,0.08324859104064775
low_to_high,stable_low,0,6,105,late,0.2767598812763724,0.602010939675318,0.32525105839894564,0.2405045983963587,0.29235235376184265,0.051847755365483944,0.2734033030334617
low_to_high,stable_low,0,6,108,late,0.1392978394697668,0.7459641125138696,0.6066662730441028,0.31205322252259143,0.36307181390752613,0.0510185913849347,0.5556476816591681
low_to_high,stable_low,0,6,111,late,0.43959380384069924,0.7084842269797466,0.2688904231390473,0.4484576585357221,0.47144371219079123,0.022986053655069116,0.2459043694839782
low_to_high,stable_low,0,6,114,late,0.4071567613620756,0.6878227613670523,0.2806660000049767,0.749052211303796,0.6905715372642822,-0.058480674039513736,0.33914667404449045
low_to_high,stable_low,0,12,0,early,0.1919552986120252,0.1919552986120252,0.0,0.2860273950049754,0.2860273950049754,0.0,0.0
low_to_high,stable_low,0,12,3,early,0.27147409201357403,0.10477852403643763,-0.16669556797713642,0.12406231346030301,0.12478905610361118,0.0007267426433081731,-0.1674223106204446
low_to_high,stable_low,0,12,6,early,0.1549999142770191,0.10800339661255581,-0.04699651766446328,0.20785600482579944,0.20941015872657684,0.0015541539007773997,-0.04855067156524068
low_to_high,stable_low,0,12,9,early,0.6329921216283271,0.17037262146613197,-0.4626195001621951,0.22771425474042928,0.22606554149882993,-0.0016487132415993477,-0.4609707869205958
low_to_high,stable_low,0,12,12,early,0.0963491660493399,0.11401113881936192,0.01766197277002203,0.28887083545146075,0.28879779772766406,-7.303772379668727e-05,0.017735010493818718
low_to_high,stable_low,0,12,15,early,0.0686707459320248,0.07598237347705439,0.007311627545029592,0.31805389146431945,0.3183240859953984,0.00027019453107895997,0.007041433013950632
low_to_high,stable_low,0,12,18,early,0.07795559356764613,0.06425610368881206,-0.01369948987883407,0.20593386582802756,0.2069525509786934,0.0010186851506658323,-0.014718175029499903
low_to_high,stable_low,0,12,21,early,0.12438231535188694,0.06238584467148445,-0.061996470680402496,0.23625851633246428,0.2385940860779491,0.0023355697454848223,-0.06433204042588732
low_to_high,stable_low,0,12,24,early,0.22355980796520444,0.0581328562824469,-0.16542695168275753,0.17087340327625336,0.17498327395062663,0.004109870674373267,-0.1695368223571308
low_to_high,stable_low,0,12,27,early,0.09677242912275408,0.09051520325477408,-0.006257225867979999,0.24767066231230037,0.2502972202324135,0.002626557920113154,-0.008883783788093153
low_to_high,stable_low,0,12,30,early,0.12631185085226063,0.10449420127889265,-0.021817649573367973,0.4126608608307752,0.41988355175065917,0.007222690919883978,-0.02904034049325195
low_to_high,stable_low,0,12,33,early,0.15678030111770194,0.16115508533626702,0.004374784218565075,0.340092141026729,0.3576308810846289,0.017538740057899904,-0.013163955839334829
low_to_high,stable_low,0,12,36,mid,0.1263364982833119,0.14095466482518834,0.014618166541876448,0.353503685511287,0.36195691105355404,0.008453225542267018,0.006164940999609431
low_to_high,stable_low,0,12,39,mid,0.1471702371558109,0.1366747878794079,-0.010495449276403002,0.3060132548562941,0.3137470194762519,0.007733764619957784,-0.018229213896360785
