transition,horizon,seed,adaptive_mse,frozen_mse,adaptive_rmse_vs_frozen,adaptive_mse_advantage_vs_frozen
stable_high_roughness,1,2,0.294064724567263,0.7174370918324924,0.6402204645407963,0.42337236726522937
stable_high_roughness,1,3,0.4116532223794219,0.5250652832220993,0.8854399391635391,0.11341206084267741
stable_high_roughness,1,4,0.274691616498581,0.26760574520785785,1.0131528863742414,-0.007085871290723134
stable_high_roughness,1,5,0.5050961194822011,0.46831669357833017,1.0385255761614192,-0.036779425903870955
stable_high_roughness,1,6,0.48746309406213884,1.7593208641552978,0.5263787444237761,1.2718577700931588
stable_high_roughness,1,7,0.31736550483468307,0.3336626532133139,0.9752726849269124,0.016297148378630832
stable_high_roughness,1,8,0.3143071517364273,0.2966797764954169,1.029279113357253,-0.017627375241010435
stable_high_roughness,1,9,0.3870360473935575,0.4086953350408816,0.9731412176693855,0.02165928764732411
stable_high_roughness,1,10,0.5144612114593445,0.49170135734504267,1.0228821841995428,-0.02275985411430187
stable_high_roughness,1,11,0.2633426738854855,0.33839555617276973,0.8821618957241127,0.07505288228728424
stable_high_roughness,1,12,0.3299312864880804,0.3650252580239629,0.9507148814217339,0.03509397153588251
stable_high_roughness,1,13,0.5789424642095735,0.40422491448987347,1.1967575162129045,-0.17471754971970005
stable_high_roughness,1,14,0.4251251994806992,19.892558187048174,0.14618846495098126,19.467432987567474
stable_high_roughness,1,15,0.40816903987647135,0.34437124593732815,1.0886959040213353,-0.0637977939391432
stable_high_roughness,1,16,0.29417774434140914,0.2606214211928474,1.0624288429278708,-0.03355632314856172
stable_high_roughness,1,17,0.3151177028585872,0.3240142533123803,0.9861758052384436,0.008896550453793117
stable_high_roughness,1,18,0.389100466350895,0.29363357062442486,1.1511396751188903,-0.09546689572647016
stable_high_roughness,1,19,0.4671922875790676,0.45347467328949687,1.0150123210866993,-0.013717614289570745
stable_high_roughness,1,20,0.3470091019375514,0.32135534071073024,1.039148636697553,-0.02565376122682117
stable_high_roughness,1,21,0.43134095178935217,1.5127595478894134,0.5339804964758629,1.081418596100061
stable_high_roughness,1,22,0.20066335951078657,0.2975909312368722,0.8211532068263319,0.09692757172608563
stable_high_roughness,1,23,0.38691872624432844,0.3339091436932404,1.0764546020052757,-0.053009582551088064
stable_high_roughness,1,24,0.3744959907121504,0.39005876452576155,0.979847673673035,0.015562773813611153
stable_high_roughness,1,25,0.32089757501431837,0.4845640473834173,0.8137811455929014,0.16366647236909893
stable_high_roughness,1,26,0.29475365551880484,0.2453112222663855,1.0961522806095243,-0.04944243325241934
stable_high_roughness,1,27,0.29093908716036043,0.3688573207857941,0.888120372134634,0.07791823362543365
stable_high_roughness,1,28,0.40439335418827793,0.37374383958415514,1.040195530628326,-0.030649514604122796
stable_high_roughness,1,29,0.3350450674168616,0.3010260679188977,1.0549929595562295,-0.03401899949796389
stable_high_roughness,3,0,0.3632838997624241,0.3600052128172566,1.0045433449393681,-0.003278686945167475
stable_high_roughness,3,1,0.45104154004802754,0.41902236617833954,1.0375037335305068,-0.032019173869688
stable_high_roughness,3,2,0.389738381673955,1.4460061734699097,0.5191603483766721,1.0562677917959546
stable_high_roughness,3,3,0.37811327172106973,1.2850241529005184,0.5424445065312152,0.9069108811794486
