direction,matched_control,horizon,seed,mean_excess_adaptive_mse_advantage,transition_adaptive_mse_advantage,control_adaptive_mse_advantage
low_to_high_roughness,stable_low_roughness,3,10,-0.017412007723142255,-0.03298681548642406,-0.015574807763281812
low_to_high_roughness,stable_low_roughness,3,11,0.15779814735407313,0.1444981942952303,-0.01329995305884284
low_to_high_roughness,stable_low_roughness,3,12,0.14314279327874002,0.1419132098536786,-0.0012295834250614
low_to_high_roughness,stable_low_roughness,3,13,0.2563592441060707,0.2623583519221292,0.005999107816058472
low_to_high_roughness,stable_low_roughness,3,14,1.532581886828567,1.576776119981203,0.04419423315263616
low_to_high_roughness,stable_low_roughness,3,15,0.023232453275413494,0.021130627317254475,-0.002101825958159019
low_to_high_roughness,stable_low_roughness,3,16,0.39660172684411,0.39471497945711675,-0.001886747386993269
low_to_high_roughness,stable_low_roughness,3,17,0.36245459482135267,0.34931430544604086,-0.013140289375311833
low_to_high_roughness,stable_low_roughness,3,18,0.8537518536313191,0.8796139723294804,0.02586211869816102
low_to_high_roughness,stable_low_roughness,3,19,0.030198884771398465,0.02908626777658725,-0.0011126169948112192
low_to_high_roughness,stable_low_roughness,3,20,0.011666681372175572,0.0038861218279059332,-0.007780559544269631
low_to_high_roughness,stable_low_roughness,3,21,6.642648732983903,7.292544573348259,0.6498958403643548
low_to_high_roughness,stable_low_roughness,3,22,-0.021478746494875793,-0.016475292902019517,0.005003453592856276
low_to_high_roughness,stable_low_roughness,3,23,0.050908603043374155,0.048330116122881364,-0.0025784869204927936
low_to_high_roughness,stable_low_roughness,3,24,2.023496146231415,2.1120672364692816,0.08857109023786676
low_to_high_roughness,stable_low_roughness,3,25,-0.02697313662369083,-0.020831031713079873,0.006142104910610961
low_to_high_roughness,stable_low_roughness,3,26,0.042616161705333916,0.034206303106982236,-0.008409858598351683
low_to_high_roughness,stable_low_roughness,3,27,0.22478724994507004,0.2181107691855022,-0.00667648075956786
low_to_high_roughness,stable_low_roughness,3,28,0.023645998625200122,0.01744245170459789,-0.006203546920602229
low_to_high_roughness,stable_low_roughness,3,29,0.10306289306093656,0.09772088098658933,-0.005342012074347239
low_to_high_roughness,stable_low_roughness,6,0,0.018864245170097202,0.002130558704234204,-0.016733686465863
low_to_high_roughness,stable_low_roughness,6,1,0.006433999975811231,-0.002640642705932815,-0.009074642681744065
low_to_high_roughness,stable_low_roughness,6,2,1.9955684613967186,2.059118710135457,0.06355024873873785
low_to_high_roughness,stable_low_roughness,6,3,0.9093487180840065,1.0451530478040718,0.1358043297200653
low_to_high_roughness,stable_low_roughness,6,4,0.06265660882086768,0.07473526814128682,0.012078659320419112
low_to_high_roughness,stable_low_roughness,6,5,0.04833994604651211,-0.0027221262433942497,-0.05106207228990637
low_to_high_roughness,stable_low_roughness,6,6,2.3177799579792735,2.5910855420799632,0.2733055841006893
low_to_high_roughness,stable_low_roughness,6,7,0.3752673451242595,0.3412937677261891,-0.033973577398070436
low_to_high_roughness,stable_low_roughness,6,8,0.38700369979982074,0.3962389837316174,0.009235283931796637
low_to_high_roughness,stable_low_roughness,6,9,0.37289814925033976,0.39338847252040327,0.02049032327006355
low_to_high_roughness,stable_low_roughness,6,10,-0.005572924622793139,-0.05570708627639581,-0.05013416165360265
low_to_high_roughness,stable_low_roughness,6,11,0.23562911441265072,0.21791688801254067,-0.017712226400110054
low_to_high_roughness,stable_low_roughness,6,12,0.16072444408161538,0.1611352157425625,0.0004107716609471125
low_to_high_roughness,stable_low_roughness,6,13,0.311714931033065,0.32505087543686534,0.013335944403800287
low_to_high_roughness,stable_low_roughness,6,14,2.1745069180145036,2.2641352745203798,0.0896283565058766
low_to_high_roughness,stable_low_roughness,6,15,0.03471773405608607,0.021487707564211152,-0.01323002649187492
low_to_high_roughness,stable_low_roughness,6,16,0.46962352983837774,0.4721391799301608,0.002515650091783167
low_to_high_roughness,stable_low_roughness,6,17,0.22914605519269238,0.21505784099686998,-0.014088214195822565
low_to_high_roughness,stable_low_roughness,6,18,0.5180132713713876,0.5372713098730879,0.019258038501700308
low_to_high_roughness,stable_low_roughness,6,19,0.005987284358141078,0.002149584890833163,-0.003837699467307919
low_to_high_roughness,stable_low_roughness,6,20,0.019442188238780106,-0.01001109050244352,-0.029453278741223634
low_to_high_roughness,stable_low_roughness,6,21,5.822075641798215,6.377733152033,0.5556575102347859
low_to_high_roughness,stable_low_roughness,6,22,-0.08607949773780761,-0.07812025186270423,0.007959245875103374
low_to_high_roughness,stable_low_roughness,6,23,-0.009073415313983474,-0.00989691056248878,-0.0008234952485053038
low_to_high_roughness,stable_low_roughness,6,24,2.1439788759831773,2.2077287438380684,0.06374986785489116
low_to_high_roughness,stable_low_roughness,6,25,-0.036003606965868386,-0.03494185127322851,0.0010617556926398675
low_to_high_roughness,stable_low_roughness,6,26,0.08025902705333791,0.07689889568449554,-0.0033601313688423583
low_to_high_roughness,stable_low_roughness,6,27,0.24301749382164667,0.24306554779366138,4.80539720146342e-05
low_to_high_roughness,stable_low_roughness,6,28,-0.0651578112108345,-0.04889213863400627,0.01626567257682823
low_to_high_roughness,stable_low_roughness,6,29,0.11731932416718344,0.109515233051929,-0.007804091115254443
low_to_high_roughness,stable_low_roughness,12,0,0.16087749719235372,0.1376727468703334,-0.02320475032202033
low_to_high_roughness,stable_low_roughness,12,1,-0.521961787897989,-0.549162649967583,-0.027200862069594232
