direction,start_control,target_control,seed,horizon,relative_origin,transition_adaptive_order,transition_adaptive_window,transition_adaptive_smoothness,transition_adaptive_window_post_fraction,start_adaptive_order,start_adaptive_window,start_adaptive_smoothness,start_adaptive_window_post_fraction,target_adaptive_order,target_adaptive_window,target_adaptive_smoothness,target_adaptive_window_post_fraction,abs_smoothness_gap_to_target,order_match_target,window_match_target,discrete_config_match_target
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,1,33,2,48,0.9999990215052298,0.6875,2,48,0.9999990215052298,0.6875,3,72,0.9924499926865379,0.4583333333333333,0.007549028818691905,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,1,36,2,48,0.9980895108696101,0.75,1,24,0.9192621850456753,1.0,1,24,0.8867700636295389,1.0,0.11131944724007115,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,1,39,2,48,0.9997575811993651,0.8125,1,24,0.9187989566238848,1.0,1,24,0.889913996461752,1.0,0.10984358473761313,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,1,42,1,72,0.8746689323784594,0.5833333333333334,1,48,0.9259299776910178,0.875,1,24,0.924937049520838,1.0,0.050268117142378554,1.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,1,45,3,72,0.9999987523564559,0.625,1,24,0.9397521028536393,1.0,1,24,0.9406691602698951,1.0,0.059329592086560745,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,1,48,3,72,0.9999987523564559,0.6666666666666666,3,72,0.9999953039888009,0.6666666666666666,1,24,0.9073790662099221,1.0,0.09261968614653371,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,1,51,3,72,0.9999987523564559,0.7083333333333334,3,72,0.9999905662699273,0.7083333333333334,1,24,0.9325878764432599,1.0,0.06741087591319594,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,1,54,3,72,0.9999987523564559,0.75,1,24,0.9456098483580304,1.0,1,24,0.9283013714747658,1.0,0.07169738088169009,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,1,57,3,72,0.9999987523564559,0.7916666666666666,1,24,0.9581911983265788,1.0,1,24,0.9414289884380849,1.0,0.05856976391837099,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,1,60,3,72,0.9999987523564559,0.8333333333333334,1,24,0.9589758642571814,1.0,1,48,0.913444527658116,1.0,0.08655422469833984,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,1,63,3,72,0.9999987523564559,0.875,3,72,0.9999987523564559,0.875,3,72,0.9923178720097011,0.875,0.007680880346754737,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,1,66,3,72,0.9999987523564559,0.9166666666666666,2,72,0.9921867836503613,0.9166666666666666,3,72,0.994027789768391,0.9166666666666666,0.005970962588064843,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,1,69,3,72,0.9999987523564559,0.9583333333333334,3,72,0.9999987523564559,0.9583333333333334,3,72,0.9911104997137714,0.9583333333333334,0.008888252642684447,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,1,72,3,72,0.9999987523564559,1.0,3,72,0.9999987523564559,1.0,3,72,0.9934359234419801,1.0,0.006562828914475793,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,1,75,3,72,0.9999987523564559,1.0,2,48,0.9999997922736137,1.0,2,72,0.9789227390857392,1.0,0.02107601327071662,0.0,1.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,1,78,3,72,0.9999987523564559,1.0,2,48,0.9999997913885184,1.0,2,72,0.9775387203282238,1.0,0.022460032028232102,0.0,1.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,1,81,3,72,0.9999987523564559,1.0,2,48,0.9999997899898477,1.0,2,72,0.9781056926742048,1.0,0.02189305968225108,0.0,1.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,1,84,3,72,0.9999987523564559,1.0,2,48,0.9999997752225829,1.0,2,72,0.9789889686609532,1.0,0.02100978369550266,0.0,1.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,1,87,3,72,0.9999946347805279,1.0,2,72,0.9963037202721707,1.0,2,72,0.9792081336726316,1.0,0.02078650110789626,0.0,1.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,1,90,3,72,0.999993443263892,1.0,2,72,0.9957681455130373,1.0,2,72,0.9789986093882902,1.0,0.02099483387560175,0.0,1.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,1,93,3,72,0.9999931570936673,1.0,2,72,0.9967291748625158,1.0,2,72,0.9787019938896265,1.0,0.021291163204040786,0.0,1.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,1,96,3,72,0.999990675948355,1.0,2,72,0.9999971546529578,1.0,2,72,0.9788190984848942,1.0,0.021171577463460767,0.0,1.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,1,99,3,72,0.9999987523564559,1.0,2,72,0.9999949187022804,1.0,2,72,0.9706797430081061,1.0,0.029319009348349745,0.0,1.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,1,102,3,72,0.9999987523564559,1.0,2,72,0.9999967013774036,1.0,2,72,0.9645152220031116,1.0,0.035483530353344284,0.0,1.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,1,105,3,72,0.9999987523564559,1.0,2,48,0.9999997981875415,1.0,2,24,0.9820190851048082,1.0,0.01797966725164768,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,1,108,2,24,0.9859043553079644,1.0,2,48,0.9999997908872386,1.0,2,24,0.9859043553097286,1.0,1.7642554084318363e-12,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,1,111,2,24,0.9821020077614105,1.0,2,48,0.9999997781594898,1.0,2,24,0.982102007763539,1.0,2.1284085605088876e-12,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,1,114,3,48,0.9822130550012609,1.0,2,48,0.9999997585531346,1.0,3,48,0.9822130549359934,1.0,6.526745810475632e-11,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,1,117,2,24,0.9848756697884159,1.0,2,48,0.9999997628369884,1.0,2,24,0.984875669792197,1.0,3.781086554965896e-12,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,0,2,48,0.9999997979208956,0.0,2,48,0.9999997979208956,0.0,2,48,0.9855376360577358,0.0,0.01446216186315974,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,3,2,48,0.9999997743162334,0.0625,2,48,0.9999997674902997,0.0625,2,72,0.9683142225584456,0.041666666666666664,0.031685551757787866,1.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,6,2,48,0.9999997700826577,0.125,2,48,0.9999997666850572,0.125,2,72,0.9675854567435642,0.08333333333333333,0.0324143133390935,1.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,9,2,48,0.9999990215052298,0.1875,2,48,0.9999990215052298,0.1875,2,72,0.9626854806645263,0.125,0.037313540840703485,1.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,12,2,48,0.9999990215052298,0.25,2,48,0.9999990215052298,0.25,3,72,0.9948933387801718,0.16666666666666666,0.005105682725057958,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,15,2,48,0.9999990215052298,0.3125,2,48,0.9999990215052298,0.3125,3,72,0.9957233067006901,0.20833333333333334,0.004275714804539699,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,18,2,48,0.9999990215052298,0.375,2,48,0.9999990215052298,0.375,3,72,0.9981967558315692,0.25,0.0018022656736605969,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,21,2,48,0.9999990215052298,0.4375,2,48,0.9999990215052298,0.4375,3,72,0.9989700773937941,0.2916666666666667,0.0010289441114357256,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,24,2,48,0.9999997933134045,0.5,2,48,0.9999990215052298,0.5,3,72,0.9987610122845616,0.3333333333333333,0.0012387810288428946,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,27,2,72,1.00000035924574,0.375,2,48,0.9999990215052298,0.5625,3,72,0.9977061530579717,0.375,0.0022942061877683217,0.0,1.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,30,2,72,0.9974052646101225,0.4166666666666667,2,72,1.00000035924574,0.4166666666666667,2,72,0.9700101598886338,0.4166666666666667,0.02739510472148865,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,33,2,72,0.9999976227736564,0.4583333333333333,2,72,1.00000035924574,0.4583333333333333,2,72,0.9737926724368761,0.4583333333333333,0.026204950336780386,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,36,2,72,0.9935306805001194,0.5,2,72,0.9973587993475405,0.5,2,72,0.9696560298693393,0.5,0.023874650630780092,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,39,2,72,0.9919969231154266,0.5416666666666666,2,72,0.9969944600262214,0.5416666666666666,2,72,0.9710271837104701,0.5416666666666666,0.0209697394049565,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,42,2,72,0.991589654122661,0.5833333333333334,3,72,0.9999942957576656,0.5833333333333334,1,24,0.9132972110958526,1.0,0.07829244302680838,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,45,3,72,0.9999987523564559,0.625,2,72,0.9949042241371937,0.625,1,24,0.9204722721516598,1.0,0.07952648020479602,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,48,3,72,0.9999987523564559,0.6666666666666666,2,72,0.99385966171005,0.6666666666666666,2,72,0.9733128714514253,0.6666666666666666,0.026685880905030546,0.0,1.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,51,3,72,0.9999987523564559,0.7083333333333334,2,72,0.9937647301582695,0.7083333333333334,2,72,0.9731992359382231,0.7083333333333334,0.02679951641823275,0.0,1.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,54,3,72,0.9999987523564559,0.75,2,72,0.9934634165300509,0.75,2,72,0.9743671741875491,0.75,0.02563157816890671,0.0,1.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,57,3,72,0.9999987523564559,0.7916666666666666,2,72,0.9937841797584673,0.7916666666666666,2,72,0.9730757524806916,0.7916666666666666,0.026922999875764297,0.0,1.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,60,3,72,0.9999987523564559,0.8333333333333334,2,72,0.9922457955630337,0.8333333333333334,3,72,0.99335620128864,0.8333333333333334,0.006642551067815861,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,63,3,72,0.9999987523564559,0.875,2,72,0.9929604913259085,0.875,3,72,0.9910628584811026,0.875,0.008935893875353207,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,66,3,72,0.9999987523564559,0.9166666666666666,2,72,0.9927685928047899,0.9166666666666666,3,72,0.9907443818762659,0.9166666666666666,0.009254370480189955,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,69,3,72,0.9999987523564559,0.9583333333333334,3,72,0.9999987523564559,0.9583333333333334,3,48,0.9991310309609545,1.0,0.0008677213955013974,1.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,72,3,72,0.9999987523564559,1.0,3,72,0.9999987523564559,1.0,2,48,0.9700522692733724,1.0,0.029946483083083453,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,75,3,72,0.9999987523564559,1.0,2,72,0.9926420364837211,1.0,2,72,0.9764734178696768,1.0,0.02352533448677907,0.0,1.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,78,3,72,0.9999987523564559,1.0,3,72,0.9999987523564559,1.0,2,48,0.9774481862917477,1.0,0.022550566064708177,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,81,3,72,0.9999987523564559,1.0,3,72,0.9999987523564559,1.0,2,48,0.976183346910681,1.0,0.023815405445774873,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,84,3,72,0.9999987523564559,1.0,3,72,0.9999987523564559,1.0,2,72,0.9725363039031468,1.0,0.02746244845330903,0.0,1.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,87,3,72,0.9999987523564559,1.0,2,72,0.9925054049929657,1.0,2,72,0.9722699853144352,1.0,0.027728767042020652,0.0,1.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,90,3,72,0.9999974599058924,1.0,2,72,0.9919439445248672,1.0,2,72,0.9733368839731407,1.0,0.02666057593275173,0.0,1.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,93,3,72,0.9999987523564559,1.0,2,72,0.9923717096512075,1.0,2,72,0.9722042619460739,1.0,0.027794490410381956,0.0,1.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,96,3,72,0.9999987523564559,1.0,2,72,0.99301963899157,1.0,3,72,0.9955058703911724,1.0,0.004492881965283413,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,99,3,72,0.9999987523564559,1.0,2,72,0.9933045195841806,1.0,3,72,0.996584662452993,1.0,0.0034140899034628136,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,102,3,72,0.9999987523564559,1.0,2,72,0.9954621898785279,1.0,2,72,0.9598999186152073,1.0,0.04009883374124856,0.0,1.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,105,3,72,0.9999987523564559,1.0,3,72,0.9999981778037814,1.0,2,72,0.9527416271383493,1.0,0.047257125218106544,0.0,1.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,108,3,72,0.9999987523564559,1.0,3,72,0.9999971451784532,1.0,3,72,0.9973359382098761,1.0,0.0026628141465797617,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,111,3,72,0.9999987523564559,1.0,3,72,0.9999960723539068,1.0,3,72,0.9974226303814483,1.0,0.0025761219750075615,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,114,3,72,0.9969970614186783,1.0,3,72,0.9999987523564559,1.0,3,72,0.9946575388504805,1.0,0.002339522568197805,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,3,117,3,72,0.994443675489069,1.0,3,72,0.9999987523564559,1.0,3,72,0.9925988233226861,1.0,0.0018448521663828599,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,0,2,48,0.9999997270711752,0.0,2,48,0.9999997270711752,0.0,2,48,0.9884246270993994,0.0,0.01157509997177586,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,3,2,48,0.9999997638875132,0.0625,2,48,0.9999997553307635,0.0625,2,48,0.9864531011893959,0.0625,0.013546662698117329,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,6,2,48,0.9999997275997458,0.125,2,48,0.9999997026681873,0.125,2,72,0.9731704950330361,0.08333333333333333,0.02682923256670966,1.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,9,2,48,0.9999990215052298,0.1875,2,48,0.9999990215052298,0.1875,2,72,0.9698726545179626,0.125,0.030126366987267228,1.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,12,2,48,0.9999990215052298,0.25,2,48,0.9999990215052298,0.25,3,72,0.9954480361798718,0.16666666666666666,0.004550985325358026,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,15,2,48,0.9999990215052298,0.3125,2,48,0.9999990215052298,0.3125,3,72,0.9958391922829922,0.20833333333333334,0.0041598292222375655,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,18,2,48,0.9999990215052298,0.375,2,48,0.9999990215052298,0.375,3,72,0.9970356342143739,0.25,0.002963387290855879,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,21,2,48,0.9999990215052298,0.4375,2,48,0.9999990215052298,0.4375,3,72,0.9989096094668809,0.2916666666666667,0.0010894120383488914,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,24,2,48,0.9999990215052298,0.5,2,48,0.9999990215052298,0.5,3,72,0.9991667698736337,0.3333333333333333,0.0008322516315960593,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,27,2,48,0.9999997958008305,0.5625,2,48,0.9999990215052298,0.5625,1,24,0.8241302950309644,1.0,0.17586950076986618,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,30,2,48,0.9999997380711371,0.625,2,48,0.9999990215052298,0.625,3,72,0.9962823395350787,0.4166666666666667,0.0037173985360583472,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,33,2,72,0.9948526416243538,0.4583333333333333,2,72,0.9946405760492388,0.4583333333333333,2,72,0.9688698451819985,0.4583333333333333,0.02598279644235535,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,36,2,72,0.9939217926946313,0.5,2,72,0.9939568758123704,0.5,2,72,0.9704333606192675,0.5,0.023488432075363774,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,39,2,72,0.9870733372534767,0.5416666666666666,3,72,0.9999987523564559,0.5416666666666666,1,24,0.837480982158505,1.0,0.1495923550949717,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,42,2,72,0.9875493499508703,0.5833333333333334,3,72,0.999993637495975,0.5833333333333334,1,24,0.8623167885686576,1.0,0.12523256138221273,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,45,3,72,0.9999987523564559,0.625,3,72,0.9999987523564559,0.625,1,24,0.8833871414827104,1.0,0.1166116108737455,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,48,3,72,0.9999987523564559,0.6666666666666666,2,72,0.988871158017436,0.6666666666666666,1,24,0.8831219133595638,1.0,0.11687683899689205,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,51,3,72,0.9999987523564559,0.7083333333333334,2,72,0.9887065537981977,0.7083333333333334,2,72,0.9710504756581769,0.7083333333333334,0.02894827669827893,0.0,1.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,54,3,72,0.9999987523564559,0.75,2,72,0.988801088413286,0.75,2,72,0.9716695234724385,0.75,0.028329228884017343,0.0,1.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,57,3,72,0.9999987523564559,0.7916666666666666,2,72,0.9891986975336096,0.7916666666666666,2,72,0.9718058876506922,0.7916666666666666,0.028192864705763654,0.0,1.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,60,3,72,0.9999987523564559,0.8333333333333334,2,72,0.9894873489096466,0.8333333333333334,1,24,0.8399262891786625,1.0,0.16007246317779333,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,63,3,72,0.9999987523564559,0.875,2,72,0.9894248770741166,0.875,3,72,0.9898866270751746,0.875,0.010112125281281248,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,66,3,72,0.9999987523564559,0.9166666666666666,2,72,0.9900261970481935,0.9166666666666666,3,72,0.9885022629240915,0.9166666666666666,0.011496489432364365,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,69,3,72,0.9954049676865264,0.9583333333333334,2,72,0.9911820984684695,0.9583333333333334,3,72,0.9864918969473883,0.9583333333333334,0.008913070739138163,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,72,3,72,0.9934835270212631,1.0,3,72,0.9999987523564559,1.0,3,72,0.985241027244545,1.0,0.008242499776718093,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,75,3,72,0.9999987523564559,1.0,2,72,0.9912968406688611,1.0,2,48,0.9766950434352333,1.0,0.023303708921222577,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,78,3,72,0.9999987523564559,1.0,2,72,0.9929401680387905,1.0,2,48,0.9825590361842524,1.0,0.017439716172203412,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,81,3,72,0.9999987523564559,1.0,2,72,0.9929064014791749,1.0,2,48,0.980012891570938,1.0,0.019985860785517895,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,84,3,72,0.9999987523564559,1.0,2,72,0.9932427202517389,1.0,2,48,0.9792572635803699,1.0,0.020741488776085948,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,87,3,72,0.9999987523564559,1.0,2,72,0.9933301545346013,1.0,2,72,0.9730942011098086,1.0,0.026904551246647257,0.0,1.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,90,3,72,0.9999987523564559,1.0,2,72,0.9944904540038253,1.0,2,72,0.973339488817662,1.0,0.026659263538793887,0.0,1.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,93,3,72,0.9999987523564559,1.0,2,72,0.9943899943460914,1.0,2,72,0.9742053260789875,1.0,0.02579342627746839,0.0,1.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,96,3,72,0.9999987523564559,1.0,2,72,0.9949039740412314,1.0,2,72,0.9735311848188503,1.0,0.026467567537605596,0.0,1.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,99,3,72,0.9999987523564559,1.0,2,72,0.9953269333542731,1.0,2,72,0.9718209789007345,1.0,0.028177773455721367,0.0,1.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,102,3,72,0.9999987523564559,1.0,2,72,0.9967837769707245,1.0,3,72,0.9949399656236028,1.0,0.005058786732853093,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,105,3,72,0.9999987523564559,1.0,2,72,0.996498238700408,1.0,3,72,0.9964898906770997,1.0,0.0035088616793561567,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,108,3,72,0.9999987523564559,1.0,2,72,0.9947374833629067,1.0,3,72,0.9975253246553194,1.0,0.0024734277011364547,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,111,3,72,0.9999987523564559,1.0,2,72,0.9948046412268926,1.0,3,72,0.9974226443914533,1.0,0.0025761079650025165,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,6,114,3,72,0.9999987523564559,1.0,2,72,0.994529283718344,1.0,3,72,0.9963784367105243,1.0,0.003620315645931571,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,12,0,2,48,0.9999990215052298,0.0,2,48,0.9999990215052298,0.0,2,48,0.9896992708631761,0.0,0.010299750642053684,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,12,3,2,48,0.9999990215052298,0.0625,2,48,0.9999990215052298,0.0625,2,48,0.9900777482441223,0.0625,0.009921273261107477,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,12,6,2,48,0.9999990215052298,0.125,2,48,0.9999990215052298,0.125,2,48,0.9899515473535153,0.125,0.010047474151714475,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,12,9,2,48,0.9999990215052298,0.1875,2,48,0.9999990215052298,0.1875,2,48,0.9882523425985514,0.1875,0.011746678906678354,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,12,12,2,48,0.9999990215052298,0.25,2,48,0.9999990215052298,0.25,2,72,0.9756534206217192,0.16666666666666666,0.024345600883510565,1.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,12,15,2,48,0.9999990215052298,0.3125,2,48,0.9999990215052298,0.3125,3,72,0.9964945768915618,0.20833333333333334,0.0035044446136679452,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,12,18,2,48,0.9999990215052298,0.375,2,48,0.9999990215052298,0.375,3,72,0.9968792254142687,0.25,0.0031197960909611355,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,12,21,2,48,0.9999990215052298,0.4375,2,48,0.9999990215052298,0.4375,3,72,0.9973792119213354,0.2916666666666667,0.0026198095838944058,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,12,24,2,48,0.9999990215052298,0.5,2,48,0.9999990215052298,0.5,3,72,0.9982038882389189,0.3333333333333333,0.0017951332663108666,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,12,27,2,48,0.9999990215052298,0.5625,2,48,0.9999990215052298,0.5625,3,72,0.9993070471511158,0.375,0.0006919743541139445,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,12,30,2,48,0.9999997524731085,0.625,2,48,0.9999990215052298,0.625,3,72,0.9988555020094664,0.4166666666666667,0.0011442504636420825,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,12,33,2,48,0.9999997892100366,0.6875,2,48,0.9999990215052298,0.6875,3,72,0.9974103224849623,0.4583333333333333,0.0025894667250743186,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,12,36,2,48,0.9999997419195122,0.75,2,48,0.9999990215052298,0.75,2,72,0.9695714342592092,0.5,0.030428307660303022,1.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,12,39,2,72,0.9971930986485091,0.5416666666666666,2,48,0.9996611738691605,0.8125,2,72,0.9699738285236926,0.5416666666666666,0.027219270124816508,1.0,1.0,1.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,12,42,2,48,0.9999993810472702,0.875,2,48,0.9999990215052298,0.875,3,72,0.9941405146089567,0.5833333333333334,0.005858866438313459,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,12,45,2,48,0.9968127224721748,0.9375,3,72,0.9999944228632003,0.625,1,24,0.8465399894799716,1.0,0.15027273299220323,0.0,0.0,0.0
low_to_high_roughness,stable_low_roughness,stable_high_roughness,12,12,48,2,48,0.9944809912051736,1.0,3,72,0.9999987523564559,0.6666666666666666,1,24,0.8652108024474626,1.0,0.129270188757711,0.0,0.0,0.0
