direction,horizon,relative_origin,transition_smoothness,start_reference_smoothness,target_reference_smoothness,mean_abs_smoothness_gap_to_target,mean_transition_order,mean_start_order,mean_target_order,mean_transition_window,mean_start_window,mean_target_window,order_match_target_share,window_match_target_share,discrete_config_match_target_share,mean_transition_window_post_fraction,reference_smoothness_shift,smoothness_progress
high_to_low_roughness,6,78,0.9875092382133194,0.9427383844958711,0.9908738329987654,0.0048785563613433485,2.033333333333333,2.1333333333333333,2.1333333333333333,54.4,48.8,57.6,0.9,0.6,0.5666666666666667,1.0,0.04813544850289431,0.9301015179022643
high_to_low_roughness,6,81,0.9884350367200221,0.9574476866754373,0.9901445962054568,0.006313407003452646,2.033333333333333,2.2,2.1333333333333333,55.2,44.8,56.8,0.8333333333333334,0.6333333333333333,0.5666666666666667,1.0,0.03269690953001947,0.947714951963116
high_to_low_roughness,6,84,0.9865489608841785,0.952541780772353,0.9906774475288677,0.006563591560821865,2.033333333333333,2.1333333333333333,2.1,55.2,45.6,54.4,0.8666666666666667,0.7,0.6666666666666666,1.0,0.0381356667565147,0.8917421145132108
high_to_low_roughness,6,87,0.9870624938787415,0.9494002515466043,0.9914927419400765,0.006856070937258174,2.033333333333333,2.1,2.1,56.8,44.0,54.4,0.8666666666666667,0.6333333333333333,0.6,1.0,0.04209249039347218,0.8947496805268113
high_to_low_roughness,6,90,0.9853551715402182,0.9313353390235659,0.9921860863730958,0.008165953533110079,2.0,2.066666666666667,2.1333333333333333,55.2,43.2,55.2,0.8333333333333334,0.7333333333333333,0.7,1.0,0.06085074734952989,0.8877431234551577
high_to_low_roughness,6,93,0.984662156113399,0.9367363114196631,0.991855660062623,0.008846435208359893,2.033333333333333,2.1,2.1,56.0,43.2,53.6,0.9,0.6333333333333333,0.6333333333333333,1.0,0.055119348642959975,0.8694922177723738
high_to_low_roughness,6,96,0.9861934188241305,0.9464669940850834,0.9915876657012906,0.006004692343533768,2.0,2.1333333333333333,2.1,54.4,38.4,55.2,0.9333333333333333,0.7666666666666667,0.7666666666666667,1.0,0.04512067161620725,0.8804484356296114
high_to_low_roughness,6,99,0.9855425120060491,0.9431487703011592,0.9859042102343624,0.009783140247068781,2.033333333333333,2.066666666666667,2.033333333333333,54.4,45.6,53.6,0.8666666666666667,0.6666666666666666,0.6666666666666666,1.0,0.04275543993320319,0.9915402992255885
high_to_low_roughness,6,102,0.9883516225927859,0.9535819134652335,0.9851274849641255,0.012128804507351024,2.066666666666667,2.1333333333333333,2.0,56.0,45.6,55.2,0.8,0.7,0.7,1.0,0.03154557149889203,1.102205713051469
high_to_low_roughness,6,105,0.9879882205266559,0.9428638886813511,0.9857845885405271,0.012640949493154712,2.1,2.1,2.066666666666667,56.8,45.6,57.6,0.7666666666666667,0.7666666666666667,0.7,1.0,0.042920699859176015,1.0513419397483965
high_to_low_roughness,6,108,0.9884671921434681,0.9550433961690404,0.9867191765850236,0.012773567559655212,2.1333333333333333,2.1333333333333333,2.066666666666667,56.0,44.0,55.2,0.7333333333333333,0.7333333333333333,0.6333333333333333,1.0,0.03167578041598318,1.0551846090447854
high_to_low_roughness,6,111,0.9940826908492932,0.9608554845038824,0.9834532104790304,0.01129648746215547,2.2,2.1333333333333333,2.033333333333333,56.0,43.2,55.2,0.8,0.7666666666666667,0.7333333333333333,1.0,0.022597725975148086,1.470378319568641
high_to_low_roughness,6,114,0.9923960731973246,0.961540306584967,0.9859478249131773,0.009483255840710018,2.2,2.1333333333333333,2.1333333333333333,60.0,41.6,58.4,0.8333333333333334,0.8666666666666667,0.8,1.0,0.02440751832821031,1.2641910659427567
high_to_low_roughness,12,0,0.9345491293168291,0.9345491293168291,0.9727760885865038,0.048810318422701435,2.066666666666667,2.066666666666667,2.0,54.4,54.4,53.6,0.7333333333333333,0.36666666666666664,0.26666666666666666,0.0,0.038226959269674676,0.0
high_to_low_roughness,12,3,0.931137290714947,0.9311019928020655,0.9719232235326327,0.0537275973707028,2.033333333333333,2.033333333333333,2.0,55.2,55.2,56.0,0.7,0.43333333333333335,0.3,0.06597222222222222,0.040821230730567204,0.0008646949699890114
high_to_low_roughness,12,6,0.9448876552815281,0.9450479102617743,0.972359662124561,0.048973056762037136,2.033333333333333,2.033333333333333,2.033333333333333,56.0,56.0,56.8,0.7,0.4666666666666667,0.3333333333333333,0.1361111111111111,0.02731175186278678,-0.005867619955369519
high_to_low_roughness,12,9,0.9400334462384751,0.9363231867206668,0.9752763945182874,0.05006238580808869,2.033333333333333,2.066666666666667,2.033333333333333,55.2,56.8,56.8,0.7,0.43333333333333335,0.3,0.19791666666666666,0.03895320779762057,0.09524913935418877
high_to_low_roughness,12,12,0.9386897999696426,0.937040262319298,0.9752292697263873,0.04756745588786196,2.0,2.0,2.0,59.2,55.2,54.4,0.7,0.43333333333333335,0.3,0.24444444444444444,0.038189007407089304,0.04319404358329498
high_to_low_roughness,12,15,0.9435873074396129,0.9399298092550087,0.9724698460700402,0.03852443996602161,2.1,2.066666666666667,2.1,60.8,58.4,59.2,0.6333333333333333,0.36666666666666664,0.23333333333333334,0.2916666666666667,0.03254003681503148,0.11239993996917422
high_to_low_roughness,12,18,0.9260328103469521,0.9571900468055219,0.9624853398377152,0.046006240525362646,2.033333333333333,2.1333333333333333,2.0,49.6,53.6,57.6,0.6666666666666666,0.3,0.26666666666666666,0.4583333333333333,0.005295293032193338,-5.883949437575192
high_to_low_roughness,12,21,0.9645881905986009,0.9596195382812116,0.9610194629212896,0.049827031200303726,2.1333333333333333,2.2333333333333334,1.9666666666666666,48.0,49.6,57.6,0.6,0.26666666666666666,0.2,0.5444444444444444,0.0013999246400779874,3.549228419261557
high_to_low_roughness,12,24,0.958014547280592,0.9637740588482555,0.956803662174226,0.05849452230785846,2.1,2.2666666666666666,2.0,52.0,56.8,56.8,0.6666666666666666,0.3333333333333333,0.26666666666666666,0.5833333333333334,-0.006970396674029544,0.826281750810888
high_to_low_roughness,12,27,0.9526786036422364,0.9467817356984628,0.9540207545172394,0.06881890479987683,2.1666666666666665,2.1,1.9333333333333333,51.2,51.2,54.4,0.6,0.3333333333333333,0.2,0.6125,0.0072390188187766435,0.8145949183718495
high_to_low_roughness,12,30,0.9629443884993966,0.945867959135402,0.9520900526587326,0.061366066375269375,2.2,2.1,1.9,52.8,48.0,54.4,0.6,0.3,0.2,0.6333333333333333,0.006222093523330585,2.7444829139845246
high_to_low_roughness,12,33,0.9538210859111259,0.9518745739261388,0.9543102397213272,0.06885030813153428,2.033333333333333,2.066666666666667,2.033333333333333,51.2,48.8,59.2,0.7,0.3333333333333333,0.23333333333333334,0.6819444444444444,0.002435665795188391,0.7991703906309197
high_to_low_roughness,12,36,0.957866144688716,0.9410434144857127,0.952085832749567,0.0666729641850543,2.066666666666667,1.9666666666666666,2.033333333333333,51.2,44.8,59.2,0.6666666666666666,0.36666666666666664,0.23333333333333334,0.7166666666666667,0.011042418263854326,1.5234643174194853
high_to_low_roughness,12,39,0.9487939600658177,0.9413921368699607,0.9502641360095708,0.07472133938041726,2.033333333333333,1.9666666666666666,2.0,46.4,42.4,60.0,0.6,0.2,0.1,0.8027777777777777,0.00887199913961012,0.8342903419377811
high_to_low_roughness,12,42,0.9532261111391477,0.9456950677084107,0.9519951164605861,0.07160982690543669,2.033333333333333,2.0,2.0,44.0,42.4,60.0,0.6,0.2,0.13333333333333333,0.8625,0.00630004875217538,1.1953944686755835
high_to_low_roughness,12,45,0.9496652353076958,0.9426875394426372,0.9535189048497917,0.0760731097955293,1.9666666666666666,1.9666666666666666,2.0,44.8,41.6,58.4,0.6,0.23333333333333334,0.13333333333333333,0.8875,0.01083136540715457,0.6442120270865875
high_to_low_roughness,12,48,0.9509150126413621,0.9411208549091566,0.9561803788779037,0.0713658547772171,1.9,1.9,2.033333333333333,44.8,40.0,60.0,0.6666666666666666,0.2,0.16666666666666666,0.9222222222222223,0.015059523968747102,0.65036303621092
high_to_low_roughness,12,51,0.9648036321250516,0.942753099530471,0.9521707945747131,0.05596302229447824,1.9666666666666666,1.9333333333333333,1.9666666666666666,48.8,39.2,60.0,0.7333333333333333,0.3,0.23333333333333334,0.9027777777777779,0.009417695044242058,2.3413937795811486
high_to_low_roughness,12,54,0.966927273625633,0.9391909581671689,0.9508080202285876,0.05681720352113247,1.9666666666666666,1.9333333333333333,1.9666666666666666,52.0,42.4,60.8,0.7333333333333333,0.4,0.36666666666666664,0.8916666666666667,0.01161706206141866,2.3875499082146585
high_to_low_roughness,12,57,0.9707290564769468,0.9419828188947792,0.9857276656522763,0.02341189571316764,2.0,1.9666666666666666,2.066666666666667,52.0,44.8,56.8,0.7333333333333333,0.4,0.3333333333333333,0.9097222222222221,0.043744846757497124,0.6571342618143025
high_to_low_roughness,12,60,0.9755532236015668,0.9389177747667514,0.9835402249713489,0.022257461407534266,2.0,2.033333333333333,2.033333333333333,52.8,44.0,56.8,0.7,0.43333333333333335,0.36666666666666664,0.9277777777777778,0.04462245020459743,0.8210093499312341
high_to_low_roughness,12,63,0.9696393906054505,0.9492291062921203,0.9838344269789994,0.021795140252895844,1.9666666666666666,2.1666666666666665,2.066666666666667,54.4,46.4,56.8,0.7666666666666667,0.43333333333333335,0.4,0.9458333333333333,0.03460532068687905,0.5898019121975339
high_to_low_roughness,12,66,0.9758379981839743,0.9348033187691326,0.9836924430424312,0.019541097317090177,2.033333333333333,2.1333333333333333,2.1,55.2,48.8,58.4,0.7333333333333333,0.43333333333333335,0.3333333333333333,0.961111111111111,0.04888912427329861,0.8393416741410793
high_to_low_roughness,12,69,0.978570132179076,0.9366161660432296,0.9844958531947834,0.020573785227375258,2.033333333333333,2.1666666666666665,2.066666666666667,52.8,51.2,55.2,0.7,0.6333333333333333,0.4666666666666667,0.9833333333333333,0.047879687151553774,0.8762372653574214
high_to_low_roughness,12,72,0.9818933398555382,0.9231536517343624,0.9842427891221585,0.01952755739829726,2.066666666666667,2.1666666666666665,2.1,52.0,48.0,53.6,0.7,0.6666666666666666,0.4666666666666667,1.0,0.06108913738779609,0.9615406377126281
high_to_low_roughness,12,75,0.9830826966118179,0.9484054233019431,0.9833419485198037,0.01946979495856688,2.066666666666667,2.2333333333333334,2.1,52.8,51.2,56.0,0.7,0.5333333333333333,0.36666666666666664,1.0,0.034936525217860614,0.9925793447868915
high_to_low_roughness,12,78,0.9837512105053885,0.9450742981760474,0.9862869528507404,0.012270982315767183,2.1,2.066666666666667,2.1666666666666665,55.2,48.8,61.6,0.8,0.6,0.5,1.0,0.04121265467469304,0.9384717542374427
high_to_low_roughness,12,81,0.9863944573159016,0.9408070298732054,0.9884838978226426,0.007612101647351929,2.033333333333333,2.066666666666667,2.1666666666666665,53.6,50.4,61.6,0.8666666666666667,0.7333333333333333,0.6333333333333333,1.0,0.04767686794943715,0.9561749628990541
high_to_low_roughness,12,84,0.9830817539810273,0.9558150969335645,0.9896946430793019,0.009691406098727935,2.0,2.1666666666666665,2.1666666666666665,55.2,48.8,60.0,0.8333333333333334,0.7333333333333333,0.6333333333333333,1.0,0.033879546145737405,0.8048117566325005
high_to_low_roughness,12,87,0.9847443893587958,0.962749794070541,0.9895504746327258,0.009886590373736955,2.033333333333333,2.2,2.1666666666666665,56.0,46.4,58.4,0.8,0.5666666666666667,0.5,1.0,0.026800680562184875,0.8206730137774457
high_to_low_roughness,12,90,0.9859740543406711,0.964346327815805,0.9916456731563655,0.0073491720415907015,2.066666666666667,2.2,2.1666666666666665,55.2,46.4,56.0,0.8,0.7,0.6666666666666666,1.0,0.027299345340560555,0.792243412985156
high_to_low_roughness,12,93,0.9840426968864514,0.9619645274380058,0.991491654692966,0.008758112772772282,1.9666666666666666,2.1333333333333333,2.1333333333333333,56.8,48.0,56.0,0.8666666666666667,0.6666666666666666,0.6333333333333333,1.0,0.029527127254960206,0.7477249397750599
high_to_low_roughness,12,96,0.985283820275201,0.9269360754528684,0.9906474329287159,0.007358215448207964,2.033333333333333,2.066666666666667,2.1,56.0,44.8,56.0,0.9,0.7333333333333333,0.7333333333333333,1.0,0.06371135747584755,0.9158138695200737
high_to_low_roughness,12,99,0.9846909127660676,0.9315298912865582,0.9917192714175161,0.00947279560773124,2.066666666666667,2.033333333333333,2.1333333333333333,59.2,40.0,56.0,0.8333333333333334,0.7,0.6333333333333333,1.0,0.06018938013095798,0.8832292567865542
high_to_low_roughness,12,102,0.986377277583012,0.9359511792933776,0.9909983513178722,0.0064317984918203066,2.066666666666667,2.1,2.1333333333333333,56.8,44.0,56.8,0.9,0.8333333333333334,0.8,1.0,0.055047172024494606,0.916052477086308
high_to_low_roughness,12,105,0.9864816033309094,0.9368951287240943,0.9891717837175078,0.008294743009247773,2.066666666666667,2.1,2.1,58.4,47.2,56.8,0.8666666666666667,0.8,0.7666666666666667,1.0,0.052276654993413496,0.9485395462479886
high_to_low_roughness,12,108,0.9871277726182413,0.9462470704132709,0.9866881920481531,0.011843854839913985,2.1333333333333333,2.2,2.066666666666667,58.4,48.8,55.2,0.7666666666666667,0.6666666666666666,0.6,1.0,0.040441121634882116,1.0108696433807374
low_to_high_roughness,1,0,0.9812380854911881,0.9812380854911881,0.9417681982158396,0.043596336730293984,2.033333333333333,2.033333333333333,2.066666666666667,52.0,52.0,44.0,0.6,0.4666666666666667,0.4,0.0,-0.0394698872753485,-0.0
low_to_high_roughness,1,3,0.9662325169452368,0.9662300904638917,0.9220551264219803,0.04987663213250089,2.066666666666667,2.066666666666667,2.1,59.2,59.2,48.8,0.5333333333333333,0.5333333333333333,0.4,0.058333333333333334,-0.04417496404191146,-5.492888104611873e-05
low_to_high_roughness,1,6,0.9725406957375545,0.9729046450421539,0.9179409247709506,0.05809764027344347,2.033333333333333,2.0,2.1,52.8,52.0,48.8,0.5666666666666667,0.43333333333333335,0.3,0.1361111111111111,-0.05496372027120333,0.006621627917534844
low_to_high_roughness,1,9,0.96379905630263,0.9525343240864124,0.9287392506225132,0.05381888816737266,1.9333333333333333,1.9,2.1,52.0,52.0,45.6,0.5333333333333333,0.4,0.26666666666666666,0.21041666666666667,-0.023795073463899197,-0.4734060700971543
low_to_high_roughness,1,12,0.9640718149430411,0.9617132117412667,0.9178894750131158,0.06019407841804489,1.9333333333333333,1.8333333333333333,2.1,50.4,52.0,44.0,0.5666666666666667,0.4,0.23333333333333334,0.275,-0.043823736728150875,-0.0538202211373569
low_to_high_roughness,1,15,0.9522347009661949,0.9499036419780164,0.9149477260423597,0.06475607233042131,1.9666666666666666,1.8333333333333333,2.1,48.0,48.0,42.4,0.6,0.3333333333333333,0.26666666666666666,0.3680555555555555,-0.03495591593565661,-0.06668567896974345
low_to_high_roughness,1,18,0.9605873535571259,0.9608526334919227,0.9322971468670462,0.05914790937568428,2.1666666666666665,2.033333333333333,2.2333333333333334,48.0,47.2,42.4,0.6,0.5,0.4,0.43333333333333335,-0.028555486624876503,0.009289981231339128
low_to_high_roughness,1,21,0.9349090028813196,0.9552846251258019,0.9010094598547737,0.07984568807910035,2.1,2.066666666666667,2.066666666666667,46.4,47.2,40.8,0.5666666666666667,0.5666666666666667,0.36666666666666664,0.5444444444444444,-0.05427516527102827,0.37541336157586386
low_to_high_roughness,1,24,0.958309458485361,0.9520149503866471,0.9112696098044807,0.06327419165609464,2.2333333333333334,2.1,2.1333333333333333,50.4,52.0,40.8,0.6666666666666666,0.5,0.43333333333333335,0.5611111111111111,-0.04074534058216639,-0.15448412036268294
low_to_high_roughness,1,27,0.9701998417471576,0.9835656579031574,0.9307212270372897,0.05564179349706155,2.2666666666666666,2.2666666666666666,2.2333333333333334,50.4,57.6,40.8,0.7333333333333333,0.4,0.3333333333333333,0.6104166666666667,-0.052844430865867764,0.2529276205079321
low_to_high_roughness,1,30,0.9515590374315492,0.9581222318593466,0.9221985577381668,0.05772974411341152,2.2,2.2,2.2,48.0,55.2,43.2,0.7,0.43333333333333335,0.36666666666666664,0.6805555555555556,-0.035923674121179805,0.182698306572375
low_to_high_roughness,1,33,0.9420449340431685,0.9531119013753814,0.9021087344939075,0.053447528207164384,2.1666666666666665,2.2333333333333334,2.1666666666666665,49.6,57.6,38.4,0.7666666666666667,0.4666666666666667,0.4,0.7,-0.05100316688147388,0.2169858855614084
low_to_high_roughness,1,36,0.9681178336874642,0.9628852363550073,0.9351308711295646,0.048369155231370316,2.3,2.2333333333333334,2.2666666666666666,48.0,54.4,40.0,0.7333333333333333,0.6333333333333333,0.4666666666666667,0.75,-0.027754365225442723,-0.1885324088644646
low_to_high_roughness,1,39,0.9414627498150128,0.9650678301492703,0.9318715993973786,0.03758139168599619,2.2333333333333334,2.3,2.3,48.8,50.4,40.8,0.7666666666666667,0.6,0.5333333333333333,0.7756944444444444,-0.03319623075189171,0.711077125312259
low_to_high_roughness,1,42,0.9295817244022848,0.9582214314541139,0.9241070020391794,0.053896692999320185,2.3,2.2,2.1,50.4,54.4,37.6,0.6,0.5,0.4,0.7902777777777777,-0.03411442941493448,0.8395188646857825
low_to_high_roughness,1,45,0.9139898800664545,0.9521384186214527,0.9099090059576406,0.06654851210360069,2.1333333333333333,2.1,2.033333333333333,43.2,52.0,31.2,0.5666666666666667,0.4,0.36666666666666664,0.8833333333333333,-0.04222941266381208,0.9033641755498291
low_to_high_roughness,1,48,0.9298673939365372,0.948145494060267,0.9213280640356971,0.04704993492393864,2.2666666666666666,2.2,2.033333333333333,45.6,52.8,40.8,0.5666666666666667,0.5666666666666667,0.43333333333333335,0.8777777777777778,-0.026817430024569933,0.6815753823906175
low_to_high_roughness,1,51,0.9153357195386378,0.9472455435841352,0.9157776747417236,0.049162671652771356,2.2333333333333334,2.1333333333333333,2.066666666666667,48.8,51.2,40.0,0.5666666666666667,0.5,0.4,0.8930555555555556,-0.031467868842411595,1.014044649966575
low_to_high_roughness,1,54,0.8998797041879621,0.9589690641688624,0.9144348410077076,0.06361000930103347,2.066666666666667,1.9666666666666666,2.033333333333333,47.2,50.4,40.8,0.5666666666666667,0.6666666666666666,0.4,0.9,-0.04453422316115485,1.326830374183807
low_to_high_roughness,1,57,0.9371910228525626,0.9495793448186114,0.9397840946929799,0.03950168353308175,2.2333333333333334,1.9666666666666666,2.1,43.2,52.0,36.8,0.5333333333333333,0.7,0.5,0.9444444444444444,-0.009795250125631538,1.2647274757825597
low_to_high_roughness,1,60,0.9478011559719242,0.9600099218655603,0.9444512682327969,0.03956488064908504,2.3666666666666667,2.1333333333333333,2.2,43.2,47.2,37.6,0.6,0.7333333333333333,0.5666666666666667,0.9722222222222222,-0.01555865363276343,0.7846929549178305
low_to_high_roughness,1,63,0.9359258023005361,0.9634111376966846,0.951913985131355,0.03470556851115096,2.3,2.1666666666666665,2.5,47.2,52.8,47.2,0.7666666666666667,0.7666666666666667,0.6666666666666666,0.9583333333333334,-0.011497152565329682,2.3906210898715994
low_to_high_roughness,1,66,0.9249704401477159,0.9641735185269434,0.9437148335853769,0.05408307958641646,2.3,2.2333333333333334,2.433333333333333,48.0,52.0,44.8,0.7,0.7,0.6,0.9722222222222222,-0.02045868494156655,1.916207150713652
low_to_high_roughness,1,69,0.9008346334975953,0.977874127578984,0.9390398729819663,0.06533988659929317,2.2333333333333334,2.2666666666666666,2.433333333333333,46.4,56.8,53.6,0.6666666666666666,0.7666666666666667,0.6333333333333333,0.9902777777777778,-0.038834254597017615,1.9838025702006168
low_to_high_roughness,1,72,0.9256328941632098,0.978554835979999,0.941605218045045,0.04156403852095127,2.3,2.2,2.3333333333333335,47.2,48.0,44.8,0.7666666666666667,0.8,0.7,1.0,-0.03694961793495399,1.4322730456902928
low_to_high_roughness,1,75,0.9195321146836956,0.983351219957446,0.920467119963541,0.04597202063540128,2.2666666666666666,2.2,2.2333333333333334,44.8,46.4,44.0,0.7,0.7333333333333333,0.6333333333333333,1.0,-0.06288409999390498,1.0148687073510807
low_to_high_roughness,1,78,0.9260740521413005,0.9806698143498263,0.9377318737781667,0.04110968156725633,2.3333333333333335,2.1333333333333333,2.3666666666666667,48.8,49.6,45.6,0.8,0.7666666666666667,0.6666666666666666,1.0,-0.04293794057165956,1.2715039771739955
low_to_high_roughness,1,81,0.9045577664206819,0.9940918613453679,0.933986519931299,0.0620551773989947,2.2333333333333334,2.1,2.2333333333333334,46.4,52.8,43.2,0.7333333333333333,0.8,0.7,1.0,-0.06010534141406887,1.4896196048181625
low_to_high_roughness,1,84,0.9139569080611049,0.9899154752490487,0.9320790155154905,0.05310037008616253,2.2666666666666666,2.066666666666667,2.3,42.4,48.8,46.4,0.7,0.8,0.6666666666666666,1.0,-0.05783645973355811,1.3133336227333225
low_to_high_roughness,1,87,0.9063833221631248,0.9790835968043581,0.9237730259263093,0.051462910769557134,2.2,2.066666666666667,2.2,44.8,48.0,48.0,0.7666666666666667,0.8,0.7666666666666667,1.0,-0.055310570878048804,1.3144010898301173
low_to_high_roughness,1,90,0.9115830454401538,0.9720266579901524,0.9141914186763523,0.04466040056564173,2.3,2.033333333333333,2.2666666666666666,46.4,48.8,47.2,0.8,0.8,0.7333333333333333,1.0,-0.05783523931380008,1.0451000681789548
low_to_high_roughness,1,93,0.9001194503001716,0.9402706231929022,0.9009450983043228,0.04316979988515687,2.3,1.9666666666666666,2.2333333333333334,48.8,44.0,48.0,0.7666666666666667,0.7333333333333333,0.7,1.0,-0.03932552488857943,1.0209952189192768
low_to_high_roughness,1,96,0.8908078167734151,0.9476655496913963,0.9035802269034698,0.0506946748250445,2.3,2.033333333333333,2.3333333333333335,46.4,49.6,49.6,0.8,0.7666666666666667,0.7333333333333333,1.0,-0.04408532278792643,1.2897202361769404
low_to_high_roughness,1,99,0.8896841920753076,0.987647826263619,0.9316707933519368,0.08883220079489583,2.2333333333333334,2.1666666666666665,2.2333333333333334,44.0,51.2,42.4,0.7333333333333333,0.7666666666666667,0.6333333333333333,1.0,-0.05597703291168221,1.7500683600517664
low_to_high_roughness,1,102,0.8848680787053854,0.9813312909675134,0.9281446943408509,0.10636162277196025,2.1333333333333333,2.1333333333333333,2.1666666666666665,43.2,56.0,40.8,0.6666666666666666,0.8333333333333334,0.6666666666666666,1.0,-0.053186596626662475,1.813675218575104
low_to_high_roughness,1,105,0.9203806908208639,0.9771329905158068,0.9423528870849054,0.06178826552815952,2.3333333333333335,2.2,2.2666666666666666,41.6,55.2,39.2,0.8,0.8666666666666667,0.8,1.0,-0.03478010343090143,1.6317461449674584
low_to_high_roughness,1,108,0.9504848127537039,0.9785181188431131,0.936144829162667,0.023175036300836567,2.2666666666666666,2.2,2.2666666666666666,43.2,52.8,41.6,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,-0.04237328968044618,0.6615796484252118
low_to_high_roughness,1,111,0.9296702429572237,0.946415260918401,0.9168247550479625,0.0320435598257399,2.2666666666666666,2.1333333333333333,2.2,42.4,48.0,40.0,0.9,0.8666666666666667,0.8666666666666667,1.0,-0.029590505870438544,0.565891574631913
low_to_high_roughness,1,114,0.9339914419763815,0.9411634815750918,0.9408051812312453,0.02015998905313312,2.3666666666666667,2.1666666666666665,2.433333333333333,41.6,54.4,42.4,0.9333333333333333,0.9666666666666667,0.9333333333333333,1.0,-0.0003583003438464294,20.016837052727656
low_to_high_roughness,1,117,0.9184137893435563,0.9447158310710422,0.9240933036113392,0.019967620420018185,2.3,2.1666666666666665,2.3333333333333335,40.0,54.4,41.6,0.9333333333333333,0.9,0.9,1.0,-0.020622527459702944,1.2754034043053573
low_to_high_roughness,3,0,0.9829688736099058,0.9829688736099058,0.9614514130841502,0.02798591837478487,2.0,2.0,2.066666666666667,51.2,51.2,41.6,0.6,0.4,0.26666666666666666,0.0,-0.02151746052575565,-0.0
low_to_high_roughness,3,3,0.9790359112479641,0.9791203660859202,0.9596951474485348,0.032232627461179934,1.9333333333333333,1.9333333333333333,2.033333333333333,51.2,51.2,44.8,0.5333333333333333,0.3333333333333333,0.16666666666666666,0.07083333333333333,-0.019425218637385444,0.004347690470449591
low_to_high_roughness,3,6,0.9612892838703048,0.9820036625720764,0.9434881094168012,0.05893226683438551,1.8666666666666667,1.9666666666666666,2.0,52.8,54.4,45.6,0.5666666666666667,0.26666666666666666,0.16666666666666666,0.1361111111111111,-0.03851555315527522,0.5378185435442593
low_to_high_roughness,3,9,0.9688942570382978,0.9837528900322412,0.9607520828447963,0.043421341647840984,2.033333333333333,1.9666666666666666,2.1,57.6,56.0,44.0,0.5666666666666667,0.26666666666666666,0.16666666666666666,0.175,-0.023000807187444905,0.646004849866924
low_to_high_roughness,3,12,0.958224352195962,0.9668512273804929,0.9603876817128815,0.04383177596861965,1.9666666666666666,1.8666666666666667,2.2333333333333334,56.8,55.2,44.8,0.5333333333333333,0.3333333333333333,0.2,0.2472222222222222,-0.006463545667611426,1.3346970267046774
low_to_high_roughness,3,15,0.9526856521944498,0.9666754075829734,0.9430325732714074,0.04420288284033836,1.9666666666666666,1.9333333333333333,2.2666666666666666,54.4,52.8,46.4,0.6666666666666666,0.4666666666666667,0.3,0.3333333333333333,-0.023642834311565997,0.5917122796770566
low_to_high_roughness,3,18,0.9556434375768875,0.9670331714688074,0.9593976217222253,0.04681435403402605,2.1666666666666665,1.9666666666666666,2.3,52.8,52.8,47.2,0.5333333333333333,0.5333333333333333,0.36666666666666664,0.4083333333333333,-0.007635549746582093,1.4916717551369867
low_to_high_roughness,3,21,0.9416883395212496,0.969558966662541,0.9481474957100374,0.06256701464298392,2.033333333333333,2.033333333333333,2.1333333333333333,53.6,59.2,48.0,0.5666666666666667,0.5,0.36666666666666664,0.4618055555555555,-0.02141147095250362,1.3016680265973284
low_to_high_roughness,3,24,0.9466380416195174,0.9803162781884364,0.9541190583840093,0.06385732280724911,2.1666666666666665,1.9666666666666666,2.1666666666666665,56.0,52.8,54.4,0.5,0.4666666666666667,0.23333333333333334,0.5,-0.02619721980442702,1.2855652935823279
low_to_high_roughness,3,27,0.9611001213018456,0.9828937253471163,0.9567238910237218,0.04209527982821922,2.033333333333333,2.033333333333333,2.1666666666666665,56.8,53.6,50.4,0.5333333333333333,0.5333333333333333,0.26666666666666666,0.54375,-0.02616983432339448,0.8327757744262173
low_to_high_roughness,3,30,0.962588440916024,0.9874096462325164,0.956995172772759,0.03410726875225502,2.066666666666667,2.066666666666667,2.033333333333333,52.8,53.6,48.0,0.6333333333333333,0.5,0.26666666666666666,0.6222222222222222,-0.03041447345975734,0.8160984719769789
low_to_high_roughness,3,33,0.9477595149870622,0.9865404517911157,0.9598620571035766,0.04851280823328679,2.0,2.033333333333333,2.066666666666667,52.0,53.6,44.0,0.5333333333333333,0.4,0.3333333333333333,0.6743055555555556,-0.026678394687539075,1.4536458155845204
low_to_high_roughness,3,36,0.9481744504570975,0.9875467537131064,0.953337462533811,0.053417689746880666,2.066666666666667,2.1,1.9666666666666666,51.2,53.6,36.8,0.5666666666666667,0.5,0.3,0.7166666666666667,-0.03420929117929539,1.1509242635181631
low_to_high_roughness,3,39,0.9485508588133433,0.989084376385415,0.9531403765044445,0.05100410755729126,2.066666666666667,2.033333333333333,2.0,48.0,52.8,39.2,0.6,0.5666666666666667,0.4,0.7791666666666667,-0.03594399988097052,1.127685224412961
low_to_high_roughness,3,42,0.9439595702101106,0.9876373105646378,0.9549854511621908,0.04703218735164542,2.033333333333333,2.1,1.9666666666666666,46.4,51.2,40.0,0.6,0.5666666666666667,0.4666666666666667,0.8166666666666667,-0.03265185940244697,1.337680032741227
low_to_high_roughness,3,45,0.9460438476081994,0.9858537205586072,0.9517943109862013,0.04446002913128525,2.1333333333333333,2.0,1.9333333333333333,46.4,56.0,37.6,0.6666666666666666,0.6,0.4666666666666667,0.8416666666666667,-0.03405940957240594,1.1688362614089696
