direction,matched_control,seed,horizon,relative_origin,period,transition_adaptive_mse,transition_frozen_mse,transition_adaptive_mse_advantage,control_adaptive_mse,control_frozen_mse,control_adaptive_mse_advantage,excess_adaptive_mse_advantage
low_to_high,stable_low,0,12,6,early,0.15602371860724193,0.1483816463857323,-0.007642072221509616,0.20762301255198826,0.20864176919650393,0.0010187566445156726,-0.008660828866025289
low_to_high,stable_low,0,12,9,early,0.2503337172673057,0.23746963009041921,-0.012864087176886474,0.22821223924701683,0.22897159412531212,0.0007593548782952875,-0.013623442055181761
low_to_high,stable_low,0,12,12,early,0.11571487989526284,0.1203680877498205,0.004653207854557653,0.28799444712912975,0.29003251861340934,0.002038071484279591,0.0026151363702780622
low_to_high,stable_low,0,12,15,early,0.07265377969616062,0.0719962961713984,-0.0006574835247622202,0.31789450825861465,0.3181523468415836,0.0002578385829689611,-0.0009153221077311813
low_to_high,stable_low,0,12,18,early,0.06073311596742961,0.056922420024257854,-0.003810695943171759,0.2080044922426482,0.2036526827560083,-0.004351809486639879,0.0005411135434681205
low_to_high,stable_low,0,12,21,early,0.06212138140684806,0.05880810902137637,-0.0033132723854716883,0.2457707416387271,0.22806230871731548,-0.017708432921411638,0.01439516053593995
low_to_high,stable_low,0,12,24,early,0.05722568539008612,0.07364698844718755,0.016421303057101426,0.18957746123576882,0.15841162866022213,-0.031165832575546698,0.047587135632648124
low_to_high,stable_low,0,12,27,early,0.09097846595365128,0.09275133962308373,0.0017728736694324482,0.25615362474914877,0.2396169114828783,-0.01653671326627046,0.018309586935702907
low_to_high,stable_low,0,12,30,early,0.12135580324258811,0.11757651562703186,-0.003779287615556251,0.42644254849684465,0.3990075031962304,-0.027435045300614247,0.023655757685057996
low_to_high,stable_low,0,12,33,early,0.16121678197236192,0.16184764212998584,0.0006308601576239248,0.35768228594108037,0.32439481340589843,-0.03328747253518194,0.033918332692805864
low_to_high,stable_low,0,12,36,mid,0.13058186497195137,0.13369527801024977,0.0031134130382984015,0.35863341956655653,0.34921068157894797,-0.009422737987608565,0.012536151025906966
low_to_high,stable_low,0,12,39,mid,0.14192914149060093,0.1423532457385468,0.00042410424794586676,0.3103239122026524,0.3058921677798381,-0.004431744422814299,0.004855848670760166
low_to_high,stable_low,0,12,42,mid,0.1277667144246912,0.12874503363322634,0.0009783192085351389,0.1677096229612696,0.1720032220174078,0.004293599056138214,-0.0033152798476030754
low_to_high,stable_low,0,12,45,mid,0.29328537214597244,0.2494842819592956,-0.043801090186676855,0.32647635967035465,0.35368672767433457,0.027210368003979912,-0.07101145819065677
low_to_high,stable_low,0,12,48,mid,0.3058719406833854,0.27177780223454945,-0.034094138448835964,0.24649847611933942,0.24700871878339337,0.0005102426640539448,-0.03460438111288991
low_to_high,stable_low,0,12,51,mid,0.5887671246219154,0.5865826611799975,-0.0021844634419179165,0.4367043560842463,0.4446444581744112,0.00794010209016488,-0.010124565532082797
