seed,transition,pre_phi,post_phi,horizon,regime_point,outer_origin,relative_origin,period,adaptive_order,adaptive_window,adaptive_lambda,adaptive_smoothness,frozen_order,frozen_window,frozen_lambda,frozen_smoothness,adaptive_order_differs,adaptive_window_differs,adaptive_smoothness_minus_frozen,adaptive_mse,frozen_mse,benchmark_mse,adaptive_rmse,frozen_rmse,benchmark_rmse,adaptive_mse_advantage_vs_frozen,adaptive_relative_rmsfe_vs_no_change,frozen_relative_rmsfe_vs_no_change
0,stable_low,0.0,0.0,3,180,216,36,mid,2,72,17173.007685662913,0.9824814709754808,3,72,14632432.191137515,0.9978164800307442,1.0,0.0,-0.015335009055263416,0.5285140131607259,0.5362786371976775,0.5156340697729378,0.726989692609686,0.7323104786889763,0.7180766461687345,0.007764624036951662,1.0124123886892948,1.0198221632693192
0,stable_low,0.0,0.0,3,180,219,39,mid,2,72,17528.688131124632,0.982643905525906,3,72,14632432.191137515,0.9978164800307442,1.0,0.0,-0.015172574504838221,0.519978858818682,0.47283994121448863,1.4068142554320817,0.7210955961720207,0.6876335806332385,1.1860920096822514,-0.047138917604193364,0.6079592394903655,0.5797472498085983
0,stable_low,0.0,0.0,3,180,222,42,mid,2,72,15661.042659894872,0.9817409890862138,3,72,14632432.191137515,0.9978164800307442,1.0,0.0,-0.016075490944530424,0.18717072037120583,0.14349101320889135,0.15621925304908615,0.43263231544951175,0.37880207656359455,0.39524581344915743,-0.04367970716231448,1.0945905072949331,0.9583961769460256
0,stable_low,0.0,0.0,3,180,225,45,mid,2,72,12855.047133275693,0.9800965119453322,3,72,14632432.191137515,0.9978164800307442,1.0,0.0,-0.017719968085411986,0.3927042235309672,0.4619070129264223,0.5835577980252925,0.6266611712328818,0.679637412836008,0.763909548327086,0.0692027893954551,0.8203342563333976,0.8896830970687187
0,stable_low,0.0,0.0,3,180,228,48,mid,2,72,15859.010844044427,0.9818429097105768,3,72,14632432.191137515,0.9978164800307442,1.0,0.0,-0.01597357032016744,0.16187084310365932,0.23029975266743244,0.39354755176713857,0.4023317575131987,0.47989556433398345,0.6273336845468594,0.06842890956377312,0.6413361300753587,0.7649765605693968
0,stable_low,0.0,0.0,3,180,231,51,mid,2,72,16872.494399097057,0.982340928658692,3,72,14632432.191137515,0.9978164800307442,1.0,0.0,-0.015475551372052143,0.04801510162718639,0.04827384932138864,0.3105826452869638,0.21912348488280847,0.21971310684933804,0.5572994215742232,0.0002587476942022479,0.3931880716183819,0.3942460701443162
0,stable_low,0.0,0.0,3,180,234,54,mid,2,72,15861.877294892614,0.9818443737832886,3,72,14632432.191137515,0.9978164800307442,1.0,0.0,-0.015972106247455597,0.24130929838639206,0.3150318723751218,0.5962484463516238,0.4912324280688237,0.5612770014664077,0.7721712545489011,0.07372257398872975,0.6361703121878053,0.726881502205496
0,stable_low,0.0,0.0,3,180,237,57,mid,2,72,17061.018864110578,0.9824294574863609,3,72,14632432.191137515,0.9978164800307442,1.0,0.0,-0.015387022544383289,0.7182251448152445,0.5901373019517399,0.25436834917748286,0.847481648659866,0.7682039455455432,0.504349431622048,-0.1280878428635046,1.6803461955618026,1.523158146674038
0,stable_low,0.0,0.0,3,180,240,60,mid,2,72,16601.711725918638,0.9822115921713868,3,72,14632432.191137515,0.9978164800307442,1.0,0.0,-0.01560488785935743,0.5011465025086235,0.36581836063453704,0.215479033499798,0.7079170166824805,0.6048291995551612,0.46419719247298125,-0.13532814187408643,1.525035110426018,1.3029574701496403
0,stable_low,0.0,0.0,3,180,243,63,mid,2,72,13670.92037555807,0.9806177438426953,3,72,14632432.191137515,0.9978164800307442,1.0,0.0,-0.017198736188048902,0.06580786860471162,0.10722580866682506,0.09530510084835826,0.2565304438165412,0.32745352138406614,0.3087152423324094,0.04141794006211344,0.8309613800679199,1.0606976154144028
0,stable_low,0.0,0.0,3,180,246,66,mid,2,72,14118.051401486204,0.9808871779107274,3,72,14632432.191137515,0.9978164800307442,1.0,0.0,-0.016929302120016754,0.4603555033603255,0.4010944974906147,0.4390843016707184,0.6784950282502632,0.6333202171813361,0.6626343649937863,-0.05926100586971078,1.0239357692482878,0.9557612020126288
0,stable_low,0.0,0.0,3,180,249,69,mid,2,72,10701.343708100223,0.9784945945218263,3,72,14632432.191137515,0.9978164800307442,1.0,0.0,-0.01932188550891789,0.03303100705777081,0.051416795214849986,0.09546128274394698,0.18174434532543457,0.226752718208294,0.30896809340763165,0.018385788157079176,0.5882301415688685,0.7339033481011639
0,stable_low,0.0,0.0,3,180,252,72,late,2,48,14429.833445413935,0.987915248240235,3,72,14632432.191137515,0.9978164800307442,1.0,1.0,-0.009901231790509168,0.11853634143690467,0.09250145764036362,0.16158792465912067,0.3442910708062361,0.3041405228514668,0.4019800052976773,-0.02603488379654105,0.856488049825461,0.7566060969282349
0,stable_low,0.0,0.0,3,180,255,75,late,2,48,18453.783213183535,0.989785847996829,3,72,14632432.191137515,0.9978164800307442,1.0,1.0,-0.008030632033915186,0.3398406877090197,0.21574704270605635,0.25568422132598706,0.5829585643156979,0.4644857831043447,0.5056522731344012,-0.12409364500296335,1.1528842947784967,0.9185873529750462
