direction,horizon,relative_origin,transition_smoothness,start_reference_smoothness,target_reference_smoothness,mean_abs_smoothness_gap_to_target,mean_transition_order,mean_start_order,mean_target_order,mean_transition_window,mean_start_window,mean_target_window,order_match_target_share,window_match_target_share,discrete_config_match_target_share,mean_transition_window_post_fraction,reference_smoothness_shift,smoothness_progress
high_to_low,3,-6,0.454748297978574,0.454748297978574,0.9642887581416555,0.5127699078480286,1.4333333333333333,1.4333333333333333,2.1,49.6,49.6,52.8,0.43333333333333335,0.4,0.2,0.0,0.5095404601630815,0.0
high_to_low,3,-3,0.4193501230673479,0.4193501230673479,0.9647949193893511,0.5458039904805018,1.3333333333333333,1.3333333333333333,2.066666666666667,46.4,46.4,54.4,0.4,0.4666666666666667,0.23333333333333334,0.0,0.5454447963220033,0.0
high_to_low,3,0,0.43013108424564905,0.43013108424564905,0.9702256477845231,0.5406661011331607,1.3333333333333333,1.3333333333333333,2.066666666666667,46.4,46.4,49.6,0.43333333333333335,0.36666666666666664,0.2,0.0,0.5400945635388741,0.0
high_to_low,3,3,0.48773527590182386,0.4697071046568337,0.9712168633489021,0.4865869238377049,1.4333333333333333,1.4333333333333333,1.9666666666666666,47.2,47.2,49.6,0.4,0.5333333333333333,0.2,0.07569444444444445,0.5015097586920685,0.03594779749053624
high_to_low,3,6,0.5442208556264362,0.48728022651864694,0.9710884477585284,0.4279067792733713,1.4333333333333333,1.4333333333333333,2.033333333333333,47.2,49.6,52.8,0.43333333333333335,0.5666666666666667,0.23333333333333334,0.1513888888888889,0.4838082212398815,0.11769256206904549
high_to_low,3,9,0.5777558408216182,0.47801870501990773,0.9713961150234207,0.39453854106055425,1.4,1.3666666666666667,2.0,43.2,44.8,52.8,0.43333333333333335,0.5,0.23333333333333334,0.25,0.493377410003513,0.20215180869549815
high_to_low,3,12,0.5612370788312538,0.488780512885018,0.9714060999210482,0.41074547512985427,1.4,1.4,2.033333333333333,45.6,46.4,52.0,0.4,0.43333333333333335,0.13333333333333333,0.3138888888888889,0.4826255870360302,0.15012997216168447
high_to_low,3,15,0.6017996205088136,0.4562527283512138,0.9715524785973189,0.3699038089894317,1.4333333333333333,1.3666666666666667,2.033333333333333,46.4,44.0,53.6,0.4,0.4666666666666667,0.16666666666666666,0.3819444444444445,0.5152997502461051,0.2824509270343858
high_to_low,3,18,0.6791439287992909,0.5080985854638639,0.9670124393411614,0.28864220563818205,1.4666666666666666,1.4333333333333333,2.066666666666667,43.2,40.8,56.8,0.4,0.43333333333333335,0.2,0.49166666666666664,0.45891385387729755,0.3727177593142794
high_to_low,3,21,0.7157446090036502,0.47630856414442113,0.9674884788503862,0.253935531298785,1.5333333333333334,1.4,2.1,42.4,40.8,56.0,0.4,0.43333333333333335,0.23333333333333334,0.5979166666666667,0.4911799147059651,0.48747116421192144
high_to_low,3,24,0.6980061164220515,0.47083620706412105,0.9765129525987576,0.27964914255829515,1.5333333333333334,1.4,2.066666666666667,42.4,40.8,53.6,0.4666666666666667,0.4,0.3,0.6722222222222223,0.5056767455346365,0.44923938338859276
high_to_low,3,27,0.7311569573086032,0.45212608429134415,0.9739073638995974,0.2434987310324211,1.5,1.4,2.0,40.8,47.2,52.0,0.5333333333333333,0.43333333333333335,0.3333333333333333,0.7270833333333333,0.5217812796082533,0.5347659717243054
high_to_low,3,30,0.7453319580151063,0.4460351693240282,0.9738324001469211,0.2287574381431154,1.5333333333333334,1.4,2.0,44.0,42.4,51.2,0.5666666666666667,0.43333333333333335,0.3333333333333333,0.7208333333333333,0.5277972308228929,0.5670677510460639
high_to_low,3,33,0.7635177279078588,0.4355544703538186,0.9729341731618824,0.21015555340828368,1.5666666666666667,1.4,2.0,48.8,44.8,48.8,0.6,0.5,0.4,0.7020833333333333,0.5373797028080638,0.6103007907449363
high_to_low,3,36,0.7699795178856911,0.4373972446442446,0.9756488263762311,0.20751299301857537,1.5666666666666667,1.4,2.1,45.6,44.0,52.8,0.5333333333333333,0.4,0.3,0.775,0.5382515817319864,0.6178937220607191
high_to_low,3,39,0.7908674387296913,0.4092395108825472,0.9750954894219539,0.1853018736272983,1.5666666666666667,1.3666666666666667,2.1,46.4,44.8,52.8,0.5333333333333333,0.5666666666666667,0.4666666666666667,0.8,0.5658559785394067,0.6744259004423813
high_to_low,3,42,0.8666080225235196,0.44609318425393396,0.975885867473825,0.1101089702744224,1.7333333333333334,1.3666666666666667,2.1,47.2,42.4,49.6,0.7,0.5333333333333333,0.5,0.8291666666666667,0.529792683219891,0.7937347033821729
