seed,transition,pre_phi,post_phi,horizon,regime_point,outer_origin,relative_origin,post_observations_seen,selected_window_pre_count,selected_window_post_count,selected_window_post_fraction,forecast_block_relation,selected_order,selected_window,selected_lambda,selected_smoothness,inner_objective,search_source,n_stationary_points,outer_block_mse,benchmark_block_mse,relative_rmsfe_block
10,stable_high,0.8,0.8,1,180,123,-57,0,48,0,0.0,pre,1,48,0.0879553752015103,0.14012533997084325,0.21218311938398862,stationary_minimum,2,0.011545556803837441,0.011110990302089677,1.019368142727792
10,stable_high,0.8,0.8,1,180,126,-54,0,48,0,0.0,pre,1,48,0.08846312817716305,0.14077264404836978,0.2010365601921481,stationary_minimum,2,0.0024240601925440306,0.0007648044491617588,1.7803135488397805
10,stable_high,0.8,0.8,1,180,129,-51,0,48,0,0.0,pre,1,48,0.08348525670028253,0.13436339466322142,0.19058066871054863,stationary_minimum,2,0.07589171863849731,0.06702458839064843,1.0640942984073307
10,stable_high,0.8,0.8,1,180,132,-48,0,48,0,0.0,pre,1,48,0.06221216841963923,0.10527825953327051,0.18480150670876858,stationary_minimum,2,0.47596127335818805,0.45273760544655595,1.0253273075923635
10,stable_high,0.8,0.8,1,180,135,-45,0,48,0,0.0,pre,1,48,1.522997974471263e-08,3.045995807355589e-08,0.1980196663706526,lower_boundary,9,0.032391822219304665,0.03239182011193312,1.0000000325293779
10,stable_high,0.8,0.8,1,180,138,-42,0,48,0,0.0,pre,1,48,1.522997974471263e-08,3.045995807355589e-08,0.19049112800013648,lower_boundary,1,0.05647148162681759,0.05647148412636109,0.9999999778689761
10,stable_high,0.8,0.8,1,180,141,-39,0,48,0,0.0,pre,1,48,1.522997974471263e-08,3.045995807355589e-08,0.1846641868534703,lower_boundary,16,0.2027614320705537,0.20276142933264393,1.0000000067515546
10,stable_high,0.8,0.8,1,180,144,-36,0,48,0,0.0,pre,1,48,1.522997974471263e-08,3.045995807355589e-08,0.1854182387375157,lower_boundary,1,0.8082400945926133,0.8082400922868631,1.0000000014264019
10,stable_high,0.8,0.8,1,180,147,-33,0,48,0,0.0,pre,1,48,1.522997974471263e-08,3.045995807355589e-08,0.2103311129717196,lower_boundary,1,0.295133440941477,0.29513343436042583,1.0000000111492808
10,stable_high,0.8,0.8,1,180,150,-30,0,24,0,0.0,pre,2,24,7.065713169916886,0.8009308293134596,0.20511769699695248,stationary_minimum,2,0.192377599022669,0.03605604350101991,2.309873601779566
10,stable_high,0.8,0.8,1,180,153,-27,0,24,0,0.0,pre,2,24,6.4076882508716295,0.7944698759837325,0.2045685919659563,stationary_minimum,2,0.01980406379786444,0.2582725417914497,0.2769096176894452
10,stable_high,0.8,0.8,1,180,156,-24,0,24,0,0.0,pre,2,24,6.509115663214571,0.7955203203162915,0.1979679611299074,stationary_minimum,2,0.1723187879609718,0.006087956190880427,5.320231819978131
10,stable_high,0.8,0.8,1,180,159,-21,0,72,0,0.0,pre,2,72,7.762507700018461,0.7880436580224128,0.19686301609343373,stationary_minimum,1,0.10850382072072862,0.6086547222273931,0.4222182658563619
10,stable_high,0.8,0.8,1,180,162,-18,0,48,0,0.0,pre,2,48,9.18206883570496,0.8026037103565024,0.1937121897910651,stationary_minimum,2,0.2716867293615211,0.041557547290966466,2.5568735994234046
10,stable_high,0.8,0.8,1,180,165,-15,0,24,0,0.0,pre,2,24,7.355495762953495,0.8035344948273911,0.20027297358000673,stationary_minimum,2,0.2532348973576732,0.36659663612373267,0.8311272835490517
10,stable_high,0.8,0.8,1,180,168,-12,0,24,0,0.0,pre,2,24,5.1352044231594025,0.7791378375697943,0.19936188723719128,stationary_minimum,2,0.016581374846034388,0.027897704467704624,0.7709496826215112
10,stable_high,0.8,0.8,1,180,171,-9,0,24,0,0.0,pre,2,24,3.140043661605894,0.7412757348692914,0.18591026574427608,stationary_minimum,2,0.02015378053927414,0.0904058455360979,0.4721500134180325
10,stable_high,0.8,0.8,1,180,174,-6,0,24,0,0.0,pre,2,24,2.8315554002230927,0.7325910090306791,0.17752351031333616,stationary_minimum,2,0.09672971482299501,0.29334011438464686,0.5742410369127292
10,stable_high,0.8,0.8,1,180,177,-3,0,24,0,0.0,pre,2,24,3.3115209262756093,0.7456387690043589,0.17685013460314045,stationary_minimum,2,0.7708946091783496,1.6595132614848234,0.6815647809679736
10,stable_high,0.8,0.8,1,180,180,0,0,24,0,0.0,post,2,24,3.1795569855621295,0.7423080534710779,0.2016544611887168,stationary_minimum,2,0.028187820437316085,0.2920621759857064,0.31066554518260997
10,stable_high,0.8,0.8,1,180,183,3,3,21,3,0.125,post,2,24,3.371328451942082,0.747092149437017,0.19821952961763845,stationary_minimum,2,0.08665584849889581,0.09230659938751962,0.9689080489036472
10,stable_high,0.8,0.8,1,180,186,6,6,18,6,0.25,post,2,24,3.2353165726737245,0.7437368674504549,0.19479171936906498,stationary_minimum,2,0.03429634959332288,0.4688432682780089,0.2704643983526745
10,stable_high,0.8,0.8,1,180,189,9,9,15,9,0.375,post,2,24,3.432030849703394,0.7485335038666616,0.19591769494452652,stationary_minimum,2,0.3929734743973436,0.022308511101375657,4.197071090073194
10,stable_high,0.8,0.8,1,180,192,12,12,12,12,0.5,post,2,24,0.33533124467615866,0.4841577820885217,0.1694259989771665,stationary_minimum,2,0.10103398198892428,0.2886833428822055,0.5915927895800194
10,stable_high,0.8,0.8,1,180,195,15,15,9,15,0.625,post,2,24,0.38090331433810665,0.5028655534601693,0.16394109453732691,stationary_minimum,2,0.429063804669411,0.03618470752462392,3.4434866722878037
10,stable_high,0.8,0.8,1,180,198,18,18,54,18,0.25,post,2,72,0.5075091378451843,0.5345651379031554,0.17082890487081212,stationary_minimum,1,0.5872597392935063,0.0004644977433113192,35.556852470274656
10,stable_high,0.8,0.8,1,180,201,21,21,51,21,0.2916666666666667,post,2,72,0.7017780641133089,0.5758588703627415,0.18865537971053684,stationary_minimum,3,0.496338481999609,0.028919635963863047,4.142786603003291
10,stable_high,0.8,0.8,1,180,204,24,24,24,24,0.5,post,2,48,62.28319344244279,0.8887403487680245,0.18279885445306973,stationary_minimum,2,0.06563725597158633,0.20915230094066825,0.5602010067452374
10,stable_high,0.8,0.8,1,180,207,27,27,21,27,0.5625,post,2,48,63.336489735005806,0.8893116585437308,0.18442273877906346,stationary_minimum,4,0.07288354315924415,0.02986042009375844,1.5623084508567469
10,stable_high,0.8,0.8,1,180,210,30,30,0,24,1.0,post,2,24,40.88946869358533,0.8909605790732144,0.16132735662386388,stationary_minimum,2,0.008271133597448332,0.005673518622541056,1.2074141898812831
10,stable_high,0.8,0.8,1,180,213,33,33,0,24,1.0,post,2,24,39.69180260029628,0.88977336792701,0.16159428759614095,stationary_minimum,2,0.025522301780134943,0.12630222742828834,0.44952558502834455
10,stable_high,0.8,0.8,1,180,216,36,36,0,24,1.0,post,2,24,35.54518486682285,0.8852817835000555,0.1605534576965971,stationary_minimum,2,0.0739823995750982,4.3379959038179606e-05,41.297107846595345
10,stable_high,0.8,0.8,1,180,219,39,39,0,24,1.0,post,2,24,47.13269167973586,0.8965046404904532,0.16251651941783077,stationary_minimum,2,1.2665114182332087,1.83319746586843,0.8311892747200326
10,stable_high,0.8,0.8,1,180,222,42,42,0,24,1.0,post,2,24,22.016683041497675,0.864126494446414,0.1947210992458431,stationary_minimum,2,1.4047811657580627,0.049060851015853585,5.351022773797197
10,stable_high,0.8,0.8,1,180,225,45,45,27,45,0.625,post,2,72,0.823555117615572,0.5950186796572726,0.21572319624537953,stationary_minimum,3,0.03474686998096985,0.0857534536972579,0.6365492847808039
10,stable_high,0.8,0.8,1,180,228,48,48,24,48,0.6666666666666666,post,2,72,1.0101982886274943,0.6182982969169362,0.21483198611648385,stationary_minimum,3,0.15176523661366573,0.27785174346074054,0.7390598142924907
10,stable_high,0.8,0.8,1,180,231,51,51,0,24,1.0,post,2,24,1.5193931233463507,0.6743246677127677,0.21909693367635777,stationary_minimum,4,0.22555805474273238,8.045691124623673e-05,52.94774788763457
10,stable_high,0.8,0.8,1,180,234,54,54,0,24,1.0,post,2,24,18.24494818417847,0.8550295795583345,0.21938500795936466,stationary_minimum,2,0.01646623877987766,0.1310936414136615,0.35441034559596
10,stable_high,0.8,0.8,1,180,237,57,57,0,24,1.0,post,2,24,1.6997803227579698,0.6856253955263197,0.19857955830786606,stationary_minimum,1,0.33252295841391827,0.012366772265973729,5.185404451669748
10,stable_high,0.8,0.8,1,180,240,60,60,0,24,1.0,post,2,24,21.89370881879698,0.8638621751589243,0.20866443524230593,stationary_minimum,3,0.17796594749080985,0.516557544972613,0.5869608039163124
10,stable_high,0.8,0.8,1,180,243,63,63,0,24,1.0,post,2,24,22.895771035833,0.8659626211168473,0.20775125482394366,stationary_minimum,3,0.013050384752664752,0.11002954422627015,0.3443951294519126
10,stable_high,0.8,0.8,1,180,246,66,66,0,24,1.0,post,2,24,23.86781668224924,0.8678908370356749,0.2078860142258708,stationary_minimum,3,0.031963927863877556,0.350522786613561,0.3019756627755785
10,stable_high,0.8,0.8,1,180,249,69,69,0,24,1.0,post,2,24,1.0929331945048744,0.638956059381279,0.20453510460726723,stationary_minimum,4,0.04128073058629656,0.6256982663441893,0.25685688511210913
10,stable_high,0.8,0.8,1,180,252,72,72,0,72,1.0,post,2,72,0.9306543190164898,0.6091096022120926,0.19566545284972783,stationary_minimum,1,0.1619530398541083,0.6787198597609945,0.48848279680113355
10,stable_high,0.8,0.8,1,180,255,75,75,0,24,1.0,post,2,24,26.718514228565727,0.8730126261320709,0.19161811381423519,stationary_minimum,4,0.05465856901650294,0.08712115645711907,0.7920768364131199
10,stable_high,0.8,0.8,1,180,258,78,78,0,24,1.0,post,2,24,22.41165981602815,0.8649628528228105,0.1860643022853523,stationary_minimum,2,0.14532238755306529,0.020492458340417546,2.6629881370999993
10,stable_high,0.8,0.8,1,180,261,81,81,0,24,1.0,post,2,24,20.025240388914877,0.8595964937421698,0.19083605672980825,stationary_minimum,2,6.373119647951438e-05,0.09556215528063002,0.025824568156670884
10,stable_high,0.8,0.8,1,180,264,84,84,0,24,1.0,post,2,24,19.719928271745307,0.8588510492182224,0.19082626159759458,stationary_minimum,2,0.09120756133330823,0.07448310619723353,1.1065894667775626
10,stable_high,0.8,0.8,1,180,267,87,87,0,24,1.0,post,2,24,18.705585939758752,0.8562643039630846,0.19159711301323118,stationary_minimum,3,0.006603455527516067,0.06652709779009124,0.3150549733801305
10,stable_high,0.8,0.8,1,180,270,90,90,0,24,1.0,post,2,24,19.028681867710873,0.85710736206996,0.164434210286971,stationary_minimum,1,0.0057276749163253,0.6225310766442606,0.09591988785643744
10,stable_high,0.8,0.8,1,180,273,93,93,0,24,1.0,post,2,24,17.449606842147595,0.8528008133193181,0.163787617448082,stationary_minimum,1,0.046791923610728176,0.12640219824772855,0.6084265207471
10,stable_high,0.8,0.8,1,180,276,96,96,0,24,1.0,post,2,24,14.852537297113525,0.8445056287938288,0.1627086277527558,stationary_minimum,1,0.05483645368926148,0.42640557615705743,0.35861069929004696
10,stable_high,0.8,0.8,1,180,279,99,99,0,24,1.0,post,2,24,16.01997912221112,0.8484475222248264,0.16424732113665502,stationary_minimum,1,0.1817358678718254,1.3195974757186342,0.3711073762275546
10,stable_high,0.8,0.8,1,180,282,102,102,0,24,1.0,post,2,24,23.020810577533503,0.8662164658148133,0.15393530115414356,stationary_minimum,1,0.26394661561548977,0.6620566561865274,0.631408567903224
10,stable_high,0.8,0.8,1,180,285,105,105,0,24,1.0,post,2,24,9.949803616597078,0.8221640135744227,0.1598477953112728,stationary_minimum,2,0.1655600083175011,0.07271770522037609,1.5088901974994606
10,stable_high,0.8,0.8,1,180,288,108,108,0,72,1.0,post,2,72,2.929680466444206,0.7196623462345204,0.1631885847690086,stationary_minimum,1,0.28971909087705094,1.1854849965454852,0.49435681541349175
10,stable_high,0.8,0.8,1,180,291,111,111,0,24,1.0,post,2,24,2.4494670090776216,0.7199610773621071,0.15794559364530683,stationary_minimum,2,0.08376732316753706,0.26915707892315704,0.557871808818599
10,stable_high,0.8,0.8,1,180,294,114,114,0,24,1.0,post,2,24,2.124414365472926,0.7070183001654953,0.1458686956537161,stationary_minimum,2,0.524777089284721,1.8719831666569962,0.529464033251079
10,stable_high,0.8,0.8,1,180,297,117,117,0,24,1.0,post,2,24,1.5583180004138868,0.6769049542715129,0.1625636908384046,stationary_minimum,2,0.0412997848430441,0.4037118153121323,0.31984396793021747
10,stable_high,0.8,0.8,3,180,120,-60,0,24,0,0.0,pre,2,24,9055.837739974584,0.9962590131007752,0.3061703622532948,stationary_minimum,1,0.04239793039999184,0.2705615360590139,0.3958578858041472
10,stable_high,0.8,0.8,3,180,123,-57,0,24,0,0.0,pre,2,24,7468.453236248891,0.9955185770335997,0.29062814599542564,stationary_minimum,1,0.09281363402994151,0.02572200572118318,1.8995620015163575
10,stable_high,0.8,0.8,3,180,126,-54,0,24,0,0.0,pre,2,24,14526.536639304393,0.9976160339400454,0.2794307516760629,stationary_minimum,1,0.12039764415471954,0.08225503407732017,1.2098394764910267
10,stable_high,0.8,0.8,3,180,129,-51,0,24,0,0.0,pre,2,24,8433.551897360854,0.9959999466901465,0.27094220518366374,stationary_minimum,1,0.3976935094307474,0.06600800573244721,2.454572960037856
10,stable_high,0.8,0.8,3,180,132,-48,0,24,0,0.0,pre,2,24,2807.0976255930022,0.9892772525919755,0.27524349836646705,stationary_minimum,1,0.5498150245852699,1.0306434680171275,0.7303887481767205
10,stable_high,0.8,0.8,3,180,135,-45,0,24,0,0.0,pre,2,24,9031.349931487715,0.9962494547665379,0.2860320690002706,stationary_minimum,1,1.1077485710318813,0.35563972807921135,1.7648811494998362
10,stable_high,0.8,0.8,3,180,138,-42,0,24,0,0.0,pre,2,24,2521.56725865292,0.988272794957351,0.32062019995691815,stationary_minimum,2,0.07966330442151574,0.08999857745476895,0.9408303873838636
10,stable_high,0.8,0.8,3,180,141,-39,0,24,0,0.0,pre,2,24,1798.4634521209452,0.9846102617327546,0.30955100237303246,stationary_minimum,2,0.06149700280672938,0.10729340641295217,0.7570777070611537
10,stable_high,0.8,0.8,3,180,144,-36,0,24,0,0.0,pre,2,24,1928.5074887790718,0.9854307303519808,0.2991853673670988,stationary_minimum,2,0.432480852410948,1.6909855461582701,0.5057239186462533
10,stable_high,0.8,0.8,3,180,147,-33,0,24,0,0.0,pre,2,24,1582.4170444923914,0.9830176590453896,0.30425369738996993,stationary_minimum,2,0.3088130411607499,0.35869780174474863,0.9278621490023179
10,stable_high,0.8,0.8,3,180,150,-30,0,24,0,0.0,pre,2,24,1383.0693056681916,0.981217264300667,0.304294340999716,stationary_minimum,2,0.09288550538799317,0.27650087447846455,0.5795964538091788
10,stable_high,0.8,0.8,3,180,153,-27,0,24,0,0.0,pre,2,24,1312.7586505450045,0.9804851444936618,0.29644347398431825,stationary_minimum,2,0.49879639422349786,1.6662739353125573,0.547127384280489
10,stable_high,0.8,0.8,3,180,156,-24,0,24,0,0.0,pre,2,24,1153.5511505581644,0.9785882812995456,0.30354373240858573,stationary_minimum,2,0.06158803156645234,0.20054787043878072,0.5541650528236082
10,stable_high,0.8,0.8,3,180,159,-21,0,72,0,0.0,pre,2,72,717.691279430108,0.943767975231458,0.2943873590975567,stationary_minimum,1,0.11192691730167183,0.5031594291558269,0.4716441623149112
10,stable_high,0.8,0.8,3,180,162,-18,0,72,0,0.0,pre,2,72,745.357245837999,0.9444370102853744,0.28828177053538423,stationary_minimum,1,0.6045081864651202,0.1272694401909513,2.1794104371508656
10,stable_high,0.8,0.8,3,180,165,-15,0,72,0,0.0,pre,2,72,682.6622938401912,0.9428728553356301,0.3049890078824939,stationary_minimum,1,0.0037578729333836883,0.7065580863252006,0.07292847126931383
10,stable_high,0.8,0.8,3,180,168,-12,0,72,0,0.0,pre,2,72,748.8785777043869,0.9445199248187922,0.29098629388519237,stationary_minimum,1,0.15381006796407368,0.8279119283476687,0.43102286776260135
10,stable_high,0.8,0.8,3,180,171,-9,0,72,0,0.0,pre,2,72,901.7502403021028,0.9477094095264098,0.2925182090992243,stationary_minimum,1,0.06180936705706558,0.3371322940862258,0.4281805840881144
10,stable_high,0.8,0.8,3,180,174,-6,0,72,0,0.0,pre,2,72,881.3660402737661,0.9473249580828418,0.2928703790522578,stationary_minimum,1,0.23657747970988385,0.8116080875106025,0.5399002361423544
10,stable_high,0.8,0.8,3,180,177,-3,0,72,0,0.0,pre,2,72,915.802619197174,0.947968142879918,0.2969296492756519,stationary_minimum,1,1.4841869848903702,2.6880085607228774,0.7430687301169652
10,stable_high,0.8,0.8,3,180,180,0,0,48,0,0.0,post,2,48,406.8729436814227,0.9392275495235001,0.3417902934203784,stationary_minimum,2,0.47623753034263316,2.0085511742413504,0.4869342892816067
10,stable_high,0.8,0.8,3,180,183,3,3,45,3,0.0625,post,2,48,146.748646956986,0.9148941732918593,0.33545864843641676,stationary_minimum,2,0.028100445851168578,0.8042896910177433,0.18691766805764123
10,stable_high,0.8,0.8,3,180,186,6,6,66,6,0.08333333333333333,post,2,72,16.130794983463574,0.827928315419073,0.30744095707945807,stationary_minimum,1,0.013545092962197636,1.1519091598516604,0.10843809491987694
10,stable_high,0.8,0.8,3,180,189,9,9,39,9,0.1875,post,2,48,6.666428479486999,0.7830421292289673,0.3008897004436785,stationary_minimum,2,0.5647472682080936,0.09556268703740724,2.4309884364713708
10,stable_high,0.8,0.8,3,180,192,12,12,60,12,0.16666666666666666,post,2,72,0.6062152259246201,0.5576177920696223,0.2894271912346737,stationary_minimum,1,1.353795080917437,2.59062484423491,0.7228933053572367
10,stable_high,0.8,0.8,3,180,195,15,15,57,15,0.20833333333333334,post,2,72,0.6331828697005707,0.5631124554876834,0.3177076750049513,stationary_minimum,3,0.3006004127803264,1.7851158309817559,0.41035675378137976
10,stable_high,0.8,0.8,3,180,198,18,18,30,18,0.375,post,2,48,245.01020280784778,0.9279312267345966,0.3076201190080154,stationary_minimum,4,0.07324035765671799,0.7406260947306672,0.3144674676625631
10,stable_high,0.8,0.8,3,180,201,21,21,27,21,0.4375,post,2,48,336.81145777938167,0.9351910804532595,0.30427247419440884,stationary_minimum,2,0.24466832764346189,0.2833490578756925,0.9292402013916669
10,stable_high,0.8,0.8,3,180,204,24,24,24,24,0.5,post,2,48,176.6959817841545,0.9198208121472108,0.2808372909880664,stationary_minimum,2,0.1542265960412063,0.896016653662031,0.4148791367872786
10,stable_high,0.8,0.8,3,180,207,27,27,21,27,0.5625,post,2,48,165.90350111585548,0.9181757071589238,0.284673912981926,stationary_minimum,2,0.24889266441845215,0.4711748666789722,0.7268001198886495
10,stable_high,0.8,0.8,3,180,210,30,30,0,24,1.0,post,2,24,57.515098505877155,0.9039217200368549,0.2766284341119468,stationary_minimum,2,0.09849789195580073,0.838301965150122,0.3427782252047182
10,stable_high,0.8,0.8,3,180,213,33,33,0,24,1.0,post,2,24,52.78985562391359,0.9007766607174227,0.2779167255682366,stationary_minimum,2,0.3644675340908941,1.6625057187512804,0.46821772480696205
10,stable_high,0.8,0.8,3,180,216,36,36,0,24,1.0,post,2,24,23.98375297382082,0.8681141119746907,0.2832717002822115,stationary_minimum,2,0.09345542395303501,1.3507037181965815,0.26304024979889834
10,stable_high,0.8,0.8,3,180,219,39,39,0,24,1.0,post,2,24,22.55078900695517,0.8652529824614539,0.28504734939141047,stationary_minimum,2,0.4573022718999225,2.3493610338749247,0.4411911567293757
10,stable_high,0.8,0.8,3,180,222,42,42,0,24,1.0,post,2,24,11.22335203038202,0.8291512228948875,0.2962584880574302,stationary_minimum,2,1.1644129084524042,0.6637237815186502,1.324523951836874
10,stable_high,0.8,0.8,3,180,225,45,45,0,24,1.0,post,2,24,2.815774946143958,0.7321140430956127,0.29950093756442264,stationary_minimum,2,0.40019424808481996,0.0724333778533389,2.350531371454107
10,stable_high,0.8,0.8,3,180,228,48,48,24,48,0.6666666666666666,post,2,72,3.5694996681886444,0.7351774273188437,0.30635621756806736,stationary_minimum,1,0.5530494958668996,1.5007896869898527,0.6070466713197561
10,stable_high,0.8,0.8,3,180,231,51,51,0,24,1.0,post,2,24,13.751389018453532,0.8404051079149869,0.31073916816128094,stationary_minimum,2,0.03947484607823697,0.6501903085092687,0.24639958767446646
10,stable_high,0.8,0.8,3,180,234,54,54,0,24,1.0,post,2,24,13.986814151852554,0.8413164316253285,0.31087122772796344,stationary_minimum,2,0.01489182970492249,0.8060325173308578,0.13592450161355144
10,stable_high,0.8,0.8,3,180,237,57,57,0,48,1.0,post,2,48,8.008182151415848,0.7944695929169545,0.2732164432401656,stationary_minimum,2,0.33188881637833406,0.30600070960737874,1.0414420098715427
10,stable_high,0.8,0.8,3,180,240,60,60,0,48,1.0,post,2,48,6.203274448718327,0.7783839664471396,0.27908573260198477,stationary_minimum,2,0.4777757164662999,1.8009171861941031,0.5150687067686712
10,stable_high,0.8,0.8,3,180,243,63,63,0,48,1.0,post,2,48,7.345331964069471,0.7891620368387974,0.29157037073462677,stationary_minimum,2,0.025298847693610214,1.5441954342114752,0.12799683715765311
10,stable_high,0.8,0.8,3,180,246,66,66,0,48,1.0,post,2,48,6.177444170396692,0.7781109939710404,0.2785057284600183,stationary_minimum,2,0.04029895204505269,1.5146171353283318,0.1631155795202168
10,stable_high,0.8,0.8,3,180,249,69,69,3,69,0.9583333333333334,post,2,72,4.4109572735908795,0.750813371017781,0.26578828643047137,stationary_minimum,1,0.057743962630829204,1.3528414462824736,0.20659977385784936
10,stable_high,0.8,0.8,3,180,252,72,72,0,72,1.0,post,2,72,3.893345730621183,0.7417127524412204,0.26572096668154804,stationary_minimum,1,0.2677086903668217,2.3467404556089635,0.33775260291806797
10,stable_high,0.8,0.8,3,180,255,75,75,0,48,1.0,post,2,48,6.2850804597316365,0.7792388672306577,0.27101039931324533,stationary_minimum,2,0.16812560041880653,0.6988829303756386,0.49047255114713345
10,stable_high,0.8,0.8,3,180,258,78,78,0,48,1.0,post,2,48,8.662384382584099,0.7991787135706818,0.26546353247484133,stationary_minimum,2,0.05806876401582154,1.1635903885934724,0.22339385802996498
10,stable_high,0.8,0.8,3,180,261,81,81,0,24,1.0,post,2,24,10.704221995864522,0.8264325787347888,0.26376794266557513,stationary_minimum,2,0.024290295606133955,0.6499774139821581,0.19331576268990866
10,stable_high,0.8,0.8,3,180,264,84,84,0,48,1.0,post,2,48,9.725741513458095,0.8059288815191693,0.26101841546501886,stationary_minimum,2,0.3410183376543034,2.486279675547516,0.37035130271441896
10,stable_high,0.8,0.8,3,180,267,87,87,0,48,1.0,post,2,48,10.015934016961035,0.8076071296630626,0.2698525862527306,stationary_minimum,2,0.08784808204935578,0.6594226674225591,0.36499272328824856
10,stable_high,0.8,0.8,3,180,270,90,90,0,24,1.0,post,2,24,13.996403451986822,0.841353133657032,0.24763798013310925,stationary_minimum,2,0.04564597852897975,1.423266621937729,0.1790845535425978
10,stable_high,0.8,0.8,3,180,273,93,93,0,24,1.0,post,2,24,13.748926760539268,0.8403954709831446,0.24822488598935935,stationary_minimum,2,0.11671116257859555,0.6792946224047959,0.41450245709266215
10,stable_high,0.8,0.8,3,180,276,96,96,0,24,1.0,post,2,24,11.901887585815624,0.8324703043061883,0.2473702606939397,stationary_minimum,2,0.15836287103848196,1.3898793486683807,0.3375500155348936
10,stable_high,0.8,0.8,3,180,279,99,99,0,24,1.0,post,2,24,12.981256265126184,0.8372780877985889,0.25223530947945083,stationary_minimum,2,0.5014880428169017,3.698065782451092,0.3682501861713529
10,stable_high,0.8,0.8,3,180,282,102,102,0,24,1.0,post,2,24,18.487401422711486,0.8556843773726542,0.24728700415880964,stationary_minimum,2,0.08342104858681826,1.4993517504995868,0.23587725048229177
10,stable_high,0.8,0.8,3,180,285,105,105,0,48,1.0,post,2,48,9.996951594923832,0.8074992761745958,0.21419648948600378,stationary_minimum,2,0.1921168073169178,1.0465272556623053,0.4284571637621786
10,stable_high,0.8,0.8,3,180,288,108,108,0,24,1.0,post,2,24,16.36353048907898,0.8495379081224899,0.21453317375312023,stationary_minimum,2,0.3099388450280889,3.1749171979837403,0.31244372255476854
10,stable_high,0.8,0.8,3,180,291,111,111,0,24,1.0,post,2,24,11.494619633926993,0.8305083168226876,0.21513030711404113,stationary_minimum,2,0.03349370517029578,2.3478169289414415,0.1194399139040417
10,stable_high,0.8,0.8,3,180,294,114,114,0,24,1.0,post,2,24,14.97006629563847,0.8449201840981932,0.19492398071918243,stationary_minimum,2,0.5279723931006436,4.053422387356049,0.360906477136982
10,stable_high,0.8,0.8,3,180,297,117,117,0,48,1.0,post,2,48,13.012444516962312,0.8219358925334825,0.21231716020635064,stationary_minimum,1,0.9668737521589484,0.6817522229078287,1.1908898778930201
10,stable_high,0.8,0.8,6,180,120,-60,0,24,0,0.0,pre,2,24,59596004.10517984,0.9999994057799417,0.4032947949806428,stationary_minimum,1,0.0561096234223952,0.26205219798079304,0.46272692798246906
10,stable_high,0.8,0.8,6,180,123,-57,0,24,0,0.0,pre,2,24,57220400.26005436,0.9999993803547392,0.3854259587588163,stationary_minimum,1,0.09120061170127171,0.06491824935735385,1.185265042446036
10,stable_high,0.8,0.8,6,180,126,-54,0,24,0,0.0,pre,2,24,59918461.54834376,0.9999994090779456,0.36605440984787035,stationary_minimum,1,0.33071879740745047,0.10360116523704783,1.786681415292401
10,stable_high,0.8,0.8,6,180,129,-51,0,24,0,0.0,pre,2,24,75844999.13271295,0.9999995376038472,0.3507847363243163,stationary_minimum,1,0.2553303839596603,0.9601567765876933,0.5156798637805723
10,stable_high,0.8,0.8,6,180,132,-48,0,24,0,0.0,pre,2,24,34781720.63362808,0.9999989713660488,0.3497286045302715,stationary_minimum,1,0.8860535894371907,2.2667016818343058,0.625219926720969
10,stable_high,0.8,0.8,6,180,135,-45,0,24,0,0.0,pre,2,24,103040.53719967669,0.9996528440625383,0.3449982949425704,stationary_minimum,1,1.0853851947218305,0.5115351695024835,1.4566465936906297
10,stable_high,0.8,0.8,6,180,138,-42,0,24,0,0.0,pre,2,24,141432715.90889338,0.9999997677272684,0.3707720289384211,stationary_minimum,1,0.2221802368549843,0.31061687514732533,0.8457464617294697
10,stable_high,0.8,0.8,6,180,141,-39,0,24,0,0.0,pre,2,24,26489122129.84347,1.0000041241331297,0.40355772275479135,upper_boundary,0,0.3781521644853174,1.2961377793930347,0.5401417044622987
10,stable_high,0.8,0.8,6,180,144,-36,0,24,0,0.0,pre,2,24,10180.300328797188,0.9966509179964467,0.3946241128388059,stationary_minimum,2,0.8448463597420015,3.22958665034936,0.5114643852945072
10,stable_high,0.8,0.8,6,180,147,-33,0,24,0,0.0,pre,2,24,5384.872148590664,0.9939447223272339,0.3914436039239971,stationary_minimum,2,0.3862466204432639,1.007866679577251,0.6190572333887424
10,stable_high,0.8,0.8,6,180,150,-30,0,24,0,0.0,pre,2,24,3694.3791024807897,0.99152796375365,0.4077716505758578,stationary_minimum,2,0.47011481817606904,1.7805792390388062,0.5138322013516472
10,stable_high,0.8,0.8,6,180,153,-27,0,24,0,0.0,pre,2,24,3120.3734000524414,0.9901974137219132,0.4062122302276597,stationary_minimum,2,0.4979379993254802,2.8100076066116704,0.42095326974626474
10,stable_high,0.8,0.8,6,180,156,-24,0,24,0,0.0,pre,2,24,2620.8509270450745,0.9886428773981438,0.40803563209744736,stationary_minimum,2,0.11995717170594085,0.8113389966529407,0.38451380217938375
10,stable_high,0.8,0.8,6,180,159,-21,0,24,0,0.0,pre,2,24,2353.3379293328935,0.9875869328780467,0.4109068483573514,stationary_minimum,2,0.28856264522667735,0.7175095533965004,0.6341707561000396
10,stable_high,0.8,0.8,6,180,162,-18,0,24,0,0.0,pre,2,24,2060.184703874919,0.9861759345100193,0.40046364720966265,stationary_minimum,2,0.5035529479827486,0.9067406026889406,0.7452140593013002
