direction,seed,horizon,relative_origin,transition_order,transition_window,transition_smoothness,transition_window_post_fraction,start_order,start_window,start_smoothness,start_window_post_fraction,target_order,target_window,target_smoothness,target_window_post_fraction,abs_smoothness_gap_to_target,order_match_target,window_match_target,discrete_config_match_target
high_to_low,0,3,39,2,48,0.9556623922718543,0.8125,2,48,0.9552913167988384,0.8125,2,72,0.982643905525906,0.5416666666666666,0.026981513254051626,1.0,0.0,0.0
high_to_low,0,3,42,2,48,0.9606523120033125,0.875,2,48,0.956244781841204,0.875,2,72,0.9817409890862138,0.5833333333333334,0.021088677082901297,1.0,0.0,0.0
high_to_low,0,3,45,2,48,0.9600611056841607,0.9375,2,48,0.9568504092786352,0.9375,2,72,0.9800965119453322,0.625,0.020035406261171507,1.0,0.0,0.0
high_to_low,0,3,48,2,48,0.9610956323141514,1.0,2,48,0.956471616972295,1.0,2,72,0.9818429097105768,0.6666666666666666,0.020747277396425345,1.0,0.0,0.0
high_to_low,0,3,51,2,48,0.9601973538997715,1.0,2,48,0.9579880817687751,1.0,2,72,0.982340928658692,0.7083333333333334,0.022143574758920592,1.0,0.0,0.0
high_to_low,0,3,54,2,48,0.9608196897553875,1.0,2,48,0.9553649333803041,1.0,2,72,0.9818443737832886,0.75,0.02102468402790114,1.0,0.0,0.0
high_to_low,0,3,57,2,48,0.9596230966051028,1.0,2,24,0.9697232134258698,1.0,2,72,0.9824294574863609,0.7916666666666666,0.022806360881258092,1.0,0.0,0.0
high_to_low,0,3,60,1,24,0.805067932326447,1.0,1,24,0.5673018965116956,1.0,2,72,0.9822115921713868,0.8333333333333334,0.17714365984493974,0.0,0.0,0.0
high_to_low,0,3,63,1,24,0.8075487514772753,1.0,1,48,0.3302309634743092,1.0,2,72,0.9806177438426953,0.875,0.17306899236541995,0.0,0.0,0.0
high_to_low,0,3,66,2,48,0.9583167109706507,1.0,1,48,0.28690804578287665,1.0,2,72,0.9808871779107274,0.9166666666666666,0.022570466940076694,1.0,0.0,0.0
high_to_low,0,3,69,2,48,0.9622089729284776,1.0,1,24,0.43052991610208724,1.0,2,72,0.9784945945218263,0.9583333333333334,0.016285621593348676,1.0,0.0,0.0
high_to_low,0,3,72,2,48,0.9693983727228541,1.0,1,24,0.5137820407598347,1.0,2,48,0.987915248240235,1.0,0.018516875517380904,1.0,1.0,1.0
high_to_low,0,3,75,2,72,0.9755345711690865,1.0,2,48,0.9793974963309838,1.0,2,48,0.989785847996829,1.0,0.01425127682774252,1.0,0.0,0.0
high_to_low,0,3,78,2,72,0.9753401656104236,1.0,2,72,0.9703428941849842,1.0,3,72,0.9983213470180273,1.0,0.022981181407603746,0.0,1.0,0.0
high_to_low,0,3,81,2,72,0.9788650769913689,1.0,1,24,0.6107615106635202,1.0,3,72,0.9997059062393508,1.0,0.020840829247981918,0.0,1.0,0.0
high_to_low,0,3,84,2,72,0.9866685358193316,1.0,2,72,0.9792674814640084,1.0,3,72,0.9999893716622322,1.0,0.013320835842900669,0.0,1.0,0.0
high_to_low,0,3,87,2,72,0.9860152519438004,1.0,1,24,0.5774922631070168,1.0,3,72,0.9999643506467131,1.0,0.013949098702912721,0.0,1.0,0.0
high_to_low,0,3,90,2,72,0.9877526944142075,1.0,1,24,0.4720995270936462,1.0,2,72,0.9818078066720608,1.0,0.005944887742146743,1.0,1.0,1.0
high_to_low,0,3,93,2,72,0.9754684024730351,1.0,1,24,3.0459958149967166e-08,1.0,2,72,0.9755877413866638,1.0,0.00011933891362869709,1.0,1.0,1.0
high_to_low,0,3,96,2,72,0.9766098258960478,1.0,1,24,3.0459958149967166e-08,1.0,2,72,0.9764541488044073,1.0,0.00015567709164054921,1.0,1.0,1.0
high_to_low,0,3,99,2,72,0.9750537539008782,1.0,1,24,3.0459958149967166e-08,1.0,2,72,0.9762808569890922,1.0,0.0012271030882139433,1.0,1.0,1.0
high_to_low,0,3,102,2,72,0.9769445356468852,1.0,1,24,3.0459958149967166e-08,1.0,2,72,0.9758385970661799,1.0,0.0011059385807052902,1.0,1.0,1.0
high_to_low,0,3,105,2,72,0.9765591101775052,1.0,1,48,0.08520537848494136,1.0,3,72,0.9992839518558586,1.0,0.022724841678353425,0.0,1.0,0.0
high_to_low,0,3,108,2,72,0.9712887282461897,1.0,1,24,0.1461593409251425,1.0,3,72,0.9999269805227619,1.0,0.02863825227657213,0.0,1.0,0.0
high_to_low,0,3,111,2,72,0.9686413533221736,1.0,1,24,0.14439010770734365,1.0,3,72,0.9999718977083941,1.0,0.031330544386220516,0.0,1.0,0.0
high_to_low,0,3,114,2,72,0.9611602865609509,1.0,1,72,0.31438760209483907,1.0,3,72,0.999960707723635,1.0,0.03880042116268412,0.0,1.0,0.0
high_to_low,0,3,117,1,24,0.8237361665905689,1.0,1,72,0.2512985363726681,1.0,3,72,0.9997851550762759,1.0,0.17604898848570694,0.0,0.0,0.0
high_to_low,0,6,-60,2,72,0.9792841599004869,0.0,2,72,0.9792841599004869,0.0,2,72,0.9682318487286935,0.0,0.011052311171793394,1.0,1.0,1.0
high_to_low,0,6,-57,2,72,0.9793136810427534,0.0,2,72,0.9793136810427534,0.0,2,72,0.970972789556458,0.0,0.008340891486295354,1.0,1.0,1.0
high_to_low,0,6,-54,2,72,0.9797700902597596,0.0,2,72,0.9797700902597596,0.0,2,72,0.9721948730418759,0.0,0.0075752172178836785,1.0,1.0,1.0
high_to_low,0,6,-51,3,72,0.9999987523564559,0.0,3,72,0.9999987523564559,0.0,2,72,0.9726256031231916,0.0,0.027373149233264282,0.0,1.0,0.0
high_to_low,0,6,-48,3,72,0.9999987523564559,0.0,3,72,0.9999987523564559,0.0,2,72,0.9728815426570776,0.0,0.027117209699378253,0.0,1.0,0.0
high_to_low,0,6,-45,3,72,0.9999987523564559,0.0,3,72,0.9999987523564559,0.0,2,72,0.972991012063808,0.0,0.027007740292647853,0.0,1.0,0.0
high_to_low,0,6,-42,3,72,0.9999982827321067,0.0,3,72,0.9999982827321067,0.0,2,72,0.9735073908941952,0.0,0.026490891837911423,0.0,1.0,0.0
high_to_low,0,6,-39,3,72,0.9999957111990531,0.0,3,72,0.9999957111990531,0.0,2,72,0.9737070841678749,0.0,0.02628862703117818,0.0,1.0,0.0
high_to_low,0,6,-36,3,72,0.9999955302441436,0.0,3,72,0.9999955302441436,0.0,2,72,0.9740698152464834,0.0,0.025925714997660165,0.0,1.0,0.0
high_to_low,0,6,-33,3,72,0.9999987523564559,0.0,3,72,0.9999987523564559,0.0,2,72,0.9748299692994712,0.0,0.025168783056984667,0.0,1.0,0.0
high_to_low,0,6,-30,3,72,0.9999987523564559,0.0,3,72,0.9999987523564559,0.0,2,72,0.9746203154004204,0.0,0.025378436956035477,0.0,1.0,0.0
high_to_low,0,6,-27,3,72,0.9999987523564559,0.0,3,72,0.9999987523564559,0.0,2,72,0.9756056875666753,0.0,0.02439306478978054,0.0,1.0,0.0
high_to_low,0,6,-24,3,72,0.9999987523564559,0.0,3,72,0.9999987523564559,0.0,2,72,0.975896758688574,0.0,0.024101993667881905,0.0,1.0,0.0
high_to_low,0,6,-21,3,72,0.999995694250925,0.0,3,72,0.999995694250925,0.0,2,72,0.9761393607584631,0.0,0.023856333492461967,0.0,1.0,0.0
high_to_low,0,6,-18,3,72,0.999994527072949,0.0,3,72,0.999994527072949,0.0,2,72,0.9760537393726644,0.0,0.023940787700284627,0.0,1.0,0.0
high_to_low,0,6,-15,3,72,0.9999923377141421,0.0,3,72,0.9999923377141421,0.0,2,72,0.9753347736869837,0.0,0.024657564027158352,0.0,1.0,0.0
high_to_low,0,6,-12,3,72,0.9999870323987705,0.0,3,72,0.9999870323987705,0.0,2,72,0.9758761432489964,0.0,0.024110889149774106,0.0,1.0,0.0
high_to_low,0,6,-9,2,72,0.9745486865190937,0.0,2,72,0.9745486865190937,0.0,2,72,0.9766813319451172,0.0,0.0021326454260235383,1.0,1.0,1.0
high_to_low,0,6,-6,2,48,0.9673147817025485,0.0,2,48,0.9673147817025485,0.0,2,72,0.9737328725859771,0.0,0.0064180908834285955,1.0,0.0,0.0
high_to_low,0,6,-3,2,48,0.9642986924854089,0.0,2,48,0.9642986924854089,0.0,2,72,0.9710932235525213,0.0,0.006794531067112364,1.0,0.0,0.0
high_to_low,0,6,0,3,72,0.9987193613901325,0.0,3,72,0.9987193613901325,0.0,3,72,0.9968602375916675,0.0,0.0018591237984649789,1.0,1.0,1.0
high_to_low,0,6,3,3,72,0.9999831404748427,0.041666666666666664,3,72,0.9999530673893137,0.041666666666666664,3,72,0.9972988614198389,0.041666666666666664,0.002684279055003791,1.0,1.0,1.0
high_to_low,0,6,6,2,72,0.918088775304682,0.08333333333333333,3,72,0.9999835543588551,0.08333333333333333,2,72,0.9764406683088981,0.08333333333333333,0.05835189300421606,1.0,1.0,1.0
high_to_low,0,6,9,2,48,0.9624743389869516,0.1875,2,48,0.9544068823012823,0.1875,2,72,0.9783030727301195,0.125,0.015828733743167955,1.0,0.0,0.0
high_to_low,0,6,12,2,48,0.9737176610615497,0.25,2,48,0.9678652913303744,0.25,2,72,0.980551401271252,0.16666666666666666,0.006833740209702288,1.0,0.0,0.0
high_to_low,0,6,15,2,72,0.9778075683814191,0.20833333333333334,2,48,0.9738971044794537,0.3125,2,72,0.9836367767979167,0.20833333333333334,0.005829208416497589,1.0,1.0,1.0
high_to_low,0,6,18,2,72,0.9808075448829232,0.25,2,48,0.9763979390815718,0.375,2,72,0.9846942498847935,0.25,0.003886705001870272,1.0,1.0,1.0
high_to_low,0,6,21,2,72,0.9824093418569878,0.2916666666666667,2,72,0.9769239664798375,0.2916666666666667,2,72,0.9845085096816384,0.2916666666666667,0.002099167824650583,1.0,1.0,1.0
high_to_low,0,6,24,2,72,0.9835872946780011,0.3333333333333333,2,72,0.9779087551218033,0.3333333333333333,2,72,0.9853201665908066,0.3333333333333333,0.001732871912805467,1.0,1.0,1.0
high_to_low,0,6,27,2,72,0.9803698398923243,0.375,2,48,0.9695970864149024,0.5625,2,72,0.9823772502713775,0.375,0.002007410379053165,1.0,1.0,1.0
high_to_low,0,6,30,2,48,0.9736812226083219,0.625,2,48,0.9691361744269483,0.625,2,72,0.9800701199251932,0.4166666666666667,0.0063888973168713115,1.0,0.0,0.0
high_to_low,0,6,33,2,48,0.9728827294263673,0.6875,2,48,0.9687495135880232,0.6875,2,72,0.9792411428524482,0.4583333333333333,0.0063584134260809,1.0,0.0,0.0
high_to_low,0,6,36,2,48,0.9597698532019573,0.75,2,48,0.9573913327928584,0.75,2,72,0.9778295475576534,0.5,0.0180596943556961,1.0,0.0,0.0
high_to_low,0,6,39,2,48,0.9581279651901713,0.8125,2,48,0.9555312798549815,0.8125,2,72,0.9784866869492771,0.5416666666666666,0.020358721759105802,1.0,0.0,0.0
high_to_low,0,6,42,2,48,0.9586496370801811,0.875,2,48,0.956434137627059,0.875,2,72,0.9778142864589968,0.5833333333333334,0.01916464937881568,1.0,0.0,0.0
high_to_low,0,6,45,2,48,0.9635753160023346,0.9375,2,48,0.958552934368426,0.9375,2,72,0.9772293959115661,0.625,0.013654079909231509,1.0,0.0,0.0
high_to_low,0,6,48,2,48,0.9623115391503085,1.0,2,48,0.9579112196270057,1.0,2,72,0.9765868746591437,0.6666666666666666,0.014275335508835196,1.0,0.0,0.0
high_to_low,0,6,51,2,48,0.9631492880931285,1.0,2,48,0.9587457614745358,1.0,2,72,0.9788865202768954,0.7083333333333334,0.01573723218376688,1.0,0.0,0.0
high_to_low,0,6,54,2,48,0.9627997581347887,1.0,2,48,0.9599788969986516,1.0,2,72,0.9786353453917714,0.75,0.015835587256982753,1.0,0.0,0.0
high_to_low,0,6,57,2,48,0.960704150006738,1.0,2,24,0.9711195573375155,1.0,2,72,0.9771110031456277,0.7916666666666666,0.016406853138889677,1.0,0.0,0.0
high_to_low,0,6,60,1,24,0.7520395206692875,1.0,2,24,0.9734187998060846,1.0,2,72,0.9780698909932177,0.8333333333333334,0.22603037032393025,0.0,0.0,0.0
high_to_low,0,6,63,1,24,0.7618031943416987,1.0,1,24,0.6727516324989677,1.0,2,72,0.9786622386654885,0.875,0.21685904432378977,0.0,0.0,0.0
high_to_low,0,6,66,1,24,0.7723464251898318,1.0,1,24,0.6409226589143582,1.0,2,72,0.9772384766173772,0.9166666666666666,0.2048920514275454,0.0,0.0,0.0
high_to_low,0,6,69,2,24,0.9704740927904837,1.0,1,24,0.6728722753943724,1.0,2,72,0.9750036916131192,0.9583333333333334,0.004529598822635483,1.0,0.0,0.0
high_to_low,0,6,72,2,48,0.9621522259983027,1.0,2,48,0.9646672547638776,1.0,2,72,0.9734587161150403,1.0,0.011306490116737566,1.0,0.0,0.0
high_to_low,0,6,75,2,48,0.9754376056443282,1.0,2,48,0.9762436368748971,1.0,2,72,0.9747727043162495,1.0,0.0006649013280787264,1.0,0.0,0.0
high_to_low,0,6,78,2,72,0.9760247513074428,1.0,2,48,0.9812583749998969,1.0,2,72,0.974637289125949,1.0,0.0013874621814937704,1.0,1.0,1.0
high_to_low,0,6,81,2,72,0.9778860364704383,1.0,2,48,0.9814351936001178,1.0,3,72,0.9970541042456438,1.0,0.019168067775205522,0.0,1.0,0.0
high_to_low,0,6,84,2,72,0.9837438272173398,1.0,2,72,0.9785068131445916,1.0,3,72,0.9991677098420578,1.0,0.015423882624718055,0.0,1.0,0.0
high_to_low,0,6,87,2,72,0.9866637206168432,1.0,2,72,0.9810949523550144,1.0,3,72,0.9999373908986334,1.0,0.013273670281790273,0.0,1.0,0.0
high_to_low,0,6,90,2,72,0.9872825860041304,1.0,2,72,0.9820071334418904,1.0,2,72,0.9790687316758284,1.0,0.008213854328302017,1.0,1.0,1.0
high_to_low,0,6,93,2,72,0.9843943392415159,1.0,2,72,0.984373272856841,1.0,2,72,0.979751132930551,1.0,0.00464320631096482,1.0,1.0,1.0
high_to_low,0,6,96,2,72,0.9776703861520474,1.0,1,24,3.0459958149967166e-08,1.0,3,72,0.9999987523564559,1.0,0.02232836620440848,0.0,1.0,0.0
high_to_low,0,6,99,2,72,0.9778217785574509,1.0,1,24,3.0459958149967166e-08,1.0,3,72,0.9999987523564559,1.0,0.022176973799004962,0.0,1.0,0.0
high_to_low,0,6,102,2,72,0.9781759889316461,1.0,1,24,3.0459958149967166e-08,1.0,3,72,0.9999987523564559,1.0,0.02182276342480971,0.0,1.0,0.0
high_to_low,0,6,105,2,72,0.9785465782536849,1.0,1,24,3.0459958149967166e-08,1.0,3,72,0.9999987523564559,1.0,0.021452174102771004,0.0,1.0,0.0
high_to_low,0,6,108,3,72,0.9973425365082531,1.0,1,24,3.0459958149967166e-08,1.0,3,72,0.9999897365022798,1.0,0.0026471999940267388,1.0,1.0,1.0
high_to_low,0,6,111,3,72,0.9978745594734865,1.0,1,24,3.0459958149967166e-08,1.0,3,72,0.9999863695561821,1.0,0.0021118100826956754,1.0,1.0,1.0
high_to_low,0,6,114,3,72,0.9982320500363248,1.0,1,72,3.0459958161388936e-08,1.0,3,72,0.9999825020899569,1.0,0.0017504520536321122,1.0,1.0,1.0
high_to_low,0,12,-60,3,72,0.9999980692896281,0.0,3,72,0.9999980692896281,0.0,3,72,0.9999960678408492,0.0,2.0014487789321578e-06,1.0,1.0,1.0
high_to_low,0,12,-57,3,72,0.9999983493759792,0.0,3,72,0.9999983493759792,0.0,2,72,0.9741946662231212,0.0,0.02580368315285797,0.0,1.0,0.0
high_to_low,0,12,-54,3,72,0.9999985605434347,0.0,3,72,0.9999985605434347,0.0,2,72,0.9744295803907426,0.0,0.025568980152692156,0.0,1.0,0.0
high_to_low,0,12,-51,3,72,0.9999986597519807,0.0,3,72,0.9999986597519807,0.0,2,72,0.9750640575043419,0.0,0.02493460224763877,0.0,1.0,0.0
high_to_low,0,12,-48,3,72,0.9999987523564559,0.0,3,72,0.9999987523564559,0.0,2,72,0.9752987896048374,0.0,0.024699962751618454,0.0,1.0,0.0
high_to_low,0,12,-45,3,72,0.9999987523564559,0.0,3,72,0.9999987523564559,0.0,2,72,0.9755242591134209,0.0,0.024474493243034967,0.0,1.0,0.0
high_to_low,0,12,-42,3,72,0.999998103151629,0.0,3,72,0.999998103151629,0.0,2,72,0.975804130096598,0.0,0.024193973055030904,0.0,1.0,0.0
high_to_low,0,12,-39,3,72,0.9999971893464588,0.0,3,72,0.9999971893464588,0.0,2,72,0.9757958881533071,0.0,0.02420130119315167,0.0,1.0,0.0
high_to_low,0,12,-36,3,72,0.9999963483213383,0.0,3,72,0.9999963483213383,0.0,2,72,0.9758823294514822,0.0,0.02411401886985609,0.0,1.0,0.0
high_to_low,0,12,-33,3,72,0.9999965081296769,0.0,3,72,0.9999965081296769,0.0,2,72,0.9758134257331712,0.0,0.024183082396505684,0.0,1.0,0.0
high_to_low,0,12,-30,3,72,0.9999973384038968,0.0,3,72,0.9999973384038968,0.0,2,72,0.976110078319682,0.0,0.023887260084214823,0.0,1.0,0.0
high_to_low,0,12,-27,3,72,0.9999985176780076,0.0,3,72,0.9999985176780076,0.0,2,72,0.9763776502454278,0.0,0.02362086743257985,0.0,1.0,0.0
high_to_low,0,12,-24,3,72,0.9999987523564559,0.0,3,72,0.9999987523564559,0.0,2,72,0.9763320142943002,0.0,0.02366673806215569,0.0,1.0,0.0
high_to_low,0,12,-21,3,72,0.999996491598902,0.0,3,72,0.999996491598902,0.0,2,72,0.9771737047936261,0.0,0.02282278680527594,0.0,1.0,0.0
high_to_low,0,12,-18,3,72,0.999994919111787,0.0,3,72,0.999994919111787,0.0,2,72,0.9775265732722946,0.0,0.02246834583949231,0.0,1.0,0.0
high_to_low,0,12,-15,3,72,0.9999939482604357,0.0,3,72,0.9999939482604357,0.0,2,72,0.9778042863799343,0.0,0.02218966188050142,0.0,1.0,0.0
high_to_low,0,12,-12,3,72,0.9999932348460878,0.0,3,72,0.9999932348460878,0.0,2,72,0.9777426317035526,0.0,0.02225060314253524,0.0,1.0,0.0
high_to_low,0,12,-9,3,72,0.9999921025811215,0.0,3,72,0.9999921025811215,0.0,2,72,0.9772993331611801,0.0,0.02269276941994136,0.0,1.0,0.0
high_to_low,0,12,-6,3,72,0.9999891302437618,0.0,3,72,0.9999891302437618,0.0,2,72,0.9772273183827683,0.0,0.022761811860993464,0.0,1.0,0.0
high_to_low,0,12,-3,3,72,0.9999835890859939,0.0,3,72,0.9999835890859939,0.0,2,72,0.9769985987647998,0.0,0.022984990321194165,0.0,1.0,0.0
high_to_low,0,12,0,3,72,0.999952474832189,0.0,3,72,0.999952474832189,0.0,2,72,0.97581066132936,0.0,0.024141813502828957,0.0,1.0,0.0
high_to_low,0,12,3,3,72,0.9999669101545604,0.041666666666666664,3,72,0.9998169868545875,0.041666666666666664,2,72,0.9751640910078497,0.041666666666666664,0.024802819146710675,0.0,1.0,0.0
high_to_low,0,12,6,3,72,0.9999884777414687,0.08333333333333333,3,72,0.999984945000259,0.08333333333333333,2,72,0.9776592540682071,0.08333333333333333,0.022329223673261622,0.0,1.0,0.0
high_to_low,0,12,9,3,72,0.999991615481327,0.125,3,72,0.9999891456159602,0.125,2,72,0.9780843293527423,0.125,0.021907286128584724,0.0,1.0,0.0
high_to_low,0,12,12,2,72,0.9833489417980859,0.16666666666666666,3,72,0.9999905999027243,0.16666666666666666,2,72,0.9800199769583294,0.16666666666666666,0.003328964839756421,1.0,1.0,1.0
high_to_low,0,12,15,2,72,0.9835455610055237,0.20833333333333334,2,72,0.9811655527375891,0.20833333333333334,2,72,0.9817148336005176,0.20833333333333334,0.0018307274050061162,1.0,1.0,1.0
high_to_low,0,12,18,2,72,0.9841921054063442,0.25,2,72,0.9816656462884696,0.25,2,72,0.9833763650357202,0.25,0.0008157403706239297,1.0,1.0,1.0
high_to_low,0,12,21,2,72,0.9854491054805445,0.2916666666666667,2,72,0.9831225385693814,0.2916666666666667,2,72,0.9850376585549199,0.2916666666666667,0.00041144692562467,1.0,1.0,1.0
high_to_low,0,12,24,2,72,0.9865608165388392,0.3333333333333333,2,72,0.9843959357511229,0.3333333333333333,2,72,0.9860795322173758,0.3333333333333333,0.0004812843214634377,1.0,1.0,1.0
high_to_low,0,12,27,2,72,0.9867367466476824,0.375,2,72,0.9843942551404012,0.375,2,72,0.9848015336568949,0.375,0.0019352129907874716,1.0,1.0,1.0
high_to_low,0,12,30,2,72,0.9863515561090024,0.4166666666666667,2,72,0.9835175420516422,0.4166666666666667,2,72,0.984123473119179,0.4166666666666667,0.0022280829898233545,1.0,1.0,1.0
high_to_low,0,12,33,2,72,0.9854130080604202,0.4583333333333333,2,72,0.981469981622073,0.4583333333333333,2,72,0.9823695125876063,0.4583333333333333,0.0030434954728139063,1.0,1.0,1.0
high_to_low,0,12,36,2,72,0.9843494286926486,0.5,2,72,0.9794087978538821,0.5,2,72,0.9811327787702738,0.5,0.0032166499223748035,1.0,1.0,1.0
high_to_low,0,12,39,2,72,0.9845175522454632,0.5416666666666666,2,72,0.979237167056741,0.5416666666666666,2,72,0.9806195295281341,0.5416666666666666,0.003898022717329086,1.0,1.0,1.0
high_to_low,0,12,42,2,72,0.9846489803634233,0.5833333333333334,2,72,0.9778240047540168,0.5833333333333334,2,72,0.9798951523910244,0.5833333333333334,0.004753827972398872,1.0,1.0,1.0
high_to_low,0,12,45,2,72,0.9843646131486431,0.625,2,48,0.964808895505147,0.9375,2,72,0.9785387299267458,0.625,0.0058258832218972545,1.0,1.0,1.0
high_to_low,0,12,48,2,72,0.9844156548087757,0.6666666666666666,2,48,0.9652929872949035,1.0,2,72,0.9775195824221707,0.6666666666666666,0.006896072386604946,1.0,1.0,1.0
high_to_low,0,12,51,2,72,0.9843753875286911,0.7083333333333334,2,48,0.9654633862163735,1.0,2,72,0.9773887092437241,0.7083333333333334,0.006986678284967018,1.0,1.0,1.0
high_to_low,0,12,54,2,72,0.984394712877748,0.75,2,24,0.9789318119979177,1.0,2,72,0.9774380988007569,0.75,0.006956614076991108,1.0,1.0,1.0
high_to_low,0,12,57,2,72,0.9857855181094619,0.7916666666666666,2,72,0.9765433768259065,0.7916666666666666,2,72,0.9796231487751138,0.7916666666666666,0.006162369334348106,1.0,1.0,1.0
high_to_low,0,12,60,2,72,0.9860949732537987,0.8333333333333334,2,72,0.9800408417874311,0.8333333333333334,2,72,0.9790744598721408,0.8333333333333334,0.007020513381657878,1.0,1.0,1.0
high_to_low,0,12,63,2,72,0.986059962841051,0.875,2,72,0.9804163295098615,0.875,2,72,0.9791088286804421,0.875,0.006951134160608885,1.0,1.0,1.0
high_to_low,0,12,66,1,24,0.6773355916847937,1.0,1,24,0.4689457452719317,1.0,2,72,0.9795671736664044,0.9166666666666666,0.3022315819816107,0.0,0.0,0.0
high_to_low,0,12,69,1,24,0.6812916921863404,1.0,1,24,0.435959591440925,1.0,2,72,0.979456115665144,0.9583333333333334,0.29816442347880356,0.0,0.0,0.0
high_to_low,0,12,72,1,24,0.6922918416427559,1.0,1,24,0.4275273534503204,1.0,3,72,0.9988619634648817,1.0,0.30657012182212573,0.0,0.0,0.0
high_to_low,0,12,75,2,48,0.9699753757991952,1.0,2,48,0.9739800620288331,1.0,3,72,0.9981994807773885,1.0,0.028224104978193276,0.0,0.0,0.0
high_to_low,0,12,78,2,72,0.972294976708547,1.0,2,48,0.9761813982169157,1.0,3,72,0.9975049763956956,1.0,0.025209999687148543,0.0,1.0,0.0
high_to_low,0,12,81,2,72,0.9771383476572784,1.0,2,48,0.9802426013953438,1.0,3,72,0.9974085520020685,1.0,0.0202702043447901,0.0,1.0,0.0
high_to_low,0,12,84,2,72,0.980977238111245,1.0,2,72,0.9774458451252748,1.0,3,72,0.9979269232176078,1.0,0.016949685106362744,0.0,1.0,0.0
high_to_low,0,12,87,2,72,0.9832985357234207,1.0,2,72,0.9789918575215965,1.0,3,72,0.9984268167447724,1.0,0.015128281021351664,0.0,1.0,0.0
high_to_low,0,12,90,2,72,0.9856146262454826,1.0,2,72,0.9811613724067103,1.0,3,72,0.9999612290195747,1.0,0.014346602774092165,0.0,1.0,0.0
high_to_low,0,12,93,2,72,0.9865502471614157,1.0,2,72,0.9838172599114371,1.0,3,72,0.999991607120399,1.0,0.013441359958983323,0.0,1.0,0.0
high_to_low,0,12,96,2,72,0.9844786400862372,1.0,2,72,0.9844176932094427,1.0,3,72,0.9999987523564559,1.0,0.015520112270218656,0.0,1.0,0.0
high_to_low,0,12,99,2,72,0.9811190848505789,1.0,2,72,0.9854334389154608,1.0,2,72,0.9780877245439599,1.0,0.003031360306618991,1.0,1.0,1.0
high_to_low,0,12,102,2,72,0.9776578546846771,1.0,2,72,0.9844408245610372,1.0,3,72,0.9999987523564559,1.0,0.022340897671778714,0.0,1.0,0.0
high_to_low,0,12,105,2,72,0.9783894041598417,1.0,2,72,0.9837524765847044,1.0,3,72,0.9999987523564559,1.0,0.021609348196614198,0.0,1.0,0.0
high_to_low,0,12,108,2,72,0.9783475847450567,1.0,2,72,0.9842136961153454,1.0,3,72,0.9999921315411323,1.0,0.021644546796075637,0.0,1.0,0.0
high_to_low,1,1,-60,3,48,0.9999939036535136,0.0,3,48,0.9999939036535136,0.0,3,72,0.9999934547573172,0.0,4.4889619643662115e-07,1.0,0.0,0.0
high_to_low,1,1,-57,3,48,0.9999939036535136,0.0,3,48,0.9999939036535136,0.0,3,72,0.9999927318914773,0.0,1.1717620362894365e-06,1.0,0.0,0.0
high_to_low,1,1,-54,3,48,0.9999939036535136,0.0,3,48,0.9999939036535136,0.0,3,72,0.999992536583157,0.0,1.3670703565837883e-06,1.0,0.0,0.0
high_to_low,1,1,-51,3,48,0.9999939036535136,0.0,3,48,0.9999939036535136,0.0,3,72,0.9999927910008511,0.0,1.1126526624494204e-06,1.0,0.0,0.0
high_to_low,1,1,-48,3,48,0.9999939036535136,0.0,3,48,0.9999939036535136,0.0,3,72,0.999992643514379,0.0,1.2601391345956614e-06,1.0,0.0,0.0
high_to_low,1,1,-45,3,48,0.9999939036535136,0.0,3,48,0.9999939036535136,0.0,3,72,0.9999932849844512,0.0,6.186690624243596e-07,1.0,0.0,0.0
high_to_low,1,1,-42,3,48,0.9999939036535136,0.0,3,48,0.9999939036535136,0.0,3,72,0.9999934535262037,0.0,4.501273098700409e-07,1.0,0.0,0.0
high_to_low,1,1,-39,1,24,0.4236904850545714,0.0,1,24,0.4236904850545714,0.0,3,72,0.9999928947557052,0.0,0.5763024097011338,0.0,0.0,0.0
high_to_low,1,1,-36,1,48,0.2928261225683114,0.0,1,48,0.2928261225683114,0.0,3,72,0.9999899698909672,0.0,0.7071638473226558,0.0,0.0,0.0
high_to_low,1,1,-33,1,72,0.2124625830397165,0.0,1,72,0.2124625830397165,0.0,3,72,0.9999922188528356,0.0,0.7875296358131192,0.0,1.0,0.0
high_to_low,1,1,-30,1,48,0.1994637198717297,0.0,1,48,0.1994637198717297,0.0,3,72,0.9999894358707945,0.0,0.8005257159990647,0.0,0.0,0.0
high_to_low,1,1,-27,1,72,0.1557345303303601,0.0,1,72,0.1557345303303601,0.0,3,72,0.9999937893548819,0.0,0.8442592590245218,0.0,1.0,0.0
high_to_low,1,1,-24,1,72,0.03377177862460011,0.0,1,72,0.03377177862460011,0.0,3,72,0.9999916906887906,0.0,0.9662199120641904,0.0,1.0,0.0
high_to_low,1,1,-21,1,72,3.0459958161388936e-08,0.0,1,72,3.0459958161388936e-08,0.0,3,72,0.9999862927775397,0.0,0.9999862623175816,0.0,1.0,0.0
high_to_low,1,1,-18,1,48,0.049344348250607045,0.0,1,48,0.049344348250607045,0.0,3,72,0.9998991252145061,0.0,0.950554776963899,0.0,0.0,0.0
high_to_low,1,1,-15,1,48,3.045995807355589e-08,0.0,1,48,3.045995807355589e-08,0.0,3,72,0.9975450971348874,0.0,0.9975450666749293,0.0,0.0,0.0
