transition,pre_phi,post_phi,horizon,relative_origin,n_seeds,mean_order,modal_order,mean_window,modal_window,mean_smoothness,median_smoothness,mean_selected_window_post_fraction,frac_lower_boundary,frac_upper_boundary,mean_outer_block_mse,mean_benchmark_block_mse,pooled_relative_rmsfe
low_to_high,0.0,0.8,1,42,30,1.7333333333333334,2,39.2,24,0.8368649399746139,0.9254717441412424,0.8930555555555556,0.0,0.03333333333333333,0.19497787506051667,0.0933989859182775,1.4448460867974122
low_to_high,0.0,0.8,1,45,30,1.7,2,44.0,24,0.8087828046350971,0.896370383277834,0.88125,0.0,0.03333333333333333,0.15568384569730456,0.16328537756685133,0.9764457693564224
low_to_high,0.0,0.8,1,48,30,1.7333333333333334,2,46.4,24,0.8026358428555617,0.8815447312795366,0.8777777777777778,0.0,0.06666666666666667,0.09681330992113359,0.11063453540006275,0.9354534390932185
low_to_high,0.0,0.8,1,51,30,1.6666666666666667,1,42.4,24,0.7389131945482911,0.8438446534631602,0.9319444444444444,0.0,0.06666666666666667,0.08464058382448664,0.0788907656505522,1.0358007941768912
low_to_high,0.0,0.8,1,54,30,1.6666666666666667,1,40.8,24,0.6990065777454777,0.8284917701314536,0.9416666666666667,0.03333333333333333,0.06666666666666667,0.15352480965810067,0.10727996597931184,1.1962720895471524
low_to_high,0.0,0.8,1,57,30,1.6,1,40.0,24,0.6557869784384951,0.796553369693412,0.9652777777777778,0.06666666666666667,0.03333333333333333,0.22691762756479741,0.15980918254796964,1.1916075662754624
low_to_high,0.0,0.8,1,60,30,1.5333333333333334,1,40.0,24,0.6205897505577465,0.7837298688533942,0.9722222222222222,0.03333333333333333,0.03333333333333333,0.18756756994106802,0.17531846915785565,1.0343440987849073
low_to_high,0.0,0.8,1,63,30,1.5333333333333334,1,41.6,24,0.6173952367227075,0.7538364144388194,0.9791666666666666,0.06666666666666667,0.03333333333333333,0.14164599132486672,0.13521899863081427,1.0234892520905845
low_to_high,0.0,0.8,1,66,30,1.5333333333333334,1,39.2,24,0.613490488733,0.7614662754382215,0.9888888888888889,0.06666666666666667,0.03333333333333333,0.19328104810526794,0.13046984071592344,1.2171372944849197
low_to_high,0.0,0.8,1,69,30,1.4666666666666666,1,36.0,24,0.5313373821999808,0.6179545139970944,0.9972222222222222,0.06666666666666667,0.03333333333333333,0.1443202609529652,0.16219431583329377,0.9432913189621625
low_to_high,0.0,0.8,1,72,30,1.4666666666666666,1,37.6,24,0.5100511765024898,0.6715724765835405,1.0,0.16666666666666666,0.0,0.12727407363233087,0.1362143090600815,0.9666262981875666
low_to_high,0.0,0.8,1,75,30,1.4333333333333333,1,40.0,48,0.48151735469100815,0.530554727741623,1.0,0.23333333333333334,0.03333333333333333,0.11112611126791348,0.12411458590785612,0.9462298562542671
low_to_high,0.0,0.8,1,78,30,1.4,1,40.0,48,0.4614326712360325,0.4378768563882318,1.0,0.23333333333333334,0.03333333333333333,0.07171069145405196,0.08425847622840688,0.9225398916649572
low_to_high,0.0,0.8,1,81,30,1.4666666666666666,1,42.4,48,0.49268947949299075,0.5888148425042723,1.0,0.2,0.0,0.11160906820896094,0.12557226865661286,0.9427637406721818
low_to_high,0.0,0.8,1,84,30,1.4333333333333333,1,40.0,48,0.45074103581852615,0.3750912014430037,1.0,0.26666666666666666,0.0,0.19594104262958428,0.1450944319412568,1.1620834979270833
low_to_high,0.0,0.8,1,87,30,1.3,1,44.8,48,0.36770518966276633,0.329126216006013,1.0,0.23333333333333334,0.0,0.14047077561250984,0.09131756974228235,1.2402687968883352
low_to_high,0.0,0.8,1,90,30,1.3,1,43.2,48,0.29932461191177434,0.13237045571434525,1.0,0.43333333333333335,0.0,0.0822347917512142,0.11992136605080134,0.8280937655205208
low_to_high,0.0,0.8,1,93,30,1.3333333333333333,1,45.6,48,0.31603815607469127,0.1835288160741044,1.0,0.4,0.0,0.07849222193121452,0.12217235823602066,0.8015430136235545
low_to_high,0.0,0.8,1,96,30,1.3333333333333333,1,46.4,48,0.3341984735459491,0.20846386329380442,1.0,0.4,0.0,0.19639958477537764,0.20073408231505616,0.9891444628308885
low_to_high,0.0,0.8,1,99,30,1.3,1,48.0,48,0.319154406048437,0.21529797517285998,1.0,0.36666666666666664,0.0,0.14879762006405292,0.19120996373385118,0.8821505981224952
low_to_high,0.0,0.8,1,102,30,1.3,1,42.4,48,0.3354318240703668,0.20740049731702936,1.0,0.4,0.0,0.11148031324641804,0.10116806795984701,1.049729403196913
low_to_high,0.0,0.8,1,105,30,1.3333333333333333,1,42.4,48,0.3396195689372546,0.223656851806381,1.0,0.36666666666666664,0.0,0.11233149663702016,0.1068661918832002,1.0252519540389482
low_to_high,0.0,0.8,1,108,30,1.3333333333333333,1,49.6,48,0.3514045281393348,0.2687754158564141,1.0,0.4,0.0,0.17849274673618426,0.20718402030259836,0.9281798976767446
low_to_high,0.0,0.8,1,111,30,1.3,1,49.6,48,0.2991396861211612,0.09189672433114893,1.0,0.43333333333333335,0.0,0.13183003528115683,0.15607343045120162,0.9190575266638318
low_to_high,0.0,0.8,1,114,30,1.3333333333333333,1,47.2,48,0.341956122479276,0.24852935384037117,1.0,0.4,0.0,0.12482548792572662,0.17198127127547663,0.851944019735642
low_to_high,0.0,0.8,1,117,30,1.3333333333333333,1,45.6,48,0.352178463581104,0.31279727804148355,1.0,0.36666666666666664,0.0,0.10968536824261342,0.1210047346476475,0.9520793967201473
low_to_high,0.0,0.8,3,-60,30,2.1,2,53.6,72,0.9623111159094925,0.9840951264625881,0.0,0.0,0.1,0.3881245781556956,0.872000110324373,0.6671558565917685
low_to_high,0.0,0.8,3,-57,30,2.033333333333333,2,51.2,72,0.9680824447721391,0.9832626755015199,0.0,0.0,0.06666666666666667,0.25070593229857685,0.48296981331698835,0.7204806337666048
low_to_high,0.0,0.8,3,-54,30,2.0,2,47.2,24,0.9681676956943414,0.9818741947105769,0.0,0.0,0.13333333333333333,0.2851269766319623,0.39785904659907245,0.8465537458325346
low_to_high,0.0,0.8,3,-51,30,2.0,2,48.8,72,0.9682826319027348,0.9801152421062527,0.0,0.0,0.03333333333333333,0.41290473007618383,0.5252575237591681,0.8866225811651147
low_to_high,0.0,0.8,3,-48,30,2.066666666666667,2,47.2,24,0.9717514245376281,0.9855288866366138,0.0,0.0,0.13333333333333333,0.31818515826640564,0.6187316210535918,0.7171149940458109
low_to_high,0.0,0.8,3,-45,30,1.9666666666666666,2,44.0,24,0.9650806894694409,0.9804319844373095,0.0,0.0,0.1,0.29260229802383375,0.5291961908684072,0.7435848137320548
low_to_high,0.0,0.8,3,-42,30,1.9666666666666666,2,44.0,24,0.9664585834321975,0.9768635988024624,0.0,0.0,0.06666666666666667,0.2588548721587504,0.4975252707999251,0.7213077516919624
low_to_high,0.0,0.8,3,-39,30,2.033333333333333,2,49.6,48,0.967731741626183,0.9753301148533846,0.0,0.0,0.06666666666666667,0.24998254591584904,0.46155224677887324,0.735943389525118
low_to_high,0.0,0.8,3,-36,30,1.9333333333333333,2,48.8,48,0.9634902590183434,0.9750310228387404,0.0,0.0,0.06666666666666667,0.35462802627141,0.48064027442857,0.8589669380314813
low_to_high,0.0,0.8,3,-33,30,2.0,2,50.4,48,0.9671885303623149,0.9749437938733267,0.0,0.0,0.03333333333333333,0.3110526353861414,0.32855276910101067,0.9730034422411793
low_to_high,0.0,0.8,3,-30,30,2.0,2,49.6,72,0.971046799897645,0.9745426742716596,0.0,0.0,0.06666666666666667,0.3342621099413414,0.4463690023985169,0.8653594908449486
low_to_high,0.0,0.8,3,-27,30,2.0,2,45.6,24,0.9714620428677381,0.976128823640326,0.0,0.0,0.03333333333333333,0.312689174069766,0.6060564426389524,0.7182901095969602
low_to_high,0.0,0.8,3,-24,30,1.9333333333333333,2,46.4,24,0.9700698348359008,0.9752374035714569,0.0,0.0,0.03333333333333333,0.3135940447191169,0.46409156349639685,0.822019398694944
low_to_high,0.0,0.8,3,-21,30,1.9666666666666666,2,46.4,24,0.9698380643727592,0.9759490395236698,0.0,0.0,0.03333333333333333,0.27578193761274916,0.48765295133781134,0.7520166926399001
low_to_high,0.0,0.8,3,-18,30,2.0,2,48.8,48,0.9694422728185131,0.9754733020809092,0.0,0.0,0.03333333333333333,0.34986988507675304,0.685511232413622,0.7144074807676756
low_to_high,0.0,0.8,3,-15,30,2.0,2,50.4,72,0.965878523770641,0.9756122879813243,0.0,0.0,0.06666666666666667,0.2734190207934909,0.3750229721822814,0.8538575562733689
low_to_high,0.0,0.8,3,-12,30,2.066666666666667,2,53.6,72,0.9663084516251436,0.9755604127721869,0.0,0.0,0.0,0.2939080009292371,0.44243334159803654,0.8150453622052914
low_to_high,0.0,0.8,3,-9,30,2.1666666666666665,2,52.0,72,0.9694838469274284,0.9776676716549566,0.0,0.0,0.03333333333333333,0.4060064144476768,0.7362082711860649,0.7426190766120384
low_to_high,0.0,0.8,3,-6,30,2.1,2,52.8,72,0.9642887581416555,0.9770280774541832,0.0,0.0,0.1,0.28161534962257523,0.5462412356495846,0.7180189732446606
low_to_high,0.0,0.8,3,-3,30,2.066666666666667,2,54.4,72,0.9647949193893511,0.9723131455697429,0.0,0.0,0.1,0.3683102780512836,0.6377284057785424,0.7599570326248725
low_to_high,0.0,0.8,3,0,30,2.066666666666667,2,49.6,72,0.9702256477845231,0.9811455955989548,0.0,0.0,0.06666666666666667,0.2729042072083088,0.34581655179887333,0.8883461560832328
low_to_high,0.0,0.8,3,3,30,2.033333333333333,2,52.0,72,0.9708640192869245,0.9763364039972784,0.07013888888888889,0.0,0.06666666666666667,0.14794417335054527,0.20126115329102595,0.8573713248679453
low_to_high,0.0,0.8,3,6,30,2.033333333333333,2,50.4,48,0.9700720255470284,0.974457236682913,0.14305555555555557,0.0,0.1,0.22598378201331587,0.2963668146011983,0.8732203539562495
low_to_high,0.0,0.8,3,9,30,2.066666666666667,2,52.0,72,0.9725711722569377,0.9754301712446258,0.20625,0.0,0.0,0.39663789849706865,0.28880056546583677,1.1719203200106132
low_to_high,0.0,0.8,3,12,30,1.8666666666666667,2,48.0,48,0.9492564442921034,0.96910268908156,0.3,0.0,0.03333333333333333,0.3339251302907623,0.36145338977154384,0.9611660027753895
low_to_high,0.0,0.8,3,15,30,1.9,2,50.4,48,0.9508545762119582,0.9690456122103278,0.3506944444444445,0.0,0.03333333333333333,0.3482289546014187,0.3034028614435699,1.0713283642556448
low_to_high,0.0,0.8,3,18,30,2.0,2,48.8,48,0.9382914220477995,0.9705619048719357,0.44583333333333336,0.0,0.0,0.213734745888768,0.22378447451744773,0.9772880491306233
low_to_high,0.0,0.8,3,21,30,1.9666666666666666,2,47.2,48,0.9436869046436176,0.9672882628026642,0.5395833333333333,0.0,0.0,0.1824648066318116,0.18138444701645276,1.0029736719447249
low_to_high,0.0,0.8,3,24,30,1.8666666666666667,2,45.6,48,0.9354489576184062,0.9684325485154311,0.6277777777777778,0.0,0.03333333333333333,0.2405818468856757,0.2627271595955162,0.9569272940634023
low_to_high,0.0,0.8,3,27,30,1.8666666666666667,2,45.6,24,0.9352784978713129,0.9687237302837481,0.6729166666666667,0.0,0.03333333333333333,0.25957969160401334,0.26040985987298276,0.9984047628696374
low_to_high,0.0,0.8,3,30,30,1.8333333333333333,2,40.8,24,0.9366734481776289,0.9698298798548229,0.7652777777777777,0.0,0.03333333333333333,0.20464597871086465,0.22808072111505356,0.9472340887226853
low_to_high,0.0,0.8,3,33,30,1.8333333333333333,2,38.4,24,0.9258999561274658,0.9682939711745553,0.826388888888889,0.0,0.03333333333333333,0.15173991106381418,0.23727025296413182,0.7997021542930695
low_to_high,0.0,0.8,3,36,30,1.8333333333333333,2,38.4,24,0.9221172104532708,0.9646806889646207,0.85,0.0,0.03333333333333333,0.26804385929953534,0.2569332679451505,1.0213927263216986
low_to_high,0.0,0.8,3,39,30,1.8333333333333333,2,39.2,24,0.8976048115223302,0.9696130644273915,0.8645833333333334,0.0,0.03333333333333333,0.3093148800690679,0.3284078599576242,0.9704957437584756
low_to_high,0.0,0.8,3,42,30,1.7666666666666666,2,36.0,24,0.9019179935013797,0.9699363770914115,0.9152777777777777,0.0,0.0,0.26105248343534243,0.23526912681144466,1.0533712096962065
low_to_high,0.0,0.8,3,45,30,1.6666666666666667,2,35.2,24,0.8643147109265465,0.9559951938991744,0.9458333333333333,0.0,0.0,0.20762358167091272,0.26836873130840766,0.8795739991171023
low_to_high,0.0,0.8,3,48,30,1.7333333333333334,2,40.0,24,0.8664777984641291,0.9603653407866954,0.9222222222222223,0.0,0.03333333333333333,0.21046481491799895,0.3840523877050125,0.7402774428794907
low_to_high,0.0,0.8,3,51,30,1.7333333333333334,2,39.2,24,0.8640252891512695,0.9603859201728454,0.9416666666666667,0.0,0.03333333333333333,0.2678255164433633,0.21284030425740152,1.1217576500503637
low_to_high,0.0,0.8,3,54,30,1.7,2,39.2,24,0.8122871719610143,0.9456962405083624,0.95,0.0,0.03333333333333333,0.2120870495899781,0.25301715859912116,0.9155500446233983
low_to_high,0.0,0.8,3,57,30,1.6666666666666667,2,39.2,24,0.780063130284297,0.9338244537900016,0.9652777777777778,0.0,0.03333333333333333,0.36062334874720725,0.3895911858582563,0.9621047516660712
low_to_high,0.0,0.8,3,60,30,1.6333333333333333,2,40.8,24,0.7811897211887637,0.9435273680168187,0.9777777777777777,0.03333333333333333,0.0,0.3351120679376578,0.4090759764159715,0.9050926665192645
low_to_high,0.0,0.8,3,63,30,1.6,2,39.2,24,0.7613928781584232,0.9322468740208785,0.9833333333333333,0.03333333333333333,0.0,0.3134748541886222,0.3310524317127271,0.9730898965698667
low_to_high,0.0,0.8,3,66,30,1.6333333333333333,2,40.0,24,0.7809057317657023,0.9451038818646293,0.986111111111111,0.0,0.0,0.3529343555642317,0.3889771758210128,0.9525436988988676
low_to_high,0.0,0.8,3,69,30,1.6333333333333333,2,39.2,24,0.707636934882442,0.9029570432793117,0.9944444444444444,0.03333333333333333,0.03333333333333333,0.3211566153098416,0.29078072087513634,1.0509344574323118
low_to_high,0.0,0.8,3,72,30,1.5666666666666667,2,39.2,24,0.6747708195484966,0.8389390373140437,1.0,0.03333333333333333,0.0,0.24530141221932666,0.41813841294086723,0.7659316060294293
low_to_high,0.0,0.8,3,75,30,1.5666666666666667,1,40.8,24,0.6416472228421365,0.8150807275121805,1.0,0.1,0.0,0.2369439132145736,0.29681167756442683,0.8934747560231262
low_to_high,0.0,0.8,3,78,30,1.5666666666666667,2,41.6,24,0.6657960948177498,0.8326433132045838,1.0,0.13333333333333333,0.0,0.18317257411214027,0.34520302550764526,0.728438560690224
low_to_high,0.0,0.8,3,81,30,1.5333333333333334,1,40.0,24,0.6188828886561322,0.7724942028329174,1.0,0.2,0.0,0.173546445889356,0.2711482096776347,0.800026718556698
low_to_high,0.0,0.8,3,84,30,1.5,1,41.6,24,0.5567602027421461,0.6968684764368585,1.0,0.23333333333333334,0.0,0.20515866473351396,0.3774516536378531,0.7372491248862952
low_to_high,0.0,0.8,3,87,30,1.4666666666666666,1,40.8,24,0.5147388918045196,0.6670037775753926,1.0,0.3,0.0,0.23689043483566077,0.24813676991618747,0.9770756726071241
low_to_high,0.0,0.8,3,90,30,1.4333333333333333,1,48.0,48,0.508216824742566,0.5939325336678674,1.0,0.3,0.0,0.16870915389010843,0.36294472719610016,0.6817875681704226
low_to_high,0.0,0.8,3,93,30,1.4666666666666666,1,43.2,24,0.5299283123990046,0.6282387547397266,1.0,0.3,0.0,0.2232344659634616,0.3621449624987169,0.785126072419154
low_to_high,0.0,0.8,3,96,30,1.4333333333333333,1,44.8,48,0.5033058923153615,0.5827643181721998,1.0,0.3,0.0,0.3446580542774544,0.46622790644259565,0.8597953330823245
low_to_high,0.0,0.8,3,99,30,1.4,1,49.6,48,0.43919207748513234,0.36818896294944875,1.0,0.36666666666666664,0.0,0.20586967839056264,0.4067741671761504,0.7114092549180686
low_to_high,0.0,0.8,3,102,30,1.4,1,50.4,48,0.43624937652185614,0.3423458012415872,1.0,0.4,0.0,0.235430484352332,0.285646495370694,0.9078558534102787
low_to_high,0.0,0.8,3,105,30,1.4666666666666666,1,48.8,48,0.49334977388114354,0.5448424166072283,1.0,0.3,0.0,0.1827498353206706,0.304625080382272,0.7745432415202442
low_to_high,0.0,0.8,3,108,30,1.4333333333333333,1,48.8,48,0.45977368116719314,0.4793047948856733,1.0,0.36666666666666664,0.0,0.2569199026725514,0.49722599033410836,0.7188229983888073
low_to_high,0.0,0.8,3,111,30,1.4666666666666666,1,48.0,48,0.48883554183654265,0.5200230323280461,1.0,0.3333333333333333,0.0,0.23453322586204786,0.40330403111122026,0.7625808711555448
low_to_high,0.0,0.8,3,114,30,1.5,1,44.0,48,0.5196983967299188,0.587372338142913,1.0,0.26666666666666666,0.0,0.2520420693021698,0.4969988827058286,0.7121292298924046
low_to_high,0.0,0.8,3,117,30,1.4666666666666666,1,46.4,48,0.4910503437201512,0.5517405524815517,1.0,0.36666666666666664,0.0,0.3073574320057162,0.35796467308210234,0.9266202246508228
low_to_high,0.0,0.8,6,-60,30,2.066666666666667,2,52.8,72,0.9602764710055735,0.9866003645949593,0.0,0.0,0.13333333333333333,0.3476025692539201,0.9497632845742433,0.6049699465434671
low_to_high,0.0,0.8,6,-57,30,2.066666666666667,2,52.0,72,0.9609188455974718,0.9856227607011103,0.0,0.0,0.16666666666666666,0.2931851738839549,0.6011625849509946,0.6983530443368352
low_to_high,0.0,0.8,6,-54,30,2.033333333333333,2,49.6,72,0.9628675652146108,0.984381800910012,0.0,0.0,0.13333333333333333,0.41527626352519076,0.4863473558638951,0.9240495813543254
low_to_high,0.0,0.8,6,-51,30,2.0,2,51.2,72,0.9619014934526854,0.9808762269711422,0.0,0.0,0.1,0.4048265296291008,0.7605844958829974,0.7295595530697132
low_to_high,0.0,0.8,6,-48,30,2.0,2,52.8,72,0.962649107050569,0.9822805070520451,0.0,0.0,0.1,0.383611020466476,0.7637876419427531,0.7086947637995341
low_to_high,0.0,0.8,6,-45,30,2.033333333333333,2,51.2,72,0.9630737455617353,0.9782270452493684,0.0,0.0,0.1,0.32105448475410403,0.585887375786044,0.7402566206589104
low_to_high,0.0,0.8,6,-42,30,1.9666666666666666,2,48.8,72,0.9589963881971169,0.9786200673740013,0.0,0.0,0.1,0.28531338744604046,0.651617978732088,0.6617051973863267
low_to_high,0.0,0.8,6,-39,30,1.9333333333333333,2,45.6,24,0.959429380435539,0.9785627876435901,0.0,0.0,0.03333333333333333,0.3233599625126716,0.6610078272821909,0.6994228585392608
low_to_high,0.0,0.8,6,-36,30,1.9,2,44.8,24,0.9591261849386105,0.9758815969793904,0.0,0.0,0.03333333333333333,0.39400831184815727,0.659672104687366,0.7728382919580293
low_to_high,0.0,0.8,6,-33,30,1.9333333333333333,2,48.8,72,0.962805518220082,0.9770008580831947,0.0,0.0,0.03333333333333333,0.360773063339846,0.4615529854033359,0.8841099328157469
low_to_high,0.0,0.8,6,-30,30,2.0,2,49.6,72,0.9699342564318255,0.9746800191179038,0.0,0.0,0.06666666666666667,0.34275464763249014,0.5622130983068819,0.7808025022507579
low_to_high,0.0,0.8,6,-27,30,1.9666666666666666,2,47.2,24,0.9716875918878688,0.975742249683204,0.0,0.0,0.06666666666666667,0.34310060119504165,0.696533208998646,0.7018427626309527
low_to_high,0.0,0.8,6,-24,30,1.9333333333333333,2,48.0,24,0.968080862832542,0.9755151054016936,0.0,0.0,0.03333333333333333,0.3074227518939457,0.6432051586639476,0.6913424803948571
low_to_high,0.0,0.8,6,-21,30,1.9666666666666666,2,50.4,72,0.9677007265025829,0.9755558405395162,0.0,0.0,0.03333333333333333,0.3519866270911512,0.7575743386363452,0.6816327588955934
low_to_high,0.0,0.8,6,-18,30,1.9666666666666666,2,51.2,72,0.9664058200766558,0.9756748323962077,0.0,0.0,0.03333333333333333,0.34973624754283866,0.8635929024033258,0.6363789281894568
low_to_high,0.0,0.8,6,-15,30,2.0,2,52.8,72,0.9656599360716966,0.9759462908087186,0.0,0.0,0.03333333333333333,0.28487928188653316,0.562551063839731,0.7116221504857654
low_to_high,0.0,0.8,6,-12,30,2.033333333333333,2,52.0,72,0.9734042762177484,0.9767311350667306,0.0,0.0,0.03333333333333333,0.3687646469728344,0.7053608288123272,0.7230510656006982
low_to_high,0.0,0.8,6,-9,30,2.066666666666667,2,52.0,72,0.9656347044766744,0.9761863292356174,0.0,0.0,0.06666666666666667,0.3800229613609104,0.8996168182437804,0.6499442949680847
low_to_high,0.0,0.8,6,-6,30,2.1333333333333333,2,53.6,72,0.9671021177418714,0.9796460498984629,0.0,0.0,0.06666666666666667,0.3607866662999744,0.8133585939035146,0.6660153052697156
low_to_high,0.0,0.8,6,-3,30,2.033333333333333,2,52.0,72,0.957066097460424,0.9735489575443621,0.0,0.0,0.06666666666666667,0.40973010532589765,0.9005167432235681,0.6745327518905142
low_to_high,0.0,0.8,6,0,30,2.033333333333333,2,53.6,72,0.9623009252837341,0.975722692516703,0.0,0.0,0.06666666666666667,0.2971453256115694,0.6765727432414217,0.6627156134243876
low_to_high,0.0,0.8,6,3,30,2.066666666666667,2,49.6,72,0.9640078175630679,0.9805845606188799,0.075,0.0,0.1,0.26856468928209254,0.5799428840505144,0.6805058197357585
low_to_high,0.0,0.8,6,6,30,2.033333333333333,2,51.2,72,0.9653300233737692,0.9742635791532499,0.14166666666666666,0.0,0.1,0.3986414398433769,0.6503819973747105,0.7829012124995742
low_to_high,0.0,0.8,6,9,30,2.033333333333333,2,51.2,72,0.9669305493036333,0.9759842165401837,0.2125,0.0,0.06666666666666667,0.4891889928427561,0.5989540458539558,0.9037360087890889
low_to_high,0.0,0.8,6,12,30,2.0,2,51.2,72,0.9679599300343532,0.9756609316361315,0.2833333333333333,0.0,0.03333333333333333,0.5296213448902183,0.7878984535225328,0.8198749470676631
low_to_high,0.0,0.8,6,15,30,1.9666666666666666,2,49.6,48,0.961467569880777,0.9765605103536619,0.3611111111111111,0.0,0.03333333333333333,0.39726781470823286,0.6591408258060317,0.7763411111203473
low_to_high,0.0,0.8,6,18,30,2.0,2,52.0,72,0.9608492268098109,0.97721773393489,0.4125,0.0,0.03333333333333333,0.2670154409360401,0.472545947832416,0.7517027975510843
low_to_high,0.0,0.8,6,21,30,2.033333333333333,2,50.4,48,0.9511848221666088,0.975665428027406,0.49097222222222225,0.0,0.03333333333333333,0.30509159100293576,0.4501208584346871,0.8232856575179767
low_to_high,0.0,0.8,6,24,30,2.033333333333333,2,50.4,48,0.9582956497352797,0.9779521728210536,0.5611111111111111,0.0,0.06666666666666667,0.3790463833752111,0.5203938445827625,0.8534539704239106
low_to_high,0.0,0.8,6,27,30,1.9666666666666666,2,49.6,48,0.9543328044112815,0.977032265268984,0.6166666666666667,0.0,0.03333333333333333,0.37409466228068666,0.5495496969625406,0.8250632998516508
low_to_high,0.0,0.8,6,30,30,1.9,2,48.8,48,0.9495888079306878,0.9783801640368153,0.6625,0.0,0.03333333333333333,0.3306604575566693,0.5373156584655583,0.7844700775147397
low_to_high,0.0,0.8,6,33,30,1.8333333333333333,2,43.2,24,0.951636616695422,0.9745240660817297,0.7666666666666667,0.0,0.03333333333333333,0.26089332133721826,0.512333014550254,0.7136007692759729
low_to_high,0.0,0.8,6,36,30,1.8666666666666667,2,44.0,24,0.9478314783422398,0.9738714645873542,0.7916666666666666,0.0,0.03333333333333333,0.34628298896644366,0.6173770559002257,0.7489284626679885
low_to_high,0.0,0.8,6,39,30,1.9,2,44.0,24,0.9466375163953467,0.9746305258535793,0.8243055555555556,0.0,0.0,0.3713878285856664,0.6742206736736994,0.7421860731345176
low_to_high,0.0,0.8,6,42,30,1.9333333333333333,2,43.2,24,0.953269808609923,0.9765502099764034,0.861111111111111,0.0,0.0,0.38043971654728287,0.460303766088603,0.9091188456811334
low_to_high,0.0,0.8,6,45,30,1.8333333333333333,2,41.6,24,0.9455041867052462,0.9789995025047582,0.9125,0.0,0.0,0.26715419552927105,0.6385964383185634,0.6467966375126141
low_to_high,0.0,0.8,6,48,30,1.8,2,41.6,24,0.9452378730043772,0.9756655781268624,0.9222222222222223,0.0,0.0,0.3903034115839594,0.8106345213638085,0.6938868009402206
low_to_high,0.0,0.8,6,51,30,1.8333333333333333,2,45.6,24,0.9390344345872534,0.9711507947814634,0.9027777777777779,0.0,0.03333333333333333,0.4630921287506952,0.5121823729991195,0.9508705256320567
low_to_high,0.0,0.8,6,54,30,1.8333333333333333,2,45.6,24,0.9380324330715871,0.9747697161889426,0.9166666666666666,0.0,0.03333333333333333,0.3524399849572991,0.6743790495744857,0.7229205195708277
low_to_high,0.0,0.8,6,57,30,1.8666666666666667,2,43.2,24,0.9356169996009523,0.9747616810693915,0.9444444444444444,0.0,0.03333333333333333,0.3893067751563247,0.9302105507376323,0.6469271091054059
low_to_high,0.0,0.8,6,60,30,1.8,2,43.2,24,0.9234747883169798,0.9733363779922788,0.9555555555555556,0.0,0.0,0.4077891195819887,0.8654770327272377,0.6864201807272562
low_to_high,0.0,0.8,6,63,30,1.8333333333333333,2,43.2,24,0.9233912123275542,0.9718045546690861,0.9708333333333333,0.0,0.0,0.5625215730742575,0.8921694853052963,0.7940464505438154
low_to_high,0.0,0.8,6,66,30,1.8,2,42.4,24,0.9209426546419526,0.9702001309781542,0.9833333333333333,0.0,0.0,0.4721784303964112,0.7998300905966748,0.7683413435318299
low_to_high,0.0,0.8,6,69,30,1.8,2,42.4,24,0.92545541973712,0.9714104775787171,0.9902777777777777,0.0,0.0,0.37251538824659697,0.7087323021189021,0.7249882956131127
low_to_high,0.0,0.8,6,72,30,1.8666666666666667,2,44.8,24,0.9256535372914779,0.9688526705633074,1.0,0.0,0.03333333333333333,0.3748878464355359,0.8560591183375947,0.6617573929735583
low_to_high,0.0,0.8,6,75,30,1.9,2,42.4,24,0.9335675779383651,0.9744770350514758,1.0,0.0,0.03333333333333333,0.4131570900797943,0.6538990160923058,0.7948812687784548
low_to_high,0.0,0.8,6,78,30,1.8666666666666667,2,43.2,24,0.9287304709888251,0.9755276330263001,1.0,0.0,0.06666666666666667,0.3146620112004872,0.7891518242647074,0.6314542268485126
low_to_high,0.0,0.8,6,81,30,1.8666666666666667,2,44.0,48,0.9085528238515889,0.9766216826766099,1.0,0.0,0.1,0.29827693428659185,0.7054969442384444,0.6502229092037938
low_to_high,0.0,0.8,6,84,30,1.8666666666666667,2,47.2,24,0.9043741160113791,0.9718783248255359,1.0,0.0,0.1,0.39701747194639564,0.8206344762384546,0.6955525234722216
low_to_high,0.0,0.8,6,87,30,1.8666666666666667,2,47.2,48,0.8908191203944821,0.9760143037300285,1.0,0.03333333333333333,0.06666666666666667,0.31966095280189605,0.7123583510681998,0.6698777220704425
low_to_high,0.0,0.8,6,90,30,1.8666666666666667,2,45.6,24,0.8708806296951701,0.9732737598715204,1.0,0.03333333333333333,0.06666666666666667,0.30853527391076174,0.9397897432473339,0.5729768308017723
low_to_high,0.0,0.8,6,93,30,1.8333333333333333,2,48.8,72,0.8604346267617919,0.9729626357016412,1.0,0.06666666666666667,0.1,0.37237271304881203,0.9618673535627816,0.6222018987941029
low_to_high,0.0,0.8,6,96,30,1.7,2,51.2,72,0.7681744575908159,0.9686224862461545,1.0,0.16666666666666666,0.06666666666666667,0.42097938583885963,0.9989274315806714,0.649177479468636
low_to_high,0.0,0.8,6,99,30,1.7,2,52.0,72,0.7472067705636171,0.9640135582159585,1.0,0.13333333333333333,0.03333333333333333,0.3507074351960561,0.86917533207186,0.6352121413582166
low_to_high,0.0,0.8,6,102,30,1.7,2,48.8,72,0.7501948655394328,0.962613406276002,1.0,0.16666666666666666,0.06666666666666667,0.357772136820812,0.7142629683120411,0.707740730983645
