seed,ar1_phi,horizon,outer_origin,selected_order,selected_window,lambda_observed_forecast,lambda_latent_forecast_oracle,lambda_ar_residual_oracle,lambda_recovery_oracle,smoothness_observed_forecast,smoothness_latent_forecast_oracle,smoothness_ar_residual_oracle,smoothness_recovery_oracle,gap_observed_minus_latent,gap_observed_minus_ar,gap_observed_minus_recovery,observed_mse_observed_lambda,observed_mse_latent_lambda,observed_mse_recovery_lambda,observed_mse_ar_oracle,latent_mse_observed_lambda,latent_mse_latent_lambda,latent_mse_recovery_lambda,search_source_observed,search_source_latent,search_source_ar,search_source_recovery,n_stationary_observed,n_stationary_latent,n_stationary_ar,n_stationary_recovery
9,0.4,3,222,2,48,13105.442147072074,63322.06004724744,31946.172765301177,7207.3618285692955,0.9871304385600853,0.9961920295045499,0.9932357555872665,0.9816397223313522,-0.00906159094446457,-0.006105317027181201,0.005490716228733095,0.10085211143381796,0.21872521311863477,0.06576096624776999,0.2013312584035046,0.0011443624564270675,0.023604017076529354,0.017412780576327735,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,2,2,2,1
9,0.4,3,228,2,48,16423.6422737257,89063.232972731,43510.42230883026,10826.700051670965,0.9889239914897465,0.9971945217051408,0.9947433998466509,0.9854890425239816,-0.008270530215394256,-0.005819408356904421,0.0034349489657649057,0.016351787901029088,0.011187338726212933,0.021632377799878647,0.015492872066917235,0.013323657236989256,0.04410630105505956,0.007436360229108816,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,2,2,2,2
9,0.4,3,234,2,72,17459.58366983568,39734.30776319562,25635.55888461646,6816.177788096425,0.9826126696182151,0.9884985936380518,0.9855127617743557,0.9742214349327732,-0.005885924019836675,-0.00290009215614051,0.008391234685441895,0.1764981547651926,0.16688152025542732,0.1880412486642533,0.17058929018741684,0.00024463049474083664,0.004801581202715921,0.002046672858229475,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
9,0.4,6,120,1,72,0.5071093383567038,18.533590402889082,36.500903055421944,59.08186949840951,0.42664101864919185,0.8901443373767886,0.923450906001571,0.9412455209714768,-0.4635033187275967,-0.49680988735237913,-0.5146045023222849,0.755629504327187,0.7039877831092843,0.7686800834629537,0.7446276836568906,0.581464703818306,0.5321714755932335,0.5939372093851051,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,3,1,1
9,0.4,6,126,1,24,6.677812966545001,15.23661421716942,21.207598172070444,66.37490538313502,0.8243000261461744,0.8895096812896891,0.9093532985121734,0.9575455211680881,-0.06520965514351473,-0.08505327236599902,-0.13324549502191374,0.17061756421140148,0.2214910545717098,0.40944876816388964,0.2349764466230343,0.10031636274367169,0.1528035813375362,0.34499560140382407,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
9,0.4,6,132,1,72,1.4354035663626539,9.333737393447349,6.911441090813579,51.7848327556147,0.6175228590434707,0.8434399858130914,0.8178165723621008,0.9367855166766839,-0.22591712676962072,-0.2002937133186301,-0.31926265763321315,0.11191067492822444,0.10910442214888516,0.21049711137808258,0.10975832805471664,0.1651180081280745,0.15957955734690082,0.3294392140138453,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
9,0.4,6,138,1,24,1.954690455910483,7.643920246673379,6.250329566738702,46.119698183936926,0.6728221588427864,0.8367296741383309,0.8179374704566474,0.9451058792480076,-0.16390751529554448,-0.14511531161386104,-0.2722837204052212,0.7355181544341957,0.8254036136196085,1.0581846892887354,0.8013591243103889,0.34144224242784244,0.40619425822392347,0.5802694974725227,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,2
9,0.4,6,144,1,48,1.1274421482494783,6.171679839749339,3.1903252000919107,42.16380385617663,0.5774815107352497,0.8095459537818345,0.7361066507321408,0.9322930519687923,-0.2320644430465848,-0.1586251399968911,-0.35481154123354264,0.5974680137613623,0.8476541095052997,1.6545692102407397,0.7069885516060399,0.019522137309293846,0.026531558232932573,0.3023550293146841,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,2
9,0.4,6,150,1,48,0.6323831529462556,4.1294769084618,0.8707509503634362,40.41517501236563,0.4700457051892474,0.7672385915688447,0.5306651663324637,0.9306277118117485,-0.2971928863795973,-0.06061946114321637,-0.46058200662250115,0.5093635676365416,0.22621075998270243,0.35873906195393657,0.4963211358292973,0.7428808224300649,0.28710738583941015,0.052029519222980915,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,3
9,0.4,6,156,1,24,0.9605190202591756,6.621580590236493,1.3572092572839467,36.52928084642971,0.5520221528694383,0.8234970346680792,0.6135757585550914,0.9357947732577457,-0.2714748817986409,-0.061553605685653046,-0.3837726203883074,0.29021694863123854,0.2918715835501425,0.2956155203532544,0.28137100895197015,0.18491102557513028,0.10197221522402748,0.2143766012017142,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,2,2,2,1
9,0.4,6,162,1,24,1.0132467421299727,6.5549395861392314,1.4283526526620516,35.741051498728574,0.5618368957000195,0.8225325862747112,0.6222493184653725,0.9348655679771292,-0.26069569057469166,-0.06041242276535297,-0.3730286722771097,0.34975398914254424,0.7546194591959074,1.0811961851025904,0.4036067998245609,0.14988984800282268,0.5476563434759659,0.8705145583669127,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,2,2,2,1
9,0.4,6,168,1,48,0.6998092984487528,5.5926771251383345,1.0033044808025402,40.54645733375749,0.48948198092512174,0.7998382800567406,0.556634075518352,0.9307564456592816,-0.3103562991316189,-0.06715209459323024,-0.4412744647341599,0.9503483324370978,1.3988230037108498,2.4037576588157012,1.02012941574621,0.09060352307678236,0.3497968291477392,1.0871241940695013,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,2,2,2,1
9,0.4,6,174,1,48,0.5641017943813382,1.7739974908944547,0.6929961002767384,37.43367133958919,0.4479604399315736,0.6530234425513294,0.487612811642708,0.9275254266710473,-0.2050630026197558,-0.03965237171113439,-0.47956498673947373,0.39353632624812973,0.23998722513988802,0.7059922827777992,0.38110231319497617,0.3191817863823066,0.15724248021768308,0.5741595360135042,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,2,2,2,1
9,0.4,6,180,2,72,3733.027475415171,4444.682265059901,4357.133593663721,4868.749843459299,0.9676963455693887,0.9696910983839547,0.9694681006769038,0.9706983265466901,-0.00199475281456607,-0.0017717551075151494,-0.0030019809773014217,0.7561669776391824,0.7271211206949042,0.7119242102874225,0.7298483678295279,0.07477957628626579,0.06458449822811817,0.05946092696856178,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,2
9,0.4,6,186,2,72,3452.7516004675845,3739.387718683803,4159.141357063033,4687.350583508969,0.9667751655879427,0.9677162355137496,0.9689423945539133,0.9702814841830446,-0.0009410699258068922,-0.002167228965970547,-0.003506318595101865,0.4638487663951521,0.45215759989345466,0.4238375773860721,0.4764006236096776,0.03221689352559703,0.028538489465484557,0.020383627655160937,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,2
9,0.4,6,192,2,48,5593.8453280830645,4781.847714485689,6717.749419696405,4884.066470772365,0.9790124763767633,0.9772996495612333,0.980927806333457,0.9775345536707679,0.0017128268155299775,-0.0019153299566937454,0.0014779227059953381,0.809869188073446,0.8217537118330287,0.8201845501869213,0.9359674096364925,0.17313492260936536,0.17873710658108669,0.1779941341025144,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,2,1,2,1
9,0.4,6,198,2,72,4436.286455606652,3311.656326849248,5125.250187334436,3842.2536732824483,0.9696699528164296,0.9662752041117055,0.9712556221147637,0.9680321509445227,0.0033947487047241154,-0.001585669298334036,0.0016378018719069853,0.1929123914564486,0.1706160630833742,0.18153889434556558,0.21435713488938024,0.07680789427858596,0.10261104682465427,0.08897351241935929,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,2
9,0.4,6,204,2,72,4092.5302073512453,3970.410627588458,4567.455078896023,3545.6803190754777,0.9687584332160095,0.9684112226002793,0.9699947071418514,0.967090674237537,0.00034721061573017575,-0.001236273925841913,0.0016677589784724889,0.410672816310387,0.4164940844177482,0.4383175263893759,0.43595055889986867,0.49700595339369674,0.5036630771392033,0.5285616387509581,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,2
9,0.4,6,210,2,72,5814.122084463411,7710.439477460046,6469.805151948996,3840.1007281387638,0.9725940129899721,0.9754384972275281,0.9736949141598628,0.9680256479696775,-0.002844484237556011,-0.0011009011698907,0.0045683650202945625,0.4564021577827953,0.45763285732144676,0.45029170761310255,0.4871028013987823,0.15298988329637467,0.1541344179828968,0.14144454832216227,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,2
9,0.4,6,216,2,48,11251.84808995571,15370.38857856524,13559.07425762112,5680.924449932689,0.9858288529696945,0.9884141222991236,0.9874111555366467,0.9791775614664555,-0.0025852693294291518,-0.0015823025669522428,0.006651291503238954,0.9810735086195231,1.0168610216415204,0.8903988534494355,0.9553524408317212,0.17081405364921018,0.18980043420213813,0.12501540016981266,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,2,2,2,1
9,0.4,6,222,2,48,19173.345888254367,35423.97882617351,24961.004528478505,6314.569934957986,0.9900589568277542,0.9937736964243618,0.991809294551694,0.9802904161625644,-0.003714739596607508,-0.0017503377239397322,0.00976854066518984,0.17383998749612964,0.1698692741954119,0.24396106766972284,0.185588813340732,0.003969093785264422,0.021665914643687976,0.022407432400926016,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,2,2,2,1
9,0.4,6,228,2,48,17797.79007076407,71714.8340677245,24612.83190284717,8865.899401834838,0.9895229654459593,0.9965895605295156,0.9917219747705663,0.9836570982732146,-0.007066595083556337,-0.0021990093246070375,0.005865867172744732,0.09933886540217877,0.11487217545524708,0.09808171962785674,0.10157576270175249,0.011594697794302595,0.03822234580555846,0.0035521962418906448,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,2,2,2,1
9,0.4,6,234,2,48,26612.110066229237,73549.5820933189,39652.40391648221,11209.817610851924,0.992199074876466,0.9966656305355507,0.9943217827961001,0.9857960290262245,-0.004466555659084714,-0.0021227079196340926,0.006403045850241429,0.22395325610317418,0.24364893112744127,0.2085941198784339,0.23133556210209028,0.002653642093610824,0.0022920128642698267,0.0075745733973740445,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,2,2,2,2
9,0.4,12,120,1,72,1.522997974471263e-08,29.90365726612919,58.99369347334548,61.924774794561166,3.0459958161388936e-08,0.9147639812501643,0.9411965966234774,0.9427667086647318,-0.9147639507902062,-0.9411965661635193,-0.9427666782047737,0.9994530672839267,0.8780069704243235,0.9317607307711843,0.9310448918228955,0.8834934166025605,0.7636971537882046,0.8167056059636838,lower_boundary,stationary_minimum,stationary_minimum,stationary_minimum,2,2,2,1
9,0.4,12,126,1,72,1.522997974471263e-08,0.03524725851401847,1.522997974471263e-08,59.08186949840951,3.0459958161388936e-08,0.06384888610382007,3.0459958161388936e-08,0.9412455209714768,-0.0638488556438619,0.0,-0.9412454905115187,0.13901363094525424,0.14683671183041477,0.48588338786467095,0.1390136308247006,0.14939839338577685,0.16038698769367984,0.5757886047808088,lower_boundary,stationary_minimum,lower_boundary,stationary_minimum,2,3,2,1
9,0.4,12,132,1,24,18.70320465555291,11.639295731457638,24.700193959322995,66.37490538313502,0.9021793239748344,0.8708833117013067,0.9174914614705685,0.9575455211680881,0.03129601227352763,-0.015312137495734124,-0.05536619719325375,0.7053754387693799,0.6618975533962786,0.9192145010177541,0.7401549277447939,0.47489719941302333,0.43282548458751835,0.6826595634392124,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,3,1,3,1
9,0.4,12,138,1,72,0.04693365535227819,5.575056952102311,0.03433479586558415,51.7848327556147,0.08247555250786524,0.7972599677093206,0.06234660237621031,0.9367855166766839,-0.7147844152014554,0.020128950131654937,-0.8543099641688187,1.7229320481255315,1.9262348381020875,2.384328615734727,1.7248180504893957,0.6024008329526155,0.7334129145764138,1.0441634448958208,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,3,1,3,1
9,0.4,12,144,1,72,0.1114852493115719,3.9003772122345444,5.933059843091862,48.429586930554265,0.1685800659692381,0.7585805049001011,0.8034151610477986,0.9344058177723581,-0.590000438930863,-0.6348350950785605,-0.76582575180312,0.5170758411887594,0.7384203932661731,1.7780951248666543,0.8290861708761792,0.07493707288530876,0.13913626619829153,0.7074357982777083,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,3,1,3,1
9,0.4,12,150,1,72,0.0334937747505907,0.2601393765609323,0.015856215797524643,45.9865426219589,0.06095555020639904,0.30058922335771826,0.0302859159249704,0.9325125056811415,-0.23963367315131923,0.030669634281428642,-0.8715569554747424,0.7478657896619852,0.6798496741494703,0.45710076027761115,0.7537808026084091,0.5774832009615765,0.5130583678274291,0.3760693178992686,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,4,1
9,0.4,12,156,1,24,0.04255616154237194,0.21878921325350945,0.02915998528299466,38.01727147813746,0.07571262352676451,0.27131546041565074,0.05373084344533652,0.9374691757032525,-0.19560283688888624,0.021981780081427996,-0.8617565521764879,1.2006699293409944,1.0224054037029193,0.8423357423511675,1.2213895263288836,1.1372767394963312,0.9220476887308092,0.6975008679232202,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,2,2,2,2
9,0.4,12,162,2,48,7208.620951465422,5419.549737735585,7517.446714571354,4712.238085985903,0.9816414733939292,0.9786721683435818,0.9820595734674535,0.9771360684687799,0.002969305050347315,-0.0004181000735243856,0.004505404925149281,0.845352287293565,0.8966005198112598,0.925767252987229,0.8359927711487823,0.26452745606426403,0.30078784775718237,0.3217165475445748,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,2
9,0.4,12,168,2,48,8161.143034962655,5939.643950418232,8500.997347903643,5091.300790356635,0.9828644941644057,0.9796499152263887,0.9832573001900345,0.9779924947944395,0.003214578938017021,-0.0003928060256288557,0.0048719993699661845,0.6684213620010859,0.6563307292369015,0.649554296647236,0.670360038752229,0.2235399497427216,0.21453703940179078,0.20951249360955249,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
9,0.4,12,174,2,48,8852.423091182256,6701.042770415424,9207.972993342455,5053.272557334422,0.9836427144398646,0.9809023628605801,0.9840129694189714,0.977910222966845,0.002740351579284539,-0.00037025497910680993,0.005732491473019574,0.3414921098672828,0.39401467202354445,0.4644143322350989,0.3513774516476425,0.016240897368971868,0.0347879818928909,0.06604438315564647,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,2,1,2,1
9,0.4,12,180,2,72,6699.880454588503,6699.410404865142,6952.951782084615,5964.408534773425,0.9740484693978849,0.9740477626771411,0.9744201756363747,0.9728596678170935,7.067207438149481e-07,-0.00037170623848981066,0.0011888015807913765,0.45552738808609794,0.45553550944713367,0.46921348145690794,0.45130018752724116,0.14927306578719043,0.1492809700873123,0.16261115090405584,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,2
9,0.4,12,186,2,48,6810.4443608064,5609.315249337257,7149.391335466411,5112.33131810012,0.9810675375158717,0.9790420385187477,0.9815586793048795,0.9780376643020099,0.002025498997124009,-0.0004911417890077763,0.0030298732138618334,0.31999166786209887,0.3146836062251596,0.31209453393477565,0.3382927038710141,0.00715501626900858,0.008869992968330484,0.010234195857130202,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,2,2,2,1
9,0.4,12,192,2,48,7048.649206059361,5380.896987730435,7424.009957932416,4994.782422492888,0.9814158369230159,0.9785948420769846,0.9819354165699566,0.9777821625774777,0.002820994846031377,-0.0005195796469407155,0.003633674345538185,1.0556608505752847,1.087956661709045,1.0965794184589561,1.1199202977337592,0.23494457257065052,0.2508921843112289,0.2551957659532797,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,2,1,2,1
9,0.4,12,198,2,48,7525.310870087547,5507.731824019723,7906.59694673822,4884.066470772365,0.9820699333759334,0.9788460264036223,0.9825562460918962,0.9775345536707679,0.003223906972311119,-0.0004863127159627778,0.004535379705165488,0.16074696547678782,0.1625496063266543,0.1654069936459686,0.16465717965720306,0.06469663079039564,0.10069757142239637,0.11673508677351925,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,2,1,2,1
9,0.4,12,204,2,72,4904.676894729069,3544.409267207541,5087.245163029379,3842.2536732824483,0.9707785758744433,0.9670864289502874,0.9711752827937165,0.9680321509445227,0.00369214692415587,-0.000396706919273182,0.00274642492992061,0.6565105176042811,0.7446467592085879,0.7224176408695584,0.6702221451945837,0.6743392737556212,0.7847078079936075,0.7570687116625526,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,2
9,0.4,12,210,2,72,4931.230478760274,4356.469116054705,5088.390694321961,3545.6803190754777,0.9708374156958819,0.9694663867404407,0.9711777153370161,0.967090674237537,0.001371028955441167,-0.00034029964113424516,0.00374674145834486,0.8008509855745128,0.7908978812491455,0.7694446319514437,0.8179958997448004,0.2060129785457867,0.19903461173513912,0.1838603238185109,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,2
9,0.4,12,216,2,48,9294.927747560037,9367.36815291857,9739.32512578957,4812.358620475408,0.9841006965219643,0.9841729669594173,0.9845328730395823,0.9773704161524079,-7.227043745294814e-05,-0.00043217651761795484,0.006730280369556363,0.667831671329764,0.668773337423182,0.5843995153682153,0.6514112409322442,0.23505464500269538,0.2358692229985123,0.16356353074352661,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,2,2,2,1
9,0.4,12,222,2,48,15508.610855023402,15606.909088417679,16549.975217052775,5680.924449932689,0.9884838198701489,0.9885328540319293,0.9889820214979174,0.9791775614664555,-4.9034161780370233e-05,-0.0004982016277684798,0.009306258403693368,0.13927094265476153,0.13909983591414446,0.22769830209133882,0.14557192393748453,0.001412315218399243,0.001482127070917487,0.04774662449826771,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,2,2,2,1
9,0.4,12,228,2,48,26523.141100769575,31406.03128241939,29042.266082171212,6314.569934957986,0.9921790364817571,0.993143650014081,0.9927087516808077,0.9802904161625644,-0.0009646135323239102,-0.000529715199050651,0.011888620319192689,0.17254008938615864,0.17739521187305599,0.15029277194008425,0.17540850677644457,0.010622138590567676,0.012778619216110872,0.0077715549793347565,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,2,2,2,1
9,0.6,1,120,1,72,1.522997974471263e-08,38.04517071217491,1.522997974471263e-08,78.32322351099002,3.0459958161388936e-08,0.9251527196902403,3.0459958161388936e-08,0.9498632228212109,-0.9251526892302822,0.0,-0.9498631923612528,0.11069168602946496,0.04742454942649327,0.05811513589321738,0.11069168739267564,0.5629249986625592,0.4036714789632627,0.4338204666990307,lower_boundary,stationary_minimum,lower_boundary,stationary_minimum,0,2,0,1
9,0.6,1,126,1,72,1.522997974471263e-08,27.808256662057623,1.522997974471263e-08,73.11315051171458,3.0459958161388936e-08,0.9113825492486264,3.0459958161388936e-08,0.9478685004080861,-0.9113825187886683,0.0,-0.947868469948128,0.03708886096320584,0.21484162436151008,0.3756663958047271,0.03708885982913862,0.0161131182207223,0.15829487542503012,0.29950344243825955,lower_boundary,stationary_minimum,lower_boundary,stationary_minimum,0,2,0,1
9,0.6,1,132,1,72,1.522997974471263e-08,20.20452389887051,1.522997974471263e-08,67.14577470650559,3.0459958161388936e-08,0.8950170060069338,3.0459958161388936e-08,0.9453054537993716,-0.8950169755469757,0.0,-0.9453054233394135,0.2612220705177275,0.2859176145716628,0.5147806777261658,0.2612220706267465,0.0649394970050768,0.077532204645612,0.21271981680154858,lower_boundary,stationary_minimum,lower_boundary,stationary_minimum,0,2,0,1
9,0.6,1,138,1,72,1.522997974471263e-08,17.086930259615364,1.522997974471263e-08,62.39673664912825,3.0459958161388936e-08,0.8853688278862348,3.0459958161388936e-08,0.94300917623722,-0.8853687974262767,0.0,-0.9430091457772619,0.03299044379803001,0.0882498866039392,0.18645165586311188,0.032990443954120915,0.16957765838715225,0.2779758885333129,0.438198779171827,lower_boundary,stationary_minimum,lower_boundary,stationary_minimum,0,2,0,1
9,0.6,1,144,1,72,1.522997974471263e-08,13.473970960838578,1.522997974471263e-08,59.24087499041861,3.0459958161388936e-08,0.8703018012382872,3.0459958161388936e-08,0.9413334699541568,-0.870301770778329,0.0,-0.9413334394941987,0.00034540395113430824,0.21288492556837957,0.7022652791029002,0.0003454039735624124,0.13690165621135245,0.012095018103743508,0.23677518508535378,lower_boundary,stationary_minimum,lower_boundary,stationary_minimum,0,2,0,1
9,0.6,1,150,1,48,1.522997974471263e-08,12.614924225611134,1.522997974471263e-08,51.69902591090001,3.045995807355589e-08,0.8684778862941934,3.045995807355589e-08,0.9398417415239568,-0.8684778558342353,0.0,-0.9398417110639987,0.7590265137960274,0.0006827365377869317,0.25125217653789517,0.7590265188239899,1.7331343494663172,0.2222118846138425,0.003134464016964149,lower_boundary,stationary_minimum,lower_boundary,stationary_minimum,0,2,0,2
9,0.6,1,156,1,72,1.522997974471263e-08,17.807773617064612,1.522997974471263e-08,58.56564141267219,3.0459958161388936e-08,0.8878200779109385,3.0459958161388936e-08,0.9409575316332517,-0.8878200474509804,0.0,-0.9409575011732936,0.0550531111535528,0.0012495982796305034,0.06284302920892977,0.05505311473450262,0.02389110696655108,0.013320891815312519,0.029110709787477432,lower_boundary,stationary_minimum,lower_boundary,stationary_minimum,2,1,10,1
9,0.6,1,162,1,24,0.027525570326553287,18.75959481943266,1.9036555810816416,45.12028157784591,0.05094202184368594,0.902356300065536,0.6687416245522869,0.9442776741280312,-0.8514142782218501,-0.617799602708601,-0.8933356522843453,0.0342409617201901,0.27331342541218595,0.3298742618203365,2.988897821485279e-05,0.011023724321784435,0.3634197727310951,0.4282341546283321,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,2,2,8,1
9,0.6,1,168,1,24,0.056963365076001415,12.70422811671499,1.2400508093406681,40.59380917162186,0.09774939581820116,0.8771984189731664,0.5979684487934513,0.9401465501905198,-0.7794490231549652,-0.5002190529752502,-0.8423971543723187,0.07729324376617681,0.16391390162334005,0.42035394123113845,0.03774953648909321,0.038537747132250444,0.23674949834005854,0.5329779305921072,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,2,2,3,1
9,0.6,1,174,1,24,0.0997798846239922,7.256027736100671,2.139998733918297,34.50237788205626,0.15509931571628935,0.8320274956257115,0.686528021683936,0.9333413576122244,-0.6769281799094222,-0.5314287059676467,-0.778242041895935,0.30631360912708205,0.0455985698813659,0.6799603854954186,0.16818057209923082,0.9004932978058002,0.03310543054774168,0.18413531540976247,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,2,2,2,1
9,0.6,1,180,2,24,84.06323716006189,685.8104571313904,371.7645668555446,8223.877729999562,0.9170036907906687,0.9698047927293503,0.9572855473026209,0.9959043755450592,-0.052801101938681594,-0.04028185651195226,-0.0789006847543905,0.1230110500117399,0.03123238357450052,0.007602397674298356,0.10923085087399928,0.023942808420017798,0.1080680735649724,0.17495165079656244,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,2,2,2,2
9,0.6,1,186,1,24,0.6859267432914866,6.438200017562923,2.961975591539595,24.077997209307306,0.4882434169890523,0.820808576826468,0.732314352285767,0.916171191001414,-0.3325651598374157,-0.2440709352967147,-0.42792777401236165,0.544852577866821,0.30442927052164204,0.25916984588362807,0.5766730515784873,0.9542777735969923,0.6248605537126726,0.5592308477140951,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,2,2,2,1
9,0.6,1,192,1,48,0.3504003037311834,6.809916981208815,2.866897695900445,32.89190045456462,0.35605655938170866,0.818832624029186,0.7222557318594522,0.9220183198022257,-0.46277606464747734,-0.3661991724777436,-0.565961760420517,1.305770231003281,0.2644556069002231,0.0002292588834796076,1.0860085660161756,0.6528192375365031,0.032228053971744254,0.10213741005489729,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,2,2,2,1
9,0.6,1,198,1,24,1.443145613090062,6.756888253526247,7.124434571321995,16.4063065698561,0.6239841972483562,0.8254128588594766,0.8303488145784368,0.8942243367283731,-0.20142866161112039,-0.2063646173300806,-0.2702401394800169,0.32995771731896417,0.2882122355262029,0.291104683425003,0.29911498975022527,0.49009843610701675,0.4389126945711155,0.442480430745903,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,2,2,2,1
9,0.6,1,204,2,48,834.6487927808008,6650.09527382241,3530.3132726352283,6158.849099297681,0.9529008815501844,0.9808242744011828,0.9737913706953311,0.9800303530319704,-0.02792339285099843,-0.020890489145146685,-0.027129471481786016,0.27462557294804174,0.08531108317992427,0.09310129646474488,0.3657137115919137,0.766140014772348,0.41387034320427124,0.43082419571674563,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,2,2,2,1
9,0.6,1,210,2,72,1351.5997177919353,13183.466181558902,6151.585227394964,6936.80611230106,0.9541557275306669,0.9803111703330134,0.9731790220505973,0.9743969715325466,-0.026155442802346496,-0.019023294519930345,-0.020241244001879655,0.0007904152333330694,0.00045748694149889735,0.001769297857486401,0.09714950137488873,0.17263995534648002,0.21622771016107634,0.23588214076734967,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,2
9,0.6,1,216,2,72,1243.5727596362888,21822.600828051625,11437.117137529849,8153.018566567123,0.9528826954510825,0.9843299893184889,0.9790840829714759,0.9759770525823759,-0.03144729386740641,-0.02620138752039336,-0.023094357131293375,0.041132625383783976,0.0005914014504048425,0.0016577628052898232,0.13852657244077607,0.08656907907074539,0.2234635261467989,0.20823013494810505,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,1,1,1
9,0.6,1,222,2,48,555.0807312478624,199260.95202166482,28272.54590326457,11376.554581404207,0.9454492988367811,0.9986800567477806,0.9925547909440929,0.9859252841429249,-0.053230757910999515,-0.04710549210731185,-0.040475985306143825,0.03831328453288815,0.3947067961233287,0.1011654495662131,0.17661478038058512,0.33614047510131695,0.05964268434141135,0.004352472026457388,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,2,2,2,1
9,0.6,1,228,2,48,718.7375262114214,1069878.0914707633,29270.47094990317,17134.340589737458,0.9502595785231842,0.9997452256376101,0.9927531636832401,0.9892424110581857,-0.049485647114425935,-0.04249358516005586,-0.038982832535001455,0.09651928348504403,0.012859605587299112,0.07718791969111316,0.0054816538325385125,0.0005163706725140767,0.04839961172161552,0.003088267034618049,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,2,2,2,2
9,0.6,1,234,2,24,410.87101190941775,6092.988723285516,26489122129.84347,11939.485343157243,0.9594812125232886,0.9945905373152198,1.0000041241331297,0.9971224680496924,-0.035109324791931296,-0.04052291160984112,-0.03764125552640385,0.12377036046152239,0.03604298864967826,0.02934291515705738,0.027298691165410848,0.018148889842523965,0.0007421480001962184,0.0020971422711829704,stationary_minimum,stationary_minimum,upper_boundary,stationary_minimum,2,2,0,1
9,0.6,2,120,1,72,0.01468633346951866,36.56158788222765,0.08963647308440882,78.32322351099002,0.028144372904295615,0.923519796168434,0.14219038860805888,0.9498632228212109,-0.8953754232641384,-0.11404601570376327,-0.9217188499169153,0.6539673247493962,0.5056287006972896,0.5357082660937339,0.6458085169219558,0.6045006868702967,0.441556177832815,0.4748117814593157,stationary_minimum,stationary_minimum,stationary_minimum,stationary_minimum,1,2,1,1
