seed,ar1_phi,horizon,n_outer_origins,mean_order,mean_window,s_observed,s_latent,s_ar,s_recovery,gap_observed_minus_latent,gap_observed_minus_ar,gap_observed_minus_recovery,mse_observed,mse_latent_lambda,mse_recovery_lambda,mse_ar_oracle,latent_mse_observed,latent_mse_latent,latent_mse_recovery,frac_lower_observed,frac_upper_observed,frac_lower_latent,frac_upper_latent,frac_lower_ar,frac_upper_ar,frac_lower_recovery,frac_upper_recovery,rmse_ar_vs_trend_only
18,-0.8,12,19,1.894736842105263,42.94736842105263,0.9306298152847409,0.9323071469593218,0.9295629959185859,0.9370921833559936,-0.0016773316745810384,0.0010668193661550415,-0.006462368071252731,0.5600105803484914,0.5565502915313216,0.534470968361112,0.47548171081747787,0.20474353692974998,0.20100788039864678,0.17795718862943988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9214436726867332
18,-0.4,1,20,2.05,34.8,0.9930292889909145,0.9687814026125592,0.9874537439060074,0.9780434033120183,0.024247886378355177,0.005575545084907102,0.01498588567889606,0.34748311043371577,0.3318004220336177,0.33904883119935575,0.29599579489956485,0.07287139353804842,0.05651511103644916,0.06299684703790173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9229452105030351
18,-0.4,2,20,1.6,24.0,0.9647706055916428,0.9538907843353464,0.9549500105230079,0.9529180646539104,0.01087982125629645,0.009820595068634835,0.011852540937732376,0.27565977478512615,0.2703293184499534,0.27310802716433596,0.2354321924478886,0.0660007142601693,0.06122927415204181,0.06396666667847924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9241579949866991
18,-0.4,3,20,2.0,51.6,0.9699634051519943,0.9561878871748666,0.9680499430196008,0.9690435272672179,0.013775517977127717,0.0019134621323935396,0.00091987788477636,0.30416322993241696,0.28129955300031695,0.301775062216297,0.2769532370159744,0.08998179408793983,0.06700988588951609,0.09026154754964152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9542229709366706
18,-0.4,6,20,1.85,32.4,0.9528374092463266,0.9535956207276879,0.9499806003836306,0.9604206094748559,-0.0007582114813611928,0.0028568088626959977,-0.007583200228529191,0.35721162985752086,0.3437260317013261,0.3530143652660832,0.34183094573262585,0.11941899268032759,0.10675649656551123,0.1173739526180084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782343153771833
18,-0.4,12,19,1.4736842105263157,29.05263157894737,0.9140596349091912,0.9261778090697255,0.9116897895642746,0.941830834292888,-0.012118174160534349,0.0023698453449166644,-0.027771199383696866,0.4912603180720905,0.49203417783106845,0.498118958900052,0.48385159834699626,0.27028260769445667,0.2718954978467537,0.2796160779392966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924308305619263
18,0.0,1,20,2.15,46.8,0.9869206569714484,0.9681945318984779,0.9869206569714484,0.983806225405813,0.018726125072970508,0.0,0.003114431565635323,0.31065212282194643,0.2758821948894113,0.2910617410024473,0.31065212282194643,0.12301668577298945,0.100692423318407,0.12739727329051956,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,1.0
18,0.0,2,20,1.65,26.4,0.964105551247577,0.9634550203952486,0.964105551247577,0.9656286373642964,0.0006505308523283293,0.0,-0.0015230861167193853,0.27644515936012143,0.2696078658513342,0.2808166586375202,0.27644515936012143,0.11335091889149536,0.10766241389668159,0.1199876429740673,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,1.0
18,0.0,3,20,1.75,45.6,0.953493435655141,0.949395734628603,0.953493435655141,0.9629867921577919,0.004097701026537953,0.0,-0.009493356502650863,0.3164638519131825,0.3099707516938799,0.3467908072157221,0.3164638519131825,0.14583811872139948,0.12909852614609005,0.1716703389230949,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,1.0
18,0.0,6,20,1.6,31.2,0.9391505280201151,0.9457619008512695,0.9391505280201151,0.9589849165602645,-0.006611372831154455,0.0,-0.01983438854014937,0.39067018365010725,0.3735387010972027,0.39820699965236783,0.39067018365010725,0.20941545845065787,0.19566485489672364,0.22288034693524175,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.05,1.0
18,0.0,12,19,1.3157894736842106,34.10526315789474,0.9060785405536288,0.9233858863009592,0.9060785405536288,0.9453996627914381,-0.01730734574733044,0.0,-0.03932112223780918,0.5918748143209879,0.5993537650564508,0.6344678947198945,0.5918748143209879,0.41967546256834537,0.43059258140625684,0.46807012755260213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,0.2,1,20,2.05,60.0,0.9648456231462585,0.9573030200985337,0.9742513154178674,0.9813959309345914,0.007542603047724644,-0.009405692271609029,-0.016550307788333024,0.29427721951779545,0.2586971552718261,0.3229217168363149,0.30245471154643633,0.14931058512177375,0.1375484548820862,0.18210223769478842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0137989921103916
18,0.2,2,20,1.6,32.4,0.9490489204093884,0.9596106561076259,0.9583405138631802,0.9663529354449851,-0.010561735698237412,-0.009291593453791935,-0.017304015035596754,0.30135246475095745,0.2907954459326901,0.3303311118706601,0.30430603172943904,0.14488836714101613,0.13849935894211463,0.16746251679535012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.004888569975089
18,0.2,3,20,1.45,43.2,0.9301515257008852,0.936364099418209,0.937374139923653,0.9550513355312589,-0.006212573717323755,-0.007222614222767798,-0.02489980983037362,0.3429921949992979,0.33241239950459084,0.4021197743457624,0.34881038046399293,0.1826686101697525,0.1714789570413876,0.2397776191646709,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.05,1.0084458467533988
18,0.2,6,20,1.45,31.2,0.9300720593936858,0.9436255110859569,0.9336392080227268,0.9591044430059139,-0.013553451692271318,-0.003567148629041206,-0.02903238361222817,0.4052332456046594,0.4051732861919489,0.4411232003604417,0.4069071192826317,0.25198662403709654,0.2505703534005652,0.29478911864182195,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.05,1.002063192881466
18,0.2,12,19,1.3157894736842106,35.36842105263158,0.9085518460299631,0.9309313702299512,0.9104848313887901,0.9527015774084904,-0.022379524199988166,-0.0019329853588271855,-0.04414973137852731,0.6230347948507952,0.6274683873220914,0.6885738937834831,0.6246466696588967,0.4642499733177022,0.48055343547551405,0.5370558882321719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.001292731668919
18,0.4,1,20,1.3,49.2,0.7759705971542126,0.9376004753737555,0.9101963460693918,0.9544948520743795,-0.1616298782195429,-0.1342257489151793,-0.17852425492016694,0.2618516351995241,0.2940207162209668,0.363080293528531,0.26150911383995684,0.20877453157239398,0.17717742682178284,0.22681195243848715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993457488942911
18,0.4,2,20,1.35,34.8,0.8860131866581383,0.9331663526808096,0.9306866906366436,0.9598265646733994,-0.047153166022671236,-0.04467350397850521,-0.073813378015261,0.32351379431432786,0.3439253767690417,0.4625684176937435,0.33188120260483456,0.20703266546495375,0.21011475842795085,0.30704452935309795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.012849518373613
18,0.4,3,20,1.35,39.6,0.900519856531707,0.9260204283627356,0.926225664551055,0.9575588813054839,-0.025500571831028683,-0.025705808019348176,-0.05703902477377711,0.36145322428870863,0.3691655863122794,0.5023490034546936,0.3673863234553945,0.23596559210163348,0.23471270364035898,0.36589663284063684,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.05,1.0081738787354526
18,0.4,6,20,1.35,33.6,0.8996860452456111,0.9269835170201635,0.9127730422770253,0.959746730287702,-0.027297471774552322,-0.01308699703141406,-0.06006068504209083,0.4475664185628235,0.44914513088642033,0.5631754275670984,0.4470268812707747,0.3382478563131638,0.33827149252132677,0.4691125064798312,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.05,0.9993970727364875
18,0.4,12,19,1.263157894736842,36.63157894736842,0.8997555287698985,0.9334614464947139,0.9052231450112801,0.9570428847845877,-0.03370591772481527,-0.005467616241381584,-0.057287356014689206,0.7029092745954857,0.7139355429391265,0.8263777473691194,0.7052210114211108,0.5695396032674309,0.5921238021805479,0.7113634447041212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0016430564448304
18,0.6,1,20,1.0,57.6,0.48483373184988476,0.8696628842158237,0.8308635859038407,0.9473167343977865,-0.38482915236593895,-0.346029854053956,-0.46248300254790176,0.15177680284260803,0.23771651890200332,0.45649714173230205,0.15262563184123226,0.27648615958980194,0.22552229136423096,0.5160741831461868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0027924079856065
18,0.6,2,20,1.1,54.0,0.6547877537470329,0.8627053861932632,0.856948061653862,0.9516728805484579,-0.20791763244623024,-0.20216030790682904,-0.2968851268014249,0.2219844668992323,0.28231392597418004,0.5622302486683748,0.23074198030828832,0.27600731100080556,0.2711596777209567,0.6236356220852085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0195347070819285
18,0.6,3,20,1.1,44.4,0.744695176258135,0.8534686433273583,0.8489986264923639,0.9519103596161734,-0.1087734670692233,-0.10430345023422896,-0.2072151833580384,0.28832661179591723,0.32464898891596683,0.6587015498265781,0.29726776308252306,0.28927730865080314,0.291322595971435,0.6684793477741929,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.05,1.0153868701905848
18,0.6,6,20,1.2,43.2,0.7877444269448891,0.8779136798170561,0.8306657343800923,0.9596047834319135,-0.09016925287216701,-0.04292130743520328,-0.1718603564870244,0.47945919913284357,0.5027541350097925,0.8525693228808464,0.4751604727160205,0.4459657144935907,0.4631451519606921,0.860020518560267,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.05,0.995507015797277
18,0.6,12,19,1.2105263157894737,40.421052631578945,0.8680560587283128,0.9294339969132849,0.8847005078514417,0.9623736516163305,-0.061377938184972204,-0.01664444912312909,-0.09431759288801773,0.7818291489526279,0.8238891959715277,1.0161106980002228,0.7771647282510411,0.701507596211529,0.7608824534048834,0.9721201049983037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9970125195743084
18,0.8,1,20,1.0,57.6,0.2045845149110382,0.82085174821723,0.5900179991443458,0.9604544041523109,-0.6162672333061917,-0.3854334842333077,-0.7558698892412727,0.0824598023127857,0.2713334482483962,0.6549846427788439,0.08159110774284128,0.3166174486196146,0.30375049001404997,0.7935512935078884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947186717063398
18,0.8,2,20,1.0,58.8,0.3162746488066182,0.7955673385892438,0.6949066949906462,0.9600116030507637,-0.47929268978262557,-0.37863204618402796,-0.6437369542441456,0.12321495504502575,0.28857060787887867,0.7079861209535829,0.12714555756005316,0.30935627947462735,0.32626919647593994,0.8512867577224105,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.0,1.0158249695986927
18,0.8,3,20,1.3,56.4,0.48863230663494345,0.7740963225396466,0.7104117213448381,0.9657071693216682,-0.28546401590470316,-0.22177941470989468,-0.47707486268672483,0.17362325498746753,0.31437820086336526,0.806141334741693,0.18842066479730613,0.31643310916800566,0.3797033458641022,0.9477124271053233,0.1,0.0,0.0,0.15,0.15,0.0,0.0,0.0,1.0417423476926158
18,0.8,6,20,1.15,57.6,0.47905715585035563,0.7198104049124916,0.604143143855081,0.9648674507541241,-0.24075324906213608,-0.12508598800472548,-0.4858102949037685,0.36663072414782216,0.44408956289381407,1.1874497659943888,0.3651270362282877,0.49568592497469843,0.5283630821569967,1.3498370365922472,0.2,0.0,0.15,0.0,0.2,0.0,0.0,0.05,0.9979472084783886
18,0.8,12,19,1.105263157894737,51.78947368421053,0.6439555843486101,0.8400353506115309,0.7223111230711708,0.9666777843995206,-0.1960797662629207,-0.07835553872256065,-0.32272220005091046,0.786004450524584,0.880144854425419,1.5748328659987036,0.7713884544052737,0.8186245751999875,0.9186348175045671,1.6609943267174214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9906587153914991
18,0.9,1,20,1.1,55.2,0.12509054269184144,0.744098706747474,0.25296116740476216,0.9711234709108532,-0.6190081640556325,-0.1278706247129207,-0.8460329282190117,0.04865569158466881,0.2403276378441052,0.7100338328225857,0.05022802556248533,0.3023120956390562,0.3511393741945173,0.9975925825221784,0.4,0.0,0.05,0.0,0.4,0.0,0.0,0.0,1.0160292909497193
18,0.9,2,20,1.0,60.0,0.12927470984184164,0.6474918401807016,0.4711019104054449,0.9659700568746175,-0.51821713033886,-0.3418272005636033,-0.8366953470327758,0.07176652951920821,0.2435904108284744,0.8285501150896535,0.0717331647906865,0.3081601135587445,0.3640618305157048,1.1179987595668917,0.25,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.999767519709278
18,0.9,3,20,1.3,56.4,0.3192331083956656,0.6431701326256779,0.5528155735321237,0.9711082199793527,-0.32393702423001236,-0.2335824651364582,-0.6518751115836872,0.10621650693145504,0.2528338450422219,0.9026921503976363,0.11292603139084934,0.3399683545813431,0.45472092867903624,1.2571679470685466,0.25,0.0,0.2,0.0,0.25,0.0,0.0,0.0,1.0311005663839274
18,0.9,6,20,1.4,58.8,0.3175897357901868,0.6458887140002039,0.4670478459027569,0.9724072461976799,-0.328298978210017,-0.14945811011257013,-0.6548175104074933,0.23670986479920342,0.37078278071564996,1.2510752536640175,0.26413832508562946,0.45297369168153934,0.5748235278558612,1.575465372838477,0.35,0.0,0.2,0.0,0.35,0.0,0.0,0.0,1.0563492568715773
18,0.9,12,19,1.105263157894737,61.89473684210526,0.26502924562033664,0.7497940347119654,0.35432783585160904,0.969784930506051,-0.48476478909162873,-0.08929859023127239,-0.7047556848857143,0.6391469575216766,0.8144249038830317,1.9292260998873096,0.6701997385673536,0.8760398469996941,1.0487472710813837,2.265363296551198,0.2631578947368421,0.0,0.15789473684210525,0.0,0.3157894736842105,0.0,0.0,0.05263157894736842,1.024004261681202
18,0.95,1,20,1.4,57.6,0.3060274326033349,0.7237087348618706,0.4090671673449885,0.9800331770161834,-0.4176813022585358,-0.10303973474165358,-0.6740057444128486,0.028313635766705363,0.10755341508501112,0.4883054216747934,0.030011111781266753,0.22476385027066043,0.327990720589303,0.7689704067510753,0.45,0.0,0.05,0.0,0.45,0.0,0.0,0.05,1.029539993249683
18,0.95,2,20,1.4,48.0,0.2440774000243009,0.6672372053401968,0.32164855021324956,0.9754786873365857,-0.423159805315896,-0.07757115018894865,-0.7314012873122849,0.04947491056100552,0.14741112584804558,0.6759039066971724,0.0520360047350993,0.2715671377309906,0.3772921411026148,1.1638517448030183,0.55,0.0,0.2,0.0,0.45,0.05,0.0,0.0,1.0255561973757124
18,0.95,3,20,1.65,50.4,0.4214506354148975,0.7108047869820442,0.5601810981784143,0.9791561138112096,-0.2893541515671466,-0.13873046276351683,-0.5577054783963121,0.0800068769810219,0.17344258006429547,0.6571517009659421,0.07823367630173164,0.305463837825129,0.42296542238266366,1.1287542138722624,0.15,0.0,0.2,0.0,0.15,0.0,0.0,0.0,0.9888563579708539
18,0.95,6,20,1.65,45.6,0.43319892062210086,0.7306303908661282,0.5025785419593883,0.9815193293544013,-0.29743147024402744,-0.06937962133728755,-0.5483204087323006,0.17520055910229804,0.2920096224361025,0.87346545776486,0.18621837994352206,0.43425330843419296,0.6428791623770966,1.3989505139484695,0.4,0.05,0.2,0.0,0.4,0.05,0.0,0.1,1.0309640656065475
18,0.95,12,19,1.5263157894736843,49.26315789473684,0.430395488971344,0.7181114975291368,0.45193526196329,0.9819071026311385,-0.28771600855779295,-0.021539772991946007,-0.5515116136597945,0.6132626313214168,0.7810412220020835,1.8490292497278669,0.592705711441994,0.9785979686613028,1.2216339812471289,2.515638329370963,0.42105263157894735,0.05263157894736842,0.21052631578947367,0.0,0.42105263157894735,0.05263157894736842,0.0,0.2631578947368421,0.9830968511391086
19,-0.8,1,20,2.15,34.8,0.996809723392355,0.9869103452534382,0.968531287118906,0.9759522710785123,0.009899378138916537,0.028278436273448754,0.020857452313842468,0.23545070668505486,0.23650439464694473,0.24273336526470884,0.1480574542907189,0.010073569304824554,0.009732635307264684,0.010737228354928786,0.0,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.7929853057215149
19,-0.8,2,20,2.55,61.2,0.9809154309163371,0.9779938203767184,0.9742355144591253,0.9631027270767681,0.0029216105396187462,0.006679916457211976,0.017812703839569104,0.22311946454979475,0.22453007536108877,0.23112621145173023,0.20844835943716905,0.014457098810556781,0.015239954121482227,0.02196044174370791,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.9665637675128892
19,-0.8,3,20,2.0,30.0,0.9956329792917951,0.9883314715455306,0.9719518609021224,0.9777115392880915,0.007301507746264352,0.023681118389672656,0.017921440003703392,0.2430223554275059,0.24217772307500335,0.24222340217130633,0.22767329643571177,0.014284747175216012,0.014870346644615909,0.01581278745281963,0.0,0.4,0.0,0.05,0.0,0.0,0.0,0.0,0.9679054492381582
19,-0.8,6,20,2.15,33.6,0.9900856207829479,0.9870542572326947,0.9839000506505947,0.9782226018651861,0.0030313635502531968,0.006185570132353263,0.011863018917761948,0.22752538007137707,0.22745507019847153,0.2302835662355774,0.2470108243190811,0.025114098713767595,0.02500124968346701,0.02670595085790553,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0419408573613484
19,-0.8,12,19,2.0526315789473686,42.94736842105263,0.968163204093894,0.9694242691325186,0.9645719520829512,0.9617518942990035,-0.0012610650386245888,0.003591252010942686,0.0064113097948904334,0.24759570524933233,0.2472976171173359,0.25619077227425907,0.26084305787161916,0.05435060892775902,0.05402012440897932,0.06394553989074192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0264034137336562
19,-0.4,1,20,2.7,57.6,0.9893316133590364,0.98652184248737,0.9649092488195492,0.9813303578660302,0.002809770871666334,0.024422364539487047,0.008001255493006227,0.36711575902381527,0.3566896688655876,0.3435671302527115,0.34350634521014306,0.018185238657787737,0.0199656941115549,0.024439043668983147,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.9673104243111155
19,-0.4,2,20,2.4,58.8,0.9846022174762933,0.9818188461249582,0.9786637452105019,0.9769404593091258,0.0027833713513350455,0.005938472265791328,0.00766175816716747,0.3708241275338169,0.37221974757405346,0.37340694004736685,0.3874357823513658,0.023297568496740233,0.02516807999295852,0.027823352873958644,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,1.0221529169962156
19,-0.4,3,20,1.95,39.6,0.9831035713525571,0.9813148837973467,0.9731731768892893,0.9784657138173622,0.0017886875552104997,0.009930394463267822,0.004637857535194806,0.34752289969832917,0.34481079930377556,0.3431705613807796,0.3535886093555109,0.024644352043149596,0.0241414436437751,0.02393054345933862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0086893126179113
19,-0.4,6,20,1.85,38.4,0.9688462080040153,0.9709246885752989,0.9648669156269941,0.9707992786682647,-0.002078480571283703,0.003979292377021276,-0.00195307066424944,0.26576230209728424,0.2644838184101737,0.2645648160773099,0.2708043800551535,0.02937739470295917,0.029329668166613986,0.028911450612421518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0094414959833522
19,-0.4,12,19,1.5263157894736843,41.68421052631579,0.9218025965852588,0.9318407716109542,0.9183340768281486,0.9444831616717003,-0.010038175025695257,0.003468519757110261,-0.022680565086441385,0.27906733650336707,0.27953507200272176,0.2794790502404763,0.28054761870737943,0.04759082787071486,0.048076975060426935,0.046984057327680274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0026486876120662
19,0.0,1,20,1.75,30.0,0.8536124666923669,0.9626573471914893,0.8536124666923669,0.9719401352165853,-0.10904488049912238,0.0,-0.11832766852421842,0.3894775436021499,0.4425839792391163,0.45635782976168143,0.3894775436021499,0.06326576914284178,0.049072374628079965,0.05293495873829508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,0.0,2,20,2.05,46.8,0.9649824527790981,0.971956261698649,0.9649824527790981,0.9779745141627505,-0.006973808919550867,0.0,-0.012992061383652215,0.4146590777772604,0.4245825011235408,0.4271289472218774,0.4146590777772604,0.048946953254090854,0.05270609430152545,0.056064490085143914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,0.0,3,20,1.1,52.8,0.8846669009460536,0.9227748095169158,0.8846669009460536,0.937637398418848,-0.038107908570862284,0.0,-0.052970497472794406,0.34732559977637606,0.3537281966374434,0.36164174510144476,0.34732559977637606,0.04731197389056226,0.047554222478479784,0.056526424290149146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,0.0,6,20,1.1,62.4,0.8730546479199386,0.9115682652355593,0.8730546479199386,0.934548560473708,-0.03851361731562062,0.0,-0.06149391255376938,0.2691710702611906,0.27162543679673107,0.27951845695632505,0.2691710702611906,0.05775495280142108,0.05620142324915526,0.06587569771522393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,0.0,12,19,1.0,49.26315789473684,0.8492874735788853,0.8849940041610069,0.8492874735788853,0.93148110064115,-0.03570653058212168,0.0,-0.08219362706226468,0.3045676967805533,0.3033227023635926,0.31395074331822814,0.3045676967805533,0.10216072997488868,0.10131140282369851,0.11682222109915391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,0.2,1,20,1.5,30.0,0.6939143685851341,0.9530644319827835,0.755844505071906,0.9631527097833212,-0.25915006339764923,-0.06193013648677177,-0.26923834119818696,0.370852239510269,0.4423624258498925,0.44800607021906613,0.3671904227410439,0.10151134151060766,0.06197359436941734,0.06670337924133839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995050722995725
19,0.2,2,20,1.55,37.2,0.9061603134956412,0.9600458400576825,0.9249214705428834,0.9716001510445871,-0.05388552656204133,-0.018761157047242155,-0.06543983754894588,0.3804020790910751,0.4089252264014728,0.4252641888249841,0.3737785994241108,0.06445359087924671,0.07741331273695083,0.0892278577044499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912558770625545
19,0.2,3,20,1.05,60.0,0.8523655686848862,0.9310734700221271,0.8751884859866863,0.9425006434599735,-0.07870790133724101,-0.022822917301800055,-0.09013507477508727,0.3416398298339784,0.3632983232410862,0.3720698878072714,0.33801094174163004,0.05748163407032163,0.05517440445577856,0.06745848451849062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9946748362142757
19,0.2,6,20,1.05,68.4,0.8479005575323113,0.9191985513337567,0.8596488434427838,0.9401791847408484,-0.0712979938014453,-0.011748285910472578,-0.09227862720853705,0.26794419281285886,0.27585359145906113,0.28758575337420866,0.26488789928046746,0.07281553205655492,0.06936622516483049,0.08624557669191205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9942804153875117
19,0.2,12,19,1.0,54.31578947368421,0.8361845513142317,0.8985407686685137,0.8421195066482979,0.9401289707834457,-0.062356217354282005,-0.0059349553340662066,-0.10394441946921396,0.31216884838442654,0.3119008642036069,0.322757389548672,0.31046768520917434,0.11457286159142,0.114684969128383,0.13100276036372652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972715292677979
19,0.4,1,20,1.15,51.6,0.42266301792691524,0.9546082941713492,0.5956925220323416,0.9557503701056989,-0.531945276244434,-0.17302950410542633,-0.5330873521787838,0.3433709662312806,0.5038257333041193,0.4943546566694314,0.3339915835621916,0.12080971166213124,0.06202725490545695,0.06946867437339788,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.9862476381592148
19,0.4,2,20,1.0,50.4,0.6898139467191031,0.9463542237719331,0.8293836226584055,0.9522599607181796,-0.25654027705283,-0.13956967593930245,-0.2624460139990766,0.35681546664074737,0.4029503393830375,0.4058055716179516,0.3385594994658763,0.09506622799693613,0.06754079148562912,0.08050623737494016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9740823325402075
19,0.4,3,20,1.0,64.8,0.768413401819835,0.9389990177919607,0.8598627506604469,0.9484127295929851,-0.17058561597212565,-0.09144934884061187,-0.17999932777315011,0.32869198641062825,0.37197654200776814,0.3799912430646716,0.32291007773712993,0.08076108881550138,0.07097717124991756,0.08991152763087369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9911656475712889
19,0.4,6,20,1.05,68.4,0.8016991925642623,0.9369040101586588,0.8476542629166574,0.948982102901813,-0.13520481759439656,-0.04595507035239506,-0.14728291033755056,0.2638819285891941,0.2844336288845143,0.29416896728559866,0.2577181007540691,0.09318547398558986,0.08595223027420161,0.10412986321848308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9882518507596065
19,0.4,12,19,1.0,54.31578947368421,0.8133584172759238,0.9231778754127732,0.8313224223432618,0.9500264439820946,-0.10981945813684933,-0.01796400506733795,-0.13666802670617076,0.3239595332549799,0.32512496528488394,0.334178904831534,0.3193384274744116,0.13645078185711,0.1349830975010867,0.14927772852762428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9928421557554451
19,0.6,1,20,1.2,56.4,0.23148697060709872,0.9598246615375212,0.42102572543032524,0.9636565625864595,-0.7283376909304226,-0.18953875482322655,-0.7321695919793607,0.25221172731304237,0.41539392791194707,0.42687498933277135,0.2521868813678,0.15075450495471915,0.10145165929533387,0.11819864220736753,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9999507426608494
19,0.6,2,20,1.0,49.2,0.4620035718482913,0.9576210014175416,0.7562752453790248,0.9601958099493298,-0.49561742956925026,-0.29427167353073347,-0.4981922381010385,0.2881814731673515,0.3719383773663585,0.37619822393365016,0.27806743268445,0.1239575181692673,0.08797247804032556,0.10431138155295931,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9822952297817643
19,0.6,3,20,1.0,57.6,0.541982725404771,0.9547582610168399,0.820434723842182,0.9582771347977188,-0.412775535612069,-0.2784519984374111,-0.4162944093929478,0.29497914158368943,0.36683015545554876,0.37227945387570527,0.2852034663635102,0.12830995335949444,0.09330884230326211,0.11060888982471198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9832902799623765
19,0.6,6,20,1.0,67.2,0.6329218934880303,0.9478574472924105,0.8034346020400113,0.9566042589418459,-0.31493555380438015,-0.17051270855198095,-0.32368236545381557,0.24832602819457147,0.2935353882573041,0.3034104077820958,0.24291531027288968,0.13275326692338063,0.1114716040077699,0.14034773388738114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9890456173443162
19,0.6,12,19,1.0,54.31578947368421,0.7428668464662542,0.9488859826325268,0.7931763666259589,0.9600254481579765,-0.2060191361662726,-0.050309520159704677,-0.21715860169172227,0.3402129709838023,0.3400644048863023,0.34602190468845817,0.33115535577972505,0.17584895539327644,0.1622935815043868,0.1730461737096279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9865985159968559
19,0.8,1,20,1.55,49.2,0.34348081177412365,0.8583491399883263,0.4532760880596288,0.9810604013915935,-0.5148683282142026,-0.10979527628550519,-0.6375795896174697,0.14158919967514252,0.20140569826143429,0.30119216164295337,0.13900316228890033,0.18753935407928884,0.23074457026135803,0.23663583713294117,0.4,0.0,0.0,0.0,0.35,0.0,0.0,0.05,0.9908257319132692
19,0.8,2,20,1.0,56.4,0.11363276928003967,0.9659374519734817,0.48160853432356027,0.9673571925479122,-0.8523046826934418,-0.3679757650435206,-0.8537244232678723,0.17485612549511464,0.2901028909759649,0.2931499801271721,0.17591325281181344,0.16500338145122728,0.12887046640309963,0.15044513164953685,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.003018293918043
